"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",73747,65042264,65116011,1416465.332404,3784882.6952945003,5201348.0276985,6244099,25758
"BANKNIFTY",25574,2619110,2644684,524496.0907875,372277.5393315,896773.630119,1033948,58960.4
"INDIGO",42286,468351,510637,310309.90821,67164.391905,377474.300115,258398,4810
"KAYNES",48589,585708,634297,200144.76571,73899.1974,274043.96311,149617,3876
"DIXON",34237,336646,370883,219458.62017,36231.631445,255690.251615,148788,12366
"HDFCBANK",37680,160837,198517,206462.320845,9286.53198,215748.852825,510503,990.4
"ICICIBANK",16739,72576,89315,161173.87902,7035.73262,168209.61164,242535,1364.5
"BSE",14622,104310,118932,145158.11175,22746.287925,167904.399675,81748,2582.4
"RELIANCE",19949,172052,192001,154206.82345,13469.9188,167676.74225,358766,1533.5
"MIDCPNIFTY",4996,327871,332867,94596.39280799999,51151.300588000006,145747.69339600002,152858,13534.35
"MCX",9676,78619,88295,122259.3594,16051.440475,138310.799875,58736,9805
"AUBANK",12506,60728,73234,124984.6155,9976.4775,134961.093,35317,992.9
"HINDZINC",18053,132875,150928,113497.1980275,18725.11039,132222.3084175,58735,512.1
"VEDL",18872,90988,109860,113914.335945,10735.465625,124649.80157,152014,524.25
"BHARTIARTL",11037,57315,68352,109191.0644225,5139.5431775,114330.6076,156873,2063
"IDEA",11515,33985,45500,89576.0508975,8383.0525875,97959.103485,141363,10.71
"EICHERMOT",6877,79685,86562,82378.16547,13380.2126225,95758.3780925,43130,7233
"ADANIGREEN",14337,57194,71531,86960.5923,7322.5881,94283.1804,71848,987.5
"INFY",12955,75072,88027,82907.86668,5535.77056,88443.63724,275849,1584.8
"SBIN",11164,84814,95978,80525.7942,6320.28165,86846.07585,216399,958
"PAYTM",8463,50042,58505,78760.3192475,7947.3897525,86707.709,46835,1265.1
"HEROMOTOCO",8890,52493,61383,79839.731715,5852.237715,85691.96943,68206,5931.5
"M&M",10728,44359,55087,78830.0489,4446.45936,83276.50826,140410,3633.4
"KOTAKBANK",9261,40460,49721,79510.06504,3748.00976,83258.0748,133920,2128
"BAJFINANCE",9342,42965,52307,71411.9043,3945.621525,75357.525825,175148,1009.6
"ADANIENT",9706,49804,59510,67265.697678,6888.4219284,74154.11960640001,144713,2213.9
"ETERNAL",9798,47132,56930,68442.697055,5526.2599925,73968.9570475,182563,282.7
"HINDALCO",11096,66464,77560,64207.88402,6076.46473,70284.34875,148639,821.6
"AXISBANK",8367,29455,37822,67052.7845,2405.766,69458.5505,163279,1275
"TCS",11353,62943,74296,63696.91342,3789.9232,67486.83662,243991,3185
"TATASTEEL",6997,39289,46286,62733.9823,4641.99395,67375.97625,102953,162
"CANBK",6297,22390,28687,62141.77845,3570.274125,65712.052575,49338,144.75
"BEL",10278,71441,81719,57080.00748,5344.101975,62424.109455,172253,386.9
"MARUTI",6942,81496,88438,55844.07197,6036.216325,61880.288295,105398,16000
"COALINDIA",11616,19681,31297,60106.571505,1146.03741,61252.608915,68088,381.8
"LT",7519,43588,51107,52925.92795,3143.831495,56069.759445,127088,3990.6
"INDUSINDBK",8827,27985,36812,51956.66,2677.4937,54634.1537,99956,832
"PNB",5224,27286,32510,49362.6352,4271.8032,53634.4384,63459,116.7
"COFORGE",7000,40886,47886,48586.829025,4692.32895,53279.157975,65275,1823
"PERSISTENT",7562,44152,51714,46621.28504,4409.54136,51030.8264,37756,6025
"CHOLAFIN",4252,17273,21525,46529.457125,3211.9891875,49741.4463125,29855,1744.9
"JIOFIN",6802,26615,33417,46948.465675,2382.009115,49330.47479,116571,290.7
"BANKBARODA",5474,21888,27362,46176.05772,2777.2585425,48953.3162625,58134,285.1
"ABCAPITAL",3754,22792,26546,42407.49191,4605.61637,47013.10828,37786,357.45
"JSWSTEEL",5940,27878,33818,44332.821045,2494.26297,46827.084015,115576,1093.3
"JSWENERGY",9012,49282,58294,41660.9442,4298.6691,45959.6133,79251,450.2
"GRASIM",6435,10225,16660,44571.421825,925.32,45496.741825,83406,2748
"ASIANPAINT",5553,52379,57932,39056.84215,3671.0047,42727.84685,93000,2801.3
"HAL",5804,52911,58715,37483.75479,4586.677695,42070.432485,153604,4294
"ADANIPORTS",5096,44177,49273,36646.535095,4966.753805,41613.2889,79769,1496
"SHRIRAMFIN",5492,17985,23477,38378.312115,2405.7822525,40784.0943675,109007,837
"TMPV",13925,69036,82961,38464.55696,2242.4392,40706.99616,251486,342.5
"MANAPPURAM",4478,16148,20626,37898.3124,2515.8543,40414.1667,23329,276.3
"BAJAJFINSV",7309,33049,40358,38148.591425,2184.50635,40333.097775,108570,2060
"AMBER",5456,38357,43813,35695.32281,4430.55921,40125.88202,32114,6610
"FEDERALBNK",2929,13618,16547,38219.1685,1872.89,40092.0585,29302,259.25
"HDFCAMC",4752,21579,26331,37313.58402,2699.78394,40013.36796,25795,2608.1
"LTF",2657,14098,16755,34614.0659304,3191.3493378,37805.4152682,23026,303.5
"TRENT",8069,67514,75583,32904.25596,3775.17211,36679.42807,161599,4013
"NATIONALUM",3487,9500,12987,34727.710875,1843.47825,36571.189125,31624,263.2
"BHEL",4602,22165,26767,33593.84595,2415.3010875,36009.1470375,52231,274.5
"LAURUSLABS",3669,18426,22095,32119.81088,2884.364245,35004.175125,32636,1021.8
"HINDUNILVR",4843,21262,26105,33609.6429,1377.7521,34987.395,48827,2301
"WIPRO",4194,19852,24046,32694.1221,1974.1542,34668.2763,66692,257.72
"TIINDIA",5384,50496,55880,29160.80384,4714.60654,33875.41038,27774,2612.3
"SRF",5282,28221,33503,31066.13352,2611.11752,33677.25104,37264,2928
"GLENMARK",4198,12824,17022,30797.409375,1670.1426,32467.551975,58799,1951.1
"BAJAJ-AUTO",4460,24644,29104,30025.09575,1747.54149,31772.63724,88028,8980
"HDFCLIFE",3413,23125,26538,29007.85855,2277.71676,31285.57531,49051,771
"INDUSTOWER",4267,11726,15993,29503.5935,1573.83926,31077.43276,72139,403.45
"CDSL",4003,24269,28272,28503.92426,2564.2655075,31068.1897675,54216,1477.4
"TECHM",3062,11468,14530,28832.4426,1354.78368,30187.22628,53874,1548.2
"LTIM",3076,8797,11873,28825.175025,912.07101,29737.246035,25842,6211
"CUMMINSIND",2867,18016,20883,26065.78746,2850.47218,28916.25964,22421,4530
"SUNPHARMA",4399,22452,26851,27560.022385,1309.53214,28869.554525,65201,1788.5
"POLICYBZR",3958,13870,17828,26776.90141,1698.94578,28475.84719,29466,1921
"INOXWIND",6530,25421,31951,26366.2932077,2016.4364964,28382.7297041,48561,119.7
"ITC",4155,23745,27900,26891.79152,1336.70288,28228.4944,166809,403.05
"POLYCAB",2957,11929,14886,26726.6301,1287.5259375,28014.1560375,24736,7120
"UPL",2570,6625,9195,25960.802991,1013.932679,26974.73567,35451,733.8
"PFC",5485,29493,34978,24751.31542,2126.12244,26877.43786,116771,342.6
"TITAN",3755,21144,24899,25320.93522,1414.4484025,26735.3836225,86967,3830.4
"IDFCFIRSTB",3388,8155,11543,25453.26007,1159.1162275,26612.3762975,61321,80.22
"DMART",4270,27699,31969,24627.1059,1749.76635,26376.87225,56649,3817
"TATAPOWER",4425,29917,34342,24490.08269,1866.5531,26356.63579,85650,378
"ADANIENSOL",3360,25743,29103,22574.63223,3225.92382,25800.55605,36866,981
"HINDPETRO",2681,7218,9899,24621.9108075,1000.6203375,25622.531145,30208,448.8
"ASHOKLEY",3094,9334,12428,24581.0065,1018.824,25599.8305,52290,158.45
"IOC",2917,22434,25351,23261.4364125,2185.4898,25446.9262125,35237,162.5
"BDL",5011,27021,32032,23060.5687375,2242.24503,25302.8137675,39560,1394.9
"DLF",4012,23924,27936,22918.64025,1981.170015,24899.810265,101643,685
"SAIL",3942,8001,11943,23992.69113,862.06695,24854.75808,52823,127.92
"DIVISLAB",3526,15121,18647,22470.54932,1267.50382,23738.05314,45944,6306
"BIOCON",2299,12142,14441,21974.69975,1647.572,23622.27175,39923,378.1
"SBICARD",3298,5254,8552,22806.16096,437.88088,23244.04184,31713,866
"INDHOTEL",3095,7239,10334,22497.6985,690.2791,23187.9776,41323,719
"SUZLON",5097,18173,23270,21770.64099,1372.862795,23143.503785,67073,51.65
"NTPC",4516,25029,29545,21879.2028,1135.52985,23014.73265,99178,321.65
"ICICIPRULI",3513,20517,24030,20888.4335275,2106.6171075,22995.050635,23324,643.45
"HAVELLS",3145,8883,12028,22065.20925,657.401,22722.61025,25994,1386
"BPCL",3076,8967,12043,21725.90771,991.1736975,22717.0814075,25975,355
"CGPOWER",3694,14704,18398,21151.16727,1385.350825,22536.518095,32405,664.05
"RBLBANK",2248,4274,6522,21810.63583,725.094435,22535.730265,34473,302
"SIEMENS",5027,35326,40353,20199.142155,2231.5774275,22430.7195825,38799,3181
"ANGELONE",3201,25084,28285,19752.883825,2673.020325,22425.90415,45468,2474.9
"DELHIVERY",2473,10759,13232,20925.9162175,1494.6550775,22420.571295,17744,405.75
"APOLLOHOSP",2372,16119,18491,20971.6764625,1231.4502625,22203.126725,47881,7028.5
"OFSS",3455,18254,21709,20680.1207025,1494.4044975,22174.5252,34022,7849
"HCLTECH",3565,19535,23100,20845.554765,1302.881475,22148.43624,80947,1665.9
"MUTHOOTFIN",1933,12157,14090,20062.1216125,1972.46489,22034.5865025,24216,3749.6
"PGEL",4880,32638,37518,19053.50891,2972.593335,22026.102245,36768,539
"PATANJALI",4408,9303,13711,21206.05326,665.0937,21871.14696,49115,528
"BRITANNIA",2829,11636,14465,20843.191775,968.7455,21811.937275,34049,5839
"AUROPHARMA",3197,10707,13904,20728.376185,1006.834565,21735.21075,56187,1169
"VOLTAS",4258,7419,11677,21179.9125875,532.0875,21712.0000875,45661,1330.3
"POWERINDIA",2042,18182,20224,19601.46346,1916.16755,21517.63101,21827,18920
"ULTRACEMCO",3568,22325,25893,20411.40673,905.7523,21317.15903,85021,11315
"YESBANK",2924,9087,12011,19974.21136,824.20287,20798.41423,56461,21.73
"RECLTD",4183,26517,30700,18784.5695325,1757.112255,20541.6817875,133433,342.55
"TVSMOTOR",2953,16636,19589,18794.2158425,1294.552035,20088.7678775,63656,3607.9
"OBEROIRLTY",3360,9603,12963,19174.62162,772.28298,19946.9046,23587,1625
"NYKAA",2427,5756,8183,19066.9059375,694.031875,19760.9378125,27583,247.95
"UNIONBANK",2856,7863,10719,18838.2847875,911.0544,19749.3391875,34028,147.2
"FORTIS",2705,14894,17599,18055.838555,1610.1340325,19665.9725875,30993,855
"TATAELXSI",3608,22595,26203,17789.6877,1352.67108,19142.35878,41192,4861
"GODREJPROP",3161,13437,16598,17628.7139325,1266.4905,18895.2044325,51738,2009.9
"GAIL",3386,10882,14268,18091.361925,777.71043,18869.072355,65300,167.99
"SBILIFE",2362,11007,13369,17927.7761625,847.157475,18774.9336375,34619,2010.3
"ASTRAL",3010,8335,11345,18023.0113375,698.4039025,18721.41524,30369,1391
"BHARATFORG",2582,6348,8930,17947.4919,754.763,18702.2549,25632,1385
"MAXHEALTH",3107,11262,14369,17639.512695,944.819085,18584.33178,52193,1080.5
"IIFL",1818,8432,10250,17092.53711,1357.093815,18449.630925,13512,561.9
"GMRAIRPORT",2523,8852,11375,17514.650475,884.392335,18399.04281,55050,98.11
"POWERGRID",3479,11367,14846,17659.89048,605.188,18265.07848,66469,265.35
"MAZDOCK",3802,20038,23840,16648.7737,1470.4696375,18119.2433375,56047,2434
"BANKINDIA",2390,4496,6886,17411.80792,664.81012,18076.61804,18340,137.88
"LICHSGFIN",3244,7356,10600,17334.1065,511.2295,17845.336,52021,531
"ABB",2611,7175,9786,16857.233225,560.07415,17417.307375,33476,5159
"KEI",2351,5860,8211,16425.348695,607.9708075,17033.3195025,11548,3932
"MOTHERSON",2248,4306,6554,16212.88707,626.942685,16839.829755,44383,116
"INDIANB",1977,5501,7478,15631.6674,628.8419,16260.5093,27501,779.95
"DRREDDY",1935,10461,12396,15223.8068125,764.092625,15987.8994375,36908,1247.1
"NHPC",2878,19035,21913,14378.28544,1547.70368,15925.98912,21623,76.84
"KALYANKJIL",2708,9057,11765,14883.8052525,861.837355,15745.6426075,42631,460.7
"COLPAL",3179,5886,9065,15456.8888775,277.369335,15734.2582125,44654,2146
"LUPIN",1673,7718,9391,14701.01316,855.5052375,15556.5183975,30052,2054.7
"VBL",2852,13161,16013,14026.38417,1161.890765,15188.274935,73575,471.5
"CIPLA",2543,14624,17167,14293.351425,888.8857875,15182.2372125,63709,1490
"PRESTIGE",1984,4132,6116,14558.95044,558.862065,15117.812505,16147,1615.3
"TORNTPHARM",1548,3691,5239,14667.258175,410.8254,15078.083575,13452,3790.1
"CONCOR",2179,6722,8901,13894.176,585.86575,14480.04175,48904,501.75
"JINDALSTEL",2136,6262,8398,13507.4105,651.074375,14158.484875,33374,1006
"LODHA",2632,13047,15679,12835.081935,1087.17795,13922.259885,42503,1070
"RVNL",3046,8042,11088,13182.1429,594.0839525,13776.2268525,54801,308.7
"APLAPOLLO",2165,5140,7305,13212.11906,426.278405,13638.397465,26290,1733.7
"MARICO",1507,4275,5782,13225.20024,354.11316,13579.3134,34401,722.7
"UNITDSPR",2251,5178,7429,13007.3932,459.29764,13466.69084,46853,1436.9
"MFSL",1781,8139,9920,12172.24888,747.0888,12919.33768,26344,1695.4
"NAUKRI",2422,6409,8831,12367.0759875,452.84235,12819.9183375,34323,1342
"PIIND",1955,9210,11165,11591.3854,681.410275,12272.795675,20267,3361
"IEX",2110,11313,13423,11152.8165,969.581625,12122.398125,36888,139
"MPHASIS",1456,4471,5927,11527.236875,460.33636,11987.573235,30768,2840.1
"HUDCO",1877,8212,10089,11149.300095,832.51998,11981.820075,32015,210.55
"IREDA",2505,5193,7698,11532.65172,396.577845,11929.229565,31895,132.6
"UNOMINDA",1626,6071,7697,11137.075675,761.110625,11898.1863,16088,1227.3
"PNBHOUSING",2025,1813,3838,11660.58153,145.779725,11806.361255,33054,883
