"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",217951,102791341,103009292,3573262.0452555,6412629.786036501,9985891.831292,6983657,25157.5
"BANKNIFTY",61028,10566347,10627375,1082098.739754,755042.569233,1837141.308987,1308525,58800.3
"HDFCBANK",224981,546498,771479,1149011.03856,19987.26763,1168998.30619,726877,921
"ICICIBANK",91406,347498,438904,867021.24397,20278.22874,887299.47271,301567,1346.9
"INFY",131650,218776,350426,871272.00632,7536.1778,878808.18412,302081,1655.1
"ETERNAL",120217,303322,423539,814905.2321475,49676.212785,864581.4449325,211652,282.8
"RELIANCE",95000,687344,782344,664826.01875,32852.9963,697679.01505,555641,1407.5
"AXISBANK",82466,139020,221486,663099.0551875,9032.391125,672131.4463125,210711,1277.5
"TCS",117155,218834,335989,639550.1207025,7592.2833875,647142.40409,257830,3122
"SBIN",63109,331322,394431,489167.90205,15379.739775,504547.641825,216187,1029.45
"BHARTIARTL",52164,106303,158467,495029.3959175,6638.4135625,501667.80948,162398,1999.9
"BAJFINANCE",69543,101769,171312,490177.379175,6739.412625,496916.7918,194529,938
"KOTAKBANK",55453,32904,88357,470258.0646,3086.3766,473344.4412,134498,421.3
"IDEA",58622,43041,101663,426591.775965,7030.25241,433622.028375,167934,10.22
"VEDL",51548,238837,290385,397866.94854,21997.4806,419864.42914,161248,675.8
"MIDCPNIFTY",14453,1904369,1918822,228634.317852,157079.274168,385713.59202,241346,13155.05
"BAJAJ-AUTO",50295,59382,109677,346772.338095,2658.888345,349431.22644,87808,9185
"HINDZINC",31552,326420,357972,267701.3551625,53493.879425,321195.2345875,115961,694.9
"INDIGO",41025,154911,195936,299551.75596,11935.76616,311487.52212,123195,4857
"AUBANK",28942,157868,186810,289100.7722,16737.3368,305838.109,45827,994.75
"ASHOKLEY",33000,44950,77950,296038.067,3942.9975,299981.0645,62938,181.02
"PERSISTENT",44951,275022,319973,277545.71984,19248.57949,296794.29933,56508,6220
"M&M",41152,68265,109417,293065.09128,3530.17768,296595.26896,123129,3560
"MARUTI",36557,176451,213008,289527.735785,6340.73379,295868.469575,140931,15821
