"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"RVNL",14419,50995,65414,61821.80664,6705.752875,68527.559515,91990,324.5
"AUBANK",6747,12621,19368,65094.6674,2089.2656,67183.933,31700,967.8
"GLENMARK",8765,23120,31885,62313.470775,3322.2813,65635.752075,42306,1922.2
"ADANIPORTS",9006,37344,46350,59188.51804,5252.1935125,64440.7115525,72365,1402.5
"POLICYBZR",10910,23158,34068,60144.847945,3536.347255,63681.1952,28507,1545
"OBEROIRLTY",11303,35764,47067,57710.49249,5045.77668,62756.26917,25374,1474.4
"MANAPPURAM",6988,22563,29551,56894.5161,5350.974,62245.4901,28975,281.55
"JSWSTEEL",7404,15433,22837,59749.271595,2108.2467375,61857.5183325,92773,1198.1
"TITAN",8539,25527,34066,59040.0559875,2803.8647,61843.9206875,77298,3961.8
"WIPRO",7966,26288,34254,57931.3557,3015.7305,60947.0862,65147,242.5
"ONGC",9551,63101,72652,54148.1787,5534.523675,59682.702375,91086,254.25
"SUNPHARMA",9858,55339,65197,55643.400505,3742.2126,59385.613105,103057,1628.9
"HEROMOTOCO",6439,37697,44136,53182.72812,5779.07796,58961.80608,40419,5636
"UNIONBANK",7521,17691,25212,56312.2017525,2621.664705,58933.8664575,31317,171.18
"CDSL",9165,37293,46458,53182.381585,5375.0926375,58557.4742225,48936,1240.1
"NTPC",10138,91283,101421,52251.6711,5511.6612,57763.3323,114164,352.4
"ADANIENT",8330,40803,49133,50669.7147546,6528.3166038,57198.0313584,105495,1995
"INDIANB",6467,18277,24744,53399.4165,2563.8609,55963.2774,16857,837.4
"LTF",8407,26968,35375,51839.688375,3048.9777,54888.666075,39327,278.15
"PGEL",9662,20343,30005,50661.545565,3509.953315,54171.49888,24704,563.55
"COALINDIA",8824,31970,40794,49378.918005,2930.246685,52309.16469,68296,421.35
"NAUKRI",9971,33964,43935,46645.4294625,5249.5462875,51894.97575,33764,1237.1
"ULTRACEMCO",7695,33009,40704,47792.7973,2185.62266,49978.41996,69760,12543
"BPCL",6404,25283,31687,45782.32885,3822.3681925,49604.6970425,29543,367.15
"HINDUNILVR",6765,21190,27955,47473.93908,1921.43442,49395.3735,67907,2351
"PAYTM",5243,27261,32504,44351.2353325,4791.7370625,49142.972395,42451,1172
"HDFCAMC",6249,12343,18592,47361.30588,1555.11048,48916.41636,30602,2565
"JINDALSTEL",6465,12387,18852,44699.24625,1862.0834375,46561.3296875,29293,1131.5
"MAZDOCK",8819,32703,41522,42160.28702,4151.48766,46311.77468,47529,2433
"HCLTECH",7294,32034,39328,42833.46508,2502.375715,45335.840795,69335,1675
"BHEL",6034,35254,41288,40456.577175,4290.9531,44747.530275,59790,259
"RBLBANK",4555,8850,13405,42386.9996175,1227.153375,43614.1529925,35892,296.6
"TRENT",10630,43367,53997,39351.82931,3662.96535,43014.79466,116222,3717
"LAURUSLABS",5104,15373,20477,40894.62268,1832.1614,42726.78408,40850,957
"EICHERMOT",5770,19146,24916,40010.8249,2236.52073,42247.34563,48354,6982
"POLYCAB",4628,13210,17838,40072.48495,1628.0106625,41700.4956125,37279,7055.5
"HUDCO",7203,40416,47619,36576.242145,5001.05394,41577.296085,32286,188.3
"LICHSGFIN",7699,31242,38941,38251.6946,2863.2194,41114.914,46708,497.45
"NESTLEIND",5960,24874,30834,38566.9837,2486.3064,41053.2901,50373,1306.3
"SBILIFE",4946,25381,30327,36976.899375,2296.27905,39273.178425,43386,2002.8
"AMBUJACEM",6757,34169,40926,36018.55866,3230.20677,39248.76543,70091,510.55
"IOC",4622,16318,20940,36723.8639625,2278.3697625,39002.233725,31512,164.74
"TATACONSUM",5964,16778,22742,36636.262355,1627.70311,38263.965465,37507,1121.1
"IRFC",7054,41243,48297,33751.4396,4144.171175,37895.610775,48311,115.32
"BIOCON",3780,15266,19046,34592.4975,3069.121,37661.6185,26900,371
"ADANIGREEN",6093,41276,47369,30539.34822,6441.6474,36980.99562,62452,845
"GRASIM",5169,7127,12296,35666.8226,670.918725,36337.741325,75056,2773.6
"CUMMINSIND",4306,6914,11220,34605.31626,1235.5906,35840.90686,23669,4082.8
"SBICARD",5918,16926,22844,34357.36976,1265.21848,35622.58824,41221,739
"BANKINDIA",4383,7365,11748,34358.8362,1263.23912,35622.07532,18540,151.8
"TVSMOTOR",5351,15458,20809,33959.32869,1431.6150975,35390.9437875,64899,3655
"IEX",7040,31304,38344,31664.586375,3589.6695,35254.255875,47468,123
"NMDC",6008,16274,22282,32529.426525,2231.51895,34760.945475,67325,81.9
"DLF",5925,26175,32100,30452.7429525,2646.927195,33099.6701475,92383,628
"GMRAIRPORT",4611,20676,25287,29966.202855,3096.044865,33062.24772,39161,94.28
"TECHM",3013,12796,15809,31197.28764,1840.39314,33037.68078,45350,1723.8
"ABB",4481,16893,21374,30558.028425,2373.448725,32931.47715,35598,5454.5
"YESBANK",4772,13938,18710,31352.80568,1469.36615,32822.17183,52369,21.25
"PATANJALI",7253,5928,13181,32077.99701,739.78524,32817.78225,44975,494.3
"NUVAMA",4868,12464,17332,30777.4292,1423.6379,32201.0671,9330,1283
"GAIL",6001,17392,23393,30327.647175,1387.13715,31714.784325,55668,160.55
"MAXHEALTH",5809,22076,27885,29081.192175,2534.604555,31615.79673,45412,958.95
"POWERINDIA",3121,5676,8797,29091.751595,1698.548705,30790.3003,9456,19040
"CGPOWER",5486,21165,26651,28019.41615,2682.34908,30701.76523,37211,607.9
"BAJAJFINSV",5989,24000,29989,28706.122225,1532.920475,30239.0427,84231,1934
"OIL",3806,15421,19227,25369.83904,2947.18074,28317.01978,19959,483.5
"VOLTAS",5109,22294,27403,24945.846525,2279.642475,27225.489,43741,1326.2
"CONCOR",3857,19613,23470,24320.14475,2435.177,26755.32175,42308,508
"BHARATFORG",3560,8802,12362,25195.05315,1399.99185,26595.045,19668,1441.6
"SWIGGY",6396,10632,17028,25555.28274,962.5356,26517.81834,30477,308.75
"SOLARINDS",3760,11848,15608,24661.3951,1748.63068,26410.02578,28765,13253
"MOTHERSON",3598,8434,12032,24907.2171,1435.4592,26342.6763,37586,114.23
"DIVISLAB",4177,13618,17795,24920.55281,1362.34545,26282.89826,46626,5968.5
"IREDA",5778,15102,20880,24524.87769,1427.503395,25952.381085,35187,128.3
"APLAPOLLO",3501,5088,8589,25267.528125,642.157985,25909.68611,31850,2078.2
"AMBER",4103,10738,14841,24209.62802,1576.5551,25786.18312,19191,6000
"APOLLOHOSP",2691,12813,15504,23239.95285,1873.9142125,25113.8670625,44636,6922.5
"WAAREEENER",4759,14387,19146,22904.90643,2028.296865,24933.203295,19999,2805
"LUPIN",2654,7246,9900,23719.0715425,1103.738515,24822.8100575,21751,2129.4
"PIIND",4570,5891,10461,24081.48932,637.49553,24718.98485,23903,3100
"HDFCLIFE",3016,9131,12147,23835.87162,748.44418,24584.3158,41127,717
"GODREJPROP",5357,16305,21662,22652.9478725,1854.166875,24507.1147475,71434,1567.9
"TATAPOWER",4295,24243,28538,22129.678585,2200.940935,24330.61952,73473,359.05
"BRITANNIA",3216,7386,10602,23410.1635625,790.1581625,24200.321725,35704,5898
"COFORGE",3586,13765,17351,22253.3544,1929.789075,24183.143475,47335,1668
"PIDILITIND",3237,5133,8370,22876.39545,566.73115,23443.1266,22354,1415
"AUROPHARMA",3510,6596,10106,22583.35838,824.689305,23408.047685,47838,1178
"INDHOTEL",3326,10611,13937,21892.9088,1262.4993,23155.4081,40600,666.95
"SUZLON",5152,19916,25068,21528.771085,1626.58658,23155.357665,55511,47.22
"LTIM",2382,7545,9927,21442.14,1244.35353,22686.49353,22876,5995.5
"PNBHOUSING",4161,8089,12250,21542.40751,1119.410175,22661.817685,30231,806.4
"KALYANKJIL",4448,20070,24518,18978.94874,2941.241435,21920.190175,49376,367.95
"DRREDDY",2690,15638,18328,19950.32525,1660.825125,21611.150375,36673,1182.8
"KFINTECH",4450,4500,8950,20930.2639,597.75255,21528.01645,15445,1001.9
"GODREJCP",3520,10147,13667,20281.06575,1187.64125,21468.707,21946,1166
"ADANIENSOL",3311,8019,11330,19355.6632725,1279.00026,20634.6635325,39950,882.9
"SRF",3603,6733,10336,19945.7464,613.81192,20559.55832,25766,2803
"SIEMENS",3627,10583,14210,19325.8866675,1109.5584325,20435.4451,23017,3095
"KEI",2791,5387,8178,19353.94762,879.6086075,20233.5562275,11950,4096
"CIPLA",3776,21463,25239,18546.3783,1478.8113,20025.1896,61688,1314.5
"PERSISTENT",2947,13042,15989,17884.63121,1500.68217,19385.31338,32008,6068.5
"UNITDSPR",3423,11915,15338,18304.61572,1027.1786,19331.79432,37269,1346.5
"PRESTIGE",2798,4916,7714,18548.140545,690.34131,19238.481855,12217,1479.6
"ASTRAL",3027,5412,8439,18584.0213675,624.4846725,19208.50604,22221,1467
"LODHA",4003,18103,22106,17092.67715,1964.56239,19057.23954,31637,964
"TORNTPHARM",1888,2985,4873,18519.0794,438.5088,18957.5882,12404,3993
"COLPAL",3610,14562,18172,17198.4946725,1165.407345,18363.9020175,38135,2132
"HAVELLS",2699,7227,9926,17134.6669,636.1846,17770.8515,29305,1278.9
"SHREECEM",2599,2125,4724,17115.76957,183.402795,17299.172365,14906,26790
"IRCTC",2822,19943,22765,14829.82165,2229.19935,17059.021,47623,612.5
"ICICIPRULI",2810,3210,6020,16635.431065,279.303565,16914.73463,19234,642.9
"MPHASIS",2122,5422,7544,16079.273045,571.3827075,16650.6557525,21570,2766
"EXIDEIND",2684,12715,15399,15302.53692,1275.29208,16577.829,31891,322
"FINNIFTY",608,39317,39925,9759.436872,5895.501018,15654.93789,14986,26799
"MARICO",1722,4785,6507,14937.43476,563.6502,15501.08496,31253,720.7
"360ONE",2782,2557,5339,15225.66,266.97145,15492.63145,7904,1117
"KPITTECH",3367,9568,12935,14261.3915025,858.7643075,15120.15581,22947,1002
"MFSL",2193,5062,7255,14400.6586,699.1644,15099.823,26276,1640
"TATAELXSI",2561,12565,15126,13819.73667,1210.94926,15030.68593,24888,5445
"DABUR",2208,12776,14984,13825.73325,935.08375,14760.817,33950,498.25
"BANDHANBNK",2607,7379,9986,13905.34164,811.05948,14716.40112,40190,148.71
"DMART",2561,10407,12968,14011.51659,666.43719,14677.95378,49763,3665.5
"CROMPTON",3367,8542,11909,13504.79844,699.14448,14203.94292,40973,226.53
"BLUESTARCO",2342,3080,5422,13772.84337,352.3623675,14125.2057375,10974,1838
"PREMIERENE",3127,7242,10369,12979.653135,1057.3925125,14037.0456475,14783,738
"PETRONET",2449,6207,8656,13348.27976,640.84682,13989.12658,32824,291
"CAMS",2589,5630,8219,13268.11905,550.6482,13818.76725,15394,693
"SUPREMEIND",2126,4179,6305,13177.45807,531.442555,13708.900625,14012,3608
"JUBLFOOD",2106,3685,5791,12978.69675,452.231625,13430.928375,26182,495.25
"FORTIS",1953,2919,4872,12555.915585,335.372105,12891.28769,18331,840
"OFSS",2109,6099,8208,12199.2524775,662.18883,12861.4413075,23849,7735.5
"PAGEIND",2595,3655,6250,12518.911099500001,284.873418,12803.7845175,24064,33000
"DALBHARAT",1785,5679,7464,11760.1691025,473.5170375,12233.68614,16036,2059.1
"LICI",2032,6264,8296,11350.34075,545.5646,11895.90535,25058,806
"BOSCHLTD",1278,2152,3430,11574.70806,281.386175,11856.094235,11569,36480
"PHOENIXLTD",1966,5189,7155,11227.35621,527.31749,11754.6737,15504,1630
"NYKAA",1463,3179,4642,10834.4328125,539.4384375,11373.87125,17107,237.18
"SONACOMS",1770,3689,5459,10714.68447,520.1191975,11234.8036675,14267,499.7
"NBCC",1680,5302,6982,10429.91105,776.7552,11206.66625,21585,97.3
"INOXWIND",2652,9717,12369,9823.3417425,1021.110805,10844.4525475,35586,104.8
"ALKEM",1547,1608,3155,10560.551175,175.3805125,10735.9316875,11340,5515
"TIINDIA",2190,4629,6819,10053.4502,486.0811,10539.5313,23527,2310.3
"MANKIND",2190,3132,5322,10199.4864075,257.4044775,10456.890885,13011,2080
"JSWENERGY",2209,7275,9484,9873.5462,567.0675,10440.6137,48984,452.45
"NHPC",1911,7876,9787,9311.08992,707.1968,10018.28672,19524,78.08
"ZYDUSLIFE",1214,3034,4248,9579.40038,351.47484,9930.87522,14244,877.5
"TATATECH",1865,3962,5827,9581.23,344.37792,9925.60792,19444,647.5
"SYNGENE",1883,6774,8657,8721.8402,619.219,9341.0592,19915,468.65
"TORNTPOWER",1539,3853,5392,8594.5195325,368.02314,8962.5426725,10703,1330
"ICICIGI",1429,2624,4053,8457.618195,141.7798525,8599.3980475,19594,1831
"NIFTYNXT50",474,725,1199,7878.25047,185.125025,8063.375495,1317,67073.2
"PPLPHARMA",1689,5345,7034,6748.5287625,475.066725,7223.5954875,14646,156
"UNOMINDA",1021,2112,3133,6522.58871,297.103455,6819.692165,11357,1180
"BAJAJHLDNG",677,1712,2389,3569.48068,117.43342,3686.9141,6075,10640
"SAMMAANCAP",372,210,582,2307.31894,22.69282,2330.01176,39182,146.68
