"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",279271,403721820,404001091,4576734.924489,9077348.759479001,13654083.683968,9771547,25175.4
"BANKNIFTY",78277,76278789,76357066,1384994.2116720001,1606509.2279820002,2991503.439654,1953513,59205.45
"RELIANCE",146452,307858,454310,1016264.41485,34113.47155,1050377.8864,564155,1384
"HDFCBANK",187809,249010,436819,950850.79947,18488.511415,969339.310885,784623,928
"AXISBANK",110600,512940,623540,910131.7339375,37621.9135,947753.6474375,265573,1322
"ICICIBANK",78691,151885,230576,744680.89192,14709.47632,759390.36824,312526,1367.1
"ITC",128298,145110,273408,659843.87472,19695.95968,679539.8344,448821,319.8
"MIDCPNIFTY",20551,9525010,9545561,322669.47726,289035.27816,611704.75542,306487,13137.9
"INFY",78074,130434,208508,525985.23616,6440.28068,532425.51684,305345,1687.4
"BHARTIARTL",53835,43056,96891,507628.1965475,4086.612625,511714.8091725,180759,1981
"IDEA",70423,39625,110048,497910.217125,13740.52554,511650.742665,185086,9.89
"MCX",28220,157142,185362,421510.0194375,34018.8820625,455528.9015,58744,2440
"ETERNAL",67814,136485,204299,420015.3342725,16729.2866325,436744.620905,238098,255
"SBIN",53264,162191,215455,417704.750625,15270.22995,432974.980575,220883,1053
"KOTAKBANK",51576,67267,118843,420967.8634,8966.615,429934.4784,153908,411.9
"BAJFINANCE",60286,67989,128275,417121.5114,11589.05535,428710.56675,211375,917.95
"ADANIENT",64257,193490,257747,386769.36772529996,31771.7998074,418541.16753269994,143750,1963
"M&M",53866,118529,172395,367834.81192,14371.34514,382206.15706,139451,3392.9
"VEDL",43277,123530,166807,348990.77209,21280.639255,370271.411345,150893,706.95
"HINDZINC",36728,200291,237019,323412.9997,45201.9302525,368614.9299525,95579,726.5
"TCS",64817,100729,165546,358275.1282075,6795.438125,365070.5663325,244816,3167
"LT",52870,59498,112368,349690.8103325,6612.0367775,356302.84711,168589,3804.5
"INDUSINDBK",53149,90675,143824,329328.608,9800.99491,339129.60291,95408,893
"ASIANPAINT",47404,217466,264870,313587.7535,22334.812575,335922.566075,100422,2628
"BSE",30556,69286,99842,314231.8291875,12365.2055625,326597.03475,63042,2766.3
"JIOFIN",51892,49145,101037,309314.49415,9901.44253,319215.93668,160528,257.15
"INDIGO",43705,69989,113694,310462.71891,7260.0735,317722.79241,129515,4764
"TATASTEEL",28638,59106,87744,301203.9723,11221.98,312425.9523,95010,193.1
"HAL",46686,84393,131079,302362.797945,9873.27051,312236.068455,134063,4370
"HINDALCO",44126,54860,98986,296980.29935,6186.97359,303167.27294,115324,964
"BEL",49605,80251,129856,293705.4340125,9141.09285,302846.5268625,164245,417.7
"DIXON",55838,180790,236628,283383.15396,17676.02444,301059.1784,164285,10239
"UPL",29958,28240,58198,291051.563439,5330.3102465,296381.8736855,54724,717
"SHRIRAMFIN",32371,63017,95388,266448.036195,8530.2185925,274978.2547875,89421,1001.7
"ONGC",48611,57336,105947,270614.64555,3529.02915,274143.6747,134579,248.2
"JSWSTEEL",31909,62144,94053,260715.10689,7555.2484725,268270.3553625,102718,1223.2
"PNB",24936,28680,53616,242244.944,4561.0536,246805.9976,64279,123.4
"APLAPOLLO",33006,38509,71515,238983.956505,4076.479715,243060.43622,50005,2069.2
