"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",83317,55509559,55592876,1399659.1662170002,3682032.8178140004,5081691.984031,6724121,25776
"BANKNIFTY",32127,2035251,2067378,582343.738143,290223.43251,872567.170653,886296,60238.15
"INFY",89341,692942,782283,551345.03816,69317.57328,620662.61144,323642,1534
"TCS",70127,492241,562368,372675.95141,38147.2687575,410823.2201675,296555,2999.9
"HAL",40747,191054,231801,256750.586145,28731.743685,285482.32983,149253,4213.9
"ICICIBANK",24230,119458,143688,239400.53228,12360.24783,251760.78011,249110,1406.1
"DIXON",29711,326281,355992,171436.102105,46949.778565,218385.88067,121833,11680
"RELIANCE",26562,228101,254663,193860.0118,21100.35545,214960.36725,385847,1455.4
"BAJFINANCE",26153,163400,189553,189399.83415,17634.680775,207034.514925,167358,964
"BSE",15979,83934,99913,172379.857425,26932.0004625,199311.8578875,57716,2895
"HDFCBANK",35268,131976,167244,185428.24641,8816.30387,194244.55028,589887,949
"BHARTIARTL",18882,67358,86240,181824.32128,7671.92374,189496.24502,145057,2022.8
"WIPRO",25629,84269,109898,179006.7762,8739.4725,187746.2487,88097,233.5
"MCX",9920,60143,70063,156435.60425,30530.9635,186966.56775,56739,2547.3
"ETERNAL",22440,126683,149123,157869.2923175,18067.7260975,175937.018415,153237,293.5
"TRENT",34101,280214,314315,135688.35406,29379.90579,165068.25985,142879,4021
"HCLTECH",23960,128353,152313,135017.144045,10505.12687,145522.270915,81661,1617.6
"MIDCPNIFTY",5808,262078,267886,95448.09002399999,42419.912904000004,137868.002928,129930,13721.85
"PFC",22912,108306,131218,121146.00888,16704.96451,137850.97339,88360,413.8
"TECHM",12756,68913,81669,124988.20524,10944.88182,135933.08706,51308,1639
"AXISBANK",14808,75633,90441,125146.1134375,6535.084875,131681.1983125,177122,1340
"COFORGE",19507,94079,113586,117202.01145,13016.1165,130218.12795,54434,1609
"ADANIPORTS",14871,119466,134337,109474.3929925,17178.4689075,126652.8619,84591,1565.2
"SBIN",14019,75099,89118,112493.4699,9827.01045,122320.48035,169635,1067.3
"PERSISTENT",18328,95532,113860,108584.95599,12090.04844,120675.00443,38091,5979.5
"RECLTD",19453,84359,103812,102469.6043,10650.8521,113120.4564,114089,381.05
"ADANIENT",13177,92154,105331,90724.9727031,16594.2561696,107319.2288727,114132,2225
"KOTAKBANK",12340,33250,45590,102397.9572,4117.2288,106515.186,135071,412
"VEDL",11575,59419,70994,91880.193,13453.51811,105333.71111,155954,688.3
"MARUTI",11721,164181,175902,88300.67016,13606.5059,101907.17606,148644,15009
"HINDZINC",10369,63764,74133,81461.35438,16664.1099975,98125.4643775,114280,639.8
"NMDC",14364,67558,81922,82656.600525,11105.1648,93761.765325,74577,85.69
"M&M",11658,71218,82876,83904.8184,9409.47078,93314.28918,135303,3574.9
"BEL",12587,82920,95507,79172.9203425,10840.5286125,90013.448955,181928,439
"ABCAPITAL",7605,32446,40051,81820.48519,7713.8385,89534.32369,36657,346
"ONGC",12542,98828,111370,74929.29795,12009.14685,86938.4448,91864,266
"LTIM",9022,62351,71373,76710.44958,8895.2136,85605.66318,26853,5691
"CANBK",8261,14514,22775,82353.539025,2944.296675,85297.8357,61765,147.65
"LT",11082,68288,79370,79364.273205,5852.5021275,85216.7753325,151290,4080.2
"KAYNES",18160,98703,116863,67843.21776,15644.12649,83487.34425,69437,3780.9
"CUMMINSIND",9153,31508,40661,76038.55422,6385.30684,82423.86106,26171,4200
"NTPC",13029,148546,161575,71074.64835,9740.42595,80815.0743,118427,366.8
"COALINDIA",12079,70151,82230,70592.92695,8101.945485,78694.872435,76356,434
"INDIGO",9326,45097,54423,69353.60439,5275.832625,74629.437015,94880,4956
"POLICYBZR",13545,35009,48554,68442.9305,4358.690035,72801.620535,44976,1440
