"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"WIPRO",7107,22752,29859,56204.6808,3094.6587,59299.3395,56187,261.9
"DLF",9384,40471,49855,54289.62165,4355.7370725,58645.3587225,93898,691.4
"TRENT",12720,106250,118970,51313.53807,7039.78254,58353.32061,197417,3980
"TITAN",6856,73229,80085,51425.808735,6746.87209,58172.680825,107502,4242.2
"M&M",7324,31802,39126,54867.24068,2913.58698,57780.82766,119470,3715
"SOLARINDS",7053,76225,83278,47865.70794,9824.33829,57690.04623,40535,13490
"POWERINDIA",5689,16482,22171,53745.026405,3100.752195,56845.7786,10584,18388
"HEROMOTOCO",5847,44468,50315,51840.122505,4955.21631,56795.338815,64967,5850
"ADANIPORTS",7286,51093,58379,51160.701025,4797.421435,55958.12246,79777,1464
"RVNL",9456,44972,54428,49720.0710825,5071.4568875,54791.52797,73774,341.7
"PFC",10348,54635,64983,49886.80281,4269.76914,54156.57195,114005,363.9
"ANGELONE",7793,44590,52383,47392.590925,6354.2833,53746.874225,35639,2405.1
"SUNPHARMA",8180,45086,53266,50807.488655,2828.703815,53636.19247,88327,1760
"MANAPPURAM",5392,16619,22011,50504.9661,2950.3368,53455.3029,25114,308.5
"CHOLAFIN",4615,16809,21424,50824.4928125,2549.8186875,53374.3115,33514,1755
"COALINDIA",8397,46621,55018,48527.12079,4084.00326,52611.12405,95489,424.4
"HAVELLS",6827,14921,21748,50716.6305,1800.22895,52516.85945,27626,1479.9
"GLENMARK",6146,23659,29805,48449.3841,3495.7495875,51945.1336875,44286,2074
"SIEMENS",8654,49250,57904,46072.281535,3935.16501,50007.446545,29449,3000
"POLICYBZR",8021,19627,27648,47535.10041,2355.5595,49890.65991,32377,1689
"IEX",7302,35851,43153,41534.14725,8122.68075,49656.828,66157,149.41
"TMPV",15836,74298,90134,45852.29184,3021.59776,48873.8896,204153,358
"FEDERALBNK",3608,11242,14850,46327.551,2237.962,48565.513,23193,255.7
"LTF",6626,18781,25407,45985.7277,2565.771975,48551.499675,36427,306.95
"PAYTM",4629,15277,19906,44163.50231,2900.11774,47063.62005,35598,1304
"ONGC",8177,55610,63787,43078.510575,3516.439275,46594.94985,100542,231.2
"LAURUSLABS",4581,15857,20438,43526.94076,2803.703155,46330.643915,34496,1102.7
"SBILIFE",5556,26186,31742,43595.6871375,2132.21145,45727.8985875,51546,2081.8
"POWERGRID",8801,29771,38572,43779.78613,1576.76364,45356.54977,87544,259.25
"UNIONBANK",5996,16903,22899,43263.9051225,1952.2865475,45216.19167,28336,161.27
"TORNTPOWER",7146,21442,28588,42137.743685,2927.442585,45065.18627,12360,1352.1
"ASHOKLEY",4429,12579,17008,40838.648,1739.7835,42578.4315,54989,184.01
"BDL",6545,51042,57587,35646.948015,6606.43564,42253.383655,33494,1532.8
"AUROPHARMA",5967,16340,22307,40192.35242,1811.2237,42003.57612,57743,1210
"CDSL",5479,27440,32919,37890.227785,3095.081855,40985.30964,52827,1436
"APOLLOHOSP",4078,25193,29271,37795.8935375,2491.8557375,40287.749275,44061,7351
"NTPC",7237,46332,53569,37508.34135,2438.0928,39946.43415,103718,342.5
"SUZLON",8033,27750,35783,37503.84958,2192.3069725,39696.1565525,64839,50.82
"DABUR",5801,19885,25686,37977.417,1575.704625,39553.121625,39385,518.7
"360ONE",6035,18003,24038,35687.1179,3368.7955,39055.9134,9813,1175.3
"ADANIGREEN",5980,18874,24854,35944.176,2419.33026,38363.50626,60631,983.8
"ABCAPITAL",3248,10208,13456,36184.6384,1773.93098,37958.56938,37588,357
"AMBUJACEM",6296,16191,22487,36549.67281,1225.976325,37775.649135,72409,546
"IOC",4427,26459,30886,34324.240275,2686.8167625,37011.0570375,40324,156.24
"GODREJPROP",5701,25444,31145,33436.496225,2874.072575,36310.5688,51000,2090.1
"RBLBANK",3541,6570,10111,35115.1986925,1143.3013075,36258.5,32085,308.8
"TATAPOWER",5924,56695,62619,32466.998285,3728.381955,36195.38024,86815,373.75
"HDFCLIFE",4122,13571,17693,34573.77462,1437.58648,36011.3611,48717,759.9
"ASIANPAINT",4721,35255,39976,32917.83285,3080.791275,35998.624125,84766,2788
"BPCL",4610,29498,34108,32568.66482,3382.43793,35951.10275,30999,354.2
"EICHERMOT",4371,22845,27216,33230.48108,2335.53273,35566.01381,59424,7552.5
"BAJAJFINSV",6421,37922,44343,32316.58165,2356.1997,34672.78135,104895,2005
"HUDCO",5246,18521,23767,32137.7181675,2153.4979575,34291.216125,30090,217.1
"BAJAJHLDNG",4568,67644,72212,26143.7255,7402.39253,33546.11803,9933,11170
"VOLTAS",5775,17764,23539,32067.0997125,1320.5547,33387.6544125,43522,1466
"GRASIM",4531,11539,16070,31863.56745,929.2052,32792.77265,78497,2787.1
"CIPLA",5543,29038,34581,30488.7073125,2248.9077,32737.6150125,65867,1461
"PERSISTENT",4302,28850,33152,27882.80509,4411.76862,32294.57371,35995,6412
"BIOCON",3136,14217,17353,30105.096,2093.736,32198.832,32729,377.5
"ULTRACEMCO",5120,16220,21340,31001.505025,954.073415,31955.57844,76124,12064
"AUBANK",2940,8051,10991,29375.4148,1446.4792,30821.894,29430,990.9
"DMART",4746,35618,40364,27212.79528,3430.58424,30643.37952,63891,3792
"IRCTC",4897,29108,34005,28383.922875,2198.056525,30581.9794,70415,655
"MPHASIS",3746,8921,12667,29206.364935,1367.3228525,30573.6877875,25539,2817.3
"MAZDOCK",5246,30096,35342,26440.3847,3752.77526,30193.15996,58191,2480.6
"MARICO",3141,9009,12150,28797.08268,971.81112,29768.8938,35883,760.5
"JUBLFOOD",4266,13244,17510,28254.041375,1122.547875,29376.58925,39369,526
"INDHOTEL",3928,13658,17586,27815.1896,1450.9056,29266.0952,47251,701.8
"VBL",4786,19629,24415,27148.9460625,1957.7338875,29106.67995,62435,500.5
"TATATECH",5053,18955,24008,27258.31096,1662.62032,28920.93128,32864,661.95
"CONCOR",4187,14108,18295,27427.801625,1273.89075,28701.692375,46334,515.5
"BHARATFORG",3699,11320,15019,27093.6101,1249.64155,28343.25165,26225,1452.8
"IREDA",5392,14653,20045,26466.076425,1875.88506,28341.961485,36548,140.95
"ICICIPRULI",4370,4909,9279,27489.281165,467.940665,27957.22183,24220,684
"GMRAIRPORT",3608,12145,15753,26047.4839425,1620.3155175,27667.79946,47485,102.48
"SWIGGY",5771,8441,14212,26666.14847,846.27608,27512.42455,23565,351.9
"ZYDUSLIFE",3240,6083,9323,26810.16921,555.67278,27365.84199,20064,908
"WAAREEENER",5468,20181,25649,25288.8034875,2037.5237925,27326.32728,36359,2603.8
"NYKAA",3226,8019,11245,26292.515625,968.599375,27261.115,21598,257.05
"DIVISLAB",3755,26224,29979,24939.03447,2320.29002,27259.32449,56116,6608
"KPITTECH",4646,32507,37153,23850.916955,3184.1703375,27035.0872925,17633,1175
"HDFCAMC",3251,12413,15664,25358.29365,1525.34925,26883.6429,33063,2578.9
"GAIL",4883,18132,23015,25465.00383,1203.95079,26668.95462,54853,163.3
"LUPIN",2711,10306,13017,25379.511735,1229.6374975,26609.1492325,26882,2191.5
"COLPAL",5556,13753,19309,25704.872325,820.87605,26525.748375,51990,2047.1
"TVSMOTOR",3698,15479,19177,24829.0971075,1605.780645,26434.8777525,63303,3807.4
"SRF",4092,11253,15345,25017.2148,1155.8689,26173.0837,28766,3050
"DELHIVERY",2881,7988,10869,24999.8840675,1157.9041575,26157.788225,16447,418.5
"KALYANKJIL",3628,23843,27471,22104.8173375,2781.34344,24886.1607775,45915,509.95
"PNBHOUSING",3769,4573,8342,24300.24896,387.265905,24687.514865,29774,979.6
"SYNGENE",3662,10466,14128,23542.9358,1103.6258,24646.5616,17904,634.75
"NBCC",3141,9174,12315,23255.60445,1197.2831,24452.88755,26843,111.7
"INDIANB",2634,8754,11388,22147.5179,1094.5663,23242.0842,17742,829
"BANKINDIA",2901,4535,7436,22437.50704,667.49176,23104.9988,16946,146.75
"OFSS",3653,18316,21969,21109.43988,1946.1501225,23055.5900025,30089,7575
"PATANJALI",4387,5307,9694,22448.99574,398.53827,22847.53401,54709,562
"MOTHERSON",2983,9462,12445,21700.82604,1135.18791,22836.01395,42857,117.27
"PREMIERENE",4776,15246,20022,20399.7373,1483.251255,21882.988555,20625,726.2
"ASTRAL",3316,8825,12141,20863.35455,913.19325,21776.5478,27052,1476.5
"MAXHEALTH",3769,10752,14521,20421.9894375,927.6962625,21349.6857,53560,1030
"LTIM",2193,7707,9900,19960.960905,1049.413815,21010.37472,26281,6004
"OIL",3495,10703,14198,20030.90992,889.47572,20920.38564,16080,408
"SBICARD",2850,7679,10529,19963.2776,710.21448,20673.49208,33750,872
"OBEROIRLTY",3108,14687,17795,18684.37305,1826.65399,20511.02704,18637,1710
"INOXWIND",4593,9713,14306,19718.7351075,785.991635,20504.7267425,41948,117.46
"IRFC",3544,13899,17443,18965.860875,1493.426625,20459.2875,44255,123.96
"ADANIENSOL",2850,9228,12078,19393.161615,990.52902,20383.690635,34310,992.3
"BANDHANBNK",3661,8419,12080,19229.06808,819.80712,20048.8752,55572,144.6
"NESTLEIND",2924,6660,9584,19178.01195,495.42015,19673.4321,48503,1306
"LODHA",3437,20387,23824,17166.97737,2197.4976,19364.47497,37979,1086.9
"LICHSGFIN",3436,13933,17369,18241.524,988.556,19230.08,50777,524.1
"NAUKRI",3674,11286,14960,18513.9325875,710.8234125,19224.756,39079,1340.3
"ICICIGI",2806,10522,13328,17610.51396,912.5262575,18523.0402175,22200,1909
"UNITDSPR",3238,9685,12923,17601.3342,694.5458,18295.88,52376,1350.1
"FORTIS",2418,7150,9568,17389.225405,682.3615375,18071.5869425,21442,919
"MFSL",2569,6033,8602,17535.29996,449.1742,17984.47416,28964,1693.8
"JSWENERGY",3381,9373,12754,17092.1083,715.8286,17807.9369,51343,497
"TATACONSUM",2578,8401,10979,17070.27784,713.324095,17783.601935,34128,1197.5
"BOSCHLTD",1676,16288,17964,16273.57101,1411.844855,17685.415865,24514,38545
"EXIDEIND",2550,10838,13388,16354.38546,910.12122,17264.50668,33926,352.1
"PGEL",2710,8756,11466,15839.54209,1036.991405,16876.533495,23742,607
"IIFL",1504,4141,5645,16131.88896,705.575805,16837.464765,12714,648
"KEI",2039,6717,8756,15984.39899,805.088235,16789.487225,10267,4401
"SUPREMEIND",2574,4547,7121,16189.7560825,454.687135,16644.4432175,18191,3540
"DALBHARAT",2293,4911,7204,15544.409465,427.9635425,15972.3730075,13402,2066.1
"TORNTPHARM",1508,5229,6737,15244.657975,644.741475,15889.39945,12962,4020
"PRESTIGE",2050,7295,9345,14857.88166,881.59158,15739.47324,14959,1583.8
"PPLPHARMA",3079,9363,12442,14225.3472375,713.2715625,14938.6188,17263,172.35
"CROMPTON",2873,10857,13730,13477.37112,875.76552,14353.13664,47791,257.45
"PETRONET",2483,10249,12732,13512.38713,646.46284,14158.84997,40337,283
"GODREJCP",2143,4850,6993,13333.5038,455.2555,13788.7593,24612,1236.4
"LICI",2176,11050,13226,12844.0263,624.57325,13468.59955,31099,837.4
"AMBER",1872,7875,9747,12285.59619,780.78781,13066.384,17884,6518
"ALKEM",1685,8551,10236,12251.2360125,800.9490625,13052.185075,16801,5790
"CAMS",2186,4879,7065,12310.068675,497.4432,12807.511875,18002,745.4
"PHOENIXLTD",1847,3764,5611,12436.521755,300.403215,12736.92497,14272,1901.8
"PIIND",2003,10936,12939,11512.9424375,1079.5750875,12592.517525,20780,3240
"APLAPOLLO",1809,3209,5018,12227.85879,289.39743,12517.25622,33820,1914
"KFINTECH",2245,4456,6701,11844.1739,389.4024,12233.5763,13756,1062.2
"FINNIFTY",498,30488,30986,8308.25658,3484.950972,11793.207552,15121,27672.6
"SAIL",1624,904,2528,11163.15236,143.58688,11306.73924,58448,146.5
"BLUESTARCO",1827,4326,6153,10860.3599975,379.6263575,11239.986355,11532,1820
"NUVAMA",1484,3221,4705,10856.5791,375.3605,11231.9396,9117,1447
"NIFTYNXT50",613,780,1393,10705.0165625,131.3172625,10836.333825,1173,69196.1
"MANKIND",1975,5334,7309,10103.289975,406.788795,10510.07877,15079,2250
"PIDILITIND",1361,2774,4135,10235.28315,224.9083,10460.19145,19495,1498.1
"TIINDIA",1953,4908,6861,9870.43992,434.8482,10305.28812,27177,2503.9
"UNOMINDA",1358,3849,5207,9648.398705,365.830135,10014.22884,12078,1267.9
"NHPC",1721,5837,7558,9129.5744,445.87584,9575.45024,19341,82
"PAGEIND",1732,12575,14307,9120.4660185,422.929599,9543.3956175,25909,34710
"SONACOMS",1581,4545,6126,9054.4653675,400.1539675,9454.619335,17009,462
"SHREECEM",938,4059,4997,6365.620725,172.4220475,6538.0427725,15643,26905
"SAMMAANCAP",464,312,776,2940.70464,32.92424,2973.62888,41518,146.01
