"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",53906,37588345,37642251,902443.158539,2291284.615412,3193727.7739509996,8021604,25627.45
"BANKNIFTY",12371,1250299,1262670,223836.9894,174143.82434400002,397980.81374400004,917415,59989.15
"HAL",40077,235272,275349,241071.62628,41216.184105,282287.810385,173961,4038.6
"TRENT",36627,332004,368631,148649.34577,30298.87339,178948.21916,156012,4103
"INFY",25311,208092,233403,155889.23668,18681.1926,174570.42928,334166,1521.2
"MCX",9292,53349,62641,141581.2728125,26726.4795,168307.7523125,61468,2407
"DIXON",23458,185293,208751,133277.17091,25517.464275,158794.635185,126006,11425
"VEDL",17262,89037,106299,130000.351025,17762.014155,147762.36518,161224,657.5
"CUMMINSIND",15031,110322,125353,127936.88516,19735.04294,147671.9281,30100,4400.6
"POLICYBZR",24115,97212,121327,128439.253285,15713.881575,144153.13486,49866,1554
"MIDCPNIFTY",6667,173204,179871,109338.80356799999,29994.470436,139333.274004,131213,13695.45
"BHARTIARTL",13499,65460,78959,129328.25038,8224.7028525,137552.9532325,155054,1988.4
"CUMMINSIND",15031,110322,125353,127936.88516,0,127936.88516,17394,4400.6
"PFC",21108,88162,109270,112728.8084,13353.78005,126082.58845,95608,411.65
"HINDZINC",13339,82581,95920,98997.3799325,18571.76391,117569.1438425,119515,611
"AXISBANK",12803,78650,91453,106220.9695625,7117.1048125,113338.074375,184649,1324.6
"TCS",17272,184632,201904,91244.5709,13833.487465,105078.058365,309113,2992
"SBIN",11179,80962,92141,90268.5954,11070.62625,101339.22165,178177,1073.8
"RELIANCE",10937,112242,123179,79442.9866,9880.95555,89323.94215,390064,1442
"ICICIBANK",8457,51097,59554,83454.47327,4352.43396,87806.90723,252424,1400.9
"IOC",8782,44629,53411,75103.1360625,8493.1743,83596.3103625,43159,175.7
"KOTAKBANK",9773,22401,32174,80188.6518,3072.191,83260.8428,142304,405.25
"TATASTEEL",6539,30454,36993,70372.9961,7121.85265,77494.84875,80652,196.9
"BSE",6091,30855,36946,65645.030925,10386.216975,76031.2479,58148,2887.5
"NATIONALUM",4699,20939,25638,62844.80775,7711.917,70556.72475,41070,363.35
"MUTHOOTFIN",6156,20648,26804,60765.6535475,5415.82767,66181.4812175,33281,3585.6
"HINDALCO",9190,31128,40318,60186.46508,5135.06798,65321.53306,94229,938.8
"KAYNES",15241,63199,78440,55364.65055,9442.97818,64807.62873,79304,3629
"INDIGO",7744,54176,61920,56545.608975,7067.744235,63613.35321,98608,4889.4
"RECLTD",10689,46618,57307,56810.56066,5707.1196,62517.68026,116146,382
"BEL",8514,72983,81497,52578.415665,8280.3616425,60858.7773075,186803,432.3
"ETERNAL",7612,50316,57928,53606.830295,7119.5397975,60726.3700925,154620,286.3
"NYKAA",6704,26808,33512,54274.1175,6100.2915625,60374.4090625,20794,257.56
"TMPV",17426,89568,106994,51634.61616,5986.82352,57621.43968,183459,372.6
"HDFCBANK",10047,70941,80988,52697.874295,4371.74408,57069.618375,595949,949.8
"TIINDIA",9654,80686,90340,47078.66584,9924.4666,57003.13244,32702,2361.7
"WIPRO",7466,22341,29807,52536.8181,2404.0392,54940.8573,90794,232.8
"GODREJPROP",10287,61159,71446,47607.472,7065.6051125,54673.0771125,72653,1681.6
"JUBLFOOD",7253,32465,39718,48439.068,5597.956875,54037.024875,29298,544.9
"IDEA",6001,21821,27822,48485.9882775,4679.7898875,53165.778165,138228,11.22
"BAJFINANCE",6598,46535,53133,47620.76265,4331.64525,51952.4079,166046,967
"MARUTI",5609,84036,89645,42187.012845,6391.36129,48578.374135,150247,15108
"ADANIPORTS",5720,42257,47977,42633.568285,5819.634925,48453.20321,84320,1565.3
"DMART",7647,39144,46791,44479.367745,3662.089575,48141.45732,55502,3928
"DIVISLAB",7481,21658,29139,45364.89692,2695.51251,48060.40943,50260,6117.5
"GODREJPROP",10287,61159,71446,47607.472,0,47607.472,43575,1681.6
"LUPIN",4420,25955,30375,41825.487345,5309.46125,47134.948595,26947,2215.9
"NTPC",7693,72700,80393,42229.26285,4473.75945,46703.0223,127463,366.35
"JIOFIN",6465,43750,50215,41044.05801,4684.44676,45728.50477,127402,269.6
"SHRIRAMFIN",5286,17548,22834,43028.4426,2409.3012075,45437.7438075,72516,985.9
"SUZLON",9142,37139,46281,40156.472165,3409.6152175,43566.0873825,64163,47.5
"PNB",3968,13318,17286,39542.3984,2516.7232,42059.1216,52854,123.86
"HINDPETRO",4024,18445,22469,37956.43962,3561.2826525,41517.7222725,31931,458.85
"ABCAPITAL",3601,13957,17558,37882.89869,3026.62517,40909.52386,37967,340.5
"HEROMOTOCO",4048,38232,42280,35085.105,5771.03682,40856.14182,52327,5794
"CANBK",3848,10586,14434,38744.81235,2082.1671,40826.97945,61953,148.55
"HCLTECH",6499,42305,48804,36901.28239,3239.03202,40140.31441,85870,1607.7
"HINDUNILVR",4886,37192,42078,35244.2436,4340.66781,39584.91141,76782,2366
"M&M",5062,27345,32407,36130.55168,3361.8828,39492.43448,137187,3579.2
"ADANIENT",5074,23584,28658,34942.654292399995,3826.6416314999997,38769.2959239,114280,2227
"TATAPOWER",6446,56839,63285,34046.50112,4202.88822,38249.38934,83216,364.2
"HDFCAMC",4380,14652,19032,36243.65898,1946.09421,38189.75319,35774,2751.5
"UNOMINDA",5156,20585,25741,34582.65987,3255.74018,37838.40005,15655,1222.5
"LT",4707,36441,41148,33509.92015,3171.2758,36681.19595,153073,4070
"ITC",6583,70961,77544,33004.7352,3652.152,36656.8872,283608,310.05
"ABB",4618,20331,24949,33145.909425,3194.5576,36340.467025,37581,5808.5
"NMDC",5836,22004,27840,33292.13535,3025.792125,36317.927475,76238,84.24
"ADANIENT",5074,23584,28658,34942.654292399995,0,34942.654292399995,62808,2227
"MAXHEALTH",5722,30164,35886,30835.7595525,3440.9626125,34276.722165,44856,1030.8
"RVNL",6595,21043,27638,30367.554665,2813.9145975,33181.4692625,89544,317.05
"COFORGE",4809,21957,26766,29019.8151,2974.992375,31994.807475,57567,1600.7
"ASHOKLEY",2986,9063,12049,29811.814,1831.9585,31643.7725,48241,201.27
"ONGC",4537,36522,41059,27291.35205,4181.61375,31472.9658,93973,269.2
"VBL",5990,17608,23598,29854.798875,1614.2902875,31469.0891625,79365,438.3
"PERSISTENT",4624,28681,33305,27589.71025,3423.44279,31013.15304,40812,5995
"BANKBARODA",3413,11261,14674,29111.4366075,1711.0299375,30822.466545,58789,289.9
"TECHM",2805,17794,20599,27780.53634,2697.82302,30478.35936,52719,1638.7
"POWERINDIA",3006,6236,9242,28590.40359,1792.03192,30382.43551,11308,19080
"PAYTM",3223,9413,12636,28258.42157,1769.3901225,30027.8116925,42120,1207.2
"DLF",5227,19454,24681,28215.558855,1748.2169925,29963.7758475,91545,658.3
"BDL",5659,45414,51073,24782.664935,5002.80655,29785.471485,63755,1269.9
"MANAPPURAM",3179,8429,11608,27606.0357,2157.0858,29763.1215,29562,291.75
"ADANIGREEN",4499,21294,25793,26040.06438,3624.48486,29664.54924,69063,959.45
"INDUSINDBK",4456,10599,15055,28454.02259,1177.45152,29631.47411,68271,904.9
"BHEL",3722,19043,22765,26492.50695,2768.2034625,29260.7104125,57431,268.85
"JINDALSTEL",3615,14721,18336,26511.7894375,2227.7194375,28739.508875,32489,1177.2
"TITAN",3605,21645,25250,25880.60377,2403.975735,28284.579505,81910,4091
"BPCL",3263,18111,21374,24830.284995,2746.1111,27576.396095,32276,381.6
"LTF",4037,12572,16609,25595.6175,1606.439475,27202.056975,41506,284.2
"SUNPHARMA",4049,32537,36586,24119.41455,2046.987005,26166.401555,123944,1707.4
"UPL",2403,10604,13007,24296.8704435,1811.861827,26108.7322705,37294,745.15
"AUROPHARMA",3742,9217,12959,24523.01148,1195.54974,25718.56122,51219,1194.5
"MAZDOCK",4786,20076,24862,22738.31242,2860.72252,25599.03494,50656,2396
"AMBER",3632,12919,16551,23084.5954,2425.04477,25509.64017,19391,6458
"SAIL",3268,6161,9429,24016.7791,1236.25604,25253.03514,55938,157.37
"JSWSTEEL",2725,12706,15431,22628.77884,1819.2302325,24448.0090725,95758,1231.4
"LTIM",2636,13022,15658,22488.03291,1820.98569,24309.0186,27418,5684.5
"BANKINDIA",2670,8099,10769,22674.29424,1572.14876,24246.443,19170,163.01
"CDSL",3525,12633,16158,22707.589415,1490.375675,24197.96509,48535,1350
"IDFCFIRSTB",2810,9310,12120,22277.056725,1283.294565,23560.35129,51843,85.2
"NHPC",4246,22128,26374,21126.84096,2275.46112,23402.30208,26060,80.09
"INDUSTOWER",2935,8011,10946,22106.75138,1236.93683,23343.68821,68019,443.5
"BHARATFORG",2738,8505,11243,21640.57725,1639.56625,23280.1435,24586,1580.5
"UNIONBANK",2654,11543,14197,20895.9708525,1980.9136425,22876.884495,30424,177.44
"CROMPTON",4681,11052,15733,20742.81462,1236.08952,21978.90414,47827,245.08
"COALINDIA",3364,17555,20919,19423.75572,1844.093115,21267.848835,78437,429.45
"FEDERALBNK",1390,5175,6565,19980.726,1031.3055,21012.0315,23224,287.7
"SOLARINDS",2869,12602,15471,19184.436335,1583.04978,20767.486115,35993,13322
"TVSMOTOR",2983,9071,12054,19435.674055,1153.2214575,20588.8955125,65425,3718.7
"OIL",2575,11296,13871,18092.96412,2080.9243,20173.88842,25189,498.7
"ASIANPAINT",2995,27444,30439,18211.328275,1850.45975,20061.788025,104141,2430
"TATAELXSI",3267,18693,21960,17869.31704,1690.92661,19560.24365,30246,5416
"POLYCAB",1944,8463,10407,18376.5527625,1063.2782375,19439.831,37419,7537.5
"ANGELONE",2579,13991,16570,17067.0974,2011.373575,19078.470975,28647,2637.2
"POWERGRID",3085,29717,32802,16752.25972,2143.12837,18895.38809,93737,288.45
"NBCC",2694,5751,8445,17760.18855,1132.43,18892.61855,22407,100.82
"GAIL",3591,8518,12109,18213.406155,616.328685,18829.73484,60437,160.13
"VOLTAS",3202,16332,19534,17058.89325,1764.1181625,18823.0114125,45944,1429.6
"CHOLAFIN",1673,4777,6450,18101.3585,712.196125,18813.554625,31991,1727.2
"EICHERMOT",2436,10417,12853,17638.5332,1163.76752,18802.30072,51755,7201.5
"BAJAJFINSV",3426,28707,32133,17237.208875,1558.271625,18795.4805,89429,2004.8
"MARICO",1851,12244,14095,16524.276,1491.0678,18015.3438,32817,745.2
"KALYANKJIL",3580,15830,19410,15939.1340875,2052.432425,17991.5665125,53920,377.6
"ADANIENSOL",2477,5392,7869,16700.035815,951.131835,17651.16765,42629,1005.35
"BIOCON",1784,5617,7401,16346.46,1224.41675,17570.87675,29966,367.05
"LAURUSLABS",1961,8044,10005,16118.96599,967.874515,17086.840505,42859,962.4
"GLENMARK",2169,4876,7045,15867.3464625,670.4497125,16537.796175,41000,1970.7
"YESBANK",2345,5971,8316,15677.76191,629.32094,16307.08285,54724,21.36
"SWIGGY",3536,13310,16846,14677.12311,1586.71708,16263.84019,35819,320.45
"LICHSGFIN",3037,5340,8377,15756.0866,465.4933,16221.5799,48996,514.8
"TORNTPHARM",1613,1456,3069,15948.42645,207.29455,16155.721,13236,3985.5
"AMBUJACEM",2743,8944,11687,15345.61161,803.204955,16148.816565,69240,530.95
"WAAREEENER",2667,9028,11695,14415.487625,1358.710255,15774.19788,29353,3060.8
"DRREDDY",1887,10725,12612,14735.01675,1008.91,15743.92675,39298,1248
"PIDILITIND",1934,9265,11199,14282.7269,1045.4863,15328.2132,25113,1464.8
"BAJAJ-AUTO",1927,14504,16431,13954.88874,1336.8837375,15291.7724775,68478,9638.5
"SBICARD",2399,6042,8441,14271.3816,456.40952,14727.79112,42664,746
"PAGEIND",2741,10504,13245,13957.362197999999,770.317137,14727.679335,27367,34700
"ULTRACEMCO",2174,12728,14902,13920.30495,751.68488,14671.98983,70900,12796
"MPHASIS",1861,6056,7917,13659.799395,771.5040575,14431.3034525,25961,2635.3
"BAJAJHLDNG",1967,29473,31440,10989.941065,3195.059295,14185.00036,9398,10989
"ASTRAL",1836,11373,13209,11775.57377,1814.06065,13589.63442,26196,1500.9
"APOLLOHOSP",1389,7794,9183,12353.548375,1106.8976,13460.445975,45329,7108.5
"PGEL",2199,8373,10572,12258.560125,1169.1308,13427.690925,24607,584.5
"GRASIM",1792,3924,5716,12791.81835,373.48555,13165.3039,79294,2847.9
"PATANJALI",2752,2049,4801,12619.4373,285.62634,12905.06364,44224,510.95
"NESTLEIND",1859,8933,10792,12109.12305,764.0176,12873.14065,48648,1297.8
"APLAPOLLO",1585,4868,6453,12122.608855,647.309635,12769.91849,30843,2184.8
"MOTHERSON",1586,6000,7586,11835.26541,910.59729,12745.8627,38912,121.26
"SIEMENS",1949,11233,13182,11276.16672,1333.2522,12609.41892,25288,3314.9
"RBLBANK",1237,3655,4892,11990.211605,409.77185,12399.983455,38494,304.5
"KPITTECH",2873,5618,8491,11889.4591925,453.0794525,12342.538645,26861,964.4
"EXIDEIND",1857,6947,8804,11335.83264,894.56544,12230.39808,33510,337
"DABUR",1784,10318,12102,11287.2125,850.260375,12137.472875,38036,504.6
"AUBANK",1157,4264,5421,11388.0535,718.9173,12106.9708,29628,986.2
"HDFCLIFE",1448,7003,8451,11452.4894,616.8811,12069.3705,46987,717.65
"MFSL",1647,3145,4792,11238.86588,416.22004,11655.08592,28529,1707.1
"OBEROIRLTY",1986,6748,8734,10729.69884,713.598165,11443.297005,25910,1557.4
"KEI",1443,2448,3891,11052.668445,307.09133,11359.759775,15098,4413.6
"PIIND",2008,2865,4873,10981.9535875,335.64216,11317.5957475,26264,3147.8
"NAUKRI",2321,10303,12624,10182.5259375,951.1417875,11133.667725,41954,1167.4
"BANDHANBNK",1826,5085,6911,10389.11328,719.02008,11108.13336,41610,157.15
"IEX",2109,9835,11944,9972.299625,1089.67875,11061.978375,50963,125.11
