"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"IRFC",4606,21289,25895,23434.960275,3344.14565,26779.105925,34400,119.81
"RBLBANK",2702,5566,8268,25517.885845,876.867055,26394.7529,35464,295.55
"DMART",4589,12064,16653,25294.85547,954.403545,26249.259015,48283,3668.9
"BHARATFORG",3409,6538,9947,24612.72135,1263.7328,25876.45415,19341,1430
"HINDPETRO",2734,8000,10734,24020.40177,1711.489905,25731.891675,26700,432.3
"NBCC",3701,7654,11355,23987.1801,1687.309,25674.4891,20511,99.31
"BIOCON",2667,6101,8768,24340.552,1159.368,25499.92,23237,364.65
"DABUR",3543,20977,24520,22548.149625,2679.265375,25227.415,29865,510
"MFSL",3778,2243,6021,24411.34064,347.9652,24759.30584,25757,1580.1
"JSWENERGY",4998,15003,20001,22827.9052,1790.5931,24618.4983,48225,457
"BLUESTARCO",4247,3855,8102,23921.658735,673.0746425,24594.7333775,10322,1729
"EXIDEIND",4093,7808,11901,23592.7485,968.80662,24561.55512,27979,320.8
"PGEL",4538,7320,11858,23033.60158,1313.87698,24347.47856,19252,528.75
"MPHASIS",3042,3715,6757,23357.43465,490.67282,23848.10747,20458,2770
"BAJAJFINSV",4667,13611,18278,22710.460425,1074.021925,23784.48235,77653,1947.3
"CIPLA",4589,12762,17351,22772.979675,961.5959625,23734.5756375,56990,1319
"AUROPHARMA",3607,5803,9410,22686.544595,945.928775,23632.47337,44511,1152
"AMBUJACEM",3875,9472,13347,21820.697955,1222.728465,23043.42642,61309,536
"DIVISLAB",3463,12859,16322,21104.87208,1265.44161,22370.31369,43931,6040
"KALYANKJIL",4613,13380,17993,19843.40235,2439.3600425,22282.7623925,49006,365.3
"LTIM",2308,8594,10902,20698.850475,1562.429535,22261.28001,22508,5987
"IEX",4075,20215,24290,19351.422,2553.88725,21905.30925,40855,127.42
"COLPAL",4243,15351,19594,20270.0457,1521.92556,21791.97126,34469,2111
"PRESTIGE",3255,4429,7684,20950.13115,721.060515,21671.191665,12513,1429.1
"OBEROIRLTY",3932,4620,8552,20579.29545,564.051775,21143.347225,21538,1496.3
"PHOENIXLTD",3264,10897,14161,19484.012835,1647.01201,21131.024845,14872,1683.8
"NAUKRI",4173,6290,10463,20039.324475,711.2894625,20750.6139375,28549,1265.1
"CONCOR",2990,13714,16704,18622.16775,1971.242875,20593.410625,39355,500
"WAAREEENER",3926,6197,10123,18976.8270825,892.8575075,19869.68459,19278,2750
"HAVELLS",2954,5257,8211,18900.86525,490.9691,19391.83435,27188,1272
"MAXHEALTH",3713,5499,9212,18651.0623775,636.2933325,19287.35571,42236,951
"SUZLON",4145,10813,14958,17765.13129,1407.87112,19173.00241,49006,47.55
"SRF",3271,6063,9334,18459.24916,657.80454,19117.0537,23711,2815
"IREDA",3890,8157,12047,17471.660775,990.807915,18462.46869,29773,133.29
"PAGEIND",3665,6760,10425,17619.860328,354.13158,17973.991908,23741,32930
"PATANJALI",3872,3213,7085,17482.64202,462.32658,17944.9686,44154,500
"ICICIPRULI",2949,2663,5612,17314.787325,284.607145,17599.39447,18071,629.8
"ANGELONE",2479,8796,11275,16122.29195,1339.897575,17462.189525,19583,2590
"IRCTC",2857,15428,18285,15377.731075,1912.8291,17290.560175,44250,615.5
"HUDCO",2752,8232,10984,15591.399105,1432.000455,17023.39956,23180,203.85
"LUPIN",1744,5377,7121,15712.0442575,773.8358775,16485.880135,20035,2122
"LICHSGFIN",2984,5898,8882,15662.4233,662.4828,16324.9061,42092,522.9
"MARICO",1714,5719,7433,15079.01604,737.72304,15816.73908,29654,730
"ASTRAL",2448,4256,6704,15156.509715,537.6062575,15694.1159725,21778,1459
"PIIND",2579,9200,11779,14148.001315,1298.3516,15446.352915,20437,3168.9
"UNITDSPR",2712,5456,8168,14490.43776,533.65124,15024.089,38677,1330
"SONACOMS",2388,3660,6048,14382.0888575,616.8461775,14998.935035,14265,494
"TIINDIA",2905,9851,12756,13423.67228,1547.03056,14970.70284,24188,2339.8
"SHREECEM",2155,1200,3355,14617.6997175,176.2449,14793.9446175,13164,27130
"GODREJCP",2450,3837,6287,14143.26605,328.0053,14471.27135,21246,1158
"BANDHANBNK",2460,6128,8588,13563.5256,845.44308,14408.96868,37949,151.8
"DALBHARAT",2037,5610,7647,13773.89247,410.867405,14184.759875,13577,2069.9
"OFSS",2194,6970,9164,12990.2552175,870.3477825,13860.603,21365,7831
"TATAELXSI",2430,8285,10715,12960.35094,824.1231,13784.47404,21777,5322
"GMRAIRPORT",1884,5911,7795,12369.7963125,837.8711775,13207.66749,37445,94.21
"BRITANNIA",1745,6640,8385,12516.6319125,624.926325,13141.5582375,32924,5710
"PETRONET",2138,8889,11027,12041.76452,1085.81846,13127.58298,32330,294.7
"KFINTECH",2600,1377,3977,12911.73935,201.58985,13113.3292,13599,1019
"PNBHOUSING",2317,2212,4529,12767.947465,255.178365,13023.12583,30561,836
"TORNTPHARM",1301,1282,2583,12717.6913,128.430425,12846.121725,11537,3921.1
"NYKAA",1625,3618,5243,12043.90375,791.6846875,12835.5884375,16482,236.5
"JUBLFOOD",1930,3132,5062,11808.601375,373.82925,12182.430625,26143,488.25
"POLICYBZR",2024,1941,3965,11653.37845,354.67292,12008.05137,23812,1634.4
"SYNGENE",2245,8127,10372,10693.7919,874.9597,11568.7516,19271,472.95
"CROMPTON",2702,6232,8934,10836.82656,619.5816,11456.40816,38966,221.4
"TATATECH",2120,3386,5506,11100.17952,331.25168,11431.4312,17813,651.9
"BOSCHLTD",1189,2334,3523,10704.56211,397.5356725,11102.0977825,10901,36000
"PREMIERENE",2404,2998,5402,9868.927055,466.56995,10335.497005,13721,714
"CAMS",1816,3643,5459,9598.013925,478.88085,10076.894775,14331,707.6
"ZYDUSLIFE",1214,2243,3457,9747.1872,299.18079,10046.36799,13367,891
"NHPC",1839,6210,8049,9272.30016,769.26656,10041.56672,17223,79.2
"AMBER",1646,2400,4046,9132.68492,375.38204,9508.06696,15811,5550
"ICICIGI",1560,1369,2929,9244.6979625,138.2551625,9382.953125,19486,1826
"FINNIFTY",351,17256,17607,5803.314767999999,3304.087758,9107.402526,5701,27509.6
"FORTIS",1303,1090,2393,8561.0905875,181.1896525,8742.28024,17894,843
"INOXWIND",2096,2485,4581,8071.58495,324.6260875,8396.2110375,33484,107.1
"TORNTPOWER",1349,3136,4485,7755.47599,483.7509375,8239.2269275,9113,1373
"SUPREMEIND",1304,1407,2711,7994.02821,154.8575525,8148.8857625,13171,3506
"MANKIND",1652,1773,3425,7820.19999,204.5563875,8024.7563775,11675,2099
"NUVAMA",1125,2441,3566,7451.2352,249.19375,7700.42895,7813,1333
"LICI",1238,3514,4752,7158.78436,389.291,7548.07536,22401,821
"ALKEM",1000,2124,3124,7084.211375,130.4890625,7214.7004375,11084,5713
"360ONE",1153,444,1597,6568.24525,69.3086,6637.55385,6783,1138.2
"UNOMINDA",770,633,1403,4839.297155,106.56228,4945.859435,10502,1142
"BAJAJHLDNG",772,1684,2456,4140.889485,200.8869,4341.776385,5519,10735
"NIFTYNXT50",246,205,451,4201.550775,44.494135,4246.04491,1046,68409.75
