"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"HEROMOTOCO",25816,66749,92565,222249.031395,2847.548715,225096.58011,95543,5702
"TRENT",48024,338925,386949,204632.44335,11463.07085,216095.5142,186708,4284
"LT",29789,54203,83992,212554.0570475,2455.34051,215009.3975575,151061,4052
"COALINDIA",35910,236344,272254,197492.92587,13626.93321,211119.85908,106000,402.4
"BSE",18543,131919,150462,188808.899325,13570.13625,202379.035575,98400,2671.4
"MANAPPURAM",19593,124260,143853,182288.7675,16636.8555,198925.623,35504,315.75
"CHOLAFIN",17585,104206,121791,187428.632125,8338.0921875,195766.7243125,80178,1699.7
"BAJAJFINSV",37485,58553,96038,192164.5788,1974.242575,194138.821375,133216,2036.6
"COFORGE",27661,147480,175141,181865.4405375,11699.5706625,193565.0112,99072,1737
"TMPV",64630,138120,202750,186713.32864,3468.59216,190181.9208,271035,359.25
"HINDUNILVR",26469,44395,70864,182388.80883,1425.51051,183814.31934,83586,2283
"MCX",12379,109810,122189,168580.1543125,11558.25205,180138.4063625,75077,10829
"ASHOKLEY",20100,35535,55635,175803.6955,2743.3805,178547.076,71021,175.19
"TVSMOTOR",26952,42970,69922,174729.35501,1961.7915275,176691.1465375,78971,3653.8
"ABCAPITAL",15806,34027,49833,172429.41396,3877.31849,176306.73245,47673,347
"JIOFIN",23311,56240,79551,165221.440835,5128.81531,170350.256145,129962,299
"TITAN",24479,59481,83960,168351.490615,1759.3422,170110.832815,109299,3920
"GRASIM",23583,21384,44967,168010.43415,1095.366825,169105.800975,91369,2830.6
"INDUSINDBK",27615,30650,58265,165055.21648,1655.47214,166710.68862,105032,848.9
"RVNL",32509,81791,114300,160702.2670725,5347.907145,166050.1742175,61664,344.7
"TATASTEEL",16983,39238,56221,160172.2782,3062.31805,163234.59625,101793,169.89
"ULTRACEMCO",26935,74427,101362,158802.34844,2340.45016,161142.7986,110813,11770
"RBLBANK",16017,22282,38299,157307.1590325,2600.7240975,159907.88313,41400,304.85
"HDFCLIFE",18725,15883,34608,157500.42847,760.38017,158260.80864,57270,755.8
"DMART",26897,26906,53803,154238.92914,1085.97411,155324.90325,72101,3805
"BEL",26225,109698,135923,150536.8268625,4754.0138925,155290.840755,176031,399.55
"ADANIPORTS",20822,45267,66089,149096.187535,2038.4795525,151134.6670875,94506,1496.5
"CANBK",14469,36344,50813,146907.2808,3402.342225,150309.623025,54711,149.75
"AMBUJACEM",24805,33709,58514,144179.50764,1878.99243,146058.50007,91846,548.45
"IDFCFIRSTB",18232,14247,32479,143952.765495,991.888905,144944.6544,68902,84.17
"SUNPHARMA",23151,62058,85209,141322.86154,2472.5491,143795.41064,93314,1737.9
"MARICO",15970,6334,22304,141369.09,300.31452,141669.40452,44544,734
"MUTHOOTFIN",12174,110362,122536,129502.939445,11263.5506225,140766.4900675,40952,3796.7
"HAL",19935,109562,129497,133069.60638,5645.16654,138714.77292,152830,4420
"HCLTECH",22280,34727,57007,130392.1843,1321.89967,131714.08397,93416,1675.5
"VBL",25186,43899,69085,129565.05144,2002.6397025,131567.6911425,92818,477.6
"DLF",22075,41156,63231,127361.26887,2393.9309625,129755.1998325,113908,694.3
"JUBLFOOD",18150,14187,32337,127954.5745,806.093875,128760.668375,40571,563.55
"MPHASIS",15844,24079,39923,127285.244295,1268.9579375,128554.2022325,39333,2889
"DRREDDY",15916,44040,59956,126328.4090625,2183.2105,128511.6195625,45667,1267.1
"DIVISLAB",19160,41436,60596,125662.94372,2069.01835,127731.96207,57692,6494
"NATIONALUM",10921,42827,53748,121651.552125,5643.516,127295.068125,37790,295.5
"RECLTD",25985,60813,86798,123305.6739925,3058.237355,126363.9113475,135242,354.9
"LTF",12855,34257,47112,121906.37296780001,4090.6374094,125997.0103772,31870,302.85
"MAXHEALTH",21936,18698,40634,125048.1662325,708.2442675,125756.4105,67318,1080.1
"VOLTAS",23627,38509,62136,123912.1723125,1792.334175,125704.5064875,52417,1391.4
"IRCTC",20489,21790,42279,122687.486075,1088.27915,123775.765225,49832,679
"BANKBARODA",14071,21038,35109,120459.89592,1592.5393575,122052.4352775,65378,290.55
"POWERGRID",23324,20603,43927,119346.29163,1750.44036,121096.73199,87098,268.3
"MOTHERSON",16149,18622,34771,119472.893205,1474.707885,120947.60109,56142,119.76
"GLENMARK",15557,33542,49099,118386.398625,1785.424575,120171.8232,62420,2015.4
"AUBANK",11896,13290,25186,116758.8099,1005.0087,117763.8186,40150,973.45
"PNB",11770,29202,40972,114528.88,2452.7664,116981.6464,63901,121.05
"PNBHOUSING",18135,60393,78528,113241.22745,3367.791245,116609.018695,49471,967.5
"FEDERALBNK",8457,27505,35962,111926.733,2386.068,114312.801,32606,261.5
"NTPC",22993,39441,62434,112324.30305,1107.05505,113431.3581,114604,322.4
"CIPLA",19953,30595,50548,112295.318925,970.2846375,113265.6035625,74128,1495.3
"ONGC",21103,26909,48012,111854.46105,732.327075,112586.788125,97714,233.75
"APOLLOHOSP",11930,102732,114662,107118.98065,5280.330025,112399.310675,55949,7177
"SUZLON",23949,51161,75110,109958.44178,2205.9809375,112164.4227175,76508,53.3
"SBICARD",15777,15547,31324,109901.0348,900.03392,110801.06872,36732,866.1
"LUPIN",12235,11233,23468,109818.2331475,554.453045,110372.6861925,33234,2105
"UPL",10229,16309,26538,108483.6738245,1765.3654084999998,110249.03923299999,45715,773.05
"BHEL",14305,45934,60239,106313.1279,2783.3749125,109096.5028125,57862,278
"PATANJALI",21847,11883,33730,108291.96504,695.39823,108987.36327,64567,545.9
"OFSS",18353,14000,32353,107726.59143,496.27947,108222.8709,47108,7781
"PAYTM",10800,25211,36011,105050.820175,2193.73429,107244.554465,47295,1322.5
"EICHERMOT",10431,55429,65860,100362.772985,4639.74728,105002.520265,56579,7300
"MAZDOCK",20940,113362,134302,98794.98552,4678.88643,103473.87195,62950,2545.3
"TATAPOWER",18191,45120,63311,101140.856895,2332.742455,103473.59935,90005,379.4
"PFC",21596,42014,63610,99616.0334,2136.90542,101752.93882,125452,352
"HAVELLS",13957,13304,27261,100050.87395,742.6375,100793.51145,30412,1421
"LTIM",10663,21686,32349,99305.450175,1283.506935,100588.95711,30453,6135
"SBILIFE",12902,10825,23727,98503.478625,307.8043875,98811.2830125,44810,2021.3
"LAURUSLABS",10180,55814,65994,94279.306265,4338.545095,98617.85136,41177,1086
"ASTRAL",16225,10204,26429,96911.586945,563.4295125,97475.0164575,35704,1395.6
"IIFL",9180,61656,70836,90205.09377,7257.594465,97462.688235,17814,603
"POLYCAB",9969,20737,30706,95615.629675,1139.821325,96755.451,39555,7639
"HDFCAMC",11677,41411,53088,94458.82278,2202.67734,96661.50012,43379,2660.1
"HINDPETRO",9904,10697,20601,95186.2519125,922.9016475,96109.15356,33476,469.3
"BDL",16907,240552,257459,84098.47877,11242.4770175,95340.9557875,47407,1478.7
"PERSISTENT",14436,47620,62056,93014.8114,1924.3349,94939.1463,45138,6353
"CDSL",12797,34011,46808,91792.961025,1858.6816025,93651.6426275,52572,1498
"KAYNES",20952,120604,141556,87322.04247,5506.09201,92828.13448,129481,4119.5
"YESBANK",13447,12349,25796,91594.46667,963.17011,92557.63678,63621,21.68
"GMRAIRPORT",11740,31010,42750,85795.034715,2526.463575,88321.49829,63939,103.2
"ADANIGREEN",14109,27548,41657,86680.92342,1224.35172,87905.27514,75516,1012.6
"NESTLEIND",13756,12815,26571,86884.2897,413.5581,87297.8478,58796,1259.7
"ADANIENSOL",12829,7910,20739,86776.3444275,337.64553,87113.9899575,41949,996.9
"ABB",13068,22428,35496,85704.9620125,1312.260525,87017.2225375,36118,5202.5
"COLPAL",18088,14576,32664,85779.95238,644.288175,86424.240555,58241,2090
"NMDC",14990,42698,57688,82980.40275,2751.11775,85731.5205,90048,81.23
"APLAPOLLO",12142,4508,16650,79517.17648,167.318655,79684.495135,36026,1852.9
"INOXWIND",17407,23296,40703,76913.791066,1451.8131456,78365.6042116,47705,126.7
"TATACONSUM",11996,9811,21807,77987.08984,330.26048,78317.35032,41318,1179.2
"SRF",12477,16814,29291,77575.30986,611.82538,78187.13524,38235,3102
"INDHOTEL",10414,9439,19853,77096.464,496.1018,77592.5658,46668,739.5
"AUROPHARMA",11353,10071,21424,76282.16871,586.458785,76868.627495,63382,1213
"BIOCON",7378,27770,35148,74370.28175,2463.0065,76833.28825,39386,398.05
"ANGELONE",11917,24580,36497,75447.042375,1371.326425,76818.3688,41684,2524
"SOLARINDS",9734,50863,60597,73959.655985,2740.432985,76700.08897,37010,12499
"GAIL",13850,17597,31447,75427.89408,885.234735,76313.128815,67524,171.1
"NYKAA",9168,23281,32449,74595.36,1589.5596875,76184.9196875,31543,258
"POLICYBZR",11107,16045,27152,75124.865305,881.320055,76006.18536,37870,1916
"LODHA",15210,12630,27840,74299.71384,395.31699,74695.03083,50170,1082.2
"MFSL",10921,6125,17046,74193.1038,248.17408,74441.27788,32080,1674
"KALYANKJIL",12780,10631,23411,73735.37566,492.7015875,74228.0772475,51440,487.75
"JSWENERGY",14744,19027,33771,71546.1886,1181.9795,72728.1681,73536,483.55
"PRESTIGE",9503,30708,40211,69151.42278,2501.6841,71653.10688,19239,1624
"SIEMENS",15522,38911,54433,70354.72949,1018.394585,71373.124075,50909,3090
"LICHSGFIN",12803,21030,33833,69255.223,1333.712,70588.935,58355,540
"UNITDSPR",12138,17215,29353,69564.73856,946.76904,70511.5076,57495,1419.8
"GODREJPROP",12402,16959,29361,69415.9058725,888.242245,70304.1481175,59457,2005
"BRITANNIA",9184,13622,22806,69475.772475,499.1717,69974.944175,41657,6016
"IOC",8629,23571,32200,68468.78805,1138.0341375,69606.8221875,41780,161.08
"PAGEIND",12624,15368,27992,69267.850929,292.45939350000003,69560.3103225,33124,36600
"CONCOR",10685,9996,20681,68327.6405,936.837125,69264.477625,55242,509.05
"ZYDUSLIFE",8193,12017,20210,68154.53364,731.55267,68886.08631,24338,917
"PETRONET",12933,22747,35680,67691.64261,875.0321,68566.67471,47893,281.15
"CUMMINSIND",7480,15739,23219,67049.82816,948.41428,67998.24244,27977,4399.3
"FORTIS",9543,11487,21030,67075.216615,589.587915,67664.80453,33824,903.5
"PIIND",11752,7083,18835,66761.8293475,347.0458775,67108.875225,29128,3215
"SAIL",10387,17704,28091,65050.76924,1416.12692,66466.89616,59529,131.28
"BHARATFORG",8776,16383,25159,64150.4786,1020.8473,65171.3259,32187,1451
"ICICIGI",10157,3738,13895,64746.66471,95.90295,64842.56766,31907,1960
"NAUKRI",12388,17139,29527,63921.0930375,815.28015,64736.3731875,41318,1364.6
"BANDHANBNK",11815,15530,27345,62933.23152,1014.94872,63948.18024,57561,146.35
"NUVAMA",8692,114121,122813,55197.87497,7430.9748875,62628.8498575,20171,7628
"UNIONBANK",8893,11429,20322,59848.4953725,687.2454225,60535.740795,36150,150.79
"TATATECH",11085,7277,18362,58757.71784,367.96176,59125.6796,28577,657.9
"JINDALSTEL",9249,12342,21591,58209.116625,604.6965625,58813.8131875,39784,997.9
"CROMPTON",12461,9981,22442,58108.78278,408.00942,58516.7922,59266,257.25
"IEX",10696,17483,28179,56631.18975,1164.97875,57796.1685,37838,139.13
"PIDILITIND",7747,5583,13330,56597.37335,159.8282,56757.20155,22888,1445
"TATAELXSI",9916,47828,57744,53672.9953,1766.85261,55439.84791,47981,5393
"SONACOMS",9818,9021,18839,54080.166175,401.9314075,54482.0975825,25631,483.85
"DABUR",8707,14221,22928,53801.148,568.22775,54369.37575,37088,491
"ICICIPRULI",8763,3766,12529,53023.3125,149.6874775,53172.9999775,30927,652.1
"GODREJCP",8757,11602,20359,52502.7022,514.62105,53017.32325,32019,1192
"OBEROIRLTY",8878,9985,18863,51884.80717,457.85488,52342.66205,24338,1671.9
"PGEL",10620,24220,34840,49920.52457,1167.54025,51088.06482,29324,578.8
"TORNTPHARM",5235,5049,10284,50106.3588,205.720125,50312.078925,13540,3833.9
"AMBER",7427,14007,21434,49529.62005,706.46175,50236.0818,27726,6689
"IRFC",8815,62942,71757,45879.15205,3627.3852,49506.53725,38138,121.54
"BOSCHLTD",5302,13769,19071,48191.4460875,473.6039775,48665.050065,16215,36150
"BPCL",6506,18791,25297,47409.7021875,1216.124815,48625.8270025,34154,365.05
"TIINDIA",9133,8405,17538,47675.83934,237.62944,47913.46878,33596,2596.5
"CGPOWER",8345,14363,22708,47103.7122,705.025445,47808.737645,36311,660.3
"IREDA",9819,11195,21014,46800.736605,721.007565,47521.74417,32906,137.75
"PPLPHARMA",10190,14994,25184,46622.0279,643.101125,47265.129025,23774,177
"SYNGENE",7037,4879,11916,46230.0604,235.328,46465.3884,18340,655
"SHREECEM",6684,14543,21227,43648.8196075,223.71543,43872.5350375,23008,26140
"BANKINDIA",5765,9771,15536,42275.9142,461.51404,42737.42824,22365,139.61
"INDIANB",5367,9410,14777,41916.5655,639.9911,42556.5566,29258,774.65
"OIL",7343,4615,11958,42295.0647,148.24376,42443.30846,19645,408.9
"CAMS",7190,12845,20035,41464.01115,951.807675,42415.818825,24571,758
"DALBHARAT",5845,34524,40369,40108.4676525,1524.4047325,41632.872385,18273,2117
"KFINTECH",7559,22167,29726,39456.62049,1023.506125,40480.126615,18770,1093
"EXIDEIND",5936,9282,15218,39628.8108,687.02724,40315.83804,31486,366.4
"360ONE",6415,31605,38020,38375.18075,1852.5198,40227.70055,11993,1196
"DELHIVERY",4634,7916,12550,39525.24408,589.0985175,40114.3425975,20509,407.25
"PHOENIXLTD",6040,6753,12793,39296.81714,324.924635,39621.741775,17485,1849.1
"ALKEM",5430,4496,9926,37874.7107,130.2958375,38005.0065375,18380,5552
"SUPREMEIND",6393,8755,15148,37501.567495,296.75779,37798.325285,26195,3327.9
"LICI",6035,8835,14870,36254.95461,349.06214,36604.01675,36519,851.7
"MANKIND",7159,12246,19405,35693.5757625,340.1914275,36033.76719,21450,2196
"HUDCO",5779,15495,21274,35058.4783725,862.7477775,35921.22615,35230,216
"UNOMINDA",4913,7807,12720,35173.466405,417.269765,35590.73617,17205,1288
"TITAGARH",4793,80366,85159,29864.200435,5478.011695,35342.21213,14159,850.75
"NBCC",4461,8666,13127,33921.0768,745.77295,34666.84975,25618,116.1
"BLUESTARCO",5773,7662,13435,33432.3997475,388.2099,33820.6096475,14087,1779.5
"KPITTECH",6612,9091,15703,33503.0963375,279.317595,33782.4139325,20668,1218.9
"KEI",3607,8413,12020,28007.5052425,409.8369975,28417.34224,18711,4413
"POWERINDIA",2841,21961,24802,26498.09044,901.149285,27399.239725,21527,18390
"TORNTPOWER",4806,5508,10314,24560.5833625,83.6015425,24644.184905,13919,1280
"NHPC",4520,4594,9114,22713.51168,179.24736,22892.75904,22387,77.7
"SAMMAANCAP",1765,794,2559,10803.73452,72.31568,10876.0502,50098,140.99
"HFCL",2353,11377,13730,9908.965365,634.47747,10543.442835,26900,64.25
"CYIENT",2071,8667,10738,9924.7652825,288.7373925,10213.502675,12267,1118.5
"FINNIFTY",211,159270,159481,3732.977942,6191.151745,9924.129687,32389,27565.5
"NCC",1459,6157,7616,6363.93915,278.5509,6642.49005,18647,161
"NIFTYNXT50",337,1310,1647,5831.30129,104.3302175,5935.6315075,3128,68957.25
