"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",71512,83374250,83445762,1372141.869828,3606784.1972715002,4978926.0670995,7366456,25966.4
"BANKNIFTY",19609,3211841,3231450,397216.02215800004,312271.275978,709487.298136,1296850,59069.2
"SHRIRAMFIN",68135,433670,501805,499444.9870575,55767.322215,555212.3092725,141619,905.1
"INFY",61810,260674,322484,405713.98144,14765.30792,420479.28936,336822,1638
"BHARTIARTL",40651,114442,155093,406443.4321625,8111.672945,414555.1051075,172736,2090.9
"RELIANCE",42308,282615,324923,332418.0349,18300.256,350718.2909,365456,1564.9
"INDIGO",41133,225790,266923,317921.41722,18014.370855,335935.788075,258350,5113
"IDEA",32606,78457,111063,274232.8427025,19659.098685,293891.9413875,149797,11.95
"HDFCBANK",45617,167939,213556,248329.312385,6824.092495,255153.40488,559967,985.2
"TMPV",66939,237270,304209,189540.06344,6940.2112,196480.27464,275660,354.2
"ICICIBANK",19011,80906,99917,181142.0695,5260.65155,186402.72105,280436,1354.3
"CHOLAFIN",15065,100741,115806,154815.5893125,14929.058125,169744.6474375,61942,1638.8
"TATAELXSI",22117,496008,518125,117953.16408,36075.63324,154028.79732,62359,5410
"TCS",24845,204214,229059,143682.1818775,9707.5941375,153389.776015,245976,3285
"MIDCPNIFTY",4588,461178,465766,87003.829752,51013.806466,138017.636218,159690,13862.35
"DIXON",16597,189987,206584,109931.99295,13512.49022,123444.48317,162451,13241
"VEDL",17335,94467,111802,115395.201295,7557.848645,122953.04994,189981,582.2
"PAYTM",11626,64911,76537,111778.252645,8014.0801825,119792.3328275,50288,1334.8
"LTIM",11835,87373,99208,108831.96099,7750.739955,116582.700945,30243,6185
"HDFCAMC",12471,116607,129078,100412.16414,10170.00084,110582.16498,40325,2666
"BSE",9208,94754,103962,93559.4381625,15128.726025,108688.1641875,87113,2680
"MCX",7123,89837,96960,91971.9455125,16111.266625,108083.2121375,63291,10290
"POLYCAB",10358,121134,131492,95182.1724875,11777.1091625,106959.28165,35418,7435
"ASIANPAINT",14035,61361,75396,97987.0831,3040.335775,101027.418875,108490,2788.3
"BANDHANBNK",18142,24249,42391,97954.9074,2002.28904,99957.19644,55995,149.7
"HINDZINC",11414,132456,143870,82248.7592675,14359.206715,96607.9659825,101698,587.6
"LAURUSLABS",9496,77762,87258,84220.75315,9888.228075,94108.981225,36544,1047.9
"M&M",12548,44280,56828,90747.21758,2627.95682,93375.1744,149455,3605
"LT",12161,56692,68853,87013.8784375,3272.3809125,90286.25935,134830,4075
"DIVISLAB",11751,183142,194893,76823.40105,13264.24232,90087.64337,58972,6460
"ASHOKLEY",9378,66081,75459,80540.38,7248.303,87788.683,67838,174.4
"BEL",14484,117139,131623,80898.641655,6377.665875,87276.30753,177982,393
"AXISBANK",10871,57602,68473,84221.2384375,3025.654125,87246.8925625,200886,1231.4
"SBIN",10870,104559,115429,80109.0036,5383.767975,85492.771575,207681,980
"HINDALCO",13507,61725,75232,80906.90097,3866.76521,84773.66618,153389,853.75
"BAJFINANCE",9702,63558,73260,73619.07495,4165.960875,77785.035825,186495,1006.2
"MARUTI",8419,91423,99842,69394.296935,5045.9543,74440.251235,123321,16405
"GLENMARK",9432,37872,47304,70203.7747875,3614.0122875,73817.787075,57818,1992
"KOTAKBANK",8209,32874,41083,71381.525,1911.6278,73293.1528,146319,2159.6
