"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",79784,49915797,49995581,1546406.8526464999,2948035.443422,4494442.2960685,6025876,25985.1
"BANKNIFTY",36799,2250248,2287047,759963.8085564999,369553.45101099997,1129517.2595675,875473,59362.15
"JSWSTEEL",32259,112015,144274,250125.554205,14443.7691375,264569.3233425,109101,1144
"SBIN",29937,171205,201142,215714.413275,14611.047075,230325.46035,210208,950.8
"HDFCBANK",39152,106659,145811,215472.454615,8000.44553,223472.900145,471712,1000.1
"MIDCPNIFTY",8379,194752,203131,162371.12426399998,36184.742606,198555.86687,107466,13858.25
"INFY",26247,172806,199053,166119.53812,17207.42228,183326.9604,261091,1575.6
"ICICIBANK",17924,74249,92173,174446.13452,8799.70301,183245.83753,219150,1392
"TCS",28946,237407,266353,162188.241845,18719.1487,180907.390545,256435,3180
"IDEA",18892,57967,76859,142071.48648,13428.5300175,155500.0164975,134968,10.57
"HINDUNILVR",19112,336001,355113,140764.83207,8296.75914,149061.59121,84356,2441.5
"CANBK",12492,39402,51894,125077.670775,7897.726125,132975.3969,46900,146.3
"SHRIRAMFIN",17576,47705,65281,120858.290355,7142.6331075,128000.9234625,100199,828
"BSE",10205,67012,77217,106942.267275,16734.32625,123676.593525,60664,2759.1
"PNB",11657,47857,59514,113235.4336,8452.1248,121687.5584,54709,119.95
"BIOCON",10300,42667,52967,105523.276,9696.50325,115219.77925,30753,410.5
"ANGELONE",14768,125830,140598,96985.55315,18163.9613,115149.51445,39883,2660
"MCX",7499,50856,58355,96072.959175,13858.817925,109931.7771,51841,10154
"RELIANCE",13014,99261,112275,100834.9227,8738.24455,109573.16725,348463,1539.1
"BANKBARODA",11679,43591,55270,99375.4666125,6467.5052325,105842.971845,58987,287.5
"KOTAKBANK",10571,33292,43863,90684.49696,3454.6618,94139.15876,126471,2150
"ADANIENT",12352,59764,72116,84474.6847821,8053.8412299,92528.526012,136939,2191.6
"M&M",10624,45414,56038,78251.9532,5155.01838,83406.97158,140963,3649
"DIXON",10542,80171,90713,74997.983195,8225.30896,83223.292155,93835,14045
"INDIGO",9040,36702,45742,76437.183795,4182.515835,80619.69963,77470,5599
"HINDZINC",10942,64154,75096,67812.147865,9864.3753425,77676.5232075,58750,504.6
"AXISBANK",9309,34901,44210,74047.6048125,3592.6791875,77640.284,155816,1269.4
"HINDALCO",12552,46658,59210,71708.93604,4988.40573,76697.34177,150649,818.65
"INDIANB",8416,49149,57565,69171.341,7460.4322,76631.7732,27351,812
"VEDL",11467,34927,46394,70588.110555,4488.500485,75076.61104,143932,533.75
"ASIANPAINT",8621,77471,86092,63818.419575,8077.422275,71895.84185,87557,2950
"LT",9737,40674,50411,68354.2833575,2931.3378675,71285.621225,119800,3995.5
"BEL",11073,50305,61378,64393.6471275,4591.6511025,68985.29823,141913,404.65
"WIPRO",7918,57424,65342,60735.5844,7267.2903,68002.8747,66247,254.2
"TATASTEEL",6727,29220,35947,61961.82245,3857.8529,65819.67535,94779,166.85
"IDFCFIRSTB",8385,15791,24176,63073.6200325,2256.5490675,65330.1691,59345,80.6
"PAYTM",6044,30905,36949,58816.192385,6199.0444225,65015.2368075,45618,1339
"INDUSTOWER",8113,34983,43096,56532.16448,5177.13189,61709.29637,68060,406.3
"UNIONBANK",8247,23438,31685,55841.5251225,3354.05619,59195.5813125,36678,151.25
"BHARTIARTL",5531,33598,39129,55198.4975675,3593.3708675,58791.868435,147086,2087
"TECHM",5946,17769,23715,55258.2501,2985.64242,58243.89252,53501,1540.6
"INDUSINDBK",9313,16543,25856,55529.83968,1985.50625,57515.34593,98646,844.6
"ASHOKLEY",6512,22931,29443,52279.2935,3678.019,55957.3125,53061,162.5
"BAJFINANCE",6904,22452,29356,53021.426775,2561.413875,55582.84065,168664,1022
"HAL",7378,51534,58912,49608.04536,5767.737945,55375.783305,126952,4435.1
"ITC",8264,28384,36648,53142.18848,1960.47584,55102.66432,171256,400.7
"JIOFIN",7424,22366,29790,52741.22531,2178.762315,54919.987625,107764,301.65
"TMPV",17796,67223,85019,51015.35448,2891.25024,53906.60472,221807,357.5
"ETERNAL",6772,29280,36052,49273.67006,3446.92895,52720.59901,163426,298.5
"BHEL",6656,24579,31235,49275.3366,2981.3592375,52256.6958375,50194,278.65
"BAJAJ-AUTO",7131,41783,48914,48321.0754575,3467.92149,51788.9969475,86455,9007.5
"LTF",3753,12341,16094,48756.893524399995,2765.6637677999997,51522.5572922,20577,302.7
"MARUTI",5596,73523,79119,45261.92788,6239.726705,51501.654585,98125,16075
