"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",136610,231856657,231993267,2288003.535298,7295563.356224,9583566.891522,10483783,25790.25
"BANKNIFTY",35258,3262317,3297575,629967.562623,359509.87161599996,989477.434239,1012621,59450.5
"HDFCBANK",55262,168484,223746,286378.557245,12324.63243,298703.189675,646074,936.4
"ICICIBANK",26988,98405,125393,267099.8435,12429.54398,279529.38748,264920,1420
"RELIANCE",33348,301717,335065,246128.0157,26345.2797,272473.2954,482819,1484
"BSE",20317,162169,182486,211065.82035,35946.676875,247012.497225,66081,2797
"MIDCPNIFTY",8281,525798,534079,135889.681668,75480.720828,211370.402496,158518,13696.95
"TCS",31916,297574,329490,178861.262545,18314.87553,197176.138075,252061,3243
"BHARTIARTL",19046,97640,116686,183821.8591575,7842.5946125,191664.45377,159221,2042.7
"SBIN",20975,175204,196179,158707.2198,13270.215975,171977.435775,195591,1014.5
"BHEL",19221,136676,155897,133421.0815875,22429.7073,155850.7888875,80129,267.2
"DMART",21449,284890,306339,124388.288025,22373.38785,146761.675875,73592,3830
"IDEA",16047,47070,63117,129269.08461,8984.193075,138253.277685,167379,11.27
"BAJFINANCE",17953,84794,102747,128447.7126,7167.449175,135615.161775,206367,950
"VEDL",16642,104019,120661,119616.659475,14971.94568,134588.605155,134936,628
"NATIONALUM",8986,45603,54589,118239.605625,13585.50225,131825.107875,38677,351
"KOTAKBANK",14464,29743,44207,123523.95612,3158.695,126682.65112,138968,2134
"HINDALCO",18074,91154,109228,115336.1293,9613.60589,124949.73519,130093,920.9
"AXISBANK",14628,64499,79127,116838.88075,5305.5719375,122144.4526875,195583,1275
"INFY",17544,82887,100431,112819.0224,7089.05692,119908.07932,282093,1597.6
"HINDZINC",12922,105836,118758,99262.7813275,19421.96487,118684.7461975,88155,629.85
"HCLTECH",18742,120358,139100,108440.38016,9923.166225,118363.546385,104063,1667
"TATASTEEL",9384,57971,67355,93816.4623,8784.369,102600.8313,91173,183.3
"MANAPPURAM",9660,49244,58904,85708.9512,12719.898,98428.8492,39672,294
"COALINDIA",14340,152585,166925,83091.65976,13682.51541,96774.17517,99109,432.55
"LAURUSLABS",9653,53131,62784,86011.17071,10219.84563,96231.01634,39650,1040.9
"MCX",5684,40174,45858,79318.4836875,12880.082125,92198.5658125,51654,2239
"ETERNAL",12439,50926,63365,85415.3159475,6612.75287,92028.0688175,160991,285.3
"ADANIENT",12394,63695,76089,82697.8472733,6746.830805099999,89444.6780784,120862,2177
"LT",11950,65898,77848,83578.40456,4446.9334,88025.33796,123988,4024
"BEL",12907,122552,135459,76712.1764775,10790.6667225,87502.8432,150142,417.6
"IREDA",15371,86424,101795,73461.659715,9202.70388,82664.363595,44750,141.95
"ASIANPAINT",9864,85744,95608,71013.931125,7579.07185,78593.002975,86445,2896.2
"JIOFIN",10393,61241,71634,69924.19689,6538.300895,76462.497785,120967,288.45
"MARUTI",8201,128188,136389,67818.379345,8545.649295,76364.02864,118222,16605
"M&M",9444,63306,72750,69199.30078,5631.91292,74831.2137,124079,3685
"SHRIRAMFIN",8439,32180,40619,67976.64027,4341.9424125,72318.5826825,87391,969.05
"CUMMINSIND",8217,55066,63283,65485.70194,6698.3978,72184.09974,37331,3979.5
"CANBK",6786,20858,27644,68521.68135,3621.348,72143.02935,48356,150.2
"HAL",9492,73932,83424,63946.314375,7654.064265,71600.37864,119696,4521
"INDUSINDBK",10749,31766,42515,67443.50144,4046.13797,71489.63941,96372,907.5
"DIXON",10426,71873,82299,61721.16914,8878.66154,70599.83068,150180,11825
"ITC",11638,149638,161276,63195.57328,7078.57024,70274.14352,470299,338
"JSWSTEEL",8339,28592,36931,65956.38327,3519.1127025,69475.4959725,100242,1185
"INDUSTOWER",8414,29701,38115,62330.15694,3789.73367,66119.89061,86602,431.95
"DLF",10959,65667,76626,59532.258555,6060.494055,65592.75261,101615,659.5
"IDFCFIRSTB",7778,23465,31243,61454.61406,2982.1230425,64436.7371025,56214,84.89
"BANKBARODA",6724,33202,39926,59108.21163,4190.4775575,63298.6891875,59599,302.95
"FEDERALBNK",4721,16370,21091,60034.477,3098.895,63133.372,24680,253.1
"BAJAJ-AUTO",7966,63347,71313,56815.2168225,4783.4309925,61598.647815,83205,9478.5
"HEROMOTOCO",6529,53530,60059,56006.25822,5147.556975,61153.815195,66163,5724
"ADANIPORTS",8297,43341,51638,56367.8211225,3320.1338625,59687.954985,81109,1445.6
"PAYTM",6022,22383,28405,55588.55691,3611.6486175,59200.2055275,37822,1269.9
"ASHOKLEY",5909,26246,32155,54585.47,3379.7145,57965.1845,57127,187.1
"POWERINDIA",5741,47762,53503,49498.348665,8344.704225,57843.05289,17002,17372
"UPL",5148,16085,21233,54227.808665,2357.0909275,56584.8995925,44495,774.35
"PFC",10237,94948,105185,48807.10705,7319.16471,56126.27176,111946,372.25
"PIIND",9238,28526,37764,51861.3955125,3271.8826525,55133.278165,22208,3256
"TRENT",11418,133387,144805,46182.45507,8722.5595,54905.01457,194600,4050
"INDIGO",6672,70603,77275,48425.20161,6303.96927,54729.17088,123473,4848.5
"RECLTD",9775,52050,61825,50265.17734,4409.29552,54674.47286,118506,370.4
"KAYNES",12761,84044,96805,46718.5716,7926.30945,54644.88105,98716,3705.9
"GODREJPROP",8941,62363,71304,47903.690615,6283.2583,54186.948915,61640,1930.4
"COFORGE",7799,30938,38737,49463.6122875,4075.232625,53538.8449125,84270,1696.1
"DIVISLAB",7093,96801,103894,45702.41394,7539.74472,53242.15866,58619,6489.5
"CHOLAFIN",4725,15343,20068,50667.567375,2180.9005625,52848.4679375,34540,1707.9
"IEX",8122,64218,72340,43141.1715,9643.862625,52785.034125,70219,142.05
"MUTHOOTFIN",4451,25454,29905,47738.878935,4043.854815,51782.73375,27192,3911
"PNB",4889,17543,22432,48118.444,2495.9264,50614.3704,48806,123.47
"SBILIFE",6057,28098,34155,47649.297,2275.098675,49924.395675,55438,2091
"RVNL",9125,46948,56073,45216.188085,4387.4986575,49603.6867425,79848,333.9
"TMPV",16186,115589,131775,45554.7784,3839.726,49394.5044,217545,350.6
"LTF",6783,22698,29481,45402.42375,2976.7392,48379.16295,40042,297.2
"HAVELLS",6228,11687,17915,45246.3821,1168.0446,46414.4267,31638,1450
"EICHERMOT",5682,46992,52674,42205.9595,3884.64722,46090.60672,57551,7443
"ABCAPITAL",3787,20154,23941,41680.00902,3373.94576,45053.95478,38192,355.95
"TITAN",5579,56202,61781,41135.8864525,3905.7724475,45041.6589,105371,4228.6
"BIOCON",4394,23530,27924,41039.04175,3121.33325,44160.375,40228,370.9
"GLENMARK",5592,18937,24529,41950.634925,1777.9243125,43728.5592375,45380,2014.3
"SUNPHARMA",6787,41980,48767,41197.652825,2251.4758,43449.128625,90391,1736
"YESBANK",5719,23606,29325,40768.22183,2525.14273,43293.36456,56119,22.96
"POLYCAB",4153,12313,16466,39809.5707125,2324.0717375,42133.64245,39686,7624.5
"IRCTC",7161,30957,38118,39650.3401,2193.7225625,41844.0626625,76747,636
"ONGC",7173,43229,50402,37943.46675,2514.806775,40458.273525,106458,235.55
"CDSL",5412,33378,38790,36426.198555,4006.540165,40432.73872,53700,1419.4
"HINDUNILVR",5258,35949,41207,37883.18385,2403.24753,40286.43138,80285,2408.9
"ULTRACEMCO",6322,26504,32826,37932.342745,1482.41528,39414.758025,75076,12120
"ADANIGREEN",6525,22664,29189,36728.62596,2489.87952,39218.50548,63093,944
"DELHIVERY",4511,19823,24334,36852.0939975,2360.5745725,39212.66857,18202,396.95
"GRASIM",5437,13929,19366,37834.58945,940.22045,38774.8099,79507,2804.8
"APOLLOHOSP",3904,39779,43683,35295.88175,3457.5582375,38753.4399875,46399,7267
"RBLBANK",3780,10193,13973,36722.55673,1536.837795,38259.394525,32537,306
"AUBANK",3583,10111,13694,36051.2042,2014.1518,38065.356,30939,1009.3
"PERSISTENT",5603,16641,22244,35553.21667,2173.06972,37726.28639,34920,6335
"CGPOWER",6957,27702,34659,34807.39222,2757.36702,37564.75924,50818,586
"HUDCO",5841,16495,22336,35080.2532425,2284.175205,37364.4284475,30744,217.55
"AUROPHARMA",5462,13392,18854,35524.04471,1183.81538,36707.86009,59018,1169.9
"NTPC",6406,76314,82720,32524.1559,3826.37745,36350.53335,105105,337.9
"TATAPOWER",6143,54121,60264,32718.69378,3401.422035,36120.115815,89447,370
"VBL",5967,31017,36984,33123.8444625,2652.0453,35775.8897625,62637,493.2
"HDFCLIFE",3951,20088,24039,33063.44492,2261.44006,35324.88498,49561,754.65
"360ONE",5734,15605,21339,32444.8712,2558.05835,35002.92955,9714,1136
"TECHM",3545,8838,12383,33675.31188,1208.76264,34884.07452,45235,1585
"ANGELONE",5457,22721,28178,31852.304075,2863.9029,34716.206975,37095,2371.9
"PREMIERENE",7658,19349,27007,32497.1317675,2064.50116,34561.6329275,22502,748.8
"SBICARD",4899,13390,18289,33360.03768,1156.3132,34516.35088,35516,855
"MAZDOCK",5715,48522,54237,28537.56874,5632.57966,34170.1484,61187,2525
"UNIONBANK",4504,13287,17791,32477.0684625,1662.16806,34139.2365225,29338,164.37
"WIPRO",4120,14415,18535,32234.6991,1875.5754,34110.2745,56158,263.3
"NBCC",4330,17013,21343,30050.0525,2182.5219,32232.5744,30185,107.8
"INDHOTEL",4441,16205,20646,30613.592,1470.406,32083.998,48723,689.3
"TVSMOTOR",4549,23200,27749,29692.6287525,1793.9651275,31486.59388,62151,3758
"TATAELXSI",4810,35290,40100,27394.78226,3696.13395,31090.91621,38244,5678
"BOSCHLTD",2970,34531,37501,27826.1361725,2479.13226,30305.2684325,25259,37650
"WAAREEENER",5884,36503,42387,26667.05972,3610.6198975,30277.6796175,39403,2590
"LICHSGFIN",5467,20208,25675,28513.6855,1483.0448,29996.7303,53097,520.2
"GMRAIRPORT",4087,14839,18926,28430.2499625,1450.9513575,29881.20132,50556,100.07
"LODHA",5919,14333,20252,28443.24801,1322.386785,29765.634795,38579,1074
"ADANIENSOL",4306,13751,18057,27547.305525,1920.50811,29467.813635,36288,955
"NMDC",4992,22610,27602,27282.058875,1980.920475,29262.97935,83842,81.93
"HDFCAMC",3627,15512,19139,27198.28254,1814.80344,29013.08598,35366,2488.5
"AMBUJACEM",4917,17313,22230,27696.103575,1200.4944,28896.597975,75360,540
"BHARATFORG",3824,12370,16194,27613.2906,1164.563,28777.8536,26687,1453
"INOXWIND",6770,16546,23316,27131.43862,1387.09714,28518.53576,46274,113.25
"SUZLON",5984,25920,31904,26434.706935,1947.466845,28382.17378,66929,49.31
"SWIGGY",6106,6537,12643,27537.4749,604.91236,28142.38726,27544,350.4
"JINDALSTEL",4167,13482,17649,26529.769875,1295.937625,27825.7075,34892,1022.8
"HINDPETRO",2807,13311,16118,25555.1498775,1968.40287,27523.5527475,34294,450.8
"CIPLA",4647,22967,27614,25456.7229375,1687.7114625,27144.4344,67940,1464
"IIFL",2382,10401,12783,25266.32658,1812.327165,27078.653745,12655,644.55
"JSWENERGY",5336,9585,14921,26242.1295,753.6824,26995.8119,53033,496
"MAXHEALTH",4855,14000,18855,25729.99044,1089.5463075,26819.5367475,54185,1015.9
"AMBER",3955,23200,27155,24379.27696,2298.07678,26677.35374,20471,6119
"LUPIN",2710,12570,15280,25035.4197925,1416.09252,26451.5123125,26654,2187
"GAIL",4909,12341,17250,25514.06571,916.322085,26430.387795,55612,167.06
"BAJAJFINSV",5002,26515,31517,24959.81065,1265.2821,26225.09275,107603,2001.4
"VOLTAS",4588,9587,14175,25382.603475,771.97065,26154.574125,43486,1470
"APLAPOLLO",3756,6763,10519,24792.387585,696.562405,25488.94999,35312,1905
"CONCOR",3778,10129,13907,24119.58525,825.92425,24945.5095,45241,513.25
"COLPAL",5138,13887,19025,24143.775975,785.9922075,24929.7681825,51609,2099.4
"JUBLFOOD",3624,13134,16758,23572.013875,935.593375,24507.60725,40569,525
"ICICIPRULI",3708,7831,11539,23571.518035,912.480865,24483.9989,24431,683.3
"SUPREMEIND",3848,3988,7836,23675.2472775,391.747405,24066.9946825,18954,3500.8
"MOTHERSON",3229,10469,13698,22853.173065,1112.24841,23965.421475,43590,115.24
"BDL",3913,28587,32500,20829.44591,3098.48777,23927.93368,34711,1535
"SIEMENS",4169,28198,32367,21700.9023875,2206.2658625,23907.16825,28385,2987.9
"PGEL",3986,14684,18670,22519.604745,1381.01215,23900.616895,24065,596.55
"CAMS",4100,14315,18415,21969.34665,1669.598475,23638.945125,18720,711.8
"BANDHANBNK",4351,10874,15225,22467.76236,928.63548,23396.39784,55515,143.85
"EXIDEIND",3563,12701,16264,22236.0993,1123.53912,23359.63842,35375,350.1
"OBEROIRLTY",3929,5914,9843,22667.771805,631.41778,23299.189585,19792,1660
"ABB",3433,21391,24824,21531.26105,1725.819375,23257.080425,36060,5057
"BPCL",2983,16109,19092,20946.3643475,1686.34901,22632.7133575,31167,359
"UNITDSPR",4120,12406,16526,21796.29856,708.79048,22505.08904,53861,1328.4
"LTIM",2304,9988,12292,20706.285135,1341.123615,22047.40875,26274,6012
"POWERGRID",4225,21417,25642,20648.00053,1061.66129,21709.66182,90341,258.95
"PATANJALI",4313,2788,7101,21414.5874,184.24629,21598.83369,53325,549.95
"DABUR",2989,21672,24661,19635.751125,1636.957,21272.708125,37667,524.65
"SOLARINDS",2880,22786,25666,18899.904845,2274.81861,21174.723455,39754,13038
"PRESTIGE",2905,11933,14838,19886.76495,1271.30328,21158.06823,16392,1501
"IRFC",3691,16304,19995,19095.700925,1573.094575,20668.7955,45190,123
"BRITANNIA",2629,12446,15075,19593.70835,904.2696625,20497.9780125,36617,5936.5
"INDIANB",2282,6934,9216,18858.6572,823.2321,19681.8893,17360,827.95
"NESTLEIND",2852,12370,15222,18655.4818,955.7007,19611.1825,49928,1312.8
"POLICYBZR",2975,8533,11508,17505.055365,809.0152,18314.070565,31664,1674
"TATACONSUM",2671,9663,12334,17489.801505,712.15628,18201.957785,34831,1190.2
"MFSL",2645,4676,7321,17674.96908,354.98368,18029.95276,29881,1668.2
"ASTRAL",2820,8671,11491,17220.343375,623.2929725,17843.6363475,26917,1439.8
"CROMPTON",3582,11643,15225,16159.4136,630.22446,16789.63806,50898,250.75
"BANKINDIA",2129,3133,5262,16078.68184,441.78732,16520.46916,17067,146.49
"IOC",1961,14233,16194,15021.3106875,1426.9792875,16448.289975,41088,158.45
"DRREDDY",2029,9077,11106,15383.0285625,911.2774375,16294.306,39653,1216.5
"PHOENIXLTD",2314,8971,11285,15398.17412,880.342715,16278.516835,14318,1895
"KALYANKJIL",2492,17966,20458,14644.67454,1543.7766875,16188.4512275,45861,501.8
"LICI",2676,9476,12152,15624.05047,535.44169,16159.49216,32749,832.5
"MARICO",1725,5675,7400,15630.89424,484.39848,16115.29272,36265,757
"MPHASIS",1979,5363,7342,15361.2092425,731.357715,16092.5669575,23492,2825
"FORTIS",2207,9865,12072,15270.8031275,779.3388375,16050.141965,21722,892.9
"ZYDUSLIFE",1895,6816,8711,15218.3889,652.49316,15870.88206,20725,897
"TORNTPHARM",1578,2554,4132,15575.106675,226.53135,15801.638025,12711,3940
"TIINDIA",3049,14842,17891,14630.27562,1139.41712,15769.69274,28583,2405.3
"UNOMINDA",2206,7736,9942,14800.437245,646.01526,15446.452505,13103,1205.4
"KFINTECH",2941,4447,7388,15102.60535,330.7735,15433.37885,16938,1050.9
"PAGEIND",2846,10599,13445,14713.8240375,343.178388,15057.002425499999,28046,34395
"NAUKRI",2921,9242,12163,14399.0718,541.6028625,14940.6746625,38415,1315
"DALBHARAT",2139,2761,4900,14337.585275,240.5580775,14578.1433525,13402,2068.2
"OFSS",2429,8490,10919,13769.81439,789.2257725,14559.0401625,30400,7600
"PNBHOUSING",2201,2854,5055,13946.49256,288.910895,14235.403455,27923,979.9
"GODREJCP",2174,5355,7529,13505.0943,491.04205,13996.13635,24534,1241.8
"TATATECH",2566,10392,12958,13358.14872,578.59936,13936.74808,32918,651.9
"NHPC",2532,9396,11928,13259.30496,643.66912,13902.97408,19527,82.91
"SRF",2096,6645,8741,12762.9246,573.1252,13336.0498,28500,3031.3
"ALKEM",1721,8322,10043,12516.931975,764.487725,13281.4197,17527,5886
"SYNGENE",1946,4141,6087,12249.9012,323.1194,12573.0206,17546,633.85
"FINNIFTY",507,36385,36892,8373.81612,3687.067812,12060.883932,19099,27518.5
"PIDILITIND",1550,3080,4630,11612.75,240.84265,11853.59265,19901,1501.9
"NYKAA",1366,5035,6401,10791.6646875,537.21,11328.8746875,21280,253
"BAJAJHLDNG",1839,12444,14283,9976.742115,695.64609,10672.388205,10825,10730
"KPITTECH",2041,6493,8534,10123.9044725,407.819545,10531.7240175,17763,1170.9
"SONACOMS",1712,5080,6792,9546.9342325,446.7904525,9993.724685,19610,456.85
"SHREECEM",1446,6522,7968,9760.076415,141.272035,9901.34845,16155,27125
"KEI",1166,3253,4419,8885.619785,384.9649825,9270.5847675,10758,4356.8
"NIFTYNXT50",533,403,936,9122.3313875,56.9892975,9179.320685,1372,68699.05
"MANKIND",1732,6547,8279,8603.53893,499.93398,9103.47291,15746,2215
"ICICIGI",1279,5176,6455,7903.6071725,435.9368975,8339.54407,22808,1913
"PETRONET",1403,6589,7992,7673.79828,478.40613,8152.20441,39225,286.5
"PPLPHARMA",1754,5711,7465,7676.3397375,343.18725,8019.5269875,18420,167.8
"OIL",1263,6072,7335,7448.78904,480.61608,7929.40512,15656,425.5
"TORNTPOWER",1339,3748,5087,7610.8107925,257.13061,7867.9414025,12153,1347
"BLUESTARCO",1157,2156,3313,6781.7696375,129.2908825,6911.06052,11918,1793.7
"NUVAMA",891,2875,3766,6333.8994,343.96205,6677.86145,9055,1420
"SAIL",438,409,847,3037.89059,54.25539,3092.14598,56783,149.6
"SAMMAANCAP",386,195,581,2362.41742,29.90822,2392.32564,40617,143.1
