"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",56819,248375438,248432257,1077902.4785685001,4335808.5690975,5413711.047666,8431098,26177.15
"AXISBANK",76552,60668,137220,591003.2920625,2269.308375,593272.6004375,250645,1224.5
"HDFCBANK",93031,150236,243267,510883.054275,5545.78585,516428.840125,599850,997
"BANKNIFTY",12569,2953242,2965811,255334.976154,210162.22740099998,465497.203555,1379991,59299.55
"RELIANCE",56072,186249,242321,442990.8806,9031.0755,452021.9561,379500,1569
"CHOLAFIN",37336,339402,376738,393056.2015,47325.2744375,440381.4759375,85790,1678.4
"ICICIBANK",38536,71885,110421,368637.39472,4237.06339,372874.45811,293927,1362.4
"INFY",45719,221045,266764,304816.44968,9774.15676,314590.60644,385891,1664.6
"ITC",44666,94677,139343,290613.04416,4048.8696,294661.91376,194504,408.85
"BAJFINANCE",34811,62892,97703,265016.294925,3969.05745,268985.352375,206429,1011.5
"SHRIRAMFIN",31385,193555,224940,246223.807005,19267.472895,265491.2799,156088,957.5
"BHARTIARTL",25056,110011,135067,253902.364935,5989.93905,259892.303985,174525,2123
"DIXON",33375,533601,566976,213292.191755,45450.213745,258742.4055,206104,12855
"M&M",34817,58707,93524,252777.43232,3244.2053,256021.63762,163779,3622
"ETERNAL",34762,38979,73741,241601.75866,2629.8545425,244231.6132025,206097,284.25
"HINDALCO",38454,54573,93027,233636.65108,4118.96842,237755.6195,173456,863.85
"MCX",15458,186293,201751,209570.821425,25285.502025,234856.32345,80253,10812
"COFORGE",32951,165789,198740,220512.877125,13128.115425,233640.99255,85666,1778
"LT",30922,53088,84010,221580.7014225,2641.3075325,224222.008955,153094,4070
"SBIN",28664,112105,140769,210347.770125,4538.7651,214886.535225,224022,971.25
"MARUTI",23972,129545,153517,199875.25849,5488.31414,205363.57263,142357,16561
"IDEA",21110,50742,71852,182576.5619625,13559.4722175,196136.03418,158950,12.02
"BSE",16469,132699,149168,170326.6278,18136.28175,188462.90955,95898,2734
"INDIGO",22688,124612,147300,175866.7782,5565.965745,181432.743945,250789,5152
"KOTAKBANK",20241,39146,59387,175963.2848,2109.00788,178072.29268,157888,2161.3
"AMBUJACEM",27434,103943,131377,159320.624505,7093.811025,166414.43553,90987,546.75
"MARICO",18598,13354,31952,164019.258,703.8444,164723.1024,48649,735.6
"BEL",27491,107065,134556,157551.3694125,5338.80525,162890.1746625,185180,399.25
"AUROPHARMA",23964,16986,40950,160994.71388,1153.259635,162147.973515,75101,1216.6
"TCS",26561,109888,136449,154028.6878375,3812.33363,157841.0214675,257953,3305.1
"NMDC",26269,135868,162137,144166.86045,10862.57655,155029.437,89666,81.55
"ASHOKLEY",16279,38510,54789,143208.0645,3288.9715,146497.036,73149,178.1
"ULTRACEMCO",23159,198892,222051,135840.658665,7324.495005,143165.15367,110003,11682
"JSWSTEEL",18886,27566,46452,140645.8366875,1543.78413,142189.6208175,129660,1095.9
"TATASTEEL",14218,46628,60846,133931.7331,4305.93955,138237.67265,102392,170.82
"GLENMARK",16599,83642,100241,128493.408225,7477.0592625,135970.4674875,62733,2046.5
"BAJAJ-AUTO",19262,58858,78120,132142.959975,2413.24683,134556.206805,95692,9085
"MIDCPNIFTY",5062,422357,427419,96248.72467200001,34298.296252,130547.020924,172602,13946.35
"RECLTD",25723,156040,181763,120289.3500375,7780.34218,128069.6922175,140027,354
"INDUSTOWER",17666,32328,49994,124925.68116,2759.05376,127684.73492,84478,413.2
"GRASIM",17440,19710,37150,123993.7261,1155.302175,125149.028275,90650,2823.1
"PFC",24753,118799,143552,113328.2501,6274.74055,119602.99065,129275,355.4
"UPL",10487,35214,45701,111609.22657950001,4820.3914975,116429.618077,45251,780.7
"HEROMOTOCO",13104,61955,75059,113055.61443,3308.662065,116364.276495,93245,5730.5
"HINDUNILVR",16526,49460,65986,113994.25269,2095.68975,116089.94244,78860,2298.1
"TMPV",36581,213634,250215,106540.056,5808.86232,112348.91832,263388,362.6
"TECHM",11119,16809,27928,109698.32748,1282.46694,110980.79442,66913,1631.5
"ADANIENT",15369,42727,58096,107636.4586551,2676.8596458,110313.3183009,158993,2246.7
"ADANIPORTS",14948,30578,45526,107190.79786,1690.1400125,108880.9378725,92227,1492.8
"TRENT",24351,122392,146743,102634.98362,5547.75261,108182.73623,185553,4183
"TITAN",15072,50226,65298,104234.68867,1944.7888075,106179.4774775,103626,3916.6
"COALINDIA",17300,182083,199383,93357.175185,9660.44205,103017.617235,86155,400.65
"HAL",14500,107082,121582,96462.14205,6157.08009,102619.22214,154577,4409.8
"HINDZINC",11650,142745,154395,87427.687725,14035.968905,101463.65663,106593,610.2
"TVSMOTOR",15411,22215,37626,99890.4024475,1155.5839575,101045.986405,73932,3685.2
"KFINTECH",18204,92723,110927,92496.82085,6752.00336,99248.82421,20172,1098.5
"HCLTECH",16315,46780,63095,95631.31361,2147.5629,97778.87651,91524,1674.8
"VEDL",13568,62173,75741,91863.029595,4864.93447,96727.964065,192839,586.75
"GMRAIRPORT",11887,56884,68771,86200.6107375,4754.5038675,90955.114605,62939,104.85
"ABCAPITAL",8229,13003,21232,88721.33784,1381.67465,90103.01249,46217,346.8
"ADANIGREEN",14372,20831,35203,88297.79754,1143.1227,89440.92024,83053,1017
"RVNL",15678,162163,177841,76542.745325,11988.4770725,88531.2223975,62495,342.6
"JIOFIN",11706,25848,37554,82640.32936,2935.043075,85575.372435,122931,298.5
"SAIL",12666,27546,40212,79140.9077,2491.45731,81632.36501,60547,133
"MPHASIS",9708,27594,37302,78251.68824,2415.201635,80666.889875,37717,2934
"BRITANNIA",10423,16891,27314,79177.8941625,818.8902875,79996.78445,44414,6060
"INDUSINDBK",12957,24695,37652,77466.1153,1352.56128,78818.67658,104375,846.4
"INDHOTEL",10411,9788,20199,77009.9308,720.4886,77730.4194,49093,738.55
"POWERGRID",14905,28494,43399,76236.98453,1485.1825,77722.16703,80937,266.65
"DMART",13309,18853,32162,76678.89558,816.383085,77495.278665,68861,3832.9
"DLF",12983,29964,42947,74692.36467,1961.2644975,76653.6291675,109579,693.7
"PATANJALI",15093,17179,32272,75009.60864,1068.24879,76077.85743,61529,548.75
"NAUKRI",14561,10048,24609,74555.6052375,462.3590625,75017.9643,46624,1365.9
"DRREDDY",9226,7648,16874,74289.5114375,378.5309375,74668.042375,43463,1282.5
"EICHERMOT",7176,40269,47445,71042.1852,3254.8644325,74297.0496325,52352,7290
"ADANIENSOL",10835,10061,20896,73486.8447975,572.61843,74059.4632275,42899,995
"WIPRO",8831,35812,44643,71917.9938,2126.781,74044.7748,77403,271.3
"POLYCAB",7490,32903,40393,71793.490925,2203.1756125,73996.6665375,38924,7638
"ASIANPAINT",10089,50027,60116,70774.16935,2071.9571,72846.12645,111978,2808
"ONGC",13304,39404,52708,71044.2423,1479.295575,72523.537875,93099,235.4
"IDFCFIRSTB",8995,14988,23983,71272.4158125,1140.6552675,72413.07108,67160,84.9
"LTIM",7622,21623,29245,70842.69015,1337.91252,72180.60267,32747,6209
"DIVISLAB",10867,33572,44439,70734.81097,1385.24428,72120.05525,59258,6480
"JSWENERGY",14500,19459,33959,69980.2478,1037.6562,71017.904,77633,484.5
"UNITDSPR",11851,23483,35334,68486.31184,1315.62976,69801.9416,57998,1437.6
"KALYANKJIL",11820,11712,23532,68124.42777,588.08797,68712.51574,51155,489.15
"CANBK",6409,26680,33089,65143.577025,2650.9869,67794.563925,55054,150.18
"IRFC",11107,145688,156795,57332.243725,9662.32315,66994.566875,35415,121.89
"NTPC",13291,32951,46242,64818.4506,1560.6321,66379.0827,106527,323.45
"HDFCAMC",7589,47449,55038,61799.0676,3823.29177,65622.35937,42200,2708.9
"LTF",6577,14853,21430,63607.6457148,2000.1879754,65607.8336902,27868,303.75
"BHEL",8358,36756,45114,62317.71,2558.31975,64876.02975,56348,281.6
"PNB",6289,32390,38679,61449.4032,3118.8096,64568.2128,64953,120.71
"APLAPOLLO",9299,10329,19628,61163.698225,482.366185,61646.06441,34412,1867
"LAURUSLABS",6519,28046,34565,59265.6346,2329.501075,61595.135675,38561,1072.1
"PAYTM",5957,34409,40366,57931.90481,3355.1205625,61287.0253725,46266,1342
"CIPLA",10564,26681,37245,59921.697,972.399975,60894.096975,69836,1501.5
"SUNPHARMA",9573,28507,38080,59298.21366,1025.053785,60323.267445,81323,1753.4
"MUTHOOTFIN",5519,24732,30251,57852.637975,2214.222725,60066.8607,36179,3812
"POLICYBZR",8453,32028,40481,56793.0657,2322.505465,59115.571165,36148,1915.5
"GODREJCP",9515,19411,28926,57293.7551,1215.3796,58509.1347,34399,1196.5
"BANKBARODA",6485,24024,30509,55839.806685,1947.3137775,57787.1204625,60519,292.9
"CROMPTON",12189,10969,23158,57118.94496,492.22494,57611.1699,63698,259.1
"NATIONALUM",4921,26650,31571,54020.75925,3569.66175,57590.421,34529,290.3
"MOTHERSON",7073,21074,28147,52539.02442,1943.73948,54482.7639,52795,120.27
"BAJAJFINSV",10302,22050,32352,52885.21005,693.47525,53578.6853,115067,2042
"APOLLOHOSP",5837,29133,34970,51719.7029875,1510.2277875,53229.930775,56723,7075
"IRCTC",8250,44474,52724,49592.124925,2573.742675,52165.8676,51497,680.5
"JINDALSTEL",8054,15237,23291,51056.697375,869.5739375,51926.2713125,39673,1014
"VBL",9727,29919,39646,50264.262775,1604.2907075,51868.5534825,83217,479.9
"GODREJPROP",9154,11114,20268,51172.40733,585.93975,51758.34708,58600,2019
"SOLARINDS",5889,85548,91437,45666.418255,5252.872855,50919.29111,37717,12502
"TATAPOWER",8697,31178,39875,48426.13053,1409.377525,49835.508055,89620,382.4
"FEDERALBNK",3521,22397,25918,47114.3555,2187.326,49301.6815,32016,265.1
"MAXHEALTH",8497,16601,25098,48059.06133,811.75983,48870.82116,62250,1075
"NESTLEIND",7619,9386,17005,47991.94425,299.5609,48291.50515,56140,1253.6
"PERSISTENT",6848,53051,59899,44708.37608,2950.1663,47658.54238,43988,6473
"AUBANK",4733,11881,16614,46525.6815,1002.6257,47528.3072,40029,980
"HDFCLIFE",5381,11503,16884,45251.76106,597.68291,45849.44397,54786,763
"SBICARD",6465,8700,15165,44837.4204,433.9256,45271.346,34669,869
"NYKAA",5480,16801,22281,43738.950625,1239.206875,44978.1575,30378,257
"IOC",5412,22123,27535,43434.2936625,1416.0456375,44850.3393,40517,163.15
"HINDPETRO",4556,10396,14952,43848.666765,1000.3157775,44848.9825425,31599,475.1
"BHARATFORG",5792,17539,23331,42300.9885,1285.56705,43586.55555,30633,1457.7
"ALKEM",6142,4768,10910,43241.0987625,193.5371375,43434.6359,21196,5584
"MAZDOCK",8130,102567,110697,37771.85439,4623.5810375,42395.4354275,63861,2509
"YESBANK",6045,9562,15607,41161.53109,825.66146,41987.19255,61043,21.74
