"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"ASIANPAINT",6890,44105,50995,50681.550575,3635.481375,54317.03195,84846,2924
"GRASIM",7660,16080,23740,52801.892275,1376.230825,54178.1231,85029,2735
"M&M",6954,27978,34932,51466.41566,2465.40076,53931.81642,139662,3679
"RECLTD",11056,55870,66926,49725.7671025,3616.79824,53342.5653425,132371,341.95
"LTF",3951,16156,20107,49931.5824108,3340.8720181999997,53272.454429,22690,299
"TMPV",17141,140308,157449,48228.38632,4051.01256,52279.39888,243793,347.85
"GODREJPROP",8458,54928,63386,46534.294565,5234.06642,51768.360985,57547,1980
"DALBHARAT",7453,23395,30848,48610.524495,2945.6875825,51556.2120775,12354,1985.6
"ITC",7481,37300,44781,48431.46912,2277.47408,50708.9432,171011,402
"PAYTM",4921,20049,24970,47459.47498,3109.1421275,50568.6171075,44978,1321
"HDFCLIFE",5360,33576,38936,45840.80567,3784.86493,49625.6706,47543,762.3
"MARUTI",5374,69479,74853,43675.096,5121.54497,48796.64097,104234,16178
"TRENT",10599,76075,86674,43947.6117,4680.86197,48628.47367,150501,4080
"HCLTECH",7566,44388,51954,44836.90064,3609.70862,48446.60926,83636,1685
"APLAPOLLO",7247,26941,34188,44606.996315,3065.316485,47672.3128,25166,1733.9
"ASHOKLEY",5240,24915,30155,41881.914,3386.5785,45268.4925,52874,159.31
"PGEL",9881,64824,74705,38400.31974,6721.31921,45121.63895,39354,529.8
"BAJAJ-AUTO",6152,38644,44796,41832.4257675,2793.57816,44626.0039275,88846,9035
"GLENMARK",5776,17997,23773,42129.15045,2242.29015,44371.4406,58407,1920
"FEDERALBNK",3129,10649,13778,40517.4255,1784.419,42301.8445,27766,257.5
"MAZDOCK",8362,55167,63529,37455.262125,4673.1343775,42128.3965025,54103,2483
"INDIANB",5051,19486,24537,39982.0407,1946.0691,41928.1098,28866,779
"NATIONALUM",3842,12481,16323,39175.943625,2453.984625,41629.92825,30433,267.6
"CDSL",5116,33792,38908,37432.9299425,4157.49355,41590.4234925,50407,1519.5
"BHEL",5190,32592,37782,37227.8844,3096.773925,40324.658325,52583,270
"TATAPOWER",6470,44628,51098,35559.075435,3078.3326,38637.408035,87738,374
"INDHOTEL",5165,12333,17498,37528.3645,1046.4873,38574.8518,42739,718.55
"YESBANK",5336,16087,21423,36877.78599,1483.32694,38361.11293,55650,21.87
"EICHERMOT",2948,20423,23371,35467.59814,2864.727105,38332.325245,42629,7135
"ANGELONE",5186,40593,45779,32912.36565,4798.31555,37710.6812,45147,2536.7
"ABCAPITAL",3224,9327,12551,35669.42119,1831.10459,37500.52578,36635,357
"AMBER",4987,38063,43050,32471.13868,5011.73852,37482.8772,32863,6440
"PFC",7511,49491,57002,33872.63672,3570.9986,37443.63532,115980,341.9
"KAYNES",7993,24426,32419,33099.60959,4018.97653,37118.58612,120131,3851.5
"ADANIPORTS",4829,27170,31999,34277.8097975,2643.663325,36921.4731225,78965,1480.3
"LAURUSLABS",3992,12351,16343,34438.83987,1909.324145,36348.164015,33553,1003.8
"UNIONBANK",5160,19102,24262,34168.6539225,2129.9051625,36298.559085,36449,148.14
"MUTHOOTFIN",3270,16580,19850,34045.57948,2232.301995,36277.881475,24609,3763.1
"BAJAJFINSV",6372,35906,42278,33068.052125,2273.034375,35341.0865,108812,2057.1
"BDL",6406,54378,60784,30606.773125,4568.610995,35175.38412,39666,1422
"PERSISTENT",4985,23080,28065,32025.14453,2356.77433,34381.91886,33016,6340.5
"AUBANK",3439,7061,10500,32918.7917,1102.9592,34021.7509,27272,953.1
"NTPC",6696,33749,40445,32281.6062,1649.36835,33930.97455,99519,318.85
"SUZLON",7283,30714,37997,30896.6131775,2305.9392025,33202.55238,66394,51.69
"UPL",2995,10672,13667,30251.992057,1499.5165765000002,31751.508633499998,35745,738
"TITAN",4466,23019,27485,29788.856055,1488.1485325,31277.0045875,86537,3760.5
"TATAELXSI",5824,19469,25293,29763.86161,1228.67515,30992.53676,35595,5026
"SBILIFE",3763,14568,18331,28729.2658125,1427.595075,30156.8608875,34638,2023.2
"AUROPHARMA",4441,10478,14919,29199.24502,910.47671,30109.72173,56059,1175.1
"HINDZINC",4576,22660,27236,27713.20244,2256.0284775,29969.2309175,57075,490
"MAXHEALTH",4916,19348,24264,28166.9582775,1605.016875,29771.9751525,52023,1077
"CUMMINSIND",3130,9789,12919,28092.43018,1419.73584,29512.16602,22986,4461.1
"ADANIGREEN",4409,22788,27197,26629.52166,2859.80706,29489.32872,65533,994
"SAIL",4619,9030,13649,28253.26557,1049.02731,29302.29288,52624,129.1
"RBLBANK",2982,4988,7970,28610.10661,673.37686,29283.48347,35006,299.75
"LTIM",2849,11471,14320,26936.062215,1651.00356,28587.065775,26458,6263.5
"PRESTIGE",3584,14687,18271,26235.460755,1664.442495,27899.90325,17275,1609
"ULTRACEMCO",4593,15895,20488,26716.509455,795.864695,27512.37415,80368,11538
"POLYCAB",2847,17440,20287,25394.30765,2008.560025,27402.867675,25105,7028
"LUPIN",2963,9906,12869,26205.9192625,1083.3834375,27289.3027,32182,2069.1
"LICI",4264,15728,19992,25796.8053,1001.80353,26798.60883,31950,855.9
"DIVISLAB",3942,14728,18670,25121.30571,1137.77934,26259.08505,46939,6327
"NESTLEIND",4093,17280,21373,25217.30025,952.0287,26169.32895,51698,1215
"SIEMENS",5646,37597,43243,23731.5915775,2331.18778,26062.7793575,38449,3196.1
"CONCOR",3954,10853,14807,25031.50525,932.23075,25963.736,48670,499.75
"HINDPETRO",2727,7706,10433,24771.7077525,865.4305275,25637.13828,31960,447
"BHARATFORG",3451,14298,17749,23899.91315,1521.38995,25421.3031,26289,1371.3
"APOLLOHOSP",2693,13793,16486,24143.6587,1133.4733875,25277.1320875,45592,7100
"CIPLA",4271,15594,19865,24243.5571375,962.5687125,25206.12585,63076,1497
"TVSMOTOR",3729,18630,22359,23671.8342,1409.122995,25080.957195,63883,3606.1
"LICHSGFIN",4491,17310,21801,23935.7888,1141.4261,25077.2149,54366,522.55
"HDFCAMC",3131,6912,10043,24295.90467,682.28454,24978.18921,27018,2555
"UNOMINDA",3298,12386,15684,22938.24027,1987.387985,24925.628255,16469,1254.9
"PATANJALI",4861,10130,14991,24048.7461,834.17265,24882.91875,46411,546.75
"AMBUJACEM",4252,12425,16677,23926.827435,952.626255,24879.45369,69010,529.9
"OFSS",3781,19187,22968,22859.2081275,1824.1058625,24683.31399,30659,8012.5
"ONGC",4351,17696,22047,23613.062625,1065.897675,24678.9603,69536,238.1
"HUDCO",3741,21619,25360,22516.3280775,2133.054255,24649.3823325,30586,212.02
"JSWENERGY",4634,29604,34238,21435.9215,2402.6186,23838.5401,72912,452.35
"COALINDIA",4420,11451,15871,22571.565435,645.8076,23217.373035,69190,376.85
"JINDALSTEL",3542,9824,13366,22194.04025,982.077375,23176.117625,35496,995
"SUNPHARMA",3516,14735,18251,22232.726495,888.34417,23121.070665,61901,1794.9
"MOTHERSON",3020,8999,12019,21569.45835,1186.270425,22755.728775,43823,115.2
"BPCL",3028,10248,13276,21521.643335,1166.643955,22688.28729,26155,357
"MPHASIS",2611,7596,10207,20950.15516,861.2497025,21811.4048625,30424,2895
"GAIL",3885,18899,22784,20587.56147,1202.58936,21790.15083,65059,166.17
"CAMS",3635,10702,14337,20747.224275,941.1213,21688.345575,25772,753.5
"RVNL",4801,16413,21214,20197.7796875,1187.8336625,21385.61335,56694,307.7
"HFCL",4198,20060,24258,18645.29106,2483.654415,21128.945475,32635,66.3
"OBEROIRLTY",3545,12615,16160,20086.21391,989.658495,21075.872405,23443,1610
"POWERGRID",4008,11822,15830,20398.27099,564.10848,20962.37947,65961,265.1
"ASTRAL",3268,8461,11729,20029.3973225,687.026185,20716.4235075,29616,1433.5
"NMDC",3914,10441,14355,19903.239,776.5038,20679.7428,72527,74.5
"MARICO",2265,6157,8422,19958.04072,540.98076,20499.02148,35272,727.15
"NYKAA",2453,8404,10857,19493.580625,1004.305,20497.885625,26919,253.65
"IOC",2463,10040,12503,19392.2561625,987.0865875,20379.34275,35272,162.12
"MANAPPURAM",2375,6175,8550,19535.2479,785.5188,20320.7667,23162,272.2
"VBL",3701,18098,21799,18128.3905225,1286.944835,19415.3353575,71277,470.15
"UNITDSPR",3234,8190,11424,18688.9322,627.7214,19316.6536,46945,1431
"SBICARD",2619,8312,10931,18462.12552,744.728,19206.85352,31479,869.9
"NBCC",2558,7732,10290,18284.8601,905.31805,19190.17815,22297,107.79
"BANKINDIA",2502,6688,9190,18192.6498,795.10912,18987.75892,18056,138
"DRREDDY",2269,10061,12330,18121.755,852.2021875,18973.9571875,35385,1266
"SOLARINDS",1873,12496,14369,17108.8178175,1392.377715,18501.1955325,23717,12429
"IEX",3132,17686,20818,16804.965375,1549.92225,18354.887625,37011,141.9
"360ONE",2913,11685,14598,16718.5361,1522.3789,18240.915,8062,1126.8
"COLPAL",3546,8408,11954,17261.964045,486.9499725,17748.9140175,43590,2146.8
"IIFL",1795,8030,9825,16534.62855,1178.857185,17713.485735,13887,556.6
"MFSL",2365,13541,15906,16118.4704,1591.3656,17709.836,27170,1697.9
"DMART",2785,15680,18465,16256.04768,1181.81886,17437.86654,53118,3866.9
"ICICIPRULI",2850,9713,12563,16510.4150025,890.5014775,17400.91648,21162,619
"IREDA",3628,10564,14192,16403.64462,815.1591,17218.80372,31964,131.05
"FORTIS",2393,13762,16155,16151.414315,1009.0258975,17160.4402125,30169,861
"LODHA",3283,16053,19336,16041.52107,1108.860885,17150.381955,42175,1072
"INOXWIND",3802,18436,22238,15864.4730647,1164.8606145,17029.3336792,44503,124.39
"TATACONSUM",2581,5560,8141,16483.76191,379.470135,16863.232045,36627,1145
"BRITANNIA",2159,9913,12072,15965.8772875,706.4249375,16672.302225,34063,5868
"PNBHOUSING",2801,7457,10258,16074.43539,511.72745,16586.16284,33251,874
"EXIDEIND",2347,6248,8595,15867.95976,561.62412,16429.58388,26131,373.6
"KEI",2217,4682,6899,15818.3635575,526.3817125,16344.74527,10900,4077
"VOLTAS",3200,6379,9579,15799.06365,418.4767125,16217.5403625,44322,1318
"GODREJCP",2791,4587,7378,15706.4674,312.9419,16019.4093,28343,1123.4
"HAVELLS",2175,7793,9968,15432.058,509.9858,15942.0438,25578,1406
"CGPOWER",2689,9128,11817,14942.260925,729.222225,15671.48315,35410,645.5
"IRCTC",2502,12479,14981,14694.607375,941.8044125,15636.4117875,42169,661.8
"ABB",2369,6275,8644,15161.6408125,438.7270625,15600.367875,33631,5051
"SRF",2573,12250,14823,14639.01748,883.21644,15522.23392,38591,2830
"JUBLFOOD",2049,3718,5767,15077.554625,375.134125,15452.68875,25401,583
"KALYANKJIL",2435,14078,16513,13768.6242675,1048.51407,14817.1383375,40824,472.65
"DELHIVERY",1617,7524,9141,13451.1134225,1039.647625,14490.7610475,17870,400.1
"NHPC",2869,3584,6453,14151.58016,215.4912,14367.07136,19974,76.45
"TATATECH",2613,9935,12548,13761.6548,573.03536,14334.69016,27264,650.1
"TIINDIA",2427,10586,13013,12680.58654,540.83548,13221.42202,22783,2575.9
"SHREECEM",1865,6187,8052,12266.6911675,316.741715,12583.4328825,15787,26065
"PIDILITIND",1670,3801,5471,12271.05635,282.24435,12553.3007,18213,1459.1
"ADANIENSOL",1806,6682,8488,11802.82185,708.414525,12511.236375,36448,960.3
"CROMPTON",2562,9530,12092,11810.6865,478.26288,12288.94938,49842,252.3
"ZYDUSLIFE",1370,3408,4778,11515.85028,258.45372,11774.304,18469,921.7
"DABUR",1772,6412,8184,11214.654625,385.01675,11599.671375,27188,505
"KPITTECH",2201,10217,12418,10951.149485,645.733045,11596.88253,16594,1219.8
"NUVAMA",1950,8464,10414,10643.73522,925.8538875,11569.5891075,11307,7129
"FINNIFTY",433,23728,24161,7829.115527999999,3242.7078725,11071.8234005,16256,27687.15
"IRFC",2211,7991,10202,10604.99355,452.515775,11057.509325,24073,111.5
"NAUKRI",2014,6678,8692,10423.348425,509.26245,10932.610875,34409,1374
"SUPREMEIND",1805,4101,5906,10554.8436175,305.5340575,10860.377675,22415,3350
"SYNGENE",1678,2860,4538,10631.412,207.4426,10838.8546,13364,631.85
"ICICIGI",1666,2232,3898,10659.5502,149.626685,10809.176885,25334,1950.5
"TITAGARH",1800,7266,9066,10062.2025,632.291785,10694.494285,15734,762.8
"PETRONET",2072,7185,9257,10233.51484,436.25723,10669.77207,43080,270
"SONACOMS",1925,4240,6165,10076.80898,395.4373325,10472.2463125,20093,486
"NIFTYNXT50",606,607,1213,10297.685805,108.17584,10405.861645,1896,67302.5
"KFINTECH",2025,7003,9028,9674.2845,474.19357,10148.47807,17835,1042
"ALKEM",1345,4309,5654,9535.8320625,367.56295,9903.3950125,15522,5595
"BOSCHLTD",1044,4829,5873,9592.82614,283.1841275,9876.0102675,12098,36555
"TORNTPHARM",992,2430,3422,9364.535375,262.964475,9627.49985,13667,3753
"PHOENIXLTD",1545,2432,3977,9344.806695,209.06256,9553.869255,14412,1713
"MANKIND",1891,3451,5342,9333.5723775,170.3261475,9503.898525,17172,2187.2
"NCC",1814,6295,8109,8065.69704,490.16205,8555.85909,19134,162.6
"CYIENT",1630,4955,6585,7955.2639,406.111385,8361.375285,13668,1144.9
"PAGEIND",1395,10306,11701,7788.3942465,285.916491,8074.3107375,27743,37230
"PPLPHARMA",1742,5598,7340,7718.379,289.8414375,8008.2204375,17088,175.8
"TORNTPOWER",1528,4307,5835,7331.04966,269.3997875,7600.4494475,12713,1250.8
"PIIND",1177,4171,5348,6880.05598,251.8462275,7131.9022075,19939,3331
"BLUESTARCO",1237,1438,2675,6920.538885,93.9279575,7014.4668425,7963,1710
"OIL",1019,2567,3586,5812.23202,215.00612,6027.23814,13953,404
"BANDHANBNK",1118,800,1918,5551.40448,132.1074,5683.51188,57412,135.65
"SAMMAANCAP",510,373,883,3138.09872,45.82209,3183.92081,40947,141.28
