"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"ULTRACEMCO",14618,38623,53241,89918.25065,2295.834945,92214.085595,86446,12026
"RBLBANK",9265,30697,39962,87375.3551575,3383.7819675,90759.137125,47775,294.2
"SRF",14734,58052,72786,85517.20896,5097.33136,90614.54032,41280,2854
"YESBANK",12367,44062,56429,84757.46755,3781.02293,88538.49048,65501,21.71
"AUBANK",8028,47961,55989,81010.1854,7521.8975,88532.0829,45416,1001.25
"SUNPHARMA",14257,93201,107458,82022.54144,4358.34784,86380.88928,114936,1621.3
"TMPV",29842,159069,188911,81194.68312,4440.78336,85635.46648,233379,338.2
"HEROMOTOCO",9185,95803,104988,78313.197105,6318.310185,84631.50729,70720,5580
"IDFCFIRSTB",10781,20624,31405,82500.6120925,1724.43397,84225.0460625,62291,81.87
"RECLTD",15335,68964,84299,77949.21232,4177.60364,82126.81596,126101,358.4
"APLAPOLLO",11903,5819,17722,80041.22658,632.64803,80673.87461,43340,1909
"HINDUNILVR",9998,96060,106058,72305.8752,4740.85182,77046.72702,90691,2382
"CDSL",10895,67397,78292,70950.9484075,5471.9088475,76422.857255,58996,1342.6
"PFC",15300,62328,77628,72467.91942,3279.30304,75747.22246,110521,360.5
"AUROPHARMA",11472,15328,26800,72728.55997,867.89032,73596.45029,62406,1142
"TRENT",16992,134665,151657,65831.20114,5575.75226,71406.9534,204452,3836
"COALINDIA",11692,95163,106855,66517.2378,4507.715745,71024.953545,106654,416
"BANDHANBNK",13467,13348,26815,68566.77576,1299.16296,69865.93872,60758,139.39
"IEX",12728,78476,91204,63255.544125,6395.59425,69651.138375,76757,130.69
"BIOCON",7163,24355,31518,66573.7755,2462.4845,69036.26,39604,365
"ADANIPORTS",9923,41978,51901,65605.556855,2475.19536,68080.752215,91894,1375.6
"TITAN",8948,51373,60321,64515.0904825,2435.6731,66950.7635825,104800,4070
"UNIONBANK",7701,49641,57342,60687.8762775,4758.946785,65446.8230625,41501,175.81
"HCLTECH",10416,67223,77639,61753.668235,2819.136985,64572.80522,92421,1685
"ADANIENSOL",10163,21630,31793,61866.31716,2283.95538,64150.27254,44074,888
"TECHM",5738,58281,64019,58219.56882,4680.16458,62899.7334,54929,1675.7
"ABCAPITAL",5306,30991,36297,59042.34642,3528.3115,62570.65792,39462,354.9
"DRREDDY",7862,40321,48183,58022.54575,3994.6913125,62017.2370625,46862,1172.6
"IRFC",11235,91877,103112,56032.989825,5492.22825,61525.218075,57278,116.4
"BDL",10676,61939,72615,55111.95837,5336.969435,60448.927805,36973,1454
"COFORGE",8890,26681,35571,56623.629375,3379.8732,60003.502575,74834,1695
"VOLTAS",11073,51004,62077,56226.9066,2391.4598625,58618.3664625,51892,1331.4
"GODREJPROP",10978,87943,98921,52877.985985,5353.459265,58231.44525,78641,1690.9
"ADANIGREEN",10205,31135,41340,55121.31048,2962.70292,58084.0134,66286,885.5
"HINDPETRO",6134,25221,31355,54851.88456,2928.8301975,57780.7147575,36831,438.4
"RVNL",10957,56902,67859,53057.3688825,3532.69727,56590.0661525,91912,321
"LODHA",11483,48296,59779,51657.20694,3107.837025,54765.043965,42763,978
"BAJAJFINSV",10349,43673,54022,51206.563825,2185.2863,53391.850125,106940,1960.3
"DALBHARAT",6931,29196,36127,49533.2490575,3417.1795775,52950.428635,16295,2179.7
"MAZDOCK",10355,58162,68517,49044.62792,3856.24666,52900.87458,67361,2336.6
"HDFCAMC",6694,32548,39242,51073.08651,1619.45859,52692.5451,47097,2531.7
"BANKINDIA",5900,15053,20953,49684.31468,2683.53852,52367.8532,24184,159.7
"PAYTM",5310,20201,25511,50364.186755,1951.8849475,52316.0717025,37481,1300
"ASIANPAINT",7185,64032,71217,48601.955975,3692.809675,52294.76565,89017,2680
"EICHERMOT",6823,48691,55514,49493.85002,2311.96465,51805.81467,62615,7170
"GMRAIRPORT",7154,26447,33601,48715.71849,1658.985615,50374.704105,53026,95.97
"CHOLAFIN",4647,17693,22340,48574.0008125,1550.121375,50124.1221875,39759,1647.2
"BAJAJ-AUTO",6704,63707,70411,46770.5810625,3224.76717,49995.3482325,88984,9176.5
"CONCOR",7659,16794,24453,48357.954875,1242.039,49599.993875,46165,497
"LICHSGFIN",9244,12691,21935,48728.7808,777.6394,49506.4202,54016,523
"APOLLOHOSP",5286,50392,55678,46305.8559,2791.684825,49097.540725,50238,6908
"NTPC",8884,89168,98052,45696.9822,2858.52165,48555.50385,124511,339
"MOTHERSON",6901,23562,30463,46339.47879,1854.40335,48193.88214,48530,107.81
"KALYANKJIL",8190,55010,63200,44144.2377,3815.645415,47959.883115,53350,452.95
"MANAPPURAM",4844,26195,31039,44401.2336,3463.3137,47864.5473,34758,301.85
"INDHOTEL",6946,34584,41530,45523.2395,2325.621,47848.8605,55744,642
"MUTHOOTFIN",4290,15482,19772,46367.944205,1413.01534,47780.959545,28365,3930
"AMBUJACEM",8008,22699,30707,45900.28044,1717.46631,47617.74675,75580,536.5
"HDFCLIFE",5656,25341,30997,45837.39589,1317.89966,47155.29555,55559,734.05
"PAGEIND",8992,25033,34025,44951.930583,697.540122,45649.470705,32120,33050
"KAYNES",11679,86952,98631,41266.09684,3854.5138,45120.61064,97441,3489
"ANGELONE",6197,55536,61733,40756.356625,3765.4501,44521.806725,41525,2633
"VBL",7795,16227,24022,43389.994275,1060.5380625,44450.5323375,64645,488
"BPCL",6055,19474,25529,42528.328725,1557.873285,44086.20201,35435,354.1
"NMDC",7662,33929,41591,41401.341675,2534.8923,43936.233975,86493,78.32
"TATAPOWER",7896,44816,52712,41121.245855,2207.330215,43328.57607,90344,352.95
"KEI",5616,21983,27599,40819.756005,2450.3514175,43270.1074225,14007,4052
"ABB",6835,36696,43531,40565.245475,2276.2668875,42841.5123625,40535,4693
"IRCTC",7433,46036,53469,40138.0111125,2533.68325,42671.6943625,81297,613.9
"TATACONSUM",6222,31294,37516,40789.04203,1702.938325,42491.980355,36284,1183.5
"CGPOWER",8043,42569,50612,39439.92877,2792.746995,42232.675765,56130,572
"DMART",7215,48610,55825,40071.00366,1731.132945,41802.136605,74579,3665.4
"PETRONET",7782,11521,19303,40945.60021,630.65028,41576.25049,41321,273.45
"GLENMARK",5453,19008,24461,40152.77145,1026.9540375,41179.7254875,47218,1931
"JUBLFOOD",6284,16061,22345,39900.23025,1191.4675,41091.69775,38759,504.05
"ONGC",7142,51587,58729,38887.305525,1776.66975,40663.975275,115607,240.64
"MAXHEALTH",7518,13965,21483,39506.89911,784.1569575,40291.0560675,53002,990
"COLPAL",7563,46353,53916,36675.2635875,2324.828205,39000.0917925,52751,2118.8
"CIPLA",6951,34462,41413,36042.8494875,2132.188125,38175.0376125,77001,1381
"SUZLON",8389,29660,38049,35685.5819275,1854.5716175,37540.153545,75014,46.56
"TATAELXSI",6160,70000,76160,33589.93396,3035.53543,36625.46939,48601,5395
"INDIANB",4095,11435,15530,35078.7645,1546.5522,36625.3167,23158,847
"CROMPTON",8180,31411,39591,35202.95658,1274.1534,36477.10998,50734,235
"JINDALSTEL",5243,18366,23609,34433.92975,1470.9301875,35904.8599375,34872,1039.8
"BHARATFORG",4846,18579,23425,33850.58855,1487.9477,35338.53625,29976,1393.1
"PRESTIGE",5007,34016,39023,32508.63558,2485.98054,34994.61612,20452,1418
"SBILIFE",4323,19981,24304,33506.1452625,970.6827375,34476.828,53657,2044
"OFSS",5406,18837,24243,32108.465595,1853.20863,33961.674225,33644,7797
"ZYDUSLIFE",4049,9881,13930,32162.00229,635.55813,32797.56042,22036,875.2
"POLICYBZR",5408,15350,20758,31404.367225,805.05845,32209.425675,34404,1666.6
"SBICARD",4652,16182,20834,30472.04264,943.37704,31415.41968,40406,810
"BRITANNIA",4086,16568,20654,30355.311625,919.2527625,31274.5643875,38010,5870
"IREDA",6676,21066,27742,30010.26246,1155.286665,31165.549125,52280,130.3
"GODREJCP",4708,18517,23225,29316.85655,1604.10065,30920.9572,26329,1229.3
"TVSMOTOR",4637,22027,26664,29612.4391675,1152.0223925,30764.46156,69132,3608.4
"ASTRAL",4993,13303,18296,29890.7176275,737.55826,30628.2758875,32083,1388.1
"POWERINDIA",3396,29476,32872,28415.5144,2147.543265,30563.057665,20147,16640
"WAAREEENER",6504,24534,31038,28883.928045,1513.2196975,30397.1477425,40949,2505
"NUVAMA",3884,15106,18990,27913.14865,2306.2972,30219.44585,9560,1427.5
"CUMMINSIND",3499,15938,19437,28208.70214,1049.69106,29258.3932,34420,4002.1
"LUPIN",3091,6974,10065,28516.6787725,462.0928525,28978.771625,26469,2165
"POWERGRID",5772,26581,32353,27960.1055,915.53913,28875.64463,93164,254.5
"DIVISLAB",4423,37643,42066,26938.88715,1854.11896,28793.00611,65721,6011
"NESTLEIND",4264,12361,16625,27909.8103,602.43725,28512.24755,47578,1296.6
"MPHASIS",3526,6905,10431,27592.97299,835.887525,28428.860515,25328,2822.8
"JSWENERGY",5610,8563,14173,27204.0785,638.961,27843.0395,56416,480
"NBCC",4065,15594,19659,26347.69215,1295.5059,27643.19805,33668,97.9
"IOC",3397,17549,20946,26362.9601625,1196.7652125,27559.725375,39724,158.4
"GAIL",5141,14395,19536,26408.907945,807.44832,27216.356265,57318,161
"INOXWIND",6556,20728,27284,25606.5906525,1026.140115,26632.7307675,51298,108.1
"FORTIS",3804,12829,16633,25686.81142,772.353995,26459.165415,22814,852.3
"BOSCHLTD",2778,33175,35953,25036.8231125,1156.686815,26193.5099275,30624,35615
"ICICIGI",4287,10332,14619,25898.0102875,204.175595,26102.1858825,30712,1851
"NAUKRI",5172,10143,15315,25306.08705,397.8322125,25703.9192625,38672,1301.1
"UNITDSPR",4573,24239,28812,24064.74128,1223.43464,25288.17592,57391,1316.3
"TATATECH",4618,22718,27336,24243.71016,992.36304,25236.0732,31171,646.8
"HUDCO",4063,16480,20543,23508.3511725,1299.46701,24807.8181825,31375,205.73
"KFINTECH",4869,9822,14691,24238.9171,553.26445,24792.18155,23977,1007
"EXIDEIND",3832,14540,18372,23190.19416,954.24084,24144.435,37401,331.55
"LICI",3983,19372,23355,22759.4486,917.24206,23676.69066,35494,810
"SUPREMEIND",3708,9513,13221,22269.3161075,726.684875,22996.0009825,21363,3358.6
"360ONE",3755,30733,34488,21404.9842,1422.3091,22827.2933,19422,1129.6
"NYKAA",2823,10284,13107,21765.5934375,979.831875,22745.4253125,22904,242.65
"SOLARINDS",3334,15343,18677,21336.15188,997.99828,22334.15016,40058,12647
"PIDILITIND",2988,5949,8937,21705.003,237.8989,21942.9019,22396,1433.5
"PGEL",3668,20031,23699,19517.39318,1349.013205,20866.406385,26118,551.5
"IIFL",1810,8458,10268,19067.30925,1435.418985,20502.728235,13689,628.95
"SWIGGY",4633,7377,12010,19823.765,611.18083,20434.94583,33864,325.75
"TORNTPHARM",1972,5187,7159,19801.382275,328.886575,20130.26885,14346,3975.1
"PIIND",3579,5194,8773,19867.72333,223.0584825,20090.7818125,26301,3164.9
"SYNGENE",3104,7385,10489,19124.5056,533.6665,19658.1721,18777,604
"PNBHOUSING",3092,3736,6828,19237.48359,346.46846,19583.95205,28510,944.5
"KPITTECH",3863,12904,16767,18576.0601825,687.134475,19263.1946575,20298,1130
"DELHIVERY",2278,9357,11635,18527.4760075,637.1302025,19164.60621,17755,386
"SHREECEM",2651,19282,21933,18236.1707875,771.348335,19007.5191225,16392,27225
"MARICO",2050,5496,7546,18574.13064,316.37148,18890.50212,35606,750.9
"BLUESTARCO",3255,4728,7983,18558.61124,176.6910275,18735.3022675,13201,1735.5
"AMBER",2742,14143,16885,16595.59246,1112.65202,17708.24448,21937,6045
"SIEMENS",3256,16617,19873,16503.47587,690.8610625,17194.3369325,29353,2855
"CAMS",3054,8973,12027,16340.703,713.977875,17054.680875,20476,712
"OIL",2613,11809,14422,15774.35524,673.30018,16447.65542,22514,427.15
"DABUR",2356,12945,15301,15045.586,548.436375,15594.022375,34274,507.05
"SONACOMS",2699,8127,10826,14712.5228075,643.6297,15356.1525075,23143,441
"NHPC",2961,11255,14216,14800.08448,520.35648,15320.44096,23450,77.68
"TIINDIA",3030,6697,9727,14232.80806,353.47258,14586.28064,29707,2329.5
"PPLPHARMA",3300,8992,12292,13885.5000375,426.675375,14312.1754125,19825,158.57
"ICICIPRULI",2187,10354,12541,13326.33699,443.5834725,13769.9204625,29029,651.15
"UNOMINDA",2136,7872,10008,13393.75345,369.130905,13762.884355,15921,1121.7
"NIFTYNXT50",770,1376,2146,13054.2034,104.1280225,13158.3314225,1985,67110.9
"MANKIND",2640,9530,12170,12594.031065,278.869635,12872.9007,19157,2120
"PREMIERENE",2859,5839,8698,12101.5940375,405.854435,12507.4484725,22937,732
"MFSL",1758,4041,5799,11520.79284,132.89624,11653.68908,30350,1617.2
"FINNIFTY",333,90683,91016,5468.220846,6165.21501,11633.435855999998,28857,27200.6
"ALKEM",1501,4509,6010,10748.884975,189.56825,10938.453225,16680,5672
"PHOENIXLTD",1580,7072,8652,10006.38989,312.430615,10318.820505,15738,1778.6
"TORNTPOWER",1702,3383,5085,9623.306705,164.3458,9787.652505,13759,1313.8
"SAIL",962,967,1929,6631.04576,80.87337,6711.91913,54603,145.65
"SAMMAANCAP",873,361,1234,5190.43239,19.75076,5210.18315,39572,137.7
"BAJAJHLDNG",610,3421,4031,3228.397095,83.803835,3312.20093,11919,10540
