symbol,vol_cum,vol_val_cum,price
NIFTY,71159,1122352.50,24129.95
BANKNIFTY,28986,482390.14,54977.35
BHEL,37861,379961.25,382
KOTAKBANK,36319,270833.74,372.05
RELIANCE,28289,205884.02,1461.4
ADANIENT,24764,189156.28,2493.8
IDEA,19323,146913.71,10.5
ADANIPORTS,16501,135254.37,1731.4
HDFCBANK,28377,122475.91,777.4
MCX,6507,118579.72,2914.3
MARUTI,15191,104991.90,13552
ICICIBANK,12513,112359.10,1273.2
BHARTIARTL,12215,108432.51,1834.4
SBIN,13045,104861.08,1072.6
BSE,6492,90035.03,3713
AMBUJACEM,20991,99591.59,452.5
HINDUNILVR,13057,91763.98,2314.8
LAURUSLABS,9683,95166.87,1164
HAL,12732,86862.72,4572
INDUSTOWER,13267,90669.38,405.35
BANDHANBNK,10542,79433.34,206.35
M&M,13910,87307.73,3107.7
ADANIPOWER,10492,85349.45,228.59
VEDL,23777,79490.83,292.1
ADANIGREEN,10288,79259.41,1297.1
CHOLAFIN,8209,83635.61,1641.9
LT,11004,79556.97,4108
BAJAJ-AUTO,9417,72753.74,10147.5
AXISBANK,10251,82403.55,1274
NATIONALUM,9669,73121.22,406.85
DMART,10725,71029.92,4375.7
ADANIENSOL,7176,67371.44,1402.6
BAJFINANCE,9603,68946.59,951.65
MAZDOCK,12555,66317.45,2618
MIDCPNIFTY,3232,54214.65,13950.4
ETERNAL,10664,64823.68,251.26
EXIDEIND,9098,60392.36,360.65
CDSL,9506,56075.15,1229.8
INFY,11987,56656.56,1170.1
GODREJPROP,9808,51620.41,1891.4
ITC,10790,54526.00,311.7
MANAPPURAM,5773,52925.79,305.05
SONACOMS,7547,53954.41,576.95
SHRIRAMFIN,6450,51337.09,960.65
TCS,11541,49754.14,2437
JINDALSTEL,6185,49058.10,1264
DRREDDY,6066,48936.16,1291.4
JIOFIN,7607,45081.96,252.45
ULTRACEMCO,7541,44336.53,11737
HEROMOTOCO,5516,42477.88,5081
INDIGO,6419,41725.78,4278
BEL,6874,42847.95,433.9
EICHERMOT,5764,41795.35,7329
ABCAPITAL,3835,41980.35,352.8
RBLBANK,3884,41676.19,330.8
ASHOKLEY,5229,42086.49,160.31
SUNPHARMA,6236,39928.95,1822.1
TVSMOTOR,6743,41197.25,3491.5
JSWSTEEL,4791,41330.67,1268.6
WAAREEENER,6640,36454.60,3126.5
POLYCAB,3625,37452.25,8336.5
FEDERALBNK,4966,36157.62,291
TMPV,12898,35804.24,343.95
PNB,4051,35738.71,109.01
APLAPOLLO,5351,35408.99,1851.4
DIXON,5982,33763.99,11281
WIPRO,5938,34736.89,200.8
HINDALCO,4548,33371.87,1044.6
SIEMENS,4387,29829.50,3855.9
LUPIN,3119,31129.27,2347.8
INDUSINDBK,4835,31742.69,919.45
COALINDIA,4730,30838.28,478.4
TATASTEEL,5282,31051.86,212.85
POWERINDIA,3537,29852.47,33925
CANBK,3212,29696.70,134.89
ABB,3167,28854.35,7228.5
TITAN,3811,29484.23,4371.8
SUZLON,5745,28668.07,54.84
AUBANK,2846,29398.14,1019.5
BHARATFORG,2936,27480.85,1860.3
TECHM,3248,28643.97,1472.3
BANKBARODA,3525,27845.75,266.2
KEI,3132,27219.32,5029.4
TATAPOWER,4180,27036.68,441.2
HCLTECH,6257,26302.78,1200.2
RVNL,6063,27329.08,295.4
ASIANPAINT,3938,24532.29,2456.6
CUMMINSIND,2531,26909.39,5304.5
HINDZINC,3107,23194.45,604.85
ONGC,3515,23435.65,293.45
INOXWIND,6865,24860.99,102.32
DLF,4765,23835.53,607.75
UNIONBANK,3306,24446.91,164.49
TRENT,5598,23233.64,4128
COFORGE,5074,22284.89,1153.8
GRASIM,3428,24449.39,2859.9
NTPC,3854,23296.64,399.3
SAMMAANCAP,3753,23939.39,147.38
PFC,3777,22294.54,450.8
DALBHARAT,3505,22612.60,1973.4
GMRAIRPORT,3051,21063.55,98.38
INDIANB,2528,21366.59,831.4
BRITANNIA,2963,21480.98,5784.5
OFSS,2643,19122.69,9756
CROMPTON,4139,20530.94,276.55
IDFCFIRSTB,3144,20581.29,69.77
BAJAJFINSV,4415,19664.24,1769.7
POWERGRID,3121,19061.98,318.55
CGPOWER,2715,19007.81,810
YESBANK,2945,18507.19,20.02
SAIL,2155,18959.64,187.15
VBL,3042,17684.94,508.1
VOLTAS,3152,16995.06,1459.3
COLPAL,3466,16834.43,2172.9
ASTRAL,2594,17168.20,1557.9
MAXHEALTH,3143,16750.31,1013.65
SBILIFE,2416,16639.80,1825.9
NESTLEIND,2237,16388.76,1458.6
PERSISTENT,3310,15946.37,4794
HINDPETRO,2127,16292.17,375.35
KFINTECH,3631,15615.51,861.25
GLENMARK,1769,16027.25,2392.2
DELHIVERY,1672,16326.51,464.45
LTF,2510,16038.89,286.1
OIL,2205,14845.43,476.8
ANGELONE,1887,14644.26,307.05
HYUNDAI,2992,14989.48,1837.1
ICICIPRULI,3022,14850.41,537.4
MUTHOOTFIN,1471,14169.35,3497
LODHA,3343,13905.37,928.05
RECLTD,2686,13517.35,353.5
HDFCAMC,1748,14510.91,2748.5
DIVISLAB,1967,13020.22,6620
KPITTECH,4140,13584.33,769
JSWENERGY,2510,14075.01,560.6
BDL,2815,13535.38,1374.2
APOLLOHOSP,1391,13543.38,7759
MPHASIS,2192,13787.33,2276.7
KAYNES,3226,13142.28,4094
CIPLA,2583,12899.00,1329.2
COCHINSHIP,1942,13363.75,1718.6
MOTILALOFS,1970,12672.92,831.95
GAIL,2489,13110.31,164.85
BPCL,2008,12091.93,302.7
PAYTM,1480,11974.85,1113.2
FORCEMOT,2654,12653.07,19249
NMDC,2030,12338.23,88.93
HDFCLIFE,1920,12523.04,589.25
GODREJCP,2315,12506.96,1076.3
BIOCON,1246,11399.77,362.8
LTM,1882,11846.31,4207.7
MOTHERSON,1600,12048.19,120.95
SBICARD,2220,11448.86,646.05
PIDILITIND,1687,11685.24,1365.7
HAVELLS,1761,11070.53,1257.8
SRF,2159,11054.05,2550.6
UPL,1264,11160.30,642.6
AUROPHARMA,1460,11164.62,1380.9
360ONE,2074,11061.44,1067.1
CAMS,1827,9934.32,725.15
TATACONSUM,1616,10385.29,1160.7
INDHOTEL,1652,10673.30,643.25
IOC,1450,10173.10,142.54
AMBER,1279,10265.37,8020
SHREECEM,1748,10710.41,24775
JUBLFOOD,1757,10468.46,478.25
BANKINDIA,1377,10125.94,139
TORNTPHARM,1981,10567.71,4246.9
SWIGGY,2775,9944.84,278.2
PATANJALI,2447,10162.83,456.9
BLUESTARCO,1605,9363.76,1807.8
TATAELXSI,2136,8871.30,4168.7
PREMIERENE,1462,8601.18,1035.8
IEX,1758,8270.77,126.83
PRESTIGE,1330,8720.34,1456.7
FORTIS,1116,8256.28,958.35
BOSCHLTD,955,8598.10,35910
NHPC,1494,7935.18,83.24
DABUR,1423,8012.53,445.55
POLICYBZR,1298,7570.31,1656.2
KALYANKJIL,1502,7351.10,413.55
UNITDSPR,1471,7840.62,1317.3
SOLARINDS,974,7579.20,15394
NAUKRI,2074,7677.36,979.95
PETRONET,1319,7028.64,277.05
IREDA,1507,7144.77,134.95
PIIND,1308,7070.85,3040.2
OBEROIRLTY,1203,7161.89,1696.4
MARICO,744,7025.13,783.4
SUPREMEIND,1048,6720.43,3609.1
LICHSGFIN,1219,6828.88,556.3
LICI,1144,6394.64,800.5
ZYDUSLIFE,820,6679.69,901.65
PNBHOUSING,938,6418.68,1044.9
PGEL,1146,5819.64,532.15
GODFRYPHLP,963,5960.48,2213.1
NYKAA,736,6136.49,264.75
PHOENIXLTD,905,5704.52,1791.2
UNOMINDA,947,5838.60,1111.1
PAGEIND,996,5552.01,37080
NAM-INDIA,835,5359.92,1015.4
CONCOR,798,5177.39,517.95
ICICIGI,867,4973.89,1750.9
ALKEM,723,4859.69,5371.5
NBCC,773,4688.06,92.52
MANKIND,876,4489.81,2256
NUVAMA,727,4831.58,1323.6
MFSL,702,4515.28,1597.6
IRFC,949,4262.30,104.17
TIINDIA,747,4382.39,2896.8
BAJAJHLDNG,735,3875.62,10361
NIFTYNXT50,185,3271.24,70365.2
FINNIFTY,85,1325.99,25826.65
VMM,365,2206.06,124.87
