symbol,vol_cum,vol_val_cum,price
NIFTY,66888,1055143.76,24073.2
BANKNIFTY,27646,460174.43,54849.7
BHEL,37112,372406.56,379.65
KOTAKBANK,35927,267909.82,371.2
RELIANCE,26721,194396.39,1461.2
ADANIENT,23704,180969.67,2483.3
IDEA,19061,145048.98,10.47
ADANIPORTS,16219,132927.28,1729.9
MCX,6423,117098.77,2914.3
HDFCBANK,27543,118897.53,775.2
MARUTI,14672,101452.55,13511
ICICIBANK,12141,109025.56,1271.2
SBIN,12760,102586.67,1069.6
BSE,6366,88280.67,3705
BHARTIARTL,11283,100273.45,1830.2
HINDUNILVR,12881,90535.38,2309.5
LAURUSLABS,9535,93694.97,1163.3
HAL,12501,85271.36,4552
INDUSTOWER,12911,88208.70,403.85
BANDHANBNK,10413,78468.85,206.1
ADANIPOWER,10399,84592.60,228
VEDL,23331,77985.53,292.35
M&M,13479,84619.52,3105.5
ADANIGREEN,10003,77031.03,1289.3
CHOLAFIN,8011,81599.87,1633.7
LT,10815,78192.99,4109.9
BAJAJ-AUTO,9142,70655.95,10105.5
AXISBANK,10034,80666.58,1270.7
NATIONALUM,9349,70685.11,404.8
DMART,10258,67978.36,4374.4
ADANIENSOL,6964,65357.23,1394.5
BAJFINANCE,9137,65618.57,945.25
MAZDOCK,12263,64785.48,2609
ETERNAL,10344,62865.83,250
MIDCPNIFTY,3032,50858.79,13903.5
AMBUJACEM,12450,58821.17,448.5
EXIDEIND,8298,55130.72,363.3
CDSL,9273,54714.40,1230.6
INFY,11513,54428.13,1168.3
ITC,10548,53313.50,311.2
GODREJPROP,9449,49751.95,1869.8
MANAPPURAM,5642,51723.23,304.7
SONACOMS,7243,51803.44,573.6
SHRIRAMFIN,6201,49361.88,954
JINDALSTEL,6076,48193.29,1262.5
DRREDDY,5914,47714.67,1289.3
TCS,10825,46708.13,2429
BEL,6745,42047.68,432.8
HEROMOTOCO,5301,40834.51,5052
JIOFIN,7018,41577.28,250.42
ABCAPITAL,3722,40744.64,350.85
RBLBANK,3794,40727.39,329.75
ASHOKLEY,5034,40526.24,159.89
SUNPHARMA,6004,38445.58,1820.7
INDIGO,5721,37225.70,4259.6
TVSMOTOR,6397,39078.33,3471.1
WAAREEENER,6486,35608.83,3123.3
JSWSTEEL,4554,39299.56,1265
EICHERMOT,5092,36861.36,7271.5
ULTRACEMCO,6267,36835.06,11613
TMPV,12496,34680.62,343.35
APLAPOLLO,5212,34504.05,1847.6
PNB,3874,34190.00,108.55
POLYCAB,3160,32580.97,8303.5
FEDERALBNK,4591,33414.27,290.4
HINDALCO,4429,32497.51,1042
WIPRO,5653,33076.23,200.49
DIXON,5590,31547.67,11249
SIEMENS,4294,29202.48,3845.3
LUPIN,3000,29941.54,2343.8
INDUSINDBK,4630,30413.63,918.45
POWERINDIA,3496,29503.50,33865
COALINDIA,4523,29500.09,476.5
TATASTEEL,5028,29565.38,212
CANBK,3096,28638.55,134.6
ABB,3077,28038.90,7231
TITAN,3665,28358.61,4375
SUZLON,5466,27291.14,54.51
AUBANK,2734,28249.84,1019.1
BANKBARODA,3436,27149.70,265.9
BHARATFORG,2761,25849.54,1857.3
TECHM,3041,26821.14,1469.5
TATAPOWER,3951,25565.64,440.15
HCLTECH,5955,25033.25,1200.9
ASIANPAINT,3811,23748.83,2450.6
RVNL,5784,26090.90,294.95
CUMMINSIND,2433,25867.12,5307
KEI,2891,25081.67,5029
HINDZINC,3025,22584.70,604
ONGC,3386,22580.01,292.95
UNIONBANK,3220,23817.67,164.33
INOXWIND,6666,24130.64,101.21
DLF,4558,22796.05,606
TRENT,5346,22187.76,4107.2
COFORGE,4881,21447.06,1152.1
SAMMAANCAP,3681,23480.34,147.14
NTPC,3654,22089.58,398.85
PFC,3556,20998.40,449.7
GRASIM,3066,21851.00,2845
DALBHARAT,3361,21681.64,1968.7
GMRAIRPORT,2911,20097.00,98.27
INDIANB,2445,20673.54,829
BRITANNIA,2877,20857.38,5784.5
BAJAJFINSV,4322,19250.88,1760.2
OFSS,2478,17929.34,9741.5
CROMPTON,3941,19544.98,274.1
IDFCFIRSTB,3027,19820.99,69.53
CGPOWER,2643,18508.44,809.45
POWERGRID,2987,18249.15,317.95
YESBANK,2796,17571.76,19.96
VOLTAS,3017,16257.96,1453.8
ASTRAL,2514,16639.70,1552.4
COLPAL,3315,16100.38,2160.9
MAXHEALTH,3053,16269.88,1011.25
NESTLEIND,2185,16008.33,1457.9
VBL,2735,15916.96,509.55
HINDPETRO,2022,15490.00,373.8
DELHIVERY,1640,16016.75,464.3
SBILIFE,2265,15604.56,1818
PERSISTENT,3131,15083.73,4786.9
KFINTECH,3526,15170.37,862.4
