symbol,vol_cum,vol_val_cum,price
NIFTY,24666,390101.08,24237.15
BANKNIFTY,9401,157072.01,55408.4
KOTAKBANK,22385,166316.31,374.35
ADANIENT,10535,79610.61,2469.4
IDEA,10146,77788.56,10.66
MARUTI,8045,56067.75,13801
HINDUNILVR,7429,52096.71,2357.1
ADANIPORTS,5562,45183.30,1703.2
HDFCBANK,11269,48767.93,783.45
BHEL,5007,47603.92,362.85
VEDL,11848,39544.87,287.35
RELIANCE,5950,43085.81,1440.8
ICICIBANK,5015,45084.75,1276.4
SBIN,5442,43886.73,1082.5
LAURUSLABS,4230,41120.50,1149
BSE,2587,35784.71,3723.7
BAJAJ-AUTO,4125,32222.06,10342
AXISBANK,4713,38032.14,1282.1
LT,4668,33720.04,4107
INDUSTOWER,4628,31846.58,399.2
CHOLAFIN,3155,31884.55,1625.6
DMART,4336,28981.33,4405.4
M&M,4427,27994.21,3149.8
MCX,1468,27214.99,2995
CDSL,4574,26994.75,1252.7
BHARTIARTL,3051,27488.03,1878.7
MAZDOCK,4753,25408.91,2647.1
JINDALSTEL,3298,26160.23,1264.8
SONACOMS,3654,26303.16,582.35
ADANIPOWER,3151,25235.66,225.48
BANDHANBNK,3080,22907.63,208.15
BAJFINANCE,3201,22930.65,954.6
HAL,3240,21658.03,4544
ADANIGREEN,3083,23381.29,1263.6
SHRIRAMFIN,2697,21499.48,961.85
DRREDDY,2633,21255.62,1297.2
ADANIENSOL,2161,19907.84,1369.2
MANAPPURAM,2252,20546.65,303.95
ITC,3788,19240.27,316.05
MIDCPNIFTY,934,15707.97,13977.55
ASHOKLEY,2287,18427.74,163.44
NATIONALUM,2348,17354.92,395.5
TVSMOTOR,2860,17429.59,3515.9
WAAREEENER,2790,15308.09,3115.1
TMPV,6113,16937.38,344.35
BEL,2605,16208.49,437.85
EICHERMOT,2027,14709.25,7231
SUNPHARMA,2171,13919.80,1834.2
INDUSINDBK,2188,14417.83,936.85
JSWSTEEL,1726,14907.69,1274
INFY,2809,13403.25,1184.3
ETERNAL,2161,12986.96,246.66
DIXON,2236,12677.02,11313
AMBUJACEM,2837,13243.90,444
INDIGO,1875,12307.55,4341.5
ABCAPITAL,1175,12768.91,352.15
BANKBARODA,1582,12543.06,270.45
TCS,2713,11661.77,2461.8
POWERINDIA,1409,11905.52,33515
HEROMOTOCO,1405,11003.95,5185
WIPRO,2015,11840.40,201.57
CANBK,1260,11724.26,136.96
HINDALCO,1537,11248.66,1038.1
SIEMENS,1416,9639.63,3902
SUZLON,2109,10554.75,54.64
TATASTEEL,1777,10468.29,214.07
PNB,1213,10820.85,110.59
ASIANPAINT,1531,9586.22,2493.2
JIOFIN,1790,10554.77,249.66
FEDERALBNK,1403,10221.18,289
AUBANK,976,10115.08,1029
HINDZINC,1256,9361.08,607.55
SAMMAANCAP,1535,9785.68,148.51
RBLBANK,810,8853.28,343.3
ULTRACEMCO,1531,8990.08,11708
COALINDIA,1258,8256.98,482.15
ABB,953,8736.02,7331.5
COLPAL,1823,8823.69,2169.3
POLYCAB,808,8280.33,8193
HYUNDAI,1736,8763.27,1842.9
TITAN,1096,8478.63,4405
PFC,1355,7998.50,453.8
LUPIN,780,7755.44,2340.5
APLAPOLLO,1224,8196.52,1885.9
UNIONBANK,1115,8298.14,167.41
CUMMINSIND,750,8020.78,5316.5
HCLTECH,1664,7022.70,1198.4
TECHM,847,7531.53,1476.5
