symbol,vol_cum,vol_val_cum,price
NIFTY,79280,1250158.29,24119.4
BANKNIFTY,32252,536452.10,54901.25
BHEL,41228,413501.83,378.7
KOTAKBANK,40332,300740.11,371.9
RELIANCE,34688,252778.23,1465.1
ADANIENT,26715,204187.63,2489
ADANIPORTS,19061,156469.70,1744.7
IDEA,21353,162198.72,10.52
HDFCBANK,34570,149139.18,781.05
AMBUJACEM,31108,147057.47,444.8
ABCAPITAL,12285,133672.07,349.75
BHARTIARTL,15248,134931.06,1826.4
ICICIBANK,15272,137065.70,1270.9
MCX,6880,125150.10,2912.6
MARUTI,16838,116234.12,13575
SBIN,15506,124451.92,1068.5
BSE,7030,97427.10,3714
HINDUNILVR,14588,102410.83,2309.1
HAL,14320,97788.42,4555.7
LAURUSLABS,10566,103968.03,1168
VEDL,26592,89058.30,294.2
INDUSTOWER,14302,97778.88,399.1
M&M,15239,95598.11,3109
ADANIPOWER,11568,94075.57,227
BANDHANBNK,11307,85152.91,207.1
CHOLAFIN,9317,95019.12,1638.5
LT,12510,90411.59,4099.8
ADANIGREEN,11284,87022.31,1289.5
BAJAJ-AUTO,10726,82728.86,10140.5
AXISBANK,11408,91686.48,1274.6
ADANIENSOL,8609,80971.75,1397
DMART,12215,80773.63,4381
NATIONALUM,10882,82401.90,407.05
MAZDOCK,14630,77214.73,2601.5
BAJFINANCE,10670,76572.84,949.65
EXIDEIND,11426,75400.96,361.45
ETERNAL,12250,74560.25,251.7
MIDCPNIFTY,3591,60227.99,13933.85
INFY,14610,68977.51,1168
GODREJPROP,11251,59151.12,1904.7
MANAPPURAM,6940,63624.37,304.55
CDSL,10415,61411.54,1240.2
ITC,11948,60327.50,311.05
SONACOMS,8752,62464.82,574.55
JINDALSTEL,7599,60272.09,1261.2
SHRIRAMFIN,7355,58525.28,960.35
DRREDDY,7281,58672.43,1288.6
ULTRACEMCO,9893,58237.53,11758
TCS,13108,56426.77,2430.7
INDIGO,8501,55141.06,4262.4
EICHERMOT,7614,55382.07,7324.5
SUNPHARMA,8549,54727.40,1825.9
JIOFIN,9348,55464.84,252.27
DIXON,9242,52377.85,11470
ASHOKLEY,6392,51411.98,160.64
POLYCAB,4730,49031.08,8344
HEROMOTOCO,6238,47980.84,5063.5
BEL,7877,49085.55,432.7
RBLBANK,4580,49023.10,330
TVSMOTOR,7765,47466.95,3496.7
APLAPOLLO,6928,45825.92,1875.8
JSWSTEEL,5170,44592.00,1266.4
WAAREEENER,7276,39947.18,3139.4
TMPV,14932,41427.65,342.6
FEDERALBNK,5653,41161.50,289
PNB,4664,41093.46,108.75
WIPRO,6828,39948.44,200.79
HINDALCO,5363,39363.21,1041.2
COALINDIA,5661,36877.25,479.75
INDUSINDBK,5758,37693.89,913.15
TATASTEEL,6231,36612.41,212.05
LUPIN,3606,35999.55,2348.1
TITAN,4745,36666.53,4362.1
SIEMENS,4872,33086.04,3838.8
SUZLON,7006,34991.51,54.87
ABB,3786,34461.40,7244
KEI,3887,33930.46,5054
HCLTECH,7961,33461.29,1199.1
BHARATFORG,3570,33345.32,1840
POWERINDIA,3812,32183.11,33690
CANBK,3527,32573.09,135
AUBANK,3251,33537.61,1014.7
BANKBARODA,4134,32592.82,265.15
TECHM,3767,33211.36,1469.8
RVNL,7094,32005.13,297.65
CUMMINSIND,2950,31351.16,5286.5
ASIANPAINT,4593,28564.77,2446.9
DLF,6035,30213.49,607.05
UNIONBANK,4171,30749.32,163.76
TATAPOWER,4627,29913.31,441.3
TRENT,7007,29116.19,4161.9
COFORGE,6226,27279.16,1153.5
INOXWIND,8265,30088.12,103.45
GRASIM,4201,30001.64,2854.5
ONGC,4219,28108.82,292.75
PFC,4840,28516.83,447.1
HINDZINC,3494,26068.23,605.35
NTPC,4549,27491.62,400.05
SAMMAANCAP,4402,28066.97,147.52
DALBHARAT,4275,27568.14,1982
CROMPTON,5221,25951.44,278.15
GMRAIRPORT,3554,24532.69,98.85
COLPAL,5262,25604.74,2172.1
BRITANNIA,3482,25241.86,5792.5
CGPOWER,3514,24496.83,802.2
BAJAJFINSV,5353,23835.37,1770.6
INDIANB,2857,24111.81,830.4
OFSS,3053,22083.91,9712
IDFCFIRSTB,3624,23699.45,69.63
SAIL,2789,24555.22,185.87
VBL,4026,23337.25,506.25
POWERGRID,3625,22126.10,319
NESTLEIND,3007,22013.53,1457.7
VOLTAS,3711,20044.25,1454.6
HINDPETRO,2674,20461.58,373.6
NMDC,3325,20175.80,89
YESBANK,3198,20086.99,19.98
PERSISTENT,4002,19278.20,4784.9
KFINTECH,4459,19131.05,865.45
MAXHEALTH,3632,19363.83,1011.95
LTF,3059,19542.39,286.7
ASTRAL,2904,19215.36,1558.4
SBILIFE,2736,18836.13,1819
ANGELONE,2304,17862.18,307.55
OIL,2666,17927.68,475.3
AUROPHARMA,2494,19019.17,1373.9
GLENMARK,1997,18083.18,2391.3
DELHIVERY,1854,18093.21,466.55
RECLTD,3333,16753.03,353.4
ICICIPRULI,3552,17492.40,535.35
MUTHOOTFIN,1752,16877.76,3488.5
CIPLA,3300,16499.86,1335
APOLLOHOSP,1713,16677.72,7734
KAYNES,3984,16255.98,4108.3
HYUNDAI,3435,17190.88,1838.4
PAYTM,1937,15681.89,1119
HDFCAMC,2047,16989.89,2755.3
DIVISLAB,2306,15271.08,6625
JSWENERGY,2934,16457.49,563.05
MPHASIS,2584,16250.99,2276.4
LODHA,3782,15737.66,922.45
FORCEMOT,3312,15774.30,19332
BDL,3134,15072.09,1371.5
BIOCON,1643,15000.23,361.3
KPITTECH,4562,14964.26,767.65
MOTILALOFS,2291,14761.73,836.35
SRF,3004,15367.98,2553
MOTHERSON,2086,15660.82,120.16
HDFCLIFE,2288,14923.10,588.65
BPCL,2325,13991.98,301.7
COCHINSHIP,2148,14785.86,1720.9
AMBER,1847,14836.78,8005.5
GAIL,2777,14612.62,164.36
GODREJCP,2743,14806.74,1071.9
SBICARD,2701,13934.19,646.05
LTM,2244,14116.37,4205.2
PIDILITIND,2041,14114.54,1364.7
PATANJALI,3324,13784.94,456.65
SWIGGY,3551,12743.12,278.8
TATACONSUM,1989,12772.96,1160.3
CAMS,2189,11893.49,732
TORNTPHARM,2442,13030.94,4253.4
HAVELLS,1995,12539.68,1256
360ONE,2378,12690.63,1066
BANKINDIA,1691,12403.98,138.83
UPL,1439,12693.02,643.35
SHREECEM,2107,12918.60,24750
INDHOTEL,1921,12408.36,644
IOC,1692,11860.97,142.26
MARICO,1246,11772.38,785.8
JUBLFOOD,1932,11507.97,476.15
BOSCHLTD,1298,11683.74,35850
BLUESTARCO,1946,11360.24,1802.7
TATAELXSI,2636,10953.28,4176.4
PRESTIGE,1713,11236.70,1453.5
IEX,2133,10035.37,126.92
PREMIERENE,1703,10023.18,1034.5
FORTIS,1311,9700.95,953.2
NHPC,1869,9916.67,83.32
POLICYBZR,1654,9653.26,1674
KALYANKJIL,1774,8678.30,413.3
NAUKRI,2510,9284.67,976.3
UNITDSPR,1733,9231.13,1323.8
DABUR,1593,8962.41,445.8
SUPREMEIND,1359,8699.27,3617.1
PIIND,1650,8903.43,3047
LICHSGFIN,1543,8641.35,557.2
PETRONET,1541,8202.03,276.5
PNBHOUSING,1241,8482.93,1042.6
SOLARINDS,1041,8097.88,15451
