symbol,vol_cum,vol_val_cum,price
NIFTY,23102,365353.78,24240.9
BANKNIFTY,8537,142622.45,55366.85
KOTAKBANK,20907,155234.69,372.8
IDEA,9474,72637.01,10.63
ADANIENT,8324,62583.21,2467.6
MARUTI,7742,53961.03,13858
HINDUNILVR,6905,48385.31,2348.2
HDFCBANK,10446,45201.45,783.25
ADANIPORTS,4863,39512.74,1695.6
RELIANCE,5425,39287.02,1440.1
SBIN,5082,40981.95,1082.8
ICICIBANK,4623,41556.31,1277.9
VEDL,9918,33107.05,289.25
BSE,2420,33465.71,3736.2
BHEL,3934,37313.29,361.4
LAURUSLABS,3703,35955.78,1142.1
BAJAJ-AUTO,3778,29524.46,10373.5
AXISBANK,4405,35548.06,1283.2
LT,4197,30320.92,4105.5
CHOLAFIN,2807,28340.36,1618
M&M,4201,26563.13,3153.2
DMART,4000,26746.93,4432.5
INDUSTOWER,3983,27445.95,401.1
CDSL,4311,25430.50,1247.8
MCX,1216,22626.58,3011.4
JINDALSTEL,3014,23900.61,1265.6
SONACOMS,3288,23669.03,588.8
BANDHANBNK,2814,20913.11,206.7
MAZDOCK,3957,21209.13,2620.4
BHARTIARTL,2532,22822.81,1882.9
BAJFINANCE,2878,20605.45,955.15
SHRIRAMFIN,2533,20189.27,963.05
MANAPPURAM,2175,19841.49,303.15
DRREDDY,2335,18848.11,1300.3
ADANIPOWER,2213,17691.74,223.6
ADANIGREEN,2390,18078.26,1262.4
ITC,3441,17470.80,316.5
MIDCPNIFTY,823,13836.41,13971.5
NATIONALUM,2134,15773.18,392.05
ASHOKLEY,2043,16431.58,163.26
TVSMOTOR,2574,15662.13,3511.4
ADANIENSOL,1528,14022.38,1361.2
EICHERMOT,1892,13728.23,7234.5
SUNPHARMA,1997,12798.46,1832.4
TMPV,5027,13918.26,344.7
WAAREEENER,2174,11939.28,3113.2
INDUSINDBK,1972,12994.05,935.8
ETERNAL,1963,11796.71,245.86
INFY,2524,12046.83,1186.3
AMBUJACEM,2697,12588.07,442.15
