"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"GODREJPROP",10473,62408,72881,48469.2770375,7179.40223,55648.6792675,72566,1679.7
"JUBLFOOD",7427,33290,40717,49616.869875,5732.608,55349.477875,29182,544.45
"BAJFINANCE",6831,47612,54443,49308.9399,4449.5091,53758.449,166004,966.55
"ADANIPORTS",6295,46218,52513,46912.8310775,6334.694905,53247.5259825,84144,1564.4
"MARUTI",6142,87150,93292,46215.362385,6670.83087,52886.193255,150367,15107
"DMART",7799,40926,48725,45372.321975,3808.499265,49180.82124,55442,3930
"DIVISLAB",7649,21957,29606,46395.35736,2731.9447,49127.30206,50304,6117.5
"GODREJPROP",10473,62408,72881,48469.2770375,0,48469.2770375,43582,1679.7
"NTPC",7922,76269,84191,43480.29525,4665.86685,48146.1621,128343,366.55
"LUPIN",4463,26082,30545,42231.6983925,5335.131165,47566.8295575,26963,2213.5
"SHRIRAMFIN",5465,17919,23384,44488.7303025,2451.20766,46939.9379625,72582,985.1
"JIOFIN",6624,44679,51303,42052.07077,4779.20957,46831.28034,127409,269.45
"SUZLON",9414,38965,48379,41333.5821575,3578.5830725,44912.16523,64261,47.52
"PNB",4106,13604,17710,40910.976,2565.9296,43476.9056,52880,123.84
"CANBK",4037,10965,15002,40645.2087,2146.6809,42791.8896,61956,148.5
"HINDPETRO",4133,18770,22903,38972.909025,3614.85828,42587.767305,31939,458.5
"ABCAPITAL",3689,14170,17859,38810.75969,3070.35966,41881.11935,37957,340.2
"HINDUNILVR",5187,38516,43703,37385.26251,4465.18791,41850.45042,77097,2366.9
"ADANIENT",5465,24882,30347,37628.306595,4069.6787217,41697.985316700004,114179,2225.9
"HEROMOTOCO",4124,39190,43314,35743.759515,5901.298905,41645.05842,52485,5789
"HCLTECH",6637,43243,49880,37679.517995,3300.465735,40979.98373,85935,1607.5
"HDFCAMC",4706,14950,19656,38939.80941,1983.9804,40923.78981,35921,2750.8
"M&M",5244,28061,33305,37435.84488,3451.42734,40887.27222,137275,3577.6
"UNOMINDA",5361,21281,26642,35970.37246,3381.94736,39352.31982,15799,1220.9
"ITC",6993,73025,80018,35050.90208,3781.18128,38832.08336,283853,310.05
"TATAPOWER",6545,57587,64132,34568.268105,4262.052715,38830.32082,83097,364
"LT",4839,37651,42490,34451.1556725,3257.088975,37708.2446475,153006,4072.1
"ADANIENT",5465,24882,30347,37628.306595,0,37628.306595,62823,2225.9
"ABB",4754,21166,25920,34131.0626125,3342.69585,37473.7584625,37626,5807
"NMDC",5960,22427,28387,33999.50565,3083.970375,37083.476025,76281,84.21
"MAXHEALTH",5894,31346,37240,31767.562155,3556.5787425,35324.1408975,43936,1030.6
"RVNL",6742,21757,28499,31045.3660775,2914.561395,33959.9274725,89740,316.85
"VBL",6345,18168,24513,31612.3018875,1672.8019875,33285.103875,79576,438.1
"ONGC",4752,39023,43775,28582.02495,4468.938525,33050.963475,94656,269.1
"ASHOKLEY",3109,9339,12448,31041.2685,1899.585,32940.8535,48249,201.06
"COFORGE",4932,22320,27252,29760.6459,3021.793875,32782.439775,57588,1600.6
"BANKBARODA",3563,11579,15142,30385.5923475,1756.28232,32141.8746675,58776,289.85
"PERSISTENT",4751,29216,33967,28351.71396,3496.24448,31847.95844,40742,5995.5
"VBL",6345,18168,24513,31612.3018875,0,31612.3018875,42958,438.1
"TECHM",2912,18054,20966,28835.70696,2733.34122,31569.04818,52737,1638.3
"POWERINDIA",3092,6405,9497,29409.60661,1834.18653,31243.79314,11383,19063
"MANAPPURAM",3326,8586,11912,28894.2108,2189.3511,31083.5619,29576,291.65
"DLF",5375,19879,25254,29018.9256225,1785.6305775,30804.5562,91508,657.75
"PAYTM",3302,9579,12881,28950.267755,1793.715975,30743.98373,42064,1206.6
"INDUSINDBK",4567,10805,15372,29157.98844,1194.61559,30352.60403,68279,904.5
"BHEL",3856,19979,23835,27440.3590125,2893.3177875,30333.6768,57550,268.85
"ADANIGREEN",4595,21837,26432,26594.51298,3711.65226,30306.16524,69113,959.8
"TITAN",3860,22333,26193,27711.74084,2478.5613125,30190.3021525,82009,4090.7
"BDL",5719,45942,51661,25047.160985,5069.571395,30116.73238,63809,1269.5
"JINDALSTEL",3658,14939,18597,26828.8729375,2261.67525,29090.5481875,32484,1177.1
"LTF",4196,12908,17104,26609.303475,1646.394525,28255.698,41568,283.9
"BPCL",3312,18457,21769,25200.019215,2791.336625,27991.35584,32256,381.6
"SUNPHARMA",4314,34255,38569,25702.628805,2150.252125,27852.88093,124723,1705.8
"AMBER",3899,13640,17539,24793.07932,2558.53829,27351.61761,19504,6458
"AUROPHARMA",3959,9328,13287,25953.202935,1212.108535,27165.31147,51300,1194.5
"UPL",2461,10732,13193,24884.2483095,1830.544838,26714.7931475,37281,745.35
"MAZDOCK",4853,20473,25326,23059.7539,2930.76838,25990.52228,50630,2396
"JSWSTEEL",2899,13013,15912,24081.0465375,1866.241755,25947.2882925,95807,1231.2
"SAIL",3344,6307,9651,24577.75606,1266.34685,25844.10291,55899,157.34
"CDSL",3636,12991,16627,23419.9791675,1553.559225,24973.5383925,48535,1349.3
"BANKINDIA",2749,8219,10968,23344.97516,1588.17256,24933.14772,19137,163.03
"LTIM",2674,13156,15830,22812.48144,1838.376375,24650.857815,27455,5684.5
"IDFCFIRSTB",2941,9602,12543,23312.7709325,1325.874235,24638.6451675,51845,85.19
"INDUSTOWER",3059,8372,11431,23037.52688,1290.48309,24328.00997,68010,442.85
"BHARATFORG",2823,8640,11463,22313.11365,1670.6496,23983.76325,24563,1580
"NHPC",4284,22493,26777,21318.91968,2309.96672,23628.8864,25968,80.03
"UNIONBANK",2739,11913,14652,21563.8392,2036.4004875,23600.2396875,30503,177.36
"CROMPTON",4803,11281,16084,21281.63094,1258.7634,22540.39434,47863,245
"FEDERALBNK",1464,5307,6771,21045.784,1062.1835,22107.9675,23206,287.45
"COALINDIA",3443,17855,21298,19878.321645,1869.293025,21747.61467,78466,429.45
"TVSMOTOR",3079,9355,12434,20062.4464425,1192.3275875,21254.77403,65476,3718
"SOLARINDS",2917,12988,15905,19504.34947,1629.487,21133.83647,35993,13316
"OIL",2619,11407,14026,18398.26086,2101.9362,20500.19706,25203,498.6
"ASIANPAINT",3052,28389,31441,18559.082425,1910.486475,20469.5689,104120,2430
"KALYANKJIL",4006,17190,21196,17827.5000875,2248.3943425,20075.89443,54073,377.2
"GAIL",3829,8827,12656,19417.610835,637.2135,20054.824335,60477,160.12
"EICHERMOT",2602,10727,13329,18837.35672,1199.93814,20037.29486,51759,7200
"TATAELXSI",3335,18894,22229,18237.02707,1705.94303,19942.9701,30243,5416
"ANGELONE",2678,14316,16994,17721.569325,2060.32065,19781.889975,28692,2637.2
"POLYCAB",1964,8571,10535,18565.55335,1074.1854875,19639.7388375,37435,7535.5
"CHOLAFIN",1730,4862,6592,18717.574375,724.636625,19442.211,31984,1723.7
"VOLTAS",3282,16915,20197,17486.31405,1830.6933,19317.00735,45798,1429.7
"BAJAJFINSV",3520,29661,33181,17708.58575,1604.7042,19313.28995,89587,2004.2
"POWERGRID",3152,30281,33433,17117.15092,2172.71498,19289.8659,93769,288.4
"NBCC",2718,5818,8536,17918.55585,1144.10205,19062.6579,22415,100.79
"ADANIENSOL",2621,5765,8386,17680.1123925,1024.715745,18704.8281375,42623,1005.7
"MARICO",1919,12567,14486,17133.43824,1537.2504,18670.68864,32719,745.4
"BIOCON",1825,5705,7530,16722.759,1241.2255,17963.9845,29931,366.85
"YESBANK",2573,6696,9269,17193.62567,708.80632,17902.43199,54867,21.36
"LAURUSLABS",2003,8170,10173,16463.6857,982.924615,17446.610315,42877,962
"GLENMARK",2221,5217,7438,16251.5768625,698.980875,16950.5577375,40867,1970.2
"AMBUJACEM",2875,9219,12094,16082.23029,827.047725,16909.278015,69256,530.75
"SWIGGY",3626,13470,17096,15051.58902,1606.13986,16657.72888,35860,320.7
"LICHSGFIN",3098,5403,8501,16071.6482,470.0542,16541.7024,48999,514.9
"WAAREEENER",2789,9296,12085,15069.0008175,1394.63856,16463.6393775,29328,3060
"TORNTPHARM",1643,1471,3114,16244.63395,209.767375,16454.401325,13229,3984.9
"DRREDDY",1961,10956,12917,15312.887375,1029.3015,16342.188875,39313,1247.3
"BAJAJ-AUTO",2005,15204,17209,14518.4912025,1399.7837925,15918.274995,68491,9633
"PIDILITIND",1952,9325,11277,14415.1897,1050.9122,15466.1019,25098,1463.7
"SBICARD",2480,6203,8683,14755.35192,464.21384,15219.56576,42687,746
"PAGEIND",2829,10887,13716,14408.3723925,798.072456,15206.4448485,27452,34670
"ULTRACEMCO",2241,13169,15410,14349.419045,776.279015,15125.69806,70863,12800
"MPHASIS",1945,6193,8138,14271.26723,798.7863125,15070.0535425,26014,2636.3
"BAJAJHLDNG",1997,29642,31639,11154.813415,3211.414775,14366.22819,9390,10985
"APOLLOHOSP",1473,8198,9671,13102.064225,1165.045875,14267.1101,45341,7107
"HDFCLIFE",1671,8251,9922,13223.43704,736.91651,13960.35355,46943,716.85
"ASTRAL",1885,11847,13732,12088.35507,1869.6038575,13957.9589275,26249,1500.6
"PGEL",2279,8663,10942,12700.88364,1200.70329,13901.58693,24615,583.15
"GRASIM",1827,3987,5814,13041.7554,380.71945,13422.47485,79312,2847.4
"PATANJALI",2827,2747,5574,12965.01867,381.55518,13346.57385,44470,511.05
"NESTLEIND",1922,9204,11126,12518.2178,785.4888,13303.7066,48727,1297.9
"MOTHERSON",1634,6189,7823,12193.39713,947.961,13141.35813,38955,121.11
"APLAPOLLO",1618,4953,6571,12375.501005,656.11427,13031.615275,30842,2182.6
"SIEMENS",2005,11653,13658,11601.6684875,1397.5278625,12999.19635,25276,3316.3
"AUBANK",1221,4498,5719,12021.1552,753.5374,12774.6926,29594,985.85
"PIIND",2253,2924,5177,12331.5073,341.9658025,12673.4731025,26371,3148.5
"KPITTECH",2932,5851,8783,12131.052525,466.6380575,12597.6905825,26900,963.7
"RBLBANK",1256,3722,4978,12174.0666475,417.46932,12591.5359675,38502,304.45
"DABUR",1841,10658,12499,11647.050625,874.4255,12521.476125,38028,504.25
"EXIDEIND",1884,7058,8942,11499.61464,906.32826,12405.9429,33513,336.75
"MFSL",1705,3213,4918,11635.63524,422.87036,12058.5056,28536,1705.7
"OBEROIRLTY",2096,6903,8999,11327.436645,729.785595,12057.22224,25928,1554.5
"KEI",1521,2553,4074,11652.6788,323.98457,11976.66337,15131,4415
"SBILIFE",1428,10069,11497,10846.748475,786.8914875,11633.6399625,44649,2016.6
"BANDHANBNK",1894,5179,7073,10773.97272,732.0888,11506.06152,41622,157.08
"NAUKRI",2400,10520,12920,10528.6869,966.964125,11495.651025,41910,1167.7
"TATACONSUM",1721,6268,7989,10952.11876,520.770305,11472.889065,38060,1154.3
"IEX",2167,10031,12198,10244.209125,1108.497,11352.706125,51023,125.05
"SHREECEM",1589,3301,4890,10838.37541,492.097775,11330.473185,15763,27210
"CGPOWER",1808,8374,10182,10196.39175,982.54713,11178.93888,36271,665.5
"BAJAJHLDNG",1997,29642,31639,11154.813415,0,11154.813415,4217,10985
"INDIANB",1207,3279,4486,10601.6929,509.2527,11110.9456,17078,878.85
"IREDA",2375,4079,6454,10584.165645,456.00099,11040.166635,36653,130
"IRFC",2020,11905,13925,9825.0395,1165.6577,10990.6972,51339,114.59
"CONCOR",1615,3866,5481,10512.44775,427.456875,10939.904625,41799,523.45
"HUDCO",1870,6233,8103,10112.5320675,786.1100475,10898.642115,34441,194.44
"CIPLA",1959,11393,13352,9796.3342875,751.1572875,10547.491575,64490,1333
"GMRAIRPORT",1402,7063,8465,9555.85881,926.4606525,10482.3194625,40185,98
"PHOENIXLTD",1683,2408,4091,10131.715755,185.879365,10317.59512,16840,1709.9
"INDHOTEL",1409,4853,6262,9698.7932,548.9328,10247.726,40692,688
"LODHA",2072,4490,6562,9749.63205,307.0656,10056.69765,31539,1046
"GODREJCP",1629,5487,7116,9546.0495,504.545,10050.5945,25762,1167.3
"SONACOMS",1435,4100,5535,9285.3548375,646.25855,9931.6133875,18554,526.3
"BOSCHLTD",1022,3356,4378,9291.2495525,581.53974,9872.7892925,14337,36315
"DELHIVERY",982,3146,4128,9043.366675,508.1697825,9551.5364575,18610,443.65
"INOXWIND",2288,4525,6813,8879.9164025,550.5818175,9430.49822,37784,107.23
"COLPAL",1788,8540,10328,8604.5508,618.40278,9222.95358,40854,2118.8
"FORTIS",1305,2227,3532,8720.25288,308.192235,9028.445115,19551,856.55
"LICI",1379,7294,8673,8090.94713,777.83517,8868.7823,27015,837.55
"BLUESTARCO",1382,3048,4430,8358.0662425,331.6631175,8689.72936,12392,1870
"ZYDUSLIFE",1002,3334,4336,8184.60315,447.72777,8632.33092,16073,907.65
"KFINTECH",1649,1975,3624,8138.95755,245.62675,8384.5843,16048,988.1
"JSWENERGY",1668,5444,7112,7817.6238,478.9602,8296.584,48223,470.2
"SUPREMEIND",1204,2966,4170,7889.876365,305.10879,8194.985155,15140,3729.9
"PRESTIGE",1134,2791,3925,7697.83779,321.806205,8019.643995,14183,1508.9
"SYNGENE",1602,5356,6958,7430.4223,472.2398,7902.6621,21996,460
"TATATECH",1484,2082,3566,7684.59336,181.60552,7866.19888,21462,642.8
"FINNIFTY",319,17428,17747,5311.155432,2537.3326380000003,7848.48807,19125,27658.9
"OFSS",1266,6283,7549,7109.814915,733.4025,7843.217415,27375,7461.5
"BRITANNIA",954,5237,6191,7053.184475,671.9648125,7725.1492875,36678,5880.5
"TORNTPOWER",1193,4973,6166,7061.8516375,655.91916,7717.7707975,13594,1419.7
"PNBHOUSING",1309,2198,3507,7193.84718,206.347895,7400.195075,29992,841.8
"HAVELLS",1017,3603,4620,6834.3401,302.5766,7136.9167,30818,1346.8
"IRCTC",1191,4846,6037,6426.0553875,519.95405,6946.0094375,46308,621.5
"PPLPHARMA",1625,1749,3374,6717.318825,126.05355,6843.372375,14976,158.54
"360ONE",1108,3845,4953,6343.5757,275.6314,6619.2071,9230,1138.8
"MANKIND",1309,3804,5113,6130.64286,236.567475,6367.210335,22732,2092.5
"ALKEM",831,2595,3426,5857.2241,168.4497375,6025.6738375,12451,5669
"SRF",990,2896,3886,5774.0528,249.61612,6023.66892,26951,2906.6
"NUVAMA",735,1639,2374,5065.73945,141.69565,5207.4351,9427,1373.5
"ICICIGI",833,3123,3956,5019.2966525,178.601605,5197.8982575,21275,1875
"CAMS",915,1922,2837,4999.827375,189.545625,5189.373,15966,729.45
"PETRONET",795,4399,5194,4518.78349,499.75453,5018.53802,36957,299
"PREMIERENE",1026,1441,2467,4584.881295,199.620795,4784.50209,13631,773
"DALBHARAT",595,4093,4688,4168.792355,291.8522425,4460.6445975,16558,2153.5
"UNITDSPR",738,2874,3612,4033.67576,276.2444,4309.92016,36403,1360.4
"NIFTYNXT50",215,489,704,3701.2239525,85.4281575,3786.65211,1418,68926.1
"ICICIPRULI",489,1502,1991,2979.7963875,107.12869,3086.9250775,20193,656
"SAMMAANCAP",65,120,185,411.8712,8.47358,420.34478,38418,145.81
