"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",43146,28536166,28579312,722468.1522955,1723524.2245845,2445992.37688,7923771,25628.05
"BANKNIFTY",10110,985160,995270,182966.043825,136706.790774,319672.834599,917471,60015.65
"HAL",34527,202556,237083,207345.719025,35536.36632,242882.085345,173190,4056.1
"TRENT",28278,261235,289513,114268.31808,23644.02998,137912.34806,156236,4094
"DIXON",20019,149959,169978,113592.717995,20614.914845,134207.63284,126904,11334
"INFY",19061,160163,179224,117702.82672,14388.61884,132091.44556,329510,1522.9
"MCX",7159,43951,51110,109270.4528125,21860.710375,131131.1631875,60254,2424.2
"VEDL",15135,78664,93799,113959.533015,15726.34844,129685.881455,160852,651.95
"CUMMINSIND",12169,84517,96686,102984.02034,15159.52574,118143.54608,29945,4350.4
"MIDCPNIFTY",5106,125463,130569,83676.50604,21606.151164000003,105282.657204,132656,13621.4
"HINDZINC",11422,71237,82659,84625.742285,16014.46665,100640.208935,118880,606.75
"AXISBANK",10979,67448,78427,91100.343875,6022.9239375,97123.2678125,184044,1321
"TCS",15182,157647,172829,80241.0742525,11973.6628375,92214.73709,306170,2997
"BHARTIARTL",8875,43648,52523,85192.4113275,5597.9919925,90790.40332,150636,2010.4
"SBIN",9351,69765,79116,75513.352275,9584.7975,85098.149775,176880,1075.2
"PFC",12199,52121,64320,65447.99378,8386.24982,73834.2436,92369,410.1
"RELIANCE",8315,84712,93027,60429.58815,7371.02785,67800.616,388986,1444.4
"KOTAKBANK",7341,18429,25770,60334.086,2570.266,62904.352,141470,406.25
"ICICIBANK",5980,38970,44950,59040.10812,3267.54603,62307.65415,251833,1408.4
"TATASTEEL",5251,23927,29178,56413.09795,5559.7201,61972.81805,80304,196.26
"NATIONALUM",4000,18206,22206,53426.37225,6799.492125,60225.864375,41104,360.95
"BSE",4908,21800,26708,52825.9841625,6794.7081375,59620.6923,57992,2864
"HINDALCO",7739,26810,34549,50648.76936,4443.79257,55092.56193,94334,936.35
