"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"BSE",3653,15958,19611,39344.60865,4939.06155,44283.6702,58107,2847.5
"INDIGO",5150,35630,40780,37569.96162,4782.554925,42352.516545,97371,4853.3
"HINDALCO",5841,18693,24534,38253.01711,3096.66357,41349.68068,93746,930
"KAYNES",9400,38030,47430,34207.33517,5971.52418,40178.85935,75818,3598.3
"PFC",6379,32699,39078,34427.76857,5483.7107,39911.47927,91068,418.65
"NATIONALUM",2628,12344,14972,35108.81025,4633.372125,39742.182375,41087,358.8
"BEL",5489,47989,53478,33903.941715,5513.65617,39417.597885,185675,432.2
"MUTHOOTFIN",3521,11887,15408,34820.1280625,3060.5149025,37880.642965,32505,3577.8
"RECLTD",5785,27752,33537,30818.5563,3556.96334,34375.51964,115395,384.1
"TMPV",10224,51695,61919,30206.89536,3522.606,33729.50136,181423,367.7
"ETERNAL",4155,26857,31012,29437.4617875,3866.0686175,33303.530405,154409,288.9
"NYKAA",3656,11381,15037,29414.6553125,2713.9915625,32128.646875,19200,257.87
"KOTAKBANK",3700,9607,13307,30560.9136,1338.4054,31899.319,137997,408.6
"TATASTEEL",2765,8202,10967,29528.8378,1735.53545,31264.37325,78615,194.34
"IOC",3003,18169,21172,25771.1790375,3804.5947875,29575.773825,38899,173.52
"NYKAA",3656,11381,15037,29414.6553125,0,29414.6553125,12435,257.87
"JIOFIN",4121,28335,32456,26173.524735,2990.566525,29164.09126,127043,268.75
"HDFCBANK",5101,35633,40734,26752.696905,2225.38536,28978.082265,593226,949.55
"WIPRO",3896,13021,16917,27497.0445,1426.7808,28923.8253,89030,235
"TATAPOWER",4606,40246,44852,24352.65256,2935.008945,27287.661505,81681,363.2
"ABCAPITAL",2308,9986,12294,24252.13452,2259.04068,26511.1752,38356,338.45
"SHRIRAMFIN",3063,11714,14777,24862.297845,1636.1559225,26498.4537675,72257,989.7
"HEROMOTOCO",2653,21898,24551,23043.46287,3403.195035,26446.657905,49939,5808.5
"NTPC",4363,38506,42869,23975.42925,2409.08085,26384.5101,123539,367.4
"BAJFINANCE",3259,24068,27327,23462.3292,2349.678825,25812.008025,165610,958.2
"PNB",2356,7380,9736,23515.5744,1457.0888,24972.6632,51957,124.54
"HINDUNILVR",2909,25435,28344,21087.71568,3103.40022,24191.1159,73859,2389
"ADANIPORTS",2875,20730,23605,21376.38073,2687.4238875,24063.8046175,83902,1563.9
"HINDPETRO",2265,11887,14152,21527.8007175,2467.6826175,23995.483335,30916,462
"TIINDIA",3917,35581,39498,19485.12562,4162.27948,23647.4051,29792,2433.5
"CANBK",2218,5712,7930,22359.0915,1232.253,23591.3445,61781,148.79
"M&M",2976,16087,19063,21198.92766,1960.39886,23159.32652,136343,3548.4
"NMDC",3648,13918,17566,20770.2711,1901.026125,22671.297225,75882,83.91
"IDEA",2626,5463,8089,21253.4557725,1272.7338825,22526.189655,136698,11.18
"HDFCAMC",2358,9051,11409,19508.02164,1283.96262,20791.98426,34718,2754
"LT",2652,17242,19894,18850.42775,1509.7915,20360.21925,150955,4048.2
"BDL",3778,29388,33166,16526.096195,3354.982085,19881.07828,63153,1254.1
"BPCL",2279,12414,14693,17411.05569,2009.0077225,19420.0634125,32120,381.4
"LTF",2873,8307,11180,18185.7591,1057.588425,19243.347525,41943,281.3
"COFORGE",2817,14275,17092,17008.5657,1919.1151875,18927.6808875,56478,1618.5
"PAYTM",2032,5418,7450,17831.5193475,1027.6501625,18859.16951,41610,1201.6
"MANAPPURAM",2025,5249,7274,17532.6297,1321.1703,18853.8,29595,290
"MARUTI",2216,33168,35384,16605.980185,2247.48649,18853.466675,148513,14919
"ONGC",2741,20337,23078,16484.568975,2346.423975,18830.99295,92647,268.3
"ITC",3356,31561,34917,16890.3736,1705.7752,18596.1488,280170,311.2
"BHEL",2362,11265,13627,16826.868975,1763.634075,18590.50305,56674,271.05
"DIVISLAB",2947,7261,10208,17677.65037,899.03365,18576.68402,49532,5997
"ADANIENT",2396,11858,14254,16478.9858208,1875.7604597999998,18354.7462806,114404,2222.1
"HCLTECH",2909,21732,24641,16602.07745,1684.66081,18286.73826,83440,1626.7
"PERSISTENT",2640,16676,19316,15751.22615,1989.04502,17740.27117,40076,5987
"RVNL",3406,9949,13355,15789.7040575,1394.947085,17184.6511425,86894,317.4
"SUZLON",3589,10337,13926,15899.58076,1087.7624925,16987.3432525,59520,48.77
"CDSL",2469,7126,9595,15943.32978,883.1132075,16826.4429875,47823,1346
"BANKBARODA",1843,6099,7942,15761.44908,987.09858,16748.54766,58574,291.75
"TECHM",1504,10180,11684,14926.4895,1618.3944,16544.8839,52546,1655.8
"LUPIN",1547,7101,8648,14574.364605,1549.3433225,16123.7079275,24061,2223.5
"NHPC",2955,13158,16113,14625.6352,1356.704,15982.3392,25809,78.75
"ADANIGREEN",2389,12149,14538,13863.36246,2090.9586,15954.32106,68635,963.9
"SUZLON",3589,10337,13926,15899.58076,0,15899.58076,34298,48.77
"INDUSINDBK",2278,5772,8050,14599.09234,674.37846,15273.4708,67109,907.4
"ABB",2018,5503,7521,14368.6260625,868.5276625,15237.153725,38234,5727.5
"UPL",1366,6176,7542,13825.650630999999,1053.227408,14878.878039000001,37415,740.45
"ASHOKLEY",1376,4895,6271,13771.1065,1068.2765,14839.383,47610,201.48
"BANKINDIA",1512,5276,6788,12866.82176,1058.19948,13925.02124,19041,164.09
"MAZDOCK",2633,9444,12077,12498.12668,1401.66666,13899.79334,50101,2359
"AUROPHARMA",2018,4484,6502,13219.492495,587.78456,13807.277055,49704,1188
"UNIONBANK",1560,7486,9046,12307.4972025,1335.0689625,13642.566165,29906,178.29
"OIL",1697,7785,9482,11979.47996,1588.5611,13568.04106,25091,503.25
"LTIM",1429,8474,9903,12189.533085,1165.896225,13355.42931,27624,5710
"IDFCFIRSTB",1559,5091,6650,12379.8887975,737.72237,13117.6111675,51760,85.22
"GODREJPROP",2490,9588,12078,11590.1535475,1395.5361475,12985.689695,69192,1679
"TATAELXSI",2144,10618,12762,11779.15374,1044.40142,12823.55516,28257,5484
"VBL",2413,7884,10297,12090.0319875,731.5498125,12821.5818,76463,441
"DLF",2171,8126,10297,11721.451005,756.110025,12477.56103,91930,654.7
"SAIL",1606,2699,4305,11723.7787,535.06492,12258.84362,55198,155.89
"SOLARINDS",1676,7231,8907,11232.691215,985.35718,12218.048395,35511,13313
"JSWSTEEL",1347,5708,7055,11152.9321875,803.4880725,11956.42026,94923,1222.8
"JINDALSTEL",1534,5274,6808,11161.062625,724.403125,11885.46575,31624,1162.5
"POLYCAB",1188,4419,5607,11243.7926375,611.9888625,11855.7815,37420,7534.5
"TITAN",1493,8789,10282,10743.449605,1011.8598875,11755.3094925,81198,4084.7
"CROMPTON",2485,5752,8237,11016.6219,652.73184,11669.35374,46973,243.99
"ANGELONE",1525,9030,10555,10091.00795,1347.943175,11438.951125,28956,2636.7
"GAIL",2072,5081,7153,10523.73105,365.614515,10889.345565,60028,160.29
"WAAREEENER",1845,5393,7238,9993.27672,872.355645,10865.632365,29515,3074.5
"BIOCON",1080,3646,4726,9885.681,814.0175,10699.6985,29739,366.4
"COALINDIA",1663,9559,11222,9639.07074,1057.06917,10696.13991,77684,430.7
"BAJAJFINSV",1915,18935,20850,9646.34635,1046.53045,10692.8768,89613,1996.5
"MARICO",1044,8294,9338,9332.3058,1037.73,10370.0358,32143,739.75
"JUBLFOOD",1519,3217,4736,9937.167625,426.21925,10363.386875,26430,525.55
"BAJAJHLDNG",1409,20841,22250,7891.21832,2380.230335,10271.448655,9534,11218
"CHOLAFIN",891,2630,3521,9634.8905,435.953875,10070.844375,32081,1732.4
"DMART",1576,8309,9885,9113.836455,869.393775,9983.23023,51951,3864.2
"FEDERALBNK",647,2522,3169,9302.8205,545.028,9847.8485,23084,287.65
"EICHERMOT",1218,5995,7213,8826.80642,791.73034,9618.53676,51365,7215
"LAURUSLABS",1089,4727,5816,8957.46354,589.795365,9547.258905,42578,960.75
"INDUSTOWER",1182,4067,5249,8901.5893,638.41154,9540.00084,67803,439.8
"POWERGRID",1532,13903,15435,8317.43658,1063.08705,9380.52363,92557,286.7
"POWERINDIA",937,1738,2675,8848.50886,469.26347,9317.77233,10525,18890
"ADANIENSOL",1264,2605,3869,8493.41538,467.58141,8960.99679,42247,990.05
"NBCC",1250,2432,3682,8303.5641,469.80635,8773.37045,21868,100.97
"KPITTECH",2004,3228,5232,8315.7015125,292.810465,8608.5119775,26391,977.5
"VOLTAS",1452,7214,8666,7707.973125,790.3079625,8498.2810875,44654,1425.4
"TVSMOTOR",1207,4835,6042,7854.6994925,618.212805,8472.9122975,65365,3716.9
"AMBER",1272,2988,4260,8029.00772,417.63136,8446.63908,18153,6280.5
"SUNPHARMA",1271,12793,14064,7541.93881,802.703265,8344.642075,118185,1696.3
"BHARATFORG",938,4225,5163,7443.7854,819.38175,8263.16715,24302,1581.4
"MOTHERSON",1025,2265,3290,7654.27155,416.31318,8070.58473,38896,121.03
"ASIANPAINT",1177,12715,13892,7170.8154,829.9772,8000.7926,103878,2409
"POLICYBZR",1436,5473,6909,7201.0946,644.080325,7845.174925,45990,1424.6
"PGEL",1232,4365,5597,6873.91994,672.241185,7546.161125,24178,585.4
"RBLBANK",751,2064,2815,7282.74515,262.7455375,7545.4906875,38098,305.3
"YESBANK",1056,3059,4115,7073.95313,307.55412,7381.50725,53817,21.5
"SBICARD",1182,3403,4585,7034.23856,268.68784,7302.9264,42343,748.3
"GLENMARK",956,2064,3020,6963.231525,308.3223375,7271.5538625,40796,1941.9
"PIDILITIND",855,5100,5955,6327.0075,626.79115,6953.79865,24637,1476.6
"KALYANKJIL",1357,6421,7778,6061.0684175,780.40116,6841.4695775,53328,373.85
"MPHASIS",866,3336,4202,6386.320655,453.40251,6839.723165,25252,2670
"ASTRAL",885,6662,7547,5677.255825,1115.2779025,6792.5337275,26140,1504.3
"LICHSGFIN",1231,2873,4104,6391.371,268.9451,6660.3161,48118,519.5
"DRREDDY",790,3923,4713,6156.5099375,368.86975,6525.3796875,38249,1252
"TORNTPHARM",645,568,1213,6382.3728,94.732725,6477.105525,12754,3976.3
"NESTLEIND",933,4184,5117,6076.2074,366.9673,6443.1747,48307,1301.9
"HUDCO",1100,3407,4507,5978.71086,459.3321525,6438.0430125,34169,194.24
"BAJAJ-AUTO",801,6620,7421,5795.4019125,607.4481675,6402.85008,67976,9659.5
"SWIGGY",1307,7284,8591,5465.49536,894.25973,6359.75509,34812,318.8
"PAGEIND",1189,3114,4303,6050.432363999999,222.727602,6273.159966,26139,34195
"MAXHEALTH",1060,4191,5251,5716.748205,469.1694,6185.917605,42577,1026.5
"ULTRACEMCO",885,6320,7205,5663.50902,356.653145,6020.162165,70045,12744
"MFSL",840,1674,2514,5720.952,253.00348,5973.95548,27743,1703.3
"HDFCLIFE",711,3394,4105,5630.46275,339.78054,5970.24329,46624,715.25
"AUBANK",580,1377,1957,5696.7074,228.1407,5924.8481,29364,985.15
"FORTIS",845,1017,1862,5668.38255,162.37521,5830.75776,19172,855.4
"CGPOWER",933,4240,5173,5251.188565,504.420345,5755.60891,36354,660.75
"DABUR",833,5058,5891,5267.46675,455.633125,5723.099875,37781,505.1
"CONCOR",826,2082,2908,5375.470125,231.632875,5607.103,41651,521.15
"AMBUJACEM",937,3935,4872,5262.884445,308.59059,5571.475035,69224,532.2
"IEX",1011,4506,5517,4799.49525,570.106875,5369.602125,49778,125.51
"INDIANB",583,1559,2142,5115.7329,249.6294,5365.3623,16930,878.85
"BANDHANBNK",830,3079,3909,4726.27296,428.3262,5154.59916,41764,157.88
"IREDA",1109,1793,2902,4959.41916,192.553125,5151.972285,35909,130.03
"GMRAIRPORT",691,3039,3730,4708.6320825,418.65345,5127.2855325,39583,97.34
"PATANJALI",1044,1044,2088,4779.86868,162.34875,4942.21743,43799,504.4
"EXIDEIND",735,2969,3704,4518.47322,386.2899,4904.76312,33169,338.6
"LODHA",1002,1752,2754,4706.0271,153.933615,4859.960715,31005,1043
"IRFC",859,6173,7032,4195.32375,659.842675,4855.166425,50246,114.8
"OBEROIRLTY",850,2335,3185,4581.891335,251.395585,4833.28692,25932,1523.5
"APOLLOHOSP",477,3176,3653,4241.8078125,481.0342625,4722.842075,45032,7078
"GRASIM",627,1792,2419,4477.230125,194.811025,4672.04115,78456,2832
"SHREECEM",654,1153,1807,4472.482405,160.3604675,4632.8428725,15655,27150
"APLAPOLLO",564,2272,2836,4300.200485,290.10632,4590.306805,30709,2162.6
"SHREECEM",654,1153,1807,4472.482405,0,4472.482405,12729,27150
"SHREECEM",654,1153,1807,4472.482405,0,4472.482405,12729,27150
"BOSCHLTD",453,1492,1945,4120.9044275,276.26037,4397.1647975,14057,36330
"PNBHOUSING",756,1638,2394,4161.32847,150.799545,4312.128015,29896,844.4
"CIPLA",799,4761,5560,3991.5153375,313.74615,4305.2614875,64837,1325.9
"KEI",545,809,1354,4165.843255,131.87174,4297.714995,14691,4385
"COLPAL",805,4817,5622,3884.457285,381.18051,4265.637795,40069,2133.6
"PRESTIGE",612,708,1320,4151.743155,79.09299,4230.836145,13768,1498.2
"NAUKRI",873,3250,4123,3855.7816125,332.464875,4188.2464875,40547,1168.9
"TATACONSUM",599,2898,3497,3828.96195,257.019565,4085.981515,37795,1151.6
"SBILIFE",508,2922,3430,3873.7654125,205.3081125,4079.073525,42796,2026.7
"PHOENIXLTD",671,841,1512,4019.85906,57.48267,4077.34173,16353,1710.7
"GODREJCP",639,2738,3377,3744.1673,295.46225,4039.62955,25571,1165.2
"OFSS",642,3470,4112,3613.064535,407.5702125,4020.6347475,26771,7510.5
"SONACOMS",525,2607,3132,3396.3831825,420.8307425,3817.213925,18473,527.65
"SIEMENS",579,3515,4094,3328.316285,424.4980775,3752.8143625,24808,3261.2
"INOXWIND",898,2040,2938,3509.5771425,232.667435,3742.2445775,37348,108.57
"SUPREMEIND",546,1011,1557,3583.8663,109.66487,3693.53117,15171,3753
"TATATECH",691,1032,1723,3595.93928,95.09312,3691.0324,21017,645.5
"LICI",570,2767,3337,3345.74184,323.13631,3668.87815,25966,835.05
"KFINTECH",711,939,1650,3539.1203,125.27105,3664.39135,15700,990.8
"BLUESTARCO",570,1499,2069,3446.55961,212.762615,3659.322225,12009,1860
"JSWENERGY",728,2539,3267,3403.0676,224.4096,3627.4772,48260,466
"DELHIVERY",359,1172,1531,3316.9740275,242.123865,3559.0978925,18800,441.5
"IRCTC",567,2233,2800,3056.32845,237.6873625,3294.0158125,46620,618.6
"BRITANNIA",390,2624,3014,2889.5685,392.3649625,3281.9334625,36285,5886.5
"INDHOTEL",444,1315,1759,3047.1267,147.7637,3194.8904,40315,686.5
"MANKIND",636,1727,2363,2975.9724675,115.1968275,3091.169295,22542,2088.3
"ZYDUSLIFE",354,876,1230,2890.66662,114.16653,3004.83315,15425,906.75
"SRF",492,1195,1687,2869.42058,105.76642,2975.187,26731,2910
"SYNGENE",567,1676,2243,2652.3779,167.6916,2820.0695,21471,463.65
"PETRONET",449,1689,2138,2554.37653,235.4157,2789.79223,36471,298.35
"PPLPHARMA",660,581,1241,2737.921725,47.398575,2785.3203,14592,158.83
"HAVELLS",348,1197,1545,2335.8622,117.15385,2453.01605,30420,1337.4
"PIIND",404,999,1403,2207.889495,119.2006025,2327.0900975,25788,3122.8
"UNOMINDA",339,595,934,2219.727785,93.016165,2312.74395,12266,1182
"NIFTYNXT50",133,87,220,2289.5705875,18.033125,2307.6037125,1392,68706.35
"DALBHARAT",296,1750,2046,2072.373225,124.5475725,2196.9207975,16081,2151.2
"NUVAMA",308,508,816,2126.3157,57.2386,2183.5543,9210,1379.3
"FINNIFTY",66,7657,7723,1099.31232,1082.014584,2181.326904,18651,27661.25
"CAMS",387,539,926,2117.1492,51.89865,2169.04785,15834,724.8
"TORNTPOWER",323,1492,1815,1897.371275,174.7076825,2072.0789575,12952,1392.7
"360ONE",306,1361,1667,1760.0934,97.64765,1857.74105,8602,1143.9
"PREMIERENE",379,843,1222,1694.3824,127.4764075,1821.8588075,13722,779.5
"ICICIPRULI",257,578,835,1566.0957625,53.74213,1619.8378925,19970,658.95
"UNITDSPR",281,813,1094,1536.1184,65.41844,1601.53684,36307,1361.3
"ICICIGI",229,279,508,1376.26398,30.3936425,1406.6576225,20580,1843.2
"ALKEM",169,1578,1747,1182.9526375,71.30265,1254.2552875,12364,5660.5
"SAMMAANCAP",43,52,95,273.70747,2.68148,276.38895,38455,146.9
