"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",54033,37720425,37774458,904566.873574,2299548.332952,3204115.2065259996,8026542,25627.45
"BANKNIFTY",12396,1252369,1264765,224289.451719,174413.050989,398702.502708,917677,59989.15
"HAL",40135,235731,275866,241422.54531,41285.017095,282707.562405,173989,4038.6
"TRENT",36693,332729,369422,148920.73043,30343.30865,179264.03908,155892,4103
"INFY",25364,208529,233893,156213.62112,18721.1176,174934.73872,334148,1521.2
"MCX",9313,53420,62733,141898.296125,26766.7196875,168665.0158125,61496,2407
"DIXON",23469,185507,208976,133340.23366,25530.40972,158870.64338,125986,11425
"VEDL",17284,89104,106388,130167.7686,17775.24272,147943.01132,161232,657.5
"CUMMINSIND",15050,110585,125635,128103.76112,19784.01236,147887.77348,30188,4400.6
"POLICYBZR",24215,98838,123053,128987.35486,15993.799255,144981.154115,49876,1554
"MIDCPNIFTY",6676,173546,180222,109487.13696,30044.601228000003,139531.738188,131158,13695.45
"BHARTIARTL",13526,65765,79291,129585.05305,8260.327995,137845.381045,155253,1988.4
"CUMMINSIND",15050,110585,125635,128103.76112,0,128103.76112,17407,4400.6
"PFC",21227,88404,109631,113360.25025,13386.8007,126747.05095,95581,411.65
"HINDZINC",13353,82630,95983,99102.688405,18582.654405,117685.34281,119535,611
"AXISBANK",12819,78706,91525,106352.911375,7123.7829375,113476.6943125,184678,1324.6
"TCS",17288,184632,201920,91328.751325,13833.487465,105162.23879,309120,2992
"SBIN",11199,81009,92208,90430.250775,11077.1649,101507.415675,178190,1073.8
"RELIANCE",10994,112784,123778,79855.7048,9915.2771,89770.9819,389898,1442
"ICICIBANK",8481,51278,59759,83690.22354,4370.02195,88060.24549,252491,1400.9
"IOC",9183,45904,55087,78558.479025,8770.982025,87329.46105,43081,175.7
"KOTAKBANK",9799,22456,32255,80400.0038,3077.7484,83477.7522,142357,405.25
"TATASTEEL",6563,30676,37239,70634.98475,7189.5802,77824.56495,80642,196.9
"BSE",6098,30954,37052,65720.8704,10422.456675,76143.327075,58161,2887.5
"NATIONALUM",4720,20975,25695,63129.3795,7723.365375,70852.744875,41080,363.35
"MUTHOOTFIN",6166,20667,26833,60864.6672975,5420.8552475,66285.522545,33300,3585.6
"HINDALCO",9197,31170,40367,60232.29331,5141.6645,65373.95781,94234,938.8
"KAYNES",15312,63418,78730,55622.27496,9473.90183,65096.17679,79348,3629
"INDIGO",7751,54214,61965,56597.024955,7070.47788,63667.502835,98657,4889.4
"RECLTD",10770,46742,57512,57239.21448,5720.96014,62960.17462,116188,382
"ETERNAL",7639,50475,58114,53795.19023,7134.4574275,60929.6476575,154602,286.3
"BEL",8519,73041,81560,52609.27404,8285.37636,60894.6504,186803,432.3
"NYKAA",6711,26864,33575,54330.7890625,6110.5946875,60441.38375,20812,257.56
"TMPV",17501,89982,107483,51858.1496,6017.28968,57875.43928,183413,372.6
"TIINDIA",9703,81204,90907,47311.07984,9990.64998,57301.72982,32769,2361.7
"HDFCBANK",10078,71097,81175,52860.40683,4380.62383,57241.03066,595934,949.8
"WIPRO",7483,22395,29878,52656.4293,2407.8657,55064.295,90800,232.8
"IDEA",6216,22047,28263,50221.923045,4741.3727475,54963.2957925,138248,11.22
"GODREJPROP",10298,61242,71540,47658.35855,7071.959235,54730.317785,72581,1681.6
"JUBLFOOD",7277,32502,39779,48601.37775,5605.7925,54207.17025,29312,544.9
"BAJFINANCE",6605,46589,53194,47671.73415,4338.00495,52009.7391,166099,967
"MARUTI",5640,84239,89879,42421.436815,6406.42013,48827.856945,150277,15108
"ADANIPORTS",5748,42380,48128,42842.632695,5834.4763475,48677.1090425,84382,1565.3
"DIVISLAB",7503,21693,29196,45499.6807,2700.37553,48200.05623,50263,6117.5
"DMART",7651,39215,46866,44502.8835,3668.691285,48171.574785,55506,3928
"GODREJPROP",10298,61242,71540,47658.35855,0,47658.35855,43548,1681.6
"LUPIN",4421,25963,30384,41834.94657,5310.6535875,47145.6001575,26945,2215.9
"NTPC",7695,72739,80434,42240.23595,4475.8833,46716.11925,127412,366.35
"JIOFIN",6480,43773,50253,41139.194235,4686.908385,45826.10262,127398,269.6
"SHRIRAMFIN",5303,17565,22868,43167.3375375,2410.728375,45578.0659125,72518,985.9
"SUZLON",9170,37372,46542,40279.45223,3437.609865,43717.062095,64253,47.5
"PNB",3972,13334,17306,39582.2448,2518.5008,42100.7456,52856,123.86
"HINDPETRO",4052,18481,22533,38218.12146,3566.6675325,41784.7889925,31900,458.85
"HEROMOTOCO",4061,38334,42395,35197.954575,5788.273335,40986.22791,52363,5794
"ABCAPITAL",3607,13973,17580,37946.01035,3028.71364,40974.72399,37966,340.5
"CANBK",3854,10602,14456,38805.2019,2085.599475,40890.801375,61946,148.55
