"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"RECLTD",6447,30186,36633,34332.38452,3847.85394,38180.23846,115768,381.45
"NYKAA",4136,13574,17710,33295.6625,3231.978125,36527.640625,19510,258.6
"TMPV",10578,53895,64473,31250.8988,3657.27184,34908.17064,181076,366.35
"WIPRO",4625,14353,18978,32634.2985,1567.9848,34202.2833,89112,233.77
"JIOFIN",4676,30755,35431,29679.06321,3256.723295,32935.786505,127049,268.1
"HDFCBANK",5583,40084,45667,29280.06169,2472.58583,31752.64752,593354,950.5
"TIINDIA",5193,46955,52148,25645.23408,5731.10144,31376.33552,30636,2432.5
"IOC",3165,20372,23537,27141.6585375,4173.68445,31315.3429875,39149,173.25
"NTPC",5165,44162,49327,28367.50395,2768.313,31135.81695,123835,366.6
"BAJFINANCE",3781,27359,31140,27215.63025,2684.8749,29900.50515,165615,956.45
"PNB",2758,8913,11671,27511.9568,1745.6392,29257.596,52239,123.77
"TATAPOWER",4894,43681,48575,25872.455995,3197.88017,29070.336165,81808,361.9
"ABCAPITAL",2500,10637,13137,26264.81541,2386.62831,28651.44372,38434,338
"SHRIRAMFIN",3296,12563,15859,26767.4205975,1751.68719,28519.1077875,72235,986.1
"HEROMOTOCO",2834,23634,26468,24606.80658,3674.320965,28281.127545,50326,5790
"ADANIPORTS",3268,22884,26152,24302.9267425,2966.75937,27269.6861125,84079,1561.5
"CANBK",2534,6474,9008,25534.680975,1357.845525,26892.5265,61762,148.29
"HDFCAMC",2986,10309,13295,24698.44353,1441.73244,26140.17597,34952,2754.7
"HINDUNILVR",3107,26909,30016,22511.80938,3264.71664,25776.52602,74041,2382.3
"HINDPETRO",2396,12659,15055,22757.826015,2575.8860625,25333.7120775,30930,462.2
"IDEA",2900,7894,10794,23436.3451575,1649.24274,25085.5878975,136452,11.13
"M&M",3161,17308,20469,22517.03302,2112.65352,24629.68654,136468,3554.2
"NMDC",3825,14388,18213,21775.415625,1964.8629,23740.278525,75891,83.99
"INDUSINDBK",3489,6827,10316,22318.76038,780.48957,23099.24995,67763,904.75
"ITC",4042,41828,45870,20319.38528,2172.74752,22492.1328,280237,310.35
"LT",2860,19280,22140,20330.17511,1693.297375,22023.472485,150955,4050.3
"DMART",3538,11387,14925,20469.618,1115.72817,21585.34617,53501,3870
"BHEL",2722,12612,15334,19388.481,1975.548225,21364.029225,56868,269.3
"BDL",4035,32424,36459,17641.87558,3628.048655,21269.924235,63602,1256.6
"LUPIN",2002,10424,12426,18887.87108,2227.855355,21115.726435,24821,2230.4
"MARUTI",2467,38148,40615,18479.93369,2599.316715,21079.250405,148570,14907
"DIVISLAB",3333,8054,11387,19996.1359,999.71327,20995.84917,49751,5990.5
"LTF",3130,9099,12229,19811.026575,1161.119025,20972.1456,41960,280.9
"COFORGE",3083,15373,18456,18619.4666625,2070.0885,20689.5551625,56443,1607.6
"ADANIENT",2660,13788,16448,18294.738048,2190.5250711000003,20485.2631191,114156,2219
"PAYTM",2200,5987,8187,19292.8756025,1149.3015375,20442.17714,41694,1197.3
"HCLTECH",3252,23890,27142,18557.70007,1850.471315,20408.171385,83557,1619.9
"BANKBARODA",2217,7350,9567,18950.7617325,1174.02012,20124.7818525,58659,290.1
"BPCL",2356,13065,15421,17991.96718,2085.66241,20077.62959,32175,382
"PERSISTENT",2979,18791,21770,17785.5181,2238.28752,20023.80562,40193,6003.5
"RVNL",3960,11117,15077,18314.0987775,1578.4782425,19892.57702,87206,317.15
"MANAPPURAM",2123,5600,7723,18382.9392,1405.8954,19788.8346,29553,288.2
"ONGC",2861,21301,24162,17205.253875,2447.6283,19652.882175,92630,268.25
"JUBLFOOD",2778,7870,10648,18288.69575,1210.2855,19498.98125,26924,526.6
"TECHM",1721,12143,13864,17076.13128,1917.61392,18993.7452,52558,1638.6
"SUZLON",3992,11777,15769,17680.697,1214.4734925,18895.1704925,59862,48.77
"CDSL",2690,7820,10510,17355.5292425,970.808895,18326.3381375,47927,1343
"ADANIGREEN",2701,13822,16523,15668.78544,2404.92384,18073.70928,68667,961.75
"IDFCFIRSTB",2142,6311,8453,16983.83463,914.22191,17898.05654,51798,85.02
"DLF",3023,10455,13478,16306.5755325,990.603075,17297.1786075,91827,648.35
"ABB",2285,6153,8438,16279.8326,963.628425,17243.461025,38414,5737.5
"UPL",1576,7088,8664,15932.427937,1205.315047,17137.742984,37437,736.9
"NHPC",3118,14695,17813,15440.37824,1508.73344,16949.11168,25820,78.9
"BANKINDIA",1791,6117,7908,15236.18668,1217.27788,16453.46456,19080,162.95
"UNIONBANK",1880,8837,10717,14820.510015,1569.7302525,16390.2402675,29944,176.8
"ASHOKLEY",1514,5340,6854,15146.934,1168.9095,16315.8435,47685,201.8
"MAZDOCK",2978,10430,13408,14121.81964,1521.92206,15643.7417,50249,2359.5
"VBL",2870,9436,12306,14366.041425,896.8694625,15262.9108875,76824,438.75
"SAIL",1938,3277,5215,14158.55213,631.86095,14790.41308,55420,155.33
"TATAELXSI",2454,12275,14729,13464.70516,1185.86999,14650.57515,28512,5430
"LTIM",1565,9144,10709,13353.32988,1259.663565,14612.993445,27544,5680
"AUROPHARMA",2127,5037,7164,13931.97828,656.223425,14588.201705,49827,1185.6
"OIL",1769,8094,9863,12482.71976,1636.41758,14119.13734,25120,501.8
"GODREJPROP",2683,10447,13130,12482.9579325,1515.476105,13998.4340375,69190,1675.8
"SOLARINDS",1899,8515,10414,12716.86694,1111.9881,13828.85504,35629,13275
"LTIM",1565,9144,10709,13353.32988,0,13353.32988,14571,5680
"TITAN",1688,10536,12224,12138.2156525,1180.49778,13318.7134325,81203,4076.7
"POLYCAB",1327,5161,6488,12555.03615,724.5602,13279.59635,37392,7527.5
"CROMPTON",2786,6454,9240,12341.80728,742.2084,13084.01568,47002,242.64
"JSWSTEEL",1455,6278,7733,12048.03639,886.846995,12934.883385,94936,1221.3
"CHOLAFIN",1146,3093,4239,12390.6260625,512.089875,12902.7159375,32071,1723.1
"ANGELONE",1718,9722,11440,11368.79105,1450.849375,12819.640425,28869,2636.8
"POWERINDIA",1259,2703,3962,11923.67901,746.3124,12669.99141,10677,19028
"JINDALSTEL",1621,5777,7398,11795.7474375,807.0068125,12602.75425,31360,1164.8
"INDUSTOWER",1555,5132,6687,11697.75831,797.48496,12495.24327,67873,440.55
"COALINDIA",1944,10992,12936,11254.26663,1209.95397,12464.2206,77740,430.25
"GAIL",2282,5399,7681,11587.302405,390.640635,11977.94304,60002,160.21
"BAJAJFINSV",2088,20752,22840,10513.422825,1153.25805,11666.680875,89546,1993.3
"WAAREEENER",1941,5974,7915,10510.210515,951.4030925,11461.6136075,29429,3066
"BIOCON",1153,3834,4987,10556.175,852.4185,11408.5935,29766,366.6
"AMBER",1695,4469,6164,10685.43971,612.29788,11297.73759,18385,6313
"FEDERALBNK",725,2804,3529,10424.3035,602.9695,11027.273,23079,287.05
"MARICO",1105,8728,9833,9874.3974,1084.16508,10958.56248,32207,738.6
"BAJAJHLDNG",1483,22450,23933,8306.87596,2559.543715,10866.419675,9503,11177
"POWERGRID",1759,15688,17447,9544.80903,1177.57573,10722.38476,92574,286.45
"VOLTAS",1826,8560,10386,9698.752425,938.486475,10637.2389,44841,1423.5
"NBCC",1465,3106,4571,9708.57745,595.7289,10304.30635,22047,100.1
"EICHERMOT",1304,6407,7711,9449.71316,842.49257,10292.20573,51399,7201.5
"ASIANPAINT",1492,15856,17348,9075.209,1050.4016,10125.6106,104607,2404.6
"SUNPHARMA",1537,15715,17252,9124.373195,999.937015,10124.31021,119089,1696.6
"LAURUSLABS",1140,5206,6346,9374.28858,634.514205,10008.802785,42640,958.15
"KALYANKJIL",1926,9279,11205,8562.4359125,1145.3482875,9707.7842,53524,372.9
"POLICYBZR",1785,6351,8136,8955.3926,749.669445,9705.062045,45979,1428.5
"ADANIENSOL",1367,2938,4305,9184.60404,503.8357275,9688.4397675,42352,988.85
"TVSMOTOR",1368,5264,6632,8902.973555,668.3794425,9571.3529975,65395,3704.8
"SWIGGY",2008,9201,11209,8352.66367,1116.09641,9468.76008,35514,314.9
"LICHSGFIN",1733,3542,5275,8998.1238,332.403,9330.5268,48416,514.8
"KPITTECH",2145,3524,5669,8900.08378,310.158285,9210.242065,26367,970.5
"BHARATFORG",1030,4807,5837,8170.1734,925.59085,9095.76425,24268,1581.5
"EXIDEIND",1334,5098,6432,8161.04736,687.195,8848.24236,33248,336.55
"MOTHERSON",1114,2512,3626,8316.970335,454.07787,8771.048205,38913,120.6
"YESBANK",1249,3650,4899,8362.71847,386.573,8749.29147,54014,21.38
"PGEL",1384,4897,6281,7718.053175,747.80276,8465.855935,24188,581.6
"MPHASIS",1027,3618,4645,7569.8696975,487.41957,8057.2892675,25333,2660.4
"PAGEIND",1519,4095,5614,7724.626761,295.841124,8020.467885,26343,33930
"RBLBANK",793,2247,3040,7689.558535,292.6184775,7982.1770125,38106,303.9
"BAJAJ-AUTO",1005,7565,8570,7274.0246325,702.39237,7976.4170025,68144,9660
"SBICARD",1286,3892,5178,7650.31616,305.70752,7956.02368,42475,741
"DRREDDY",940,5647,6587,7332.935,542.141875,7875.076875,38882,1251.9
"PIDILITIND",937,5550,6487,6934.71915,679.0562,7613.77535,24730,1474.9
"GLENMARK",999,2229,3228,7276.67955,328.8244875,7605.5040375,40832,1938
"HUDCO",1292,4131,5423,7006.91496,541.872585,7548.787545,34287,193.13
"ASTRAL",951,7064,8015,6099.556225,1176.42329,7275.979515,26146,1499
"TORNTPHARM",715,626,1341,7072.922625,103.867725,7176.79035,12726,3963.6
"ULTRACEMCO",1052,7119,8171,6730.16909,412.08487,7142.25396,70122,12768
"MFSL",990,1972,2962,6743.38668,283.94936,7027.33604,27955,1701.4
"MAXHEALTH",1206,4632,5838,6506.11899,518.8848,7025.00379,42599,1027.75
"NESTLEIND",1015,4427,5442,6609.6797,383.9598,6993.6395,48370,1301.9
"AUBANK",671,2257,2928,6593.1714,389.8599,6983.0313,29504,983.55
"HDFCLIFE",809,4112,4921,6403.31956,393.0025,6796.32206,46627,712.85
"BANDHANBNK",1059,3391,4450,6030.98892,486.89712,6517.88604,41847,157.45
"CONCOR",950,2361,3311,6181.208625,266.133125,6447.34175,41725,521
"DABUR",930,5427,6357,5881.19225,484.88775,6366.08,37827,504.7
"CGPOWER",1026,4712,5738,5774.07958,567.02888,6341.10846,36327,658.35
"IREDA",1353,2174,3527,6040.78095,242.502915,6283.283865,36136,129.54
"FORTIS",909,1176,2085,6092.60081,176.9851225,6269.5859325,19214,852.85
"INDIANB",681,1855,2536,5975.3199,289.864,6265.1839,16957,878.25
"IEX",1158,5421,6579,5491.8015,684.933,6176.7345,50015,125.11
"AMBUJACEM",997,4288,5285,5598.37194,349.17624,5947.54818,69241,530.5
"GMRAIRPORT",800,3463,4263,5448.1383225,474.2016525,5922.339975,39614,96.99
"IRFC",1056,6926,7982,5150.102825,741.428225,5891.53105,50466,114.5
"PATANJALI",1190,1149,2339,5441.65722,175.46247,5617.11969,43849,502
"APLAPOLLO",690,2428,3118,5257.45528,312.916415,5570.371695,30719,2173.5
"LODHA",1140,2024,3164,5356.30482,175.55751,5531.86233,31012,1045.5
"DELHIVERY",562,1810,2372,5173.805,340.79966,5514.60466,18597,438.85
"BOSCHLTD",550,1755,2305,5001.3294375,333.299715,5334.6291525,14132,36270
"GRASIM",714,2044,2758,5095.418375,217.698275,5313.11665,78494,2826.9
"OBEROIRLTY",929,3053,3982,5002.135705,303.184,5305.319705,26124,1515.5
"APOLLOHOSP",526,3513,4039,4676.8688,523.94135,5200.81015,45046,7066.5
"NAUKRI",1090,3718,4808,4806.6228,381.5926125,5188.2154125,40632,1165.9
"SHREECEM",718,1350,2068,4906.8308975,189.108765,5095.9396625,15668,27140
"KEI",644,970,1614,4925.5278975,156.70375,5082.2316475,14783,4403.9
"SUPREMEIND",734,1455,2189,4820.21253,164.1775625,4984.3900925,15111,3746.8
"CIPLA",927,5127,6054,4630.27095,335.6841375,4965.9550875,65027,1323.4
"SBILIFE",608,3611,4219,4632.349425,255.4608375,4887.8102625,42853,2015
"TATACONSUM",714,3306,4020,4559.66335,292.577285,4852.240635,37913,1147.1
"KFINTECH",934,1143,2077,4631.48295,150.0576,4781.54055,15758,987.8
"PRESTIGE",681,1154,1835,4616.911035,133.24212,4750.153155,13850,1489.2
"TATATECH",871,1265,2136,4525.48256,113.22856,4638.71112,21190,642.35
"OFSS",740,4006,4746,4163.479695,460.9362375,4624.4159325,26747,7473.5
"PNBHOUSING",798,1724,2522,4391.791235,160.05873,4551.849965,29881,843
"COLPAL",860,4943,5803,4148.76942,391.1894775,4539.9588975,40091,2132.4
"ZYDUSLIFE",525,1216,1741,4286.60055,165.9006,4452.50115,15519,904.8
"SONACOMS",617,2768,3385,3993.058755,444.88325,4437.942005,18417,527.5
"LICI",690,3037,3727,4049.04486,349.88352,4398.92838,26031,832.8
"GODREJCP",683,2918,3601,4000.75275,312.14455,4312.8973,25535,1160.3
"PHOENIXLTD",707,879,1586,4236.613395,62.033685,4298.64708,16360,1712.4
"BLUESTARCO",671,1599,2270,4056.6990425,226.313685,4283.0127275,12048,1851.8
"SIEMENS",662,3761,4423,3804.598945,458.0140425,4262.6129875,24845,3268.1
"INOXWIND",1020,2313,3333,3981.9683475,266.8855475,4248.853895,37395,107.75
"JSWENERGY",795,2880,3675,3715.8501,260.8901,3976.7402,48475,464.6
"PIIND",664,1347,2011,3617.755925,159.968515,3777.72444,25898,3112
"BRITANNIA",449,2821,3270,3325.2795125,416.8124375,3742.09195,36283,5886.5
"IRCTC",636,2654,3290,3427.5948,283.2207,3710.8155,46575,617.5
"MANKIND",758,1969,2727,3547.408725,128.6902575,3676.0989825,22560,2084.6
"SRF",601,1400,2001,3505.71488,121.53258,3627.24746,26724,2907.6
"INDHOTEL",498,1653,2151,3418.9121,197.8309,3616.743,40399,685.15
"SYNGENE",716,2329,3045,3343.0428,215.5781,3558.6209,21524,459.55
"PPLPHARMA",775,778,1553,3212.1655125,64.101975,3276.2674875,14619,158.1
"PETRONET",487,1887,2374,2769.68795,260.09404,3029.78199,36522,297.55
"HAVELLS",426,1460,1886,2858.095,135.4281,2993.5231,30409,1335.9
"CAMS",526,781,1307,2874.06525,78.2814,2952.34665,15899,725.1
"UNOMINDA",422,905,1327,2759.494595,125.156735,2884.65133,12389,1180.3
"TORNTPOWER",419,1655,2074,2458.89564,192.514545,2651.410185,13012,1386.6
"360ONE",428,1613,2041,2460.15605,116.9514,2577.10745,8535,1140.3
"PREMIERENE",535,943,1478,2392.795685,142.985365,2535.78105,13744,773.85
"NIFTYNXT50",144,152,296,2478.4656825,28.4928425,2506.958525,1395,68574.55
"DALBHARAT",333,1873,2206,2331.2107325,136.5580125,2467.768745,16113,2147.9
"FINNIFTY",73,8746,8819,1215.706512,1241.643168,2457.34968,18852,27623.45
"NUVAMA",337,558,895,2326.12715,61.73465,2387.8618,9225,1378.8
"UNITDSPR",365,990,1355,1995.31928,80.47872,2075.798,36293,1361.4
"ALKEM",247,1810,2057,1734.038425,94.2562625,1828.2946875,12373,5681
"ICICIPRULI",281,644,925,1712.3489925,57.6509025,1769.999895,19985,657.75
"ICICIPRULI",281,644,925,1712.3489925,0,1712.3489925,15214,657.75
"ICICIGI",271,415,686,1627.379455,36.64011,1664.019565,20620,1832.2
"SAMMAANCAP",50,66,116,317.8345,3.70015,321.53465,38452,145.52
