"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",41352,26082436,26123788,692446.6360825,1565343.476346,2257790.1124285,7868920,25675.3
"BANKNIFTY",9713,914407,924120,175783.77429,126680.954535,302464.728825,915951,60096.4
"HAL",32904,191312,224216,197527.85223,33425.135205,230952.987435,172661,4021.1
"TRENT",26430,241501,267931,106688.50596,21838.13927,128526.64523,153779,4091.2
"DIXON",18587,136770,155357,105465.29981,18824.505575,124289.805385,126779,11228
"MCX",6643,41208,47851,101411.78625,20531.746625,121943.532875,60021,2437
"VEDL",13972,73265,87237,105220.072595,14752.413785,119972.48638,160414,652.6
"INFY",16712,140977,157689,103319.68216,12597.29232,115916.97448,327668,1528.1
"CUMMINSIND",11345,74147,85492,95787.38324,13261.66758,109049.05082,29571,4383
"MIDCPNIFTY",4798,120311,125109,78636.291312,20735.217456,99371.50876799999,132608,13634.5
"AXISBANK",10624,64146,74770,88163.950625,5752.230375,93916.181,183766,1321.3
"HINDZINC",10340,63670,74010,76539.070895,14093.3747325,90632.4456275,118718,606.5
"AXISBANK",10624,64146,74770,88163.950625,0,88163.950625,117297,1321.3
"AXISBANK",10624,64146,74770,88163.950625,0,88163.950625,117297,1321.3
"TCS",13370,140074,153444,70714.262955,10590.1610675,81304.4240225,303950,2995
"SBIN",8478,62767,71245,68447.570475,8604.7755,77052.345975,175981,1078.5
"HINDZINC",10340,63670,74010,76539.070895,0,76539.070895,32913,606.5
"HINDZINC",10340,63670,74010,76539.070895,0,76539.070895,32913,606.5
"BHARTIARTL",7204,40311,47515,69129.9809975,5249.2010125,74379.18201,149338,2016.8
"PFC",10517,48676,59193,56512.12463,7886.29933,64398.42396,91740,412.55
"RELIANCE",7860,80035,87895,57125.6129,7030.0355,64155.6484,388866,1448.5
"ICICIBANK",5461,36095,41556,53915.95741,3048.80541,56964.76282,251794,1407.8
"NATIONALUM",3744,17435,21179,49990.197375,6535.03125,56525.228625,41068,362.1
"BSE",4623,20350,24973,49759.274475,6333.6588,56092.933275,57971,2865
"KOTAKBANK",6440,15639,22079,52973.7454,2171.043,55144.7884,140175,406.4
"TATASTEEL",4633,17843,22476,49700.8787,4038.28645,53739.16515,79720,197.75
"HINDALCO",7299,25373,32672,47761.03626,4188.09097,51949.12723,94261,935.1
"INDIGO",6161,42485,48646,44951.02641,5702.677395,50653.703805,97987,4855.1
"MUTHOOTFIN",4517,14826,19343,44570.5881775,3780.0176975,48350.605875,32904,3550.6
"KAYNES",11339,45923,57262,41176.49794,7060.31715,48236.81509,77438,3580.9
"BEL",6505,56679,63184,40192.5657525,6544.2086175,46736.77437,185638,433.45
"NYKAA",5242,18474,23716,42334.886875,4379.8171875,46714.7040625,19982,261.45
"MUTHOOTFIN",4517,14826,19343,44570.5881775,0,44570.5881775,15536,3550.6
"ETERNAL",5505,37845,43350,38899.5899,5457.912095,44357.501995,154511,288.15
"RECLTD",7504,34120,41624,39916.41388,4329.32346,44245.73734,115677,382.45
"WIPRO",5586,16298,21884,39384.4479,1781.2602,41165.7081,89514,233.14
"HDFCBANK",6905,50865,57770,36220.076255,3131.87567,39351.951925,594295,951.1
"JUBLFOOD",5331,21172,26503,35439.294375,3631.318,39070.612375,28182,543.15
"TIINDIA",6304,57383,63687,31055.29772,7066.16712,38121.46484,30770,2418.5
"JIOFIN",5327,35781,41108,33812.018785,3833.565105,37645.58389,126991,269.9
"TMPV",11402,58220,69622,33678.42816,3905.21536,37583.64352,181414,366.8
