"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"INDIGO",7186,51207,58393,52449.128025,6713.69928,59162.827305,98716,4875.7
"NYKAA",6410,25222,31632,51887.901875,5804.16875,57692.070625,20756,258.46
"ETERNAL",7104,47406,54510,50061.010815,6707.01456,56768.025375,154592,286.2
"BEL",7913,68807,76720,48870.4937025,7866.1221225,56736.615825,186641,431.75
"WIPRO",6940,20687,27627,48849.8538,2237.6586,51087.5124,90578,232.16
"RECLTD",8661,38813,47474,46039.10472,4842.0666,50881.17132,115574,381.55
"IDEA",5714,20612,26326,46167.632325,4309.442175,50477.0745,138136,11.3
"HDFCBANK",8802,64994,73796,46169.20649,4018.16041,50187.3669,595637,950.15
"JUBLFOOD",6731,30463,37194,44902.71325,5238.9,50141.61325,29148,542.25
"TMPV",15022,77939,92961,44444.61472,5157.8668,49602.48152,183521,370.8
"GODREJPROP",9136,50142,59278,42264.634665,6028.394185,48293.02885,73004,1695.9
"TIINDIA",7805,70314,78119,38276.8136,8671.8965,46948.7101,31324,2389
"BAJFINANCE",5809,42791,48600,41884.63185,3916.103025,45800.734875,165812,966
"LUPIN",4215,24566,28781,39889.1360475,5047.052395,44936.1884425,26766,2212.5
"NTPC",7268,67337,74605,39904.1637,4158.05565,44062.21935,126753,367.1
"JIOFIN",6023,40848,46871,38232.68392,4346.19152,42578.87544,127293,269.65
"SHRIRAMFIN",4741,16738,21479,38571.571005,2324.5134,40896.084405,72502,987.5
"ADANIPORTS",4808,36232,41040,35796.68096,4765.7868625,40562.4678225,84183,1565.5
"IOC",4038,26329,30367,34521.46815,5147.5480875,39669.0162375,40266,172.7
"PNB",3715,12616,16331,37027.5568,2390.872,39418.4288,52784,123.85
"HEROMOTOCO",3779,34776,38555,32757.17055,5269.40322,38026.57377,52041,5790
"DIVISLAB",5934,15312,21246,35824.91339,1917.92027,37742.83366,50081,6022
"DMART",6056,23986,30042,35114.273025,2247.499245,37361.77227,54585,3889.1
"ABCAPITAL",3277,13059,16336,34457.73783,2851.78734,37309.52517,38009,340.1
"HCLTECH",5913,38833,44746,33595.740115,3012.68093,36608.421045,85298,1602.5
"HINDPETRO",3520,16967,20487,33265.5390675,3309.5148075,36575.053875,31909,456.4
"HINDUNILVR",4456,35488,39944,32176.29879,4170.96924,36347.26803,76255,2370.2
"MARUTI",4164,68347,72511,31246.051265,5011.944975,36257.99624,149170,15050
"TATAPOWER",6063,53799,59862,32020.717575,3958.1491,35978.866675,83124,362.45
"CANBK",3383,9509,12892,34055.5941,1886.25105,35941.84515,62210,147.82
"HDFCAMC",4082,13507,17589,33777.6228,1824.9405,35602.5633,35767,2754.2
"ABB",4435,18852,23287,31815.540775,2959.0261125,34774.5668875,37650,5818.5
"M&M",4419,24647,29066,31513.27434,3004.55322,34517.82756,137028,3573.9
"NMDC",5367,20619,25986,30606.9381,2840.481,33447.4191,76252,84.65
"ITC",6006,63157,69163,30124.10016,3295.3816,33419.48176,282206,310.2
"ADANIENT",4352,21302,25654,29950.193019000002,3429.9577212,33380.1507402,114176,2225.1
"LT",4053,31583,35636,28837.3206275,2742.0189825,31579.33961,151933,4075
"UNOMINDA",4301,14166,18467,28770.16901,2218.663975,30988.832985,15518,1210.7
"RVNL",5982,18481,24463,27540.1950575,2525.8454525,30066.04051,89181,317.45
"COFORGE",4485,20289,24774,27067.2226875,2699.8661625,29767.08885,57143,1595.3
"BANKBARODA",3240,10720,13960,27640.545075,1628.2237725,29268.7688475,58734,289.8
"ASHOKLEY",2745,8615,11360,27404.6105,1740.8985,29145.509,48131,201.1
"PERSISTENT",4307,26579,30886,25689.46758,3178.8637,28868.33128,41152,5946
"INDUSINDBK",4242,9893,14135,27094.18593,1101.18897,28195.3749,68241,904.3
"MANAPPURAM",2992,7993,10985,25966.818,2044.5918,28011.4098,29521,290.4
"TECHM",2572,16249,18821,25479.46482,2459.6262,27939.09102,52823,1636.9
"BHEL",3554,17563,21117,25298.828625,2557.4248875,27856.2535125,57324,269.35
"BDL",5233,43257,48490,22899.86657,4795.763945,27695.630515,64004,1270
"ONGC",3936,34174,38110,23674.466925,3893.6007,27568.067625,93978,267.4
"POWERINDIA",2719,5533,8252,25850.132095,1591.16362,27441.295715,11162,18979
"ADANIGREEN",4103,19581,23684,23748.0603,3326.13306,27074.19336,69195,959.4
"JINDALSTEL",3380,13995,17375,24775.0326875,2099.436875,26874.4695625,32484,1174.3
"DLF",4682,17314,21996,25255.38114,1543.9959975,26799.3771375,92138,655.55
"VBL",5060,16125,21185,25237.4092875,1497.273525,26734.6828125,78968,438
"PAYTM",2854,8392,11246,25020.6125325,1647.42301,26668.0355425,41903,1207.2
"SUZLON",5592,17761,23353,24756.91792,1771.13459,26528.05251,61220,49.09
"LTF",3836,11875,15711,24310.0152,1502.3394,25812.3546,41580,283.35
"BPCL",2958,16805,19763,22533.4048275,2575.5992775,25109.004105,32333,379.5
"TITAN",3186,19331,22517,22868.870955,2204.947815,25073.81877,81268,4078.1
"UPL",2256,9891,12147,22804.352442,1726.7470955000001,24531.0995375,37279,744.25
"SAIL",3113,5822,8935,22865.38814,1162.85144,24028.23958,55949,157
"BANKINDIA",2566,7827,10393,21792.75436,1531.94184,23324.6962,19164,162.09
"SAIL",3113,5822,8935,22865.38814,0,22865.38814,43030,157
"MAZDOCK",4344,15865,20209,20612.92252,2213.79354,22826.71606,50566,2383.7
"CDSL",3312,11635,14947,21337.50768,1349.956745,22687.464425,48586,1347.3
"JSWSTEEL",2519,11727,14246,20909.6188425,1683.4713975,22593.09024,95709,1227.3
"LTIM",2424,12331,14755,20676.63429,1722.124155,22398.758445,27499,5700
"IDFCFIRSTB",2646,8763,11409,20976.7471725,1220.9192625,22197.666435,51884,85.18
"UNIONBANK",2536,11153,13689,19969.3209825,1920.273885,21889.5948675,30379,176.97
"NHPC",3957,20313,24270,19663.92576,2074.44928,21738.37504,25594,80.09
"AMBER",3089,11357,14446,19590.33667,2080.6266,21670.96327,19454,6435.5
"INDUSTOWER",2720,7531,10251,20482.92311,1164.05919,21646.9823,68041,444.05
"CROMPTON",4274,10498,14772,18939.84552,1183.44834,20123.29386,47839,245.25
"AUROPHARMA",2835,8066,10901,18551.075235,1030.463665,19581.5389,50652,1187.9
"SUNPHARMA",3003,25809,28812,17861.06847,1615.03454,19476.10301,121791,1703.5
"SOLARINDS",2673,11827,14500,17875.658835,1487.404185,19363.06302,35891,13313
"COALINDIA",3051,16407,19458,17622.19179,1721.71332,19343.90511,78309,428.5
"POLICYBZR",3597,9731,13328,18081.22498,1134.74438,19215.96936,46444,1436.4
"TVSMOTOR",2744,8440,11184,17870.844985,1061.082645,18931.92763,65410,3726.6
"OIL",2390,10374,12764,16807.945,1979.80538,18787.75038,25183,499
"FEDERALBNK",1214,4581,5795,17446.435,911.833,18358.268,23236,286.15
"BHARATFORG",2138,7577,9715,16886.1753,1471.6431,18357.8184,24516,1575.7
"TATAELXSI",3059,17765,20824,16741.39166,1596.23519,18337.62685,30283,5408.5
"NBCC",2588,5504,8092,17062.88675,1082.78105,18145.6678,22412,100.83
"POLYCAB",1811,7879,9690,17118.009425,1015.1072875,18133.1167125,37374,7540
"ANGELONE",2407,13356,15763,15928.553125,1926.979375,17855.5325,28707,2636.8
"COALINDIA",3051,16407,19458,17622.19179,0,17622.19179,34522,428.5
"CHOLAFIN",1546,4411,5957,16722.890125,661.1999375,17384.0900625,32001,1727.2
"GAIL",3300,7969,11269,16742.04336,575.739045,17317.782405,60308,159.87
"BAJAJFINSV",3140,27349,30489,15800.1947,1487.75265,17287.94735,89449,2009.8
"ASIANPAINT",2559,24289,26848,15550.180875,1626.076225,17176.2571,104636,2425
"POWERGRID",2781,27192,29973,15096.84159,1983.17383,17080.01542,93567,288.3
"MARICO",1630,11099,12729,14546.7066,1361.8932,15908.5998,32805,742.5
"SWIGGY",3349,12871,16220,13899.66422,1538.77386,15438.43808,35868,320.4
"EICHERMOT",1956,9397,11353,14164.6998,1072.93826,15237.63806,51577,7205
"YESBANK",2170,5041,7211,14513.51164,538.87903,15052.39067,54523,21.4
"VOLTAS",2551,13006,15557,13566.1509375,1400.180025,14966.3309625,45587,1424.5
"BIOCON",1494,5089,6583,13677.2085,1109.214,14786.4225,30040,365.45
"ADANIENSOL",2070,4150,6220,13930.871265,739.356525,14670.22779,42440,991.55
"WAAREEENER",2472,8334,10806,13366.18948,1272.3225375,14638.5120175,29360,3071.3
"LAURUSLABS",1656,7360,9016,13605.41059,875.696265,14481.106855,42777,963.6
"LICHSGFIN",2693,4650,7343,13974.0596,413.7059,14387.7655,48854,515.1
"KALYANKJIL",2849,13335,16184,12665.9495125,1678.1835275,14344.13304,53718,379.2
"DRREDDY",1684,10046,11730,13147.6020625,950.4440625,14098.046125,39236,1248.8
"SWIGGY",3349,12871,16220,13899.66422,0,13899.66422,23639,320.4
"BAJAJHLDNG",1918,28814,30732,10719.78187,3127.964475,13847.746345,9387,10988
"TORNTPHARM",1364,1300,2664,13489.728775,185.97415,13675.702925,13155,3981.7
"BAJAJ-AUTO",1695,12538,14233,12274.912665,1148.16291,13423.075575,68438,9660
"SBICARD",2184,5453,7637,12989.1108,398.68824,13387.79904,42762,746.65
"GLENMARK",1740,3859,5599,12693.06525,514.6596,13207.72485,41160,1950.9
"PIDILITIND",1630,8592,10222,12048.4535,980.78795,13029.24145,25008,1468.8
"PAGEIND",2439,8444,10883,12410.731437,597.748275,13008.479712,27182,34465
"MAXHEALTH",2199,9183,11382,11887.0064775,1024.2203475,12911.226825,43157,1030.9
"PGEL",2026,7862,9888,11296.43347,1100.920325,12397.353795,24593,581.9
"ULTRACEMCO",1808,11548,13356,11574.29016,680.165955,12254.456115,70722,12812
"MPHASIS",1542,5645,7187,11333.69941,724.542555,12058.241965,25830,2632.9
"ASTRAL",1564,10338,11902,10031.0163875,1681.853945,11712.8703325,26233,1511.5
"GRASIM",1585,3693,5278,11313.868125,349.150025,11663.01815,79141,2842.5
"MOTHERSON",1454,4898,6352,10848.066795,789.70305,11637.769845,38912,121.09
"DABUR",1703,9701,11404,10775.07275,807.746125,11582.818875,38045,504.95
"EXIDEIND",1745,6711,8456,10654.40106,867.70044,11522.1015,33487,335.75
"KPITTECH",2654,4957,7611,10991.4111575,411.5286475,11402.939805,26638,963.7
"RBLBANK",1124,3344,4468,10893.396425,378.6838375,11272.0802625,38456,304.4
"PATANJALI",2402,1851,4253,11007.44523,262.85076,11270.29599,44225,511.4
"APLAPOLLO",1384,4422,5806,10580.612245,588.574735,11169.18698,30833,2189.5
"NESTLEIND",1614,7338,8952,10518.82095,628.24095,11147.0619,48315,1306.6
"SIEMENS",1716,9353,11069,9918.0375,1135.233295,11053.270795,25052,3303.4
"HDFCLIFE",1307,6461,7768,10335.66578,572.87681,10908.54259,46995,716.55
"AMBUJACEM",1821,7591,9412,10196.588745,689.659005,10886.24775,69236,530.3
"AUBANK",1029,3890,4919,10122.8484,657.5345,10780.3829,29635,982.6
"BAJAJHLDNG",1918,28814,30732,10719.78187,0,10719.78187,4224,10988
"SHREECEM",1478,3020,4498,10084.3146125,456.7075375,10541.02215,15755,27395
"KEI",1324,2071,3395,10133.4744,263.6423825,10397.1167825,15131,4392.9
"MFSL",1448,2917,4365,9874.76768,385.6618,10260.42948,28419,1709
"OBEROIRLTY",1775,6234,8009,9581.04301,657.531595,10238.574605,25962,1551
"IEX",1924,9250,11174,9100.38375,1041.9405,10142.32425,50839,125.72
"IRFC",1864,10772,12636,9066.2139,1056.789275,10123.003175,51346,114.62
"CGPOWER",1631,7395,9026,9190.944345,885.316055,10076.2604,36258,666.05
"NAUKRI",2069,8881,10950,9076.785075,850.5610125,9927.3460875,41954,1161.8
"CONCOR",1466,3331,4797,9540.31325,376.5525,9916.86575,41910,523.55
"BANDHANBNK",1614,4640,6254,9187.68096,659.73996,9847.42092,41718,157.36
"PIIND",1725,2592,4317,9419.8655775,306.375405,9726.2409825,26199,3146.9
"HUDCO",1664,5507,7171,9001.26306,703.596255,9704.859315,34483,193.91
"INDIANB",1007,2821,3828,8838.3387,426.6828,9265.0215,17120,874.1
"TATACONSUM",1383,5488,6871,8801.43759,454.625215,9256.062805,38088,1148.8
"IREDA",1953,3611,5564,8704.803675,404.021565,9108.82524,36659,129.78
"GMRAIRPORT",1208,5913,7121,8227.9576125,804.813165,9032.7707775,39962,97.99
"APOLLOHOSP",916,6039,6955,8134.0615375,823.2515125,8957.31305,45334,7072.5
"PHOENIXLTD",1392,2127,3519,8381.71467,168.88683,8550.6015,16710,1712.9
"DELHIVERY",863,2680,3543,7941.70394,438.6809375,8380.3848775,18715,442.6
"SBILIFE",1022,7363,8385,7769.354775,570.5477625,8339.9025375,43662,2008.2
"SONACOMS",1193,3776,4969,7717.71217,594.3451325,8312.0573025,18501,525.9
"COLPAL",1607,7714,9321,7738.524765,568.376415,8306.90118,40489,2125
"CIPLA",1546,8932,10478,7723.9981875,567.6192375,8291.617425,64852,1330.8
"FORTIS",1159,1872,3031,7748.31825,256.8541425,8005.1723925,19525,854.05
"BOSCHLTD",812,2820,3632,7380.23864,494.652335,7874.890975,14286,36310
"JSWENERGY",1536,5008,6544,7195.721,442.341,7638.062,48312,468
"LODHA",1555,3277,4832,7311.69459,267.977655,7579.672245,31328,1049.75
"INOXWIND",1793,3338,5131,6973.871905,389.245285,7363.11719,37487,108.47
"OFSS",1186,5891,7077,6661.259085,696.3651075,7357.6241925,27294,7459.5
"SUPREMEIND",1079,2762,3841,7070.6794375,281.1125975,7351.792035,15162,3730
"TATATECH",1388,1819,3207,7189.02264,162.26256,7351.2852,21425,642.25
"PRESTIGE",1008,2619,3627,6838.06509,299.830635,7137.895725,14156,1513.2
"LICI",1098,5558,6656,6437.66144,572.36326,7010.0247,26932,834.3
"BLUESTARCO",1108,2775,3883,6694.00277,305.81993,6999.8227,12322,1866.9
"ZYDUSLIFE",804,2935,3739,6563.26368,383.19975,6946.46343,16066,905.55
"INDHOTEL",942,3561,4503,6478.3057,412.5123,6890.818,40512,686
"KFINTECH",1329,1608,2937,6561.9633,199.1347,6761.098,15951,984.9
"PNBHOUSING",1167,2133,3300,6414.11355,199.12243,6613.23598,29967,842.3
"GODREJCP",1027,4368,5395,6012.06285,407.5219,6419.58475,25666,1167.5
"BRITANNIA",779,4635,5414,5761.57555,591.5311625,6353.1067125,36428,5868.5
"SYNGENE",1262,4258,5520,5859.3348,365.4462,6224.781,21949,458.8
"HAVELLS",866,2856,3722,5814.7004,243.15605,6057.85645,30742,1347.5
"TORNTPOWER",927,3655,4582,5469.7844675,450.758995,5920.5434625,13413,1406.8
"PPLPHARMA",1374,1419,2793,5678.89875,103.425525,5782.324275,14974,158
"IRCTC",988,3970,4958,5325.92515,426.5692375,5752.4943875,46362,619.75
"SRF",889,2321,3210,5183.29254,185.51376,5368.8063,26852,2902.7
"MANKIND",1096,3134,4230,5129.8483275,188.6576175,5318.505945,22658,2089.2
"FINNIFTY",181,14350,14531,3013.90392,2058.855522,5072.759442,19193,27670.5
"360ONE",824,3357,4181,4722.9148,248.19865,4971.11345,9047,1134.4
"CAMS",813,1698,2511,4440.28515,163.625175,4603.910325,15978,721.85
"NUVAMA",609,1482,2091,4197.8493,130.841,4328.6903,9438,1373.2
"PETRONET",656,3892,4548,3727.96435,441.58603,4169.55038,37006,298.9
"UNITDSPR",659,2547,3206,3602.15592,253.40992,3855.56584,36394,1359.5
"PREMIERENE",806,1199,2005,3605.212625,173.780295,3778.99292,13667,776.45
"ALKEM",501,2317,2818,3524.4862875,128.692325,3653.1786125,12387,5650
"DALBHARAT",489,3094,3583,3424.69933,223.035865,3647.735195,16336,2152.3
"NIFTYNXT50",180,349,529,3097.5593175,63.5563625,3161.11568,1428,68739
"ICICIGI",468,1307,1775,2806.01412,74.7750575,2880.7891775,20925,1847
"ICICIPRULI",355,1087,1442,2162.7973525,78.6167675,2241.41412,20161,656.75
"SAMMAANCAP",62,119,181,393.07504,7.95758,401.03262,38418,145.58
