"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",45216,30064514,30109730,757100.769438,1820992.9508679998,2578093.720306,7961512,25613.3
"BANKNIFTY",10585,1058162,1068747,191554.481958,147930.431802,339484.91376,915058,59993.75
"HAL",36165,212631,248796,217312.918875,37375.988115,254688.90699,172878,4046.3
"TRENT",29122,270088,299210,117717.69139,24413.16686,142130.85825,156710,4071.8
"INFY",20032,167502,187534,123640.95256,15094.98376,138735.93632,330156,1519.4
"DIXON",20456,154431,174887,116075.66339,21201.12204,137276.78543,126967,11320
"MCX",7426,44993,52419,113332.564,22448.3805,135780.9445,60353,2423.2
"VEDL",15348,79786,95134,115558.18562,15940.890715,131499.076335,161048,650.45
"CUMMINSIND",12445,88361,100806,105378.65066,15780.45248,121159.10314,29924,4348.1
"MIDCPNIFTY",5166,129528,134694,84657.596076,22227.696576,106885.292652,132549,13610.75
"HINDZINC",11583,72579,84162,85828.6377725,16301.709795,102130.3475675,118928,606.95
"AXISBANK",11163,68483,79646,92621.605625,6125.5405625,98747.1461875,184324,1321.4
"BHARTIARTL",9455,47082,56537,90744.2206375,5969.6261975,96713.846835,151144,2004.3
"TCS",15531,161534,177065,82080.846295,12301.377375,94382.22367,305807,2995.2
"SBIN",9666,72540,82206,78057.7743,9921.183,87978.9573,177248,1074.8
"PFC",12462,53506,65968,66840.39115,8570.40665,75410.7978,92399,410.1
"RELIANCE",8595,88292,96887,62461.1063,7696.34385,70157.45015,389010,1444.3
"ICICIBANK",6266,40324,46590,61864.90506,3369.56739,65234.47245,252073,1407.6
"KOTAKBANK",7608,19575,27183,62516.6008,2699.263,65215.8638,141413,406.6
"TATASTEEL",5461,25317,30778,58685.6743,5899.58435,64585.25865,80106,195.57
"NATIONALUM",4083,18578,22661,54539.2035,6934.492875,61473.696375,41107,360
"BSE",5057,22415,27472,54428.2495125,6988.194375,61416.4438875,58053,2859.1
"KAYNES",13332,54061,67393,48409.07812,8179.13638,56588.2145,78143,3623
"HINDALCO",7925,27661,35586,51867.54538,4574.92189,56442.46727,94378,931.75
"MUTHOOTFIN",5250,17515,22765,51793.47822,4588.4133075,56381.8915275,33182,3566.2
"INDIGO",6685,47505,54190,48779.55777,6278.18097,55057.73874,98377,4865.2
"ETERNAL",6561,44549,51110,46273.97319,6309.17197,52583.14516,154779,286.75
"NYKAA",5843,22629,28472,47265.65,5268.531875,52534.181875,20364,259.74
"BEL",7284,62468,69752,44994.8978325,7246.125,52241.0228325,186213,429.85
"RECLTD",8189,37107,45296,43543.03072,4631.1468,48174.17752,115595,380
"WIPRO",6372,19318,25690,44879.1498,2080.2678,46959.4176,90257,232.07
"HDFCBANK",7936,59160,67096,41625.864115,3592.587735,45218.45185,595053,949.9
"JUBLFOOD",6060,26470,32530,40368.22125,4544.079375,44912.300625,28841,542.8
"TIINDIA",7000,64917,71917,34410.3212,8012.54104,42422.86224,30880,2417
"NTPC",6838,59792,66630,37552.75635,3744.07605,41296.8324,124965,367.2
