"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"MARICO",1932,12592,14524,17249.93892,1540.44684,18790.38576,32718,745.5
"ADANIENSOL",2631,5788,8419,17748.2331225,1027.65159,18775.8847125,42593,1001.65
"YESBANK",2585,6711,9296,17273.80147,710.61634,17984.41781,54885,21.25
"BIOCON",1825,5720,7545,16722.759,1244.27575,17967.03475,29925,365.9
"LAURUSLABS",2003,8218,10221,16463.6857,991.006075,17454.691775,42884,961.05
"AMBUJACEM",2898,9336,12234,16210.61295,837.077535,17047.690485,69253,530.7
"GLENMARK",2228,5229,7457,16303.30755,699.8965125,17003.2040625,40868,1964.9
"SWIGGY",3629,13475,17104,15064.04601,1606.60344,16670.64945,35851,320.95
"LICHSGFIN",3100,5407,8507,16082.0498,470.3533,16552.4031,48999,515.3
"WAAREEENER",2802,9315,12117,15138.73144,1397.5005275,16536.2319675,29315,3056.1
"TORNTPHARM",1643,1473,3116,16244.63395,210.046075,16454.680025,13227,3983.6
"DRREDDY",1967,10980,12947,15359.72375,1031.0704375,16390.7941875,39334,1246.7
"BAJAJ-AUTO",2014,15231,17245,14583.52212,1401.14442,15984.66654,68516,9628.5
"PIDILITIND",1955,9331,11286,14437.2453,1051.40465,15488.64995,25097,1465.7
"PAGEIND",2849,10971,13820,14511.127906500002,803.1947325,15314.322639000002,27403,34790
"SBICARD",2490,6213,8703,14815.11864,465.0448,15280.16344,42694,746.55
"ULTRACEMCO",2263,13211,15474,14490.18325,778.953165,15269.136415,70863,12775
"MPHASIS",1949,6195,8144,14300.40392,799.1555,15099.55942,26018,2635.7
"BAJAJHLDNG",2001,29673,31674,11176.827855,3214.605595,14391.43345,9388,10985
"APOLLOHOSP",1480,8218,9698,13164.4017,1169.7462625,14334.1479625,45338,7096.5
"HDFCLIFE",1675,8309,9984,13255.24519,742.29584,13997.54103,46922,718.95
"ASTRAL",1888,11872,13760,12107.5538925,1873.4902275,13981.04412,26253,1501.2
"PGEL",2284,8704,10988,12728.74809,1203.411265,13932.159355,24605,582.2
"GRASIM",1828,3993,5821,13048.8923,381.571025,13430.463325,79315,2845
"PATANJALI",2840,2803,5643,13024.8765,396.64827,13421.52477,44465,510.55
"NESTLEIND",1922,9211,11133,12518.2178,786.2282,13304.446,48723,1299.2
"AUBANK",1260,4694,5954,12407.7248,787.4684,13195.1932,29569,987.7
"MOTHERSON",1636,6204,7840,12208.37238,949.34844,13157.72082,38957,120.97
"APLAPOLLO",1626,4961,6587,12436.831645,657.04492,13093.876565,30844,2186.8
"SIEMENS",2009,11683,13692,11624.91232,1402.53778,13027.4501,25273,3302.5
"PIIND",2257,2932,5189,12353.58103,343.0901775,12696.6712075,26397,3152.4
"KPITTECH",2937,5898,8835,12151.47352,469.5053625,12620.9788825,26904,963.7
"RBLBANK",1257,3727,4984,12183.7577,417.7934875,12601.5511875,38505,304.05
"DABUR",1844,10676,12520,11666.02375,875.83425,12541.858,38036,503.3
"EXIDEIND",1892,7063,8955,11548.09656,906.99228,12455.08884,33514,336.5
"OBEROIRLTY",2101,6911,9012,11354.60935,730.636725,12085.246075,25936,1552.9
"MFSL",1708,3219,4927,11656.16864,423.34948,12079.51812,28576,1707.8
"KEI",1531,2564,4095,11729.4182425,324.8305725,12054.248815,15139,4411
"SBILIFE",1429,10076,11505,10854.3406125,787.21365,11641.5542625,44617,2020
"BANDHANBNK",1899,5196,7095,10802.39652,734.24088,11536.6374,41613,157.18
"NAUKRI",2409,10529,12938,10568.0833125,967.6190625,11535.702375,41915,1165.4
"TATACONSUM",1723,6272,7995,10964.83784,521.204805,11486.042645,38069,1151.1
"IEX",2175,10046,12221,10281.997125,1110.181125,11392.17825,51020,124.92
"SHREECEM",1592,3303,4895,10858.7461975,492.29097,11351.0371675,15763,27210
"CGPOWER",1808,8383,10191,10196.39175,983.49998,11179.89173,36269,665.5
"INDIANB",1209,3343,4552,10619.2573,516.8252,11136.0825,17036,877.9
"IREDA",2378,4088,6466,10597.58856,457.435155,11055.023715,36666,129.8
"IRFC",2020,11909,13929,9825.0395,1166.195325,10991.234825,51349,114.49
"CONCOR",1620,3879,5499,10545.0375,427.9885,10973.026,41805,524.45
"HUDCO",1873,6240,8113,10128.751665,787.03662,10915.788285,34441,194.26
"CIPLA",1965,11481,13446,9826.439775,759.6838125,10586.1235875,64486,1332
"GMRAIRPORT",1403,7067,8470,9562.67199,927.241155,10489.913145,40184,97.57
"PHOENIXLTD",1688,2409,4097,10161.75524,186.065635,10347.820875,16846,1709.1
"INDHOTEL",1413,4862,6275,9726.3148,549.732,10276.0468,40673,686.9
"LODHA",2083,4498,6581,9801.560205,307.71225,10109.272455,31543,1045.85
"GODREJCP",1632,5493,7125,9563.62635,505.0699,10068.69625,25748,1166.5
"SONACOMS",1442,4101,5543,9330.63684,646.443035,9977.079875,18552,526.3
"BOSCHLTD",1023,3361,4384,9300.33991,582.5483175,9882.8882275,14335,36330
"DELHIVERY",1000,3158,4158,9209.6258425,510.1750625,9719.800905,18600,442.5
"INOXWIND",2320,4560,6880,9002.4881375,554.46534,9556.9534775,37779,107.04
"COLPAL",1792,8570,10362,8623.6637625,619.800255,9243.4640175,40868,2118
"FORTIS",1309,2227,3536,8746.97426,308.192235,9055.166495,19551,856
"LICI",1386,7413,8799,8132.00668,792.31068,8924.31736,27017,835.8
"BLUESTARCO",1385,3052,4437,8376.28597,332.0589025,8708.3448725,12406,1867.8
"ZYDUSLIFE",1002,3341,4343,8184.60315,449.12268,8633.72583,16074,906.3
"KFINTECH",1653,1976,3629,8158.68505,245.68945,8404.3745,16048,988
"JSWENERGY",1668,5447,7115,7817.6238,479.0935,8296.7173,48224,469
"SUPREMEIND",1208,2968,4176,7916.0676175,305.4271675,8221.494785,15141,3739.6
"PRESTIGE",1135,2796,3931,7704.623025,322.374915,8026.99794,14181,1506.8
"SYNGENE",1606,5392,6998,7448.8258,475.1346,7923.9604,21995,459.25
"FINNIFTY",321,17466,17787,5344.42464,2543.747214,7888.171854,19096,27634.85
"OFSS",1272,6291,7563,7143.44742,734.4655875,7877.9130075,27381,7461
"TATATECH",1485,2082,3567,7689.76744,181.60552,7871.37296,21469,641.9
"BRITANNIA",962,5241,6203,7112.1696875,672.67785,7784.8475375,36680,5875
"TORNTPOWER",1200,4995,6195,7103.8167325,659.8836025,7763.700335,13587,1421.1
"PNBHOUSING",1310,2203,3513,7199.361455,206.921065,7406.28252,29987,841.75
"HAVELLS",1021,3613,4634,6861.3093,303.6901,7164.9994,30817,1346.2
"IRCTC",1191,4851,6042,6426.0553875,520.6319125,6946.6873,46276,620.6
"PPLPHARMA",1628,1762,3390,6729.7384875,126.82005,6856.5585375,14995,157.98
"360ONE",1111,3863,4974,6360.7516,276.0828,6636.8344,9252,1137.4
"MANKIND",1312,3807,5119,6144.73785,236.625795,6381.363645,22737,2092.1
"ALKEM",833,2603,3436,5871.40085,169.8704,6041.27125,12444,5679.5
"SRF",992,2896,3888,5785.7312,249.61612,6035.34732,26948,2906.4
"ICICIGI",842,3129,3971,5073.7387025,179.2249225,5252.963625,21313,1875.8
"CAMS",921,1925,2846,5032.80045,189.973875,5222.774325,15966,730
"NUVAMA",736,1651,2387,5072.5963,145.02665,5217.62295,9425,1371.1
"PETRONET",798,4402,5200,4535.82763,500.20293,5036.03056,36954,298.6
"PREMIERENE",1027,1464,2491,4589.2999975,200.6440075,4789.944005,13644,772.65
"DALBHARAT",595,4096,4691,4168.792355,292.4432875,4461.2356425,16559,2153.3
"UNITDSPR",743,2885,3628,4060.99856,276.99728,4337.99584,36398,1360.3
"NIFTYNXT50",215,490,705,3701.2239525,85.4706525,3786.694605,1418,68831.15
"ICICIPRULI",510,1509,2019,3107.70437,107.6218075,3215.3261775,20228,654.85
"SAMMAANCAP",65,120,185,411.8712,8.47358,420.34478,38418,145.38
