"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",48425,32728482,32776907,810765.7273365,1987494.176655,2798259.9039915004,7960003,25635.2
"BANKNIFTY",11046,1126288,1137334,199889.306538,157839.740556,357729.04709400004,915834,60021.7
"HAL",37620,221774,259394,226155.70446,38984.42823,265140.13269,173103,4068.6
"INFY",22069,185491,207560,136081.90656,16702.54368,152784.45024,333282,1520
"TRENT",30554,282533,313087,123580.86969,25526.32845,149107.19814,156960,4100.1
"DIXON",21445,166231,187676,121725.115745,22941.359315,144666.47506,126976,11392
"MCX",7775,46907,54682,118635.646875,23405.2626875,142040.9095625,60435,2410
"VEDL",15820,82513,98333,119106.43012,16479.347855,135585.777975,161279,652.1
"CUMMINSIND",13246,95785,109031,112306.67778,17014.99314,129321.67092,29740,4338.1
"MIDCPNIFTY",5535,138354,143889,90701.32305600001,23847.629808,114548.95286399999,131986,13642.75
"BHARTIARTL",10585,52595,63180,101557.962955,6645.6599725,108203.6229275,152281,2001.5
"HINDZINC",12261,76224,88485,90912.4546575,17206.893655,108119.3483125,118816,608.95
"AXISBANK",11846,73762,85608,98285.9774375,6716.2155,105002.1929375,184421,1326.5
"TCS",16365,172307,188672,86470.2021575,12986.8300625,99457.03222,308849,2988.5
"SBIN",10130,75233,85363,81805.875075,10280.104725,92085.9798,177718,1074.5
"PFC",13330,57753,71083,71425.22205,9242.65979,80667.88184,92296,407.4
"RELIANCE",9335,95098,104433,67831.30565,8335.13235,76166.438,389556,1444.4
"ICICIBANK",6941,44288,51229,68522.38645,3707.11348,72229.49993,252505,1405.8
"KOTAKBANK",8289,20114,28403,68079.6804,2770.3568,70850.0372,141872,406.4
"TATASTEEL",5780,26883,32663,62138.31305,6261.2165,68399.52955,80342,196.18
"NATIONALUM",4346,19615,23961,58081.622625,7312.642875,65394.2655,41041,361.65
"BSE",5267,23859,29126,56693.1316125,7478.3637375,64171.49535,57956,2874.1
"HINDALCO",8212,28615,36827,53749.95507,4730.43571,58480.39078,94395,935.3
"MUTHOOTFIN",5438,18391,23829,53651.018245,4810.3738375,58461.3920825,33185,3573
"KAYNES",13718,57104,70822,49814.60955,8600.77176,58415.38131,78639,3631
"INDIGO",7028,49772,56800,51290.28597,6543.64113,57833.9271,98630,4875.7
"NYKAA",6247,24424,30671,50560.806875,5650.9559375,56211.7628125,20715,258.46
"ETERNAL",6975,46510,53485,49160.4242575,6598.53267,55758.9569275,154673,286.2
"BEL",7719,67322,75041,47673.4603575,7726.09008,55399.5504375,186501,431.75
"RECLTD",8546,38490,47036,45430.18046,4802.01316,50232.19362,115588,381.55
"WIPRO",6648,20054,26702,46807.0902,2156.3532,48963.4434,90451,232.16
"JUBLFOOD",6557,29593,36150,43726.845375,5075.522375,48802.36775,29131,542.25
"HDFCBANK",8522,63782,72304,44700.207585,3956.174255,48656.38184,595597,950.15
"IDEA",5437,18900,24337,43929.90732,3857.520045,47787.427365,137783,11.3
"TIINDIA",7550,68298,75848,37054.47688,8410.25616,45464.73304,31417,2389
"TMPV",13640,71784,85424,40307.8564,4711.14864,45019.00504,183148,370.8
"BAJFINANCE",5630,41804,47434,40584.02025,3811.971075,44395.991325,165824,966
"LUPIN",4143,24162,28305,39210.1072575,4974.7285725,44184.83583,26734,2212.5
"NTPC",7094,64641,71735,38953.20795,4022.8188,42976.02675,126346,367.1
"JIOFIN",5915,40297,46212,37545.228785,4284.99376,41830.222545,127165,269.65
"SHRIRAMFIN",4568,15993,20561,37154.34954,2240.1171375,39394.4666775,72520,987.5
"GODREJPROP",7538,36839,44377,34878.40917,4508.7452025,39387.1543725,72548,1695.9
"PNB",3667,12541,16208,36549.2592,2378.1472,38927.4064,52774,123.85
"IOC",3952,25676,29628,33795.519225,5075.517525,38871.03675,40037,172.7
"ADANIPORTS",4426,33399,37825,32933.72562,4339.1034825,37272.8291025,84173,1565.5
"HEROMOTOCO",3703,33568,37271,32099.629035,5079.21585,37178.844885,52023,5790
"ABCAPITAL",3204,12964,16168,33686.29973,2829.45928,36515.75901,38025,340.1
"HCLTECH",5735,38099,43834,32593.040305,2957.77587,35550.816175,85192,1602.5
"CANBK",3312,9288,12600,33343.010775,1850.729175,35193.73995,62213,147.82
"TATAPOWER",5924,52810,58734,31287.718215,3877.78024,35165.498455,83047,362.45
"HINDUNILVR",4299,34555,38854,31054.78725,4078.97016,35133.75741,75988,2370.2
"HINDPETRO",3339,16405,19744,31587.3312525,3216.8937375,34804.22499,31836,456.4
"HDFCAMC",3973,13341,17314,32875.99752,1798.10619,34674.10371,35717,2754.2
"DMART",5524,20221,25745,32001.5682,1891.231575,33892.799775,54497,3889.1
"ABB",4309,18289,22598,30900.551875,2887.986625,33788.5385,37627,5818.5
"MARUTI",3782,61772,65554,28358.8765,4526.74461,32885.62111,148786,15050
"M&M",4151,23175,27326,29589.71474,2832.49508,32422.20982,137027,3573.9
"ITC",5806,60029,65835,29124.18288,3116.86928,32241.05216,281713,310.2
"NMDC",5142,20265,25407,29318.1606,2790.005175,32108.165775,76221,84.65
"LT",3885,30007,33892,27636.717395,2608.8155625,30245.5329575,151573,4075
"RVNL",5816,17972,23788,26776.5244675,2447.78787,29224.3123375,89094,317.45
"COFORGE",4378,19735,24113,26423.249025,2635.917975,29059.167,57098,1595.3
"ADANIENT",3787,19033,22820,26037.070136100003,3004.7116122,29041.7817483,114247,2225.1
"BANKBARODA",3196,10587,13783,27266.914935,1612.053495,28878.96843,58745,289.8
"PERSISTENT",4205,26104,30309,25080.71299,3120.85705,28201.57004,41155,5946
"UNOMINDA",3884,11948,15832,25949.50292,1908.26141,27857.76433,15365,1210.7
"INDUSINDBK",4180,9675,13855,26700.5865,1077.64475,27778.23125,68250,904.3
"BHEL",3519,16350,19869,25050.56925,2480.4026625,27530.9719125,57279,269.35
"MANAPPURAM",2923,7850,10773,25363.7643,2006.2857,27370.05,29509,290.4
"BDL",5141,42762,47903,22494.076465,4741.118445,27235.19491,64025,1270
"ASHOKLEY",2561,7799,10360,25563.5975,1635.0135,27198.611,48154,201.1
"TECHM",2500,15807,18307,24768.6654,2391.80436,27160.46976,52851,1636.9
"POWERINDIA",2676,5394,8070,25440.411055,1554.534555,26994.94561,11122,18979
"ONGC",3838,33492,37330,23085.920475,3809.841975,26895.76245,93995,267.4
"DIVISLAB",4250,10792,15042,25526.7601,1300.81349,26827.57359,50089,6022
"ADANIGREEN",4039,19055,23094,23377.5471,3259.67538,26637.22248,69178,959.4
"DLF",4612,16441,21053,24876.3915675,1511.147715,26387.5392825,91979,655.55
"JINDALSTEL",3283,13770,17053,24058.5714375,2067.0411875,26125.612625,32405,1174.3
"SUZLON",5485,17175,22660,24278.0793975,1713.4675475,25991.546945,61247,49.09
"PAYTM",2768,7971,10739,24266.6016575,1584.0795425,25850.6812,41864,1207.2
"LTF",3738,11681,15419,23684.058,1473.922575,25157.980575,41592,283.35
"VBL",4634,15179,19813,23120.734275,1411.0864875,24531.8207625,78834,438
"TITAN",3091,18663,21754,22187.1881175,2115.19714,24302.3852575,81198,4078.1
"BPCL",2851,16382,19233,21729.905505,2521.6347725,24251.5402775,32346,379.5
"UPL",2228,9773,12001,22520.2071805,1712.794525,24233.001705500003,37291,744.25
"SAIL",3042,5727,8769,22336.86092,1143.22001,23480.08093,55921,157
"BANKINDIA",2532,7770,10302,21505.3176,1522.85796,23028.17556,19177,162.09
"CDSL",3244,11207,14451,20901.35033,1305.1548875,22206.5052175,48588,1347.3
"JSWSTEEL",2452,11437,13889,20350.737,1640.87154,21991.60854,95670,1227.3
"IDFCFIRSTB",2619,8615,11234,20762.5058025,1210.77705,21973.2828525,51882,85.18
"MAZDOCK",4145,15010,19155,19661.137,2106.97408,21768.11108,50460,2383.7
"UNIONBANK",2490,11053,13543,19608.24231,1910.1446175,21518.3869275,30380,176.97
"AMBER",3038,11060,14098,19262.99446,2017.3578,21280.35226,19452,6435.5
"NHPC",3834,19797,23631,19041.35168,2024.22848,21065.58016,25576,80.09
"INDUSTOWER",2613,7445,10058,19674.31845,1148.90403,20823.22248,68035,444.05
"LTIM",2241,12136,14377,19112.66865,1691.1738,20803.84245,27467,5700
"CROMPTON",4214,10345,14559,18674.06832,1170.57906,19844.64738,47873,245.25
"SOLARINDS",2590,11574,14164,17321.03126,1462.640865,18783.672125,35838,13313
"AUROPHARMA",2699,7175,9874,17661.60374,913.700755,18575.304495,50424,1187.9
"COALINDIA",2891,15783,18674,16704.73233,1660.308705,18365.041035,78187,428.5
"SUNPHARMA",2808,24662,27470,16696.01164,1548.378335,18244.389975,121715,1703.5
"TATAELXSI",3016,17270,20286,16508.78047,1562.09999,18070.88046,30107,5408.5
"OIL",2275,10153,12428,16009.1722,1937.57228,17946.74448,25185,499
"POLYCAB",1770,7609,9379,16729.9495625,989.2354,17719.1849625,37443,7540
"ANGELONE",2357,13186,15543,15597.743175,1902.309575,17500.05275,28695,2636.8
"TVSMOTOR",2527,7667,10194,16448.63696,959.432425,17408.069385,65547,3726.6
"BHARATFORG",1988,7285,9273,15701.4129,1418.58865,17120.00155,24455,1575.7
"CHOLAFIN",1519,4081,5600,16430.064625,641.1638125,17071.2284375,31969,1727.2
"NBCC",2427,5163,7590,16002.92915,1000.43775,17003.3669,22423,100.83
"FEDERALBNK",1106,4365,5471,15894.414,867.0605,16761.4745,23246,286.15
"POLICYBZR",3133,8890,12023,15728.985615,1024.497355,16753.48297,46406,1436.4
"ASIANPAINT",2475,23784,26259,15038.158725,1587.15495,16625.313675,104692,2425
"POWERGRID",2699,26543,29242,14650.29086,1937.12828,16587.41914,93485,288.3
"BAJAJFINSV",2953,26715,29668,14860.4188,1452.929375,16313.348175,89470,2009.8
"GAIL",3100,7765,10865,15730.73208,559.82808,16290.56016,60217,159.9
"MARICO",1582,10851,12433,14118.36984,1330.37088,15448.74072,32825,742.5
"SWIGGY",3248,12688,15936,13480.92915,1518.56172,14999.49087,35886,320.4
"YESBANK",2151,4994,7145,14386.50546,533.5827,14920.08816,54527,21.4
"EICHERMOT",1880,9141,11021,13614.43948,1051.53983,14665.97931,51568,7205
"WAAREEENER",2463,8229,10692,13317.644935,1258.4887175,14576.1336525,29361,3071.3
"BIOCON",1449,4974,6423,13265.3785,1089.4835,14354.862,30038,365.45
"LAURUSLABS",1621,7146,8767,13317.54891,849.20831,14166.75722,42808,963.6
"VOLTAS",2371,11857,14228,12602.19135,1297.3428,13899.53415,45449,1424.5
"KALYANKJIL",2747,13078,15825,12208.68569,1643.3074125,13851.9931025,53720,379.2
"BAJAJHLDNG",1910,28654,30564,10675.73459,3110.618245,13786.352835,9390,10988
"LICHSGFIN",2559,4506,7065,13278.8291,404.275,13683.1041,48831,515.1
"DRREDDY",1566,9594,11160,12225.3843125,911.4515,13136.8358125,39207,1248.8
"TORNTPHARM",1296,1227,2523,12818.9238,177.534,12996.4578,13145,3981.7
"BAJAJ-AUTO",1636,11967,13603,11847.1226175,1087.1899275,12934.312545,68435,9660
"PAGEIND",2385,8044,10429,12135.395986500002,568.0828395,12703.478825999999,27223,34465
"MAXHEALTH",2089,8585,10674,11290.0497675,939.7677975,12229.817565,43242,1030.9
"PGEL",1985,7709,9694,11068.54994,1080.85737,12149.40731,24565,581.9
"ADANIENSOL",1709,3603,5312,11484.66978,634.1050575,12118.7748375,42437,991.55
"PIDILITIND",1509,8114,9623,11159.1353,928.89185,12088.02715,25015,1468.8
"ULTRACEMCO",1748,10891,12639,11189.341425,643.834145,11833.17557,70580,12811
"GLENMARK",1557,3500,5057,11346.0253875,457.9539,11803.9792875,41232,1950.9
"MPHASIS",1509,5450,6959,11093.2434525,691.218055,11784.4615075,25808,2632.9
"GRASIM",1565,3600,5165,11171.061175,342.993075,11514.05425,79107,2842.5
"DABUR",1682,9547,11229,10642.180375,794.651625,11436.832,38054,504.95
"KPITTECH",2611,4660,7271,10814.96259,397.8587775,11212.8213675,26577,963.7
"ASTRAL",1484,9811,11295,9516.50803,1605.0824975,11121.5905275,26217,1511.5
"EXIDEIND",1681,6542,8223,10266.01164,847.56168,11113.57332,33453,335.75
"RBLBANK",1108,3218,4326,10738.354825,369.86464,11108.219465,38447,304.4
"PATANJALI",2361,1817,4178,10818.78147,258.54012,11077.32159,44221,511.4
"MOTHERSON",1382,4688,6070,10310.30649,760.657215,11070.963705,38920,121.09
"APLAPOLLO",1348,4283,5631,10304.271565,567.537915,10871.80948,30866,2189.5
"NESTLEIND",1557,7013,8570,10147.2961,605.66135,10752.95745,48358,1306.6
"HDFCLIFE",1284,6375,7659,10153.55671,565.95539,10719.5121,46997,716.55
"SIEMENS",1658,9151,10809,9580.9276325,1106.45318,10687.3808125,25182,3303.4
"AUBANK",1003,3826,4829,9866.7678,647.0998,10513.8676,29619,982.6
"SHREECEM",1435,2918,4353,9790.988735,446.0990975,10237.0878325,15737,27395
"AMBUJACEM",1670,7349,9019,9352.57806,667.88988,10020.46794,69231,530.3
"MFSL",1403,2861,4264,9566.45868,378.29188,9944.75056,28378,1709
"IEX",1886,9063,10949,8920.567125,1023.045,9943.612125,50765,125.72
"SBICARD",1596,5264,6860,9494.80984,388.06352,9882.87336,42822,746.65
"CONCOR",1454,3282,4736,9462.087625,373.51375,9835.601375,41910,523.55
"IRFC",1805,10484,12289,8779.523775,1032.06235,9811.586125,51325,114.62
"CGPOWER",1579,7012,8591,8894.978765,850.96951,9745.948275,36190,666.05
"OBEROIRLTY",1679,6085,7764,9060.45105,645.706425,9706.157475,25979,1551
"NAUKRI",1993,8508,10501,8744.7055875,818.398275,9563.1038625,41879,1161.8
"HUDCO",1631,5392,7023,8824.06821,692.142165,9516.210375,34496,193.91
"BANDHANBNK",1552,4418,5970,8836.48044,639.17388,9475.65432,41767,157.36
"PIIND",1673,2516,4189,9133.31265,296.84963,9430.16228,26196,3146.9
"KEI",1179,1919,3098,9017.4526575,241.4455225,9258.89818,15120,4392.9
"INDIANB",986,2794,3780,8654.1452,424.0983,9078.2435,17123,874.1
"TATACONSUM",1345,5336,6681,8560.222495,442.0779,9002.300395,38108,1148.8
"IREDA",1876,3509,5385,8361.09639,392.94534,8754.04173,36632,129.78
"GMRAIRPORT",1171,5745,6916,7974.407295,779.2518825,8753.6591775,39958,97.99
