"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",51382,35470692,35522074,860229.840561,2164900.0625915,3025129.9031525,7965232,25617.15
"BANKNIFTY",11765,1196784,1208549,212886.297105,167599.786173,380486.083278,915670,59990
"HAL",39166,230589,269755,235550.730435,40366.78887,275917.519305,173667,4039
"TRENT",34417,319479,353896,139544.2696,29212.75227,168757.02187,156080,4115.5
"INFY",23585,195959,219544,145333.472,17628.58588,162962.05788,335082,1516.9
"DIXON",22939,179188,202127,130299.80615,24807.424115,155107.230265,126155,11427
"MCX",8455,49849,58304,128923.9703125,24909.5233125,153833.493625,60832,2405
"VEDL",16487,84960,101447,124131.550505,16999.571975,141131.12248,161374,653.35
"CUMMINSIND",14207,103697,117904,120690.40086,18403.22424,139093.6251,30151,4378.3
"MIDCPNIFTY",6371,161702,168073,104459.819352,28090.869456,132550.688808,131090,13678.55
"BHARTIARTL",12218,57868,70086,117154.226385,7302.3972525,124456.6236375,153667,1994.4
"HINDZINC",12808,79283,92091,95006.9066625,17912.40962,112919.3162825,119364,606.8
"AXISBANK",12254,76305,88559,101668.933,6899.539375,108568.472375,184473,1324.7
"TCS",16765,178811,195576,88574.18969,13412.2658775,101986.4555675,309116,2991.1
"SBIN",10851,78806,89657,87622.12995,10788.876525,98411.006475,177912,1073.1
"POLICYBZR",14953,48704,63657,78125.5419,7511.413105,85636.955005,50230,1544
"PFC",13988,60693,74681,74889.65341,9589.39449,84479.0479,92308,408.1
"RELIANCE",10297,103320,113617,74806.33835,9111.5241,83917.86245,389885,1440.7
"ICICIBANK",7496,46455,53951,73994.46439,3892.09401,77886.5584,252454,1403.3
"KOTAKBANK",9112,21157,30269,74797.6376,2916.1694,77713.807,141963,406.05
"TATASTEEL",6211,28325,34536,66811.9694,6623.6731,73435.6425,80614,196.2
"BSE",5863,27827,33690,63166.3281375,8914.750125,72081.0782625,57906,2891
"NATIONALUM",4459,20287,24746,59602.232625,7483.5705,67085.803125,41080,361.2
"MUTHOOTFIN",5959,20187,26146,58811.371465,5313.02728,64124.398745,33267,3582.1
"KAYNES",14607,60767,75374,53059.12457,9111.12981,62170.25438,78736,3621.8
"HINDALCO",8575,29659,38234,56133.55545,4865.44492,60999.00037,94441,935.2
"INDIGO",7369,52192,59561,53790.531,6809.59128,60600.12228,98644,4877.5
"IOC",6143,33911,40054,52537.6141875,6599.112,59136.7261875,40969,174.73
"BEL",8205,70650,78855,50670.41334,8056.6360725,58727.0494125,186882,431.3
"NYKAA",6490,25741,32231,52539.585625,5897.1890625,58436.7746875,20724,258.47
"ETERNAL",7302,48461,55763,51444.148365,6873.164405,58317.31277,154642,286.05
"RECLTD",8985,39894,48879,47758.62882,4965.49662,52724.12544,115496,382.3
