"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",50318,34548119,34598437,842441.29632,2105340.1387525,2947781.4350725,7979715,25644.9
"BANKNIFTY",11575,1178101,1189676,209453.465076,164781.916773,374235.381849,916794,60053.4
"HAL",38807,228478,267285,233376.515175,39921.34416,273297.859335,173500,4046.1
"TRENT",33933,314319,348252,137547.46015,28727.86944,166275.32959,156447,4121
"INFY",23228,192738,215966,143156.71176,17321.72744,160478.4392,334480,1518.7
"MCX",8382,49294,57676,127821.7215625,24633.5099375,152455.2315,60746,2406.6
"DIXON",22526,175987,198513,127932.693315,24359.519695,152292.21301,126370,11444
"VEDL",16416,84640,101056,123596.82316,16936.07553,140532.89869,161397,654.45
"CUMMINSIND",14097,102859,116956,119727.18266,18236.47008,137963.65274,30134,4385.3
"MIDCPNIFTY",6274,157838,164112,102862.901616,27402.901511999997,130265.803128,131366,13699.8
"BHARTIARTL",12000,55964,67964,115079.056075,7059.5715525,122138.6276275,153458,1999.4
"HINDZINC",12689,78683,91372,94117.0982675,17788.6611,111905.7593675,119185,607.95
"AXISBANK",12117,75591,87708,100533.7121875,6856.15425,107389.8664375,184355,1325.3
"TCS",16665,177560,194225,88048.25547,13308.81223,101357.0677,309240,2992.6
"SBIN",10734,78125,88859,86678.488875,10699.3362,97377.825075,177806,1074.8
"PFC",13895,60284,74179,74398.96399,9541.99077,83940.95476,92358,408.4
"RELIANCE",9856,99983,109839,71609.5717,8819.46315,80429.03485,389962,1443
"KOTAKBANK",8998,20870,29868,73868.752,2875.6008,76744.3528,141873,406.5
"ICICIBANK",7336,46064,53400,72417.56354,3853.6183,76271.18184,252385,1405.3
"TATASTEEL",6174,28109,34283,66411.1591,6572.7651,72983.9242,80633,196.45
"BSE",5815,27211,33026,62644.9396125,8665.3402875,71310.2799,57920,2894.5
"NATIONALUM",4430,19986,24416,59212.707375,7442.904375,66655.61175,41070,361.45
"MUTHOOTFIN",5884,19781,25665,58068.95622,5252.98554,63321.94176,33239,3589.8
"POLICYBZR",11052,36976,48028,57244.91871,5627.227725,62872.146435,49245,1508.9
"KAYNES",14345,59629,73974,52107.47591,8945.05354,61052.52945,78804,3637.8
"HINDALCO",8478,29550,38028,55496.5901,4848.33482,60344.92492,94312,935.45
"INDIGO",7298,51859,59157,53270.57967,6772.570125,60043.149795,98674,4874.8
"NYKAA",6450,25477,31927,52215.7125,5855.585,58071.2975,20753,259.7
"BEL",8094,70045,78139,49987.3232025,7982.00355,57969.3267525,186885,431.85
"ETERNAL",7219,47866,55085,50866.215575,6781.208405,57647.42398,154634,286.6
"RECLTD",8859,39435,48294,47090.24852,4911.08842,52001.33694,115500,382.95
"WIPRO",7028,20961,27989,49465.6653,2270.1609,51735.8262,90526,233.01
"TMPV",15551,80831,96382,46031.10408,5371.2008,51402.30488,183212,373.4
"GODREJPROP",9674,54581,64255,44762.6619275,6517.1271275,51279.789055,72839,1680
"HDFCBANK",8987,65697,74684,47139.537335,4057.79451,51197.331845,595685,949.95
