symbol,vol_cum,vol_val_cum,price
NIFTY,23657,375292.00,24318
BANKNIFTY,11172,188481.06,55931.8
BAJAJ-AUTO,15028,118606.29,10566.5
POLYCAB,10717,118486.50,8966.5
HDFCBANK,22746,99693.34,790.5
PAYTM,9073,76747.73,1164
HDFCLIFE,12312,83996.21,619.7
CGPOWER,9819,71667.52,871.45
ICICIBANK,8976,81165.36,1288.7
KEI,7493,66470.62,5068
BSE,3731,53872.50,3905
HEROMOTOCO,7221,57821.60,5344.5
BHEL,5705,58941.34,394.95
M&M,7982,53708.62,3354.9
POLICYBZR,9482,55647.90,1644.5
SBIN,6391,52186.15,1092.3
KOTAKBANK,6653,50563.76,379.7
VEDL,12050,44079.65,313.25
RELIANCE,5936,42865.00,1435.1
MIDCPNIFTY,2134,36986.38,14413.7
TITAN,5683,42872.76,4273.6
LT,5986,41764.33,4007.4
COFORGE,8155,39894.35,1282
YESBANK,5640,39465.40,22.61
TCS,9226,38821.65,2407.8
INFY,8061,37774.18,1166.2
HAL,4866,34375.85,4694.9
AMBER,3435,30566.07,8869
BRITANNIA,4586,33154.21,5807
LUPIN,2848,30060.08,2468.9
TATASTEEL,5106,30684.84,217.26
GODREJCP,5969,31141.49,1043.7
ADANIPOWER,3882,32155.76,232.85
MCX,1583,29268.93,3001.7
DRREDDY,3633,29518.25,1303.9
KPITTECH,9411,28927.80,716
LAURUSLABS,2553,26169.71,1208.1
POWERINDIA,2877,24775.68,34550
IDEA,3210,25813.52,11.23
INDIGO,3576,24262.24,4470.5
ASHOKLEY,2959,24953.39,167.99
ETERNAL,3919,24631.62,257.25
BHARTIARTL,2795,24434.45,1830.1
CROMPTON,4606,24142.24,288.35
AXISBANK,3021,24638.34,1296.2
NTPC,4017,24080.72,401.05
ADANIENT,2825,22204.09,2531.3
BLUESTARCO,4160,23967.12,1778.7
EICHERMOT,2859,21301.96,7443
BAJFINANCE,3151,23211.40,972.8
HINDZINC,2609,20575.45,641.85
ADANIPORTS,2587,21316.84,1730.3
JIOFIN,3703,22039.95,251.05
BHARATFORG,2214,20808.49,1869
WIPRO,3549,20652.72,198.36
CANBK,2189,20342.48,135.91
BEL,3197,19977.02,436.55
HCLTECH,4800,19981.69,1183.3
BOSCHLTD,2019,19212.66,38225
DIXON,3454,19608.37,11342
ADANIENSOL,1916,18079.61,1397.4
INDUSINDBK,2910,19256.45,941.4
ABB,2091,18863.67,7174
SHRIRAMFIN,2215,18512.84,1008.35
ADANIGREEN,2100,17276.16,1374.1
COALINDIA,2915,18465.77,468.5
SHREECEM,2673,17165.86,25740
SRF,3349,18244.82,2746.2
MARUTI,2326,16073.95,13760
RECLTD,3366,17249.73,362.65
DELHIVERY,1688,16889.45,480.5
AMBUJACEM,3432,16267.11,447.5
BIOCON,1598,15353.57,383.3
PNB,1781,15720.37,109.22
TVSMOTOR,2303,14831.20,3690
BPCL,2558,15709.17,306.8
ULTRACEMCO,2471,15107.32,12136
ABCAPITAL,1242,14419.67,370.25
CDSL,2492,15122.66,1270.7
HINDALCO,1985,14660.33,1053
PIDILITIND,2028,14651.49,1442.7
KAYNES,3064,13375.80,4325
NMDC,2354,14464.85,90.32
LTF,2174,14728.11,302.55
HINDUNILVR,2007,13845.66,2286.3
ONGC,2116,13513.77,284.8
SBICARD,2804,14506.19,644.7
TATAPOWER,2034,13078.07,440.8
TRENT,2948,12809.45,4320
EXIDEIND,2085,13273.40,353.95
ASIANPAINT,2008,12702.89,2522
JINDALSTEL,1620,12947.89,1268.4
ITC,2532,12633.56,309.75
TMPV,4326,12534.96,357.85
LICHSGFIN,2134,12623.18,589.4
JSWENERGY,2242,12846.05,576.25
KALYANKJIL,2577,12486.86,408.6
SUNPHARMA,1862,12014.29,1828.1
HINDPETRO,1505,12072.55,390.75
NATIONALUM,1644,12575.28,407
BANDHANBNK,1558,11662.95,207.16
GMRAIRPORT,1636,11515.26,100.41
MOTHERSON,1512,11935.44,127.41
GLENMARK,1360,12236.99,2372.6
GRASIM,1571,11629.87,2938.3
CUMMINSIND,1081,11644.19,5354.5
BANKBARODA,1420,11270.17,269.5
WAAREEENER,1959,11104.34,3219.7
VOLTAS,2156,11032.10,1358.9
IOC,1525,10964.03,145.87
OFSS,1536,10894.15,9487.5
HAVELLS,1715,10876.65,1271.6
OIL,1697,10829.15,456.15
RVNL,2429,11218.60,303.85
PFC,1663,10080.59,464.2
HYUNDAI,2204,11060.69,1842.7
INDUSTOWER,1450,10062.94,404.7
FEDERALBNK,1348,9879.38,292.65
PERSISTENT,1891,9444.83,4937
MARICO,951,9387.16,825.35
AUROPHARMA,1117,9176.12,1484.5
DLF,1843,9332.40,613.4
CHOLAFIN,872,9337.19,1692.6
CAMS,1410,8709.52,825.05
POWERGRID,1505,9022.56,314.5
GODFRYPHLP,1361,8808.02,2382
AUBANK,822,8467.06,1029.9
MUTHOOTFIN,824,8107.87,3556.2
DABUR,1468,8546.66,468.05
KFINTECH,1898,8749.83,920.5
NYKAA,945,8180.95,272.8
PREMIERENE,1398,8100.20,1017
MANAPPURAM,862,8112.22,312.4
ICICIPRULI,1568,8119.59,558.7
ANGELONE,943,7561.41,317.85
APLAPOLLO,1071,7353.87,1962.1
SBILIFE,1110,7810.20,1865.7
JSWSTEEL,883,7660.56,1280
GODREJPROP,1455,7444.69,1847.3
NESTLEIND,1040,7715.12,1473.5
TATAELXSI,1815,7721.76,4275.2
TECHM,841,7350.02,1454.7
PETRONET,1329,7130.00,280.8
RBLBANK,680,7231.71,332.45
INDHOTEL,1036,6968.77,671.7
UNOMINDA,1136,7039.45,1120.6
MANKIND,1325,7054.10,2359.1
UNIONBANK,962,7197.12,166.78
SUZLON,1359,6709.24,54.42
COCHINSHIP,895,6387.59,1777
TATACONSUM,1066,6714.97,1146.5
MAZDOCK,1175,6243.37,2647
CIPLA,1144,5907.58,1371
INDIANB,681,5922.15,864
JUBLFOOD,1042,6120.60,469.2
SAIL,717,6353.22,187.6
IDFCFIRSTB,910,5899.77,69.32
MFSL,884,5911.16,1675.1
SONACOMS,809,5761.57,574.9
ASTRAL,818,5495.84,1580.6
INOXWIND,1482,5645.80,105.09
TIINDIA,857,5116.55,2971.1
DMART,755,4979.03,4383.1
MOTILALOFS,729,5058.70,883.95
SOLARINDS,675,5295.98,15699
BANKINDIA,702,5197.69,141
PGEL,962,4948.65,534.85
NUVAMA,713,5042.69,1426
NHPC,972,5114.72,82.24
UPL,531,4752.42,657.7
HDFCAMC,579,4888.93,2797.6
PIIND,847,4611.58,3109.3
LODHA,1110,4720.11,941.35
GAIL,886,4682.72,167.1
MPHASIS,753,4575.26,2189.8
VBL,794,4589.74,512.9
LICI,819,4629.01,804.15
NAM-INDIA,653,4470.01,1097.2
BDL,843,4171.98,1412.9
SAMMAANCAP,669,4324.41,149.1
APOLLOHOSP,401,3919.59,7811
DALBHARAT,645,4146.45,1966.8
TORNTPHARM,727,3990.91,4377.1
PNBHOUSING,581,4000.59,1057.4
SIEMENS,551,3707.89,3841.4
SWIGGY,1024,3760.94,280.4
MAXHEALTH,715,3821.80,1013.5
BAJAJFINSV,762,3514.64,1822.2
LTM,568,3598.14,4259.9
DIVISLAB,472,3197.25,6736.5
NAUKRI,947,3492.36,980.3
ICICIGI,557,3320.25,1836.7
SUPREMEIND,523,3429.55,3693
IRFC,679,3115.67,106.88
NBCC,526,3256.17,95.81
COLPAL,567,2754.45,2168.4
PATANJALI,647,2679.73,458.5
IEX,509,2469.69,130.58
FORCEMOT,508,2553.07,20180
ZYDUSLIFE,285,2425.30,939.15
PHOENIXLTD,376,2417.40,1823
PAGEIND,445,2510.02,37305
PRESTIGE,375,2456.84,1448.7
OBEROIRLTY,401,2351.58,1668.2
IREDA,488,2303.79,136.34
UNITDSPR,417,2165.19,1286.8
FINNIFTY,65,1035.24,26410.3
360ONE,365,2001.07,1090.8
FORTIS,259,1924.05,952.45
CONCOR,264,1739.87,526
ALKEM,253,1762.25,5576.5
VMM,264,1605.48,124.74
BAJAJHLDNG,223,1190.22,10610
NIFTYNXT50,63,1134.25,71847.7
