symbol,vol_cum,vol_val_cum,price
NIFTY,20499,325202.35,24361.15
BANKNIFTY,9219,155517.29,55995.05
BAJAJ-AUTO,13960,110098.13,10592
POLYCAB,9066,99907.99,8915.5
HDFCBANK,19405,85108.95,793
PAYTM,8691,73517.40,1158.7
HDFCLIFE,10851,73928.34,623.3
ICICIBANK,7708,69668.15,1290.4
CGPOWER,7953,57824.85,862.3
KEI,6672,59213.73,5023.3
BSE,3468,50050.65,3910.9
HEROMOTOCO,6712,53720.69,5335.5
M&M,7009,47158.30,3359
POLICYBZR,8698,51108.40,1652.3
SBIN,5481,44761.36,1093.6
BHEL,4147,42674.23,393.85
VEDL,11447,41898.99,314.15
KOTAKBANK,5908,44887.20,379.2
RELIANCE,5321,38420.44,1440.5
MIDCPNIFTY,1835,31796.18,14422.55
COFORGE,7130,34925.82,1289
YESBANK,5101,35649.02,22.57
LT,4978,34720.38,4015.4
HAL,4288,30272.07,4697.6
TCS,7629,32125.48,2413.2
TATASTEEL,4797,28831.06,217.4
AMBER,3018,26837.52,8925
INFY,6372,29864.06,1169.2
TITAN,3647,27618.55,4269
GODREJCP,5251,27402.93,1046
KPITTECH,8435,25948.37,718.9
LUPIN,2355,24848.51,2486.7
MCX,1316,24355.07,2989.4
BRITANNIA,3556,25670.90,5784.5
ADANIPOWER,3022,25009.26,232.29
IDEA,3000,24121.65,11.22
ETERNAL,3547,22299.43,259.09
INDIGO,3112,21134.99,4470.7
CROMPTON,4191,21963.68,290.95
POWERINDIA,2443,21008.89,34610
ASHOKLEY,2488,20973.51,168.52
DRREDDY,2605,21181.72,1306.1
AXISBANK,2586,21091.83,1299.2
LAURUSLABS,1996,20410.08,1208
BHARTIARTL,2349,20543.22,1830.7
HINDZINC,2348,18515.53,641
ADANIPORTS,2355,19400.51,1723.8
ADANIENT,2400,18857.64,2527
EICHERMOT,2448,18228.93,7443
BAJFINANCE,2614,19275.77,977
BLUESTARCO,3241,18660.19,1763
BHARATFORG,1932,18168.35,1870.5
INDUSINDBK,2786,18435.99,942.4
SHREECEM,2496,16028.62,25760
BEL,2748,17167.54,436.25
NTPC,2886,17259.48,398.4
BOSCHLTD,1722,16354.30,38260
HCLTECH,3987,16598.74,1186.1
SHRIRAMFIN,1957,16360.02,1007.2
SRF,2953,16064.89,2740
JIOFIN,2719,16194.08,251.8
RECLTD,2898,14846.86,365.2
COALINDIA,2410,15267.22,469.6
TVSMOTOR,2181,14040.15,3685.9
MARUTI,1927,13321.97,13719
ADANIENSOL,1435,13521.58,1390.5
CANBK,1588,14777.27,136.36
BIOCON,1449,13920.83,382.65
WIPRO,2551,14860.74,198.63
