"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"COALINDIA",8888,74831,83719,51720.42078,6161.56713,57881.98791,98835,429
"BHEL",7539,34905,42444,52743.385275,5071.335675,57814.72095,78917,265.1
"LAURUSLABS",5938,20327,26265,52821.11293,3777.80834,56598.92127,41637,1061
"INDIGO",7100,68224,75324,51019.761945,5309.453055,56329.215,127554,4753.5
"ANGELONE",7779,63004,70783,47180.10865,8494.331675,55674.440325,37886,2441.8
"ASHOKLEY",5648,14270,19918,52200.5405,1725.274,53925.8145,59307,185.69
"TMPV",16857,139695,156552,47093.28512,3926.5584,51019.84352,236036,348.45
"TATAELXSI",7298,78368,85666,42152.76764,8045.28258,50198.05022,44844,5793
"JSWSTEEL",5871,26671,32542,46886.753205,2907.2436975,49793.9969025,97053,1178.1
"BANKBARODA",5224,25937,31161,46132.857225,3254.6261475,49387.4833725,60674,302.15
"M&M",6353,33060,39413,46545.63284,2547.75654,49093.38938,124991,3658
"UPL",4367,11127,15494,45873.564024,1574.451464,47448.015488000005,45199,770.3
"TVSMOTOR",6817,13449,20266,44639.0451675,1048.385975,45687.4311425,65494,3748
"PAYTM",4580,17935,22515,42679.727025,2893.7301275,45573.4571525,38813,1281.6
"ADANIENT",6335,31756,38091,42351.2744454,3205.7963904000003,45557.0708358,120780,2156.5
"ASIANPAINT",5711,42989,48700,41300.4396,3774.98805,45075.42765,85225,2880.2
"HINDUNILVR",5831,39514,45345,41931.20568,2487.43347,44418.63915,80760,2389.5
"ABCAPITAL",3630,19833,23463,39726.42932,3111.13427,42837.56359,39281,351
"INDUSTOWER",5391,24229,29620,39229.93287,2540.64422,41770.57709,86250,427
"OIL",5757,59655,65412,35397.34534,6288.73714,41686.08248,19003,449.5
"AUROPHARMA",6286,14768,21054,40402.387135,1227.52993,41629.917065,59295,1161.4
"HEROMOTOCO",4450,27346,31796,38185.39101,2480.867265,40666.258275,66251,5705
"IRCTC",7057,23423,30480,38948.833175,1554.7658,40503.598975,78948,629.9
"CIPLA",6977,32514,39491,37861.076925,2480.8734375,40341.9503625,70382,1448
"RECLTD",7238,31487,38725,37199.48568,2551.46598,39750.95166,119582,366.8
"PNB",3815,13253,17068,37787.8848,1682.736,39470.6208,49040,124.33
"IREDA",7428,27977,35405,35400.04221,2520.346785,37920.388995,45376,140.1
"KAYNES",8775,62603,71378,32393.805,5099.83922,37493.64422,100048,3700.5
"UNIONBANK",4693,19134,23827,34477.275105,2873.0414325,37350.3165375,30012,166.2
"HDFCLIFE",4327,14541,18868,35787.59998,1459.31335,37246.91333,50551,750
"TITAN",4494,43297,47791,33423.698595,3286.51246,36710.211055,106606,4233.5
"SOLARINDS",5337,31163,36500,34108.04284,2541.32572,36649.36856,41210,12640
"WIPRO",4370,15065,19435,34224.5406,2277.3117,36501.8523,57168,264.4
"RVNL",6718,33689,40407,33326.5019475,3042.870015,36369.3719625,83299,329.55
"ULTRACEMCO",5676,28871,34547,34390.71027,1838.87569,36229.58596,76777,12015
"RBLBANK",3600,10249,13849,34710.34714,1501.8235775,36212.1707175,33342,304.5
"BAJAJ-AUTO",4736,33000,37736,33828.117285,2375.02146,36203.138745,84497,9550
"DMART",5511,64860,70371,31676.602635,3924.190965,35600.7936,72700,3832.2
"GRASIM",4851,8131,12982,33857.7415,540.866325,34398.607825,79948,2771.7
"MUTHOOTFIN",2834,18651,21485,30591.7329575,3167.8372275,33759.570185,27468,3915.7
"INDHOTEL",4720,15778,20498,32324.4616,1434.06,33758.5216,51969,678
"SUNPHARMA",5166,38850,44016,31287.43737,2256.25869,33543.69606,90190,1727.9
"SBILIFE",4102,16701,20803,32150.688825,1005.5941125,33156.2829375,55341,2076.9
"PFC",5725,72163,77888,27526.03659,5244.75575,32770.79234,110809,369.95
"EICHERMOT",3964,37588,41552,29466.06032,3055.04505,32521.10537,58241,7383
"ICICIGI",4955,29287,34242,30337.7884225,1971.6872175,32309.47564,29807,1890.5
"CDSL",4206,22687,26893,28373.97585,2279.7511475,30653.7269975,55269,1419
"DRREDDY",3812,14118,17930,28556.8424375,1450.0769375,30006.919375,41317,1187.9
"BAJAJFINSV",5634,29304,34938,28266.188875,1558.00995,29824.198825,107541,2007
"SUZLON",6384,20810,27194,28050.2712825,1407.24659,29457.5178725,69130,48.56
"MAZDOCK",5321,27400,32721,26493.67376,2923.62624,29417.3,64183,2475.6
"INOXWIND",6773,16686,23459,27657.0912475,1479.44368,29136.5349275,49786,114.84
"VBL",4841,17239,22080,27139.471875,1359.952425,28499.4243,63023,500.75
"CUMMINSIND",3381,13633,17014,26871.8514,1502.18422,28374.03562,37744,3970
"CHOLAFIN",2522,8169,10691,26972.189375,1101.1643125,28073.3536875,35194,1700.1
"VOLTAS",4815,10372,15187,26339.9680875,717.5459625,27057.51405,43433,1455
"YESBANK",3563,11247,14810,25374.00173,1315.19723,26689.19896,56721,22.78
"HDFCAMC",3295,10651,13946,24588.4923,1168.99497,25757.48727,37197,2490
"COLPAL",5120,20670,25790,24328.69416,1359.83025,25688.52441,52428,2105.5
"APOLLOHOSP",2424,27544,29968,22143.7163,2683.9411,24827.6574,46392,7308
"DIVISLAB",3589,23323,26912,23101.27472,1681.69768,24782.9724,58318,6430
"ADANIPORTS",3391,21800,25191,23178.870735,1488.7912175,24667.6619525,81666,1429.9
"LUPIN",2539,9007,11546,23492.2006775,919.34266,24411.5433375,26795,2177.4
"IEX",3889,30438,34327,20541.11925,3424.64175,23965.761,69321,141.45
"NBCC",3324,8839,12163,22908.09365,919.2755,23827.36915,32279,105.29
"ABB",3599,16794,20393,22449.9455375,1350.5244625,23800.47,37324,4960
"POLICYBZR",3880,15143,19023,22401.76463,1230.68519,23632.44982,33059,1631
"PERSISTENT",3386,11037,14423,21465.86096,1533.48978,22999.35074,35364,6350
"BRITANNIA",2995,10365,13360,22235.425,710.8680625,22946.2930625,37754,5907
"MPHASIS",2726,8403,11129,21440.3668875,1200.9151,22641.2819875,23671,2860
"BOSCHLTD",2244,20700,22944,21170.8364275,1367.57511,22538.4115375,25925,37890
"AMBUJACEM",3759,15657,19416,21340.88208,1080.27045,22421.15253,75980,537
"HINDPETRO",2294,9857,12151,20881.395405,1396.9472625,22278.3426675,34362,448.5
"DABUR",3096,24496,27592,20206.93725,1696.6755,21903.61275,36453,520.65
"PAGEIND",4131,14013,18144,21382.06776,411.78456,21793.85232,29443,34550
"KEI",2736,10441,13177,20588.91359,1189.335805,21778.249395,11160,4330
"LICHSGFIN",3959,10911,14870,20619.842,770.4748,21390.3168,52719,521
"TATAPOWER",3632,28806,32438,19431.69998,1900.74903,21332.44901,90102,367.9
"CGPOWER",3887,18903,22790,19355.952225,1812.662315,21168.61454,50805,579.75
"OBEROIRLTY",3615,4390,8005,20732.647985,381.62243,21114.270415,20760,1655.8
"DELHIVERY",2494,5121,7615,20485.340805,579.8797075,21065.2205125,17954,395.1
"ADANIGREEN",3439,13758,17197,19396.90068,1463.78412,20860.6848,63141,935.5
"NTPC",3603,56252,59855,18258.7902,2582.43825,20841.22845,106834,337.95
"NYKAA",2532,6553,9085,20027.05125,607.4603125,20634.5115625,21767,255.95
"PREMIERENE",4503,8104,12607,19347.12597,798.5292375,20145.6552075,22687,747.65
"SBICARD",2849,6656,9505,19451.56928,567.56928,20019.13856,36220,858
"JINDALSTEL",2978,10933,13911,18984.46175,1018.8895625,20003.3513125,34883,1011
"BDL",3352,21239,24591,17821.23448,2071.513675,19892.748155,34914,1520.2
"HAVELLS",2635,8222,10857,18894.73685,712.01415,19606.751,32852,1428.2
"INDIANB",2238,6665,8903,18372.3384,773.694,19146.0324,18419,817.7
"ADANIENSOL",2827,7799,10626,17940.0265425,858.26412,18798.2906625,37278,933
"NMDC",3174,14789,17963,17587.96875,1197.900225,18785.868975,83978,82.05
"SIEMENS",3398,16111,19509,17673.80559,1089.1093675,18762.9149575,29451,2942.1
"MAXHEALTH",3392,8367,11759,18140.2071375,585.5390625,18725.7462,54043,1029.9
"POWERINDIA",1975,12301,14276,17055.096555,1668.821055,18723.91761,17480,17072
"GAIL",3462,8426,11888,18158.916195,546.663285,18705.57948,54880,165.3
"NESTLEIND",2726,9337,12063,17951.197,694.03525,18645.23225,51080,1315.6
"TATATECH",3317,12967,16284,17473.37712,1062.15184,18535.52896,34038,659.85
"AMBER",2834,14108,16942,17293.15058,1214.24742,18507.398,20890,6145
"NAUKRI",3575,8490,12065,17727.70635,494.54055,18222.2469,38952,1333.9
"MFSL",2695,5551,8246,17821.43548,230.56284,18051.99832,30414,1645
"POWERGRID",3534,14837,18371,17361.45292,668.28833,18029.74125,90506,259.2
"TORNTPHARM",1807,2294,4101,17824.739375,176.620975,18001.36035,12778,3933.1
"BANDHANBNK",3304,9121,12425,17023.60224,841.45608,17865.05832,55808,143.43
"MOTHERSON",2422,6518,8940,17222.90403,544.34265,17767.24668,44323,114.38
"JUBLFOOD",2600,7355,9955,17097.7635,527.284125,17625.047625,40459,527.1
"WAAREEENER",3557,17400,20957,16092.13928,1090.7315825,17182.8708625,39177,2595
"LTIM",1763,8093,9856,16081.00854,1046.99679,17128.00533,26284,6108
"KFINTECH",3288,3630,6918,16793.389,248.15815,17041.54715,18270,1054
"CONCOR",2540,7391,9931,16407.2755,518.084625,16925.360125,45201,517.65
"CAMS",2934,8621,11555,15595.507725,682.0263,16277.534025,19726,712.8
"SWIGGY",3465,5519,8984,15813.44544,459.39569,16272.84113,27997,350.2
"MARICO",1745,3582,5327,15829.0986,272.81496,16101.91356,36744,754.2
"DALBHARAT",2264,4189,6453,15506.4593125,486.245045,15992.7043575,13890,2102.9
"BHARATFORG",2091,7926,10017,15276.4765,704.0375,15980.514,27458,1460.3
"LODHA",3158,7962,11120,15204.85974,626.999895,15831.859635,37891,1071.4
"NHPC",2900,10022,12922,15090.29504,654.93568,15745.23072,21267,81.23
"GMRAIRPORT",2155,9123,11278,14986.9683675,743.63823,15730.6065975,52318,99.32
"PNBHOUSING",2416,3906,6322,15254.70336,333.145345,15587.848705,28179,970.7
"IOC",1875,10394,12269,14411.035275,996.0263625,15407.0616375,41159,157.22
"OFSS",2447,11829,14276,14041.4337525,1109.6968125,15151.130565,30517,7685
"BANKINDIA",1908,3784,5692,14621.53368,458.83968,15080.37336,17674,147.46
"BPCL",1990,11281,13271,14015.63885,1017.565425,15033.204275,31517,354.5
"ALKEM",1941,7419,9360,14221.867475,653.258875,14875.12635,17448,5865
"PGEL",2477,13577,16054,13865.866455,990.5878,14856.454255,24272,590.9
"IIFL",1296,7676,8972,13707.78552,1093.365075,14801.150595,12554,636.05
"PRESTIGE",2018,5880,7898,13745.94372,645.2325,14391.17622,16768,1513.5
"UNITDSPR",2656,7509,10165,14028.11464,362.69156,14390.8062,54543,1318
"ASTRAL",2275,5602,7877,13903.899395,434.65855,14338.557945,27609,1435.1
"KALYANKJIL",2277,12844,15121,13260.0682875,1047.423435,14307.4917225,46427,493
"IRFC",2528,9883,12411,13124.8398,900.98725,14025.82705,46087,121.3
"BAJAJHLDNG",2539,7465,10004,13670.01878,349.461545,14019.480325,11961,10798
"SYNGENE",2082,4626,6708,13078.7448,513.3283,13592.0731,18006,631.1
"TATACONSUM",1998,6602,8600,13106.94198,452.88595,13559.82793,35490,1188.8
"CROMPTON",2786,9568,12354,12622.70142,518.15718,13140.8586,49882,252.45
"ZYDUSLIFE",1517,4073,5590,12245.95323,321.85926,12567.81249,21028,900.1
"HUDCO",1996,6722,8718,11962.426155,550.767015,12513.19317,30958,215.3
"FORTIS",1649,7785,9434,11536.8368525,628.59475,12165.4316025,22501,910
"SUPREMEIND",1921,4939,6860,11696.9463975,432.740595,12129.6869925,19624,3475
"APLAPOLLO",1769,2559,4328,11780.80806,238.85505,12019.66311,35541,1907
"PATANJALI",2320,3337,5657,11412.04428,175.58271,11587.62699,53882,543.7
"JSWENERGY",2186,7427,9613,10779.9415,539.3285,11319.27,53312,493.1
"PIIND",1917,4447,6364,10904.9220875,312.9530775,11217.875165,23030,3250
"SRF",1690,3881,5571,10295.00668,235.74552,10530.7522,28558,3026.9
"PHOENIXLTD",1468,5252,6720,9772.66689,548.26471,10320.9316,14682,1892.5
"EXIDEIND",1516,5968,7484,9464.21748,414.6066,9878.82408,36254,345.85
"LICI",1643,5229,6872,9585.23048,272.69844,9857.92892,33868,830.8
"SHREECEM",1386,6443,7829,9425.5196625,233.6159275,9659.13559,16282,27100
"SONACOMS",1607,3353,4960,9043.78839,284.4029825,9328.1913725,20607,456.95
"PETRONET",1562,6569,8131,8516.43004,456.82688,8973.25692,39379,287.05
"TIINDIA",1794,6029,7823,8590.94052,313.58324,8904.52376,28564,2381.8
"GODREJCP",1406,2532,3938,8711.1359,169.5938,8880.7297,25240,1233
"KPITTECH",1638,3762,5400,8134.73834,246.0080625,8380.7464025,17732,1173.7
"UNOMINDA",1192,3202,4394,7882.69053,287.409155,8170.099685,13456,1200.9
"PPLPHARMA",1805,3607,5412,7925.1162375,166.2614625,8091.3777,19452,168.08
"FINNIFTY",232,37947,38179,3850.98558,4037.4262439999998,7888.411824,18945,27586
"PIDILITIND",974,3807,4781,7305.40755,224.8129,7530.22045,20781,1495
"360ONE",1253,3603,4856,7113.7402,353.6211,7467.3613,9825,1139.2
"NIFTYNXT50",429,464,893,7360.530395,70.6941225,7431.2245175,1433,68522
"MANKIND",1236,6476,7712,6141.160395,366.6703275,6507.8307225,16204,2216.5
"BLUESTARCO",1047,3694,4741,6075.38672,152.9463975,6228.3331175,12377,1788.7
"NUVAMA",779,1570,2349,5524.5019,133.21735,5657.71925,9129,1421
"TORNTPOWER",675,2001,2676,3855.1380675,80.67911,3935.8171775,12387,1335.5
"SAIL",187,248,435,1301.21662,26.06667,1327.28329,56382,147.62
"SAMMAANCAP",201,85,286,1226.62875,10.81966,1237.44841,40453,142
