"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"TVSMOTOR",8834,78575,87409,60015.87235,10950.9162875,70966.7886375,63707,3874.5
"COFORGE",9803,45551,55354,60757.8946125,7219.77885,67977.6734625,89218,1653
"UPL",5788,20794,26582,63444.738717,4448.2812619999995,67893.01997899999,43285,804
"RBLBANK",6020,17478,23498,61577.2908025,3185.0485575,64762.33936,32632,320.8
"BHARTIARTL",5982,40360,46342,60274.3619125,4114.71771,64389.0796225,129824,2108.5
"TATAPOWER",9941,68185,78126,56498.2959,5481.279125,61979.575025,72151,392.65
"TCS",9956,74868,84824,56595.467005,4720.4982825,61315.9652875,205269,3245.7
"DLF",9170,47472,56642,53238.068565,5591.6369025,58829.7054675,85885,698.3
"HAL",7903,54163,62066,52525.65021,6060.47169,58586.1219,108063,4418
"PAYTM",5367,24152,29519,51755.979405,5480.385055,57236.36446,33505,1338.4
"LT",7067,41319,48386,51680.0443425,3887.6493425,55567.693685,106399,4164.7
"PNB",5156,14824,19980,51844.8896,3017.0904,54861.98,46541,125.68
"YESBANK",7234,22613,29847,49958.98402,2804.45805,52763.44207,51880,22.31
"SAMMAANCAP",7499,18108,25607,48133.28066,3153.42005,51286.70071,37782,148.51
"ADANIENT",6494,31375,37869,45900.481755600005,4392.751354200001,50293.23310979999,107403,2278
"TITAN",6367,44587,50954,45108.7525525,4377.232545,49485.9850975,88848,4050.3
"IREDA",8752,34884,43636,43822.9281,5246.8428,49069.7709,28625,146.98
"KAYNES",10653,59295,69948,42120.28485,6457.77935,48578.0642,67084,3978
"PGEL",7022,36909,43931,40298.2989,5921.3272,46219.6261,19828,602.75
"VOLTAS",7373,50632,58005,39433.9927875,5365.997625,44799.9904125,39035,1429.5
"ETERNAL",5830,25505,31335,40532.985025,3445.0716425,43978.0566675,145917,284.1
"WIPRO",5075,20260,25335,40649.0499,2656.1214,43305.1713,50952,269
"INDIANB",4457,24227,28684,38354.297,4691.3083,43045.6053,17826,861.35
"TMPV",13072,65355,78427,38949.82176,3365.10744,42314.9292,189466,370.35
"HUDCO",6201,15640,21841,39566.3365575,2680.1285775,42246.465135,24508,231.5
"NMDC",6738,23428,30166,38623.47975,3023.838,41647.31775,75921,84.46
"IDFCFIRSTB",4908,13656,18564,39399.7742775,1807.33763,41207.1119075,50625,85.87
"POWERGRID",7425,39643,47068,38312.77895,2527.50787,40840.28682,72915,271.15
"FORTIS",5411,15252,20663,38493.302175,2334.979365,40828.28154,20947,915.65
"HINDPETRO",3828,10233,14061,38693.98917,1989.71397,40683.70314,28191,497.25
"INDHOTEL",5048,18308,23356,37863.4997,2050.5624,39914.0621,37037,748
"MUTHOOTFIN",3426,18209,21635,36428.459815,3247.94316,39676.402975,23462,3827
"JINDALSTEL",5499,17263,22762,37140.6200625,2469.3390625,39609.959125,33199,1080
"MOTHERSON",4624,17567,22191,35165.23014,3124.90356,38290.1337,37120,122
"ANGELONE",5578,23268,28846,33216.4602,3589.191775,36805.651975,31373,2394
"AMBUJACEM",5756,19159,24915,34217.24523,1880.76567,36098.0109,69084,566.05
"WAAREEENER",6762,16343,23105,34011.05106,1708.26614,35719.3172,11884,2866
"IIFL",3036,13527,16563,32082.20136,3593.15286,35675.35422,11879,644.4
"ADANIGREEN",5241,17278,22519,32785.51218,2556.14586,35341.65804,57036,1038.4
"IRFC",5820,21829,27649,31828.8178,3351.405075,35180.222875,39322,128.44
"UNIONBANK",4771,14182,18953,33111.6762975,2026.86771,35138.5440075,27456,157
"RVNL",5457,31997,37454,30108.26471,4961.4305775,35069.6952875,62792,365.25
"JSWENERGY",6137,25210,31347,31393.7061,3037.9519,34431.658,55123,510.05
"POLYCAB",3186,18747,21933,31175.82795,3181.492425,34357.320375,27858,7810
"ULTRACEMCO",5430,26453,31883,32422.60575,1915.987435,34338.593185,75723,11920
"FEDERALBNK",2428,7674,10102,32517.921,1615.625,34133.546,18691,266.5
"EICHERMOT",4195,30254,34449,30953.75473,3176.22821,34129.98294,49225,7344
"BANDHANBNK",6198,13510,19708,32359.57992,1560.44232,33920.02224,50236,144.95
"ABCAPITAL",2783,11800,14583,31470.36517,2430.81974,33901.18491,34129,361.4
"APOLLOHOSP",3461,22451,25912,30920.3582,2610.4478875,33530.8060875,39405,7123.5
"MARICO",3535,8502,12037,32281.95276,1137.26484,33419.2176,32709,758
"GLENMARK",4104,10638,14742,31698.2053125,1498.150725,33196.3560375,41730,2073
"UNITDSPR",5541,22330,27871,30923.30992,1840.26436,32763.57428,48359,1381
"MANAPPURAM",3259,9431,12690,30785.4831,1946.6121,32732.0952,20638,311
"SUZLON",6249,20955,27204,30498.4487375,2198.4367525,32696.88549,52648,54.29
"VBL",5507,14977,20484,30679.250175,1694.7381375,32373.9883125,59174,493.5
"INDIGO",3806,24811,28617,29353.702785,2820.231675,32173.93446,103081,5105
"BHARATFORG",3996,14390,18386,29661.7082,2046.70205,31708.41025,25593,1479
"GAIL",5360,22874,28234,29699.41086,1868.342805,31567.753665,44677,175.47
"DRREDDY",3666,21134,24800,28660.3910625,2365.8784375,31026.2695,32802,1257.6
"IOC",3538,13639,17177,28834.9907625,1737.4251375,30572.4159,34647,166.68
"SBICARD",4114,10579,14693,28800.99704,1178.68608,29979.68312,29320,876.1
"PATANJALI",5782,7116,12898,28906.91001,775.51488,29682.42489,50113,557.65
"ONGC",5003,35919,40922,27262.24335,2352.2427,29614.48605,81653,242
"AUBANK",2717,8461,11178,27372.9367,1672.7521,29045.6888,28790,999.45
"INOXWIND",5915,13693,19608,26992.0804725,1553.8512275,28545.9317,34712,127.65
"ADANIENSOL",3642,13062,16704,26166.130785,2321.52048,28487.651265,34063,1054.7
"IRCTC",4169,28076,32245,25407.8971125,2864.2000625,28272.097175,52059,694.8
"POLICYBZR",4295,9179,13474,27031.764375,1138.13329,28169.897665,23887,1786.3
"LAURUSLABS",2775,7870,10645,26326.95735,1723.567525,28050.524875,29272,1107
"ASIANPAINT",3563,33429,36992,24833.46095,2771.73475,27605.1957,80158,2771.6
"JSWSTEEL",3210,14157,17367,25633.2273975,1821.9475125,27455.17491,99101,1178.1
"UNOMINDA",3535,8114,11649,25652.14091,1202.241095,26854.382005,11008,1322.2
"BPCL",3248,12059,15307,24606.8779325,1547.357595,26154.2355275,24812,381.45
"BANKINDIA",3186,7768,10954,24809.03256,1257.58828,26066.62084,14591,149.25
"JUBLFOOD",3595,10416,14011,24799.5385,1155.48575,25955.02425,32577,552.4
"BAJAJFINSV",4642,27748,32390,23763.842675,1863.92005,25627.762725,98792,2039.5
"APLAPOLLO",3539,11028,14567,24250.7055,1303.11524,25553.82074,34190,1930.2
"GRASIM",3359,10553,13912,24197.23745,983.735875,25180.973325,72846,2865
"CDSL",3242,16527,19769,22600.440815,2256.05164,24856.492455,42827,1466.6
"BDL",4185,21769,25954,21952.097195,2727.56372,24679.660915,30460,1493
"CONCOR",3364,14148,17512,22387.8765,1967.847,24355.7235,45420,532.1
"LTF",3132,11043,14175,22596.181875,1743.099075,24339.28095,33869,319.1
"NHPC",4067,23710,27777,21475.16864,2675.55456,24150.7232,18468,83.7
"TORNTPOWER",3609,21697,25306,21246.4043725,2850.4284625,24096.832835,11131,1400.6
"MAZDOCK",4262,20849,25111,21366.59388,2553.28662,23919.8805,53912,2495
"PNBHOUSING",3346,10854,14200,21746.85513,1659.622315,23406.477445,30918,999.05
"AUROPHARMA",3285,8961,12246,21953.74489,1092.89488,23046.63977,48832,1215
"SUPREMEIND",3384,14628,18012,20875.92101,2001.578355,22877.499365,16273,3532.8
"GODREJPROP",3749,12761,16510,21303.898165,1387.24135,22691.139515,43948,2070
"ASTRAL",3398,10897,14295,21052.39251,1243.255475,22295.647985,26517,1454.9
"DMART",3571,14771,18342,20007.00858,1492.242945,21499.251525,52583,3721
"GMRAIRPORT",2681,9215,11896,19888.98651,1502.357805,21391.344315,42153,105.55
"ADANIPORTS",2752,16175,18927,19556.28789,1666.70945,21222.99734,72643,1490
"HCLTECH",3411,17924,21335,19480.2846,1316.83433,20797.11893,66640,1640
"SBILIFE",2406,17406,19812,18720.145275,1846.3236375,20566.4689125,33206,2062.2
"LICHSGFIN",3557,11447,15004,19420.4407,997.4668,20417.9075,46598,545.7
"BIOCON",1897,8852,10749,18693.85325,1578.96225,20272.8155,26474,393.45
"PERSISTENT",3005,9271,12276,18959.6614,1273.68667,20233.34807,31873,6295
"TATAELXSI",3342,19545,22887,17811.2831,2201.48076,20012.76386,25320,5375
"HDFCAMC",2386,6394,8780,19080.72105,854.70336,19935.42441,27334,2659.1
"TECHM",1925,6938,8863,18707.76948,1047.61404,19755.38352,42388,1612.2
"NBCC",2357,4809,7166,18874.88265,855.0217,19729.90435,24171,122.7
"TATACONSUM",2929,9861,12790,19038.691485,689.69461,19728.386095,31745,1171.8
"SHREECEM",2657,11025,13682,17937.1961825,489.97828,18427.1744625,14516,27095
"LODHA",3520,10849,14369,17232.827175,1191.72429,18424.551465,35817,1086.5
"CUMMINSIND",1947,5569,7516,17490.67934,879.7552,18370.43454,21688,4490.1
"HDFCLIFE",2098,7532,9630,17497.30532,871.53517,18368.84049,42298,753.2
"LTIM",1887,7279,9166,17319.885615,973.285425,18293.17104,21409,6085.5
"ABB",2608,5845,8453,16987.277025,549.086725,17536.36375,24804,5219
"LUPIN",1865,5095,6960,16770.5954125,672.5917825,17443.187195,22110,2108
"CGPOWER",2871,14240,17111,15837.024985,1507.385495,17344.41048,26096,651.2
"HAVELLS",2191,7238,9429,15814.9462,824.42195,16639.36815,22128,1440.9
"NYKAA",1912,3779,5691,15899.2953125,643.9015625,16543.196875,19439,264.35
"CROMPTON",3365,10877,14242,15376.78422,853.71534,16230.49956,43780,252
"KALYANKJIL",2629,6941,9570,15331.20871,836.7568625,16167.9655725,36490,495.5
"MAXHEALTH",2750,6874,9624,15331.47735,650.6320275,15982.1093775,50059,1061.1
"POWERINDIA",1588,5382,6970,14992.168425,932.671615,15924.84004,7416,18805
"NESTLEIND",2347,8193,10540,15150.525,686.50745,15837.03245,39472,1280.4
"OBEROIRLTY",2378,9945,12323,14312.30948,1461.12113,15773.43061,16444,1731
"SUNPHARMA",2374,19218,21592,14422.77536,1309.364595,15732.139955,70905,1729.9
"CAMS",2576,6731,9307,14602.158225,818.811,15420.969225,16239,757
"EXIDEIND",2151,7296,9447,14299.65,786.28806,15085.93806,26796,368.15
"TATATECH",2708,9553,12261,14201.81392,828.36312,15030.17704,23796,656.8
"SOLARINDS",2259,11287,13546,13938.75945,972.21523,14910.97468,37038,12328
"SIEMENS",2509,11784,14293,13637.114645,1062.59489,14699.709535,22271,3100
"SONACOMS",2335,5240,7575,13974.51874,697.832275,14672.351015,15274,486.3
"SWIGGY",2825,4452,7277,14173.49622,474.99413,14648.49035,9077,387.05
"GODREJCP",2254,5114,7368,13951.1974,472.7481,14423.9455,23187,1236
"BRITANNIA",1776,10022,11798,13366.4497125,833.1768125,14199.626525,30091,5988
"AMBER",1952,7006,8958,12676.47501,858.51853,13534.99354,15151,6485
"CIPLA",2225,12310,14535,12660.9727875,873.60615,13534.5789375,48062,1510
"PPLPHARMA",2600,11251,13851,12068.4774,1124.17305,13192.65045,14843,178.31
"DIVISLAB",1915,9813,11728,12274.58056,721.65141,12996.23197,44254,6392
"PETRONET",2124,13327,15451,11700.25548,1054.33945,12754.59493,39972,290.75
"BLUESTARCO",2044,5093,7137,12039.46081,677.7352725,12717.1960825,9393,1803.1
"DALBHARAT",1748,3449,5197,12243.942945,470.716285,12714.65923,12470,2150
"MPHASIS",1503,3925,5428,11654.669345,515.7304075,12170.3997525,25086,2811
"SRF",1878,5791,7669,11548.88774,554.3164,12103.20414,25711,3052.4
"IEX",2178,8396,10574,10992.712125,973.046625,11965.75875,33080,134.49
"KEI",1329,5815,7144,10623.7454575,994.882665,11618.6281225,8519,4510
"LICI",1700,5652,7352,10270.2313,414.68574,10684.91704,25689,861
"MFSL",1470,1711,3181,9898.71084,183.07824,10081.78908,23747,1673.8
"OFSS",1564,8265,9829,9095.0777775,922.08876,10017.1665375,26115,7740
"PAGEIND",1721,8618,10339,9269.293353,535.062429,9804.355782,21420,35755
"KPITTECH",1901,4208,6109,9394.1762,401.4237625,9795.5999625,13540,1167.8
"TORNTPHARM",956,1829,2785,9270.0478,224.508775,9494.556575,10186,3871.6
"ICICIPRULI",1452,2558,4010,9162.1476625,273.25055,9435.3982125,23041,678.3
"SAIL",1293,1369,2662,9016.97679,165.95935,9182.93614,62250,147.4
"PIDILITIND",1210,2432,3642,8983.797,196.9686,9180.7656,18858,1477
"FINNIFTY",305,27943,28248,5120.81946,4056.48399,9177.30345,8313,27899.15
"PIIND",1525,3995,5520,8637.8663875,354.8690425,8992.73543,17069,3249
"PHOENIXLTD",1266,3151,4417,8429.86431,427.80017,8857.66448,11222,1897
"DELHIVERY",989,2987,3976,8320.4771375,438.49149,8758.9686275,11579,404.25
"TIINDIA",1582,4449,6031,8275.12134,405.1387,8680.26004,22977,2604.9
"NAUKRI",1574,7275,8849,8065.8723375,605.72145,8671.5937875,29071,1364.1
"ICICIGI",1268,4146,5414,8186.01615,459.5103175,8645.5264675,19702,1972
"ALKEM",1159,2533,3692,8067.0528625,263.0023875,8330.05525,13971,5585
"COLPAL",1697,5691,7388,8009.810955,281.1023325,8290.9132875,42113,2094
"SYNGENE",1072,4591,5663,7058.4133,557.9167,7616.33,11546,656
"ZYDUSLIFE",875,2715,3590,7253.40366,270.38376,7523.78742,17416,917.95
"NUVAMA",939,2383,3322,6920.4604,415.08105,7335.54145,8327,1469.8
"360ONE",1110,2412,3522,6638.33715,315.68225,6954.0194,6493,1200
"MANKIND",1347,2898,4245,6669.6548625,264.7243575,6934.37922,12888,2202
"KFINTECH",1180,2355,3535,6388.5672,192.8427,6581.4099,9414,1085
"PRESTIGE",846,1823,2669,6192.452115,266.88411,6459.336225,11583,1620
"NIFTYNXT50",349,308,657,6148.924765,59.005355,6207.93012,1091,70416.9
"OIL",919,3460,4379,5544.8519,314.45484,5859.30674,13018,428.2
"PREMIERENE",1026,2747,3773,5036.406025,297.627475,5334.0335,3589,847
"BAJAJHLDNG",864,3629,4493,4845.520795,265.99513,5111.515925,3073,11197
