"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NYKAA",3429,6930,10359,26948.5840625,852.08625,27800.6703125,27394,253.55
"BHARATFORG",3835,12438,16273,26387.2082,1313.2299,27700.4381,25608,1387.8
"KALYANKJIL",4531,22450,26981,24973.429085,2053.97426,27027.403345,41506,473.4
"DIVISLAB",4142,10263,14405,26171.1109,855.64702,27026.75792,46207,6272
"GAIL",4839,17133,21972,25560.93645,1203.289605,26764.226055,65489,167.9
"YESBANK",3713,14531,18244,25406.85888,1328.41473,26735.27361,55211,22.06
"SBILIFE",3394,13195,16589,25581.1491,1059.5115375,26640.6606375,33532,2002.1
"ULTRACEMCO",4474,19604,24078,25733.808335,882.117245,26615.92558,82268,11420
"BAJAJFINSV",4791,26566,31357,24826.83915,1671.93335,26498.7725,108715,2065.5
"MPHASIS",3146,9410,12556,25006.8923225,1004.79874,26011.6910625,30551,2871.9
"AUROPHARMA",3892,9328,13220,25151.768675,788.983305,25940.75198,55138,1160.5
"SUZLON",5728,19865,25593,24255.9216925,1664.9233125,25920.845005,65716,52.64
"MOTHERSON",3299,11015,14314,23599.170525,1663.201695,25262.37222,44086,116.9
"JINDALSTEL",3801,10432,14233,23722.722125,1097.4080625,24820.1301875,33815,1000.3
"LUPIN",2735,8047,10782,23939.523675,840.1282275,24779.6519025,29970,2055.3
"HDFCLIFE",2708,17621,20329,22714.7349,1579.82055,24294.55545,49003,762.8
"MAXHEALTH",4158,10151,14309,23483.913075,701.3546925,24185.2677675,52430,1075.6
"KAYNES",5381,10247,15628,22482.00347,1536.10713,24018.1106,111833,4356
"CONCOR",3674,9200,12874,23194.737625,804.2795,23999.017125,48330,505
"SOLARINDS",2547,11090,13637,22847.101105,1034.0793475,23881.1804525,24015,12594
"SAIL",3719,6298,10017,22626.29444,688.30137,23314.59581,52550,128.8
"TIINDIA",4204,16491,20695,21962.7088,1119.11806,23081.82686,24389,2665
"LICHSGFIN",4037,12196,16233,21452.6256,907.8,22360.4256,52093,533.7
"UNIONBANK",3194,9924,13118,21081.975285,1215.6683025,22297.6435875,33590,150.44
"SIEMENS",4882,38175,43057,19690.0137925,2391.989825,22082.0036175,38977,3136
"HDFCAMC",2791,6494,9285,21403.62942,644.71923,22048.34865,27028,2549
"MANAPPURAM",2562,4626,7188,21052.0908,656.574,21708.6648,23131,274.75
"SUNPHARMA",3228,24155,27383,20266.689765,1339.10273,21605.792495,63566,1774.2
"CIPLA",3529,18396,21925,19868.6383125,1017.9772875,20886.6156,63721,1493
"POWERGRID",3990,11218,15208,20150.92329,572.62447,20723.54776,65790,264.4
"HUDCO",3223,14101,17324,19122.0618525,1519.43127,20641.4931225,30932,213.7
"COALINDIA",3865,12694,16559,19768.122225,661.46571,20429.587935,67033,378.85
"IIFL",2004,10526,12530,18556.436745,1785.212055,20341.6488,13451,567.05
"IREDA",4165,10924,15089,18889.70289,978.62976,19868.33265,31236,134.72
"IOC",2391,10374,12765,18742.73895,1018.5761625,19761.3151125,34908,162.95
"ONGC",3512,12084,15596,18943.8813,617.421825,19561.303125,70265,239.32
"DMART",3172,12811,15983,18543.25725,926.33829,19469.59554,52148,3912
"PNBHOUSING",3263,5659,8922,18586.676745,503.87051,19090.547255,33430,880.5
"OFSS",2968,9477,12445,17920.4613375,851.2117425,18771.67308,30098,8062
"HAVELLS",2558,5298,7856,18151.1633,385.9758,18537.1391,24569,1417
"BANKINDIA",2463,3851,6314,17950.57212,421.6108,18372.18292,17617,141.33
"AMBUJACEM",3060,9599,12659,17093.67408,706.29279,17799.96687,68513,532.25
"ABB",2683,8110,10793,17069.1251,678.085825,17747.210925,33040,5108
"KEI",2375,5329,7704,16813.0517975,610.19434,17423.2461375,10785,4072.9
"ZYDUSLIFE",2042,4645,6687,16995.63771,402.42402,17398.06173,19417,920
"OBEROIRLTY",2874,12346,15220,16316.35544,1027.591355,17343.946795,23298,1628
"VOLTAS",3303,7175,10478,16408.360575,522.287025,16930.6476,44190,1332.5
"LICI",2651,13201,15852,15954.83057,828.77452,16783.60509,31720,862.65
"NMDC",3136,10662,13798,15768.09045,951.303825,16719.394275,72154,74.78
"NBCC",2287,4914,7201,16080.7855,582.3129,16663.0984,22256,108.35
"FORTIS",2365,6985,9350,15817.789525,670.4741225,16488.2636475,30145,865.95
"TATACONSUM",2549,5232,7781,16070.484155,338.07246,16408.556615,35991,1145.6
"COLPAL",3258,8244,11502,15879.35241,467.6839425,16347.0363525,43858,2172
"INOXWIND",3755,11818,15573,15350.913309900001,929.7817409999999,16280.6950509,45114,124.61
"BPCL",2180,7757,9937,15362.377525,759.21291,16121.590435,25410,354.9
"MFSL",2210,7680,9890,14937.24468,723.79104,15661.03572,26506,1690
"PRESTIGE",2010,8253,10263,14669.50644,950.36706,15619.8735,15938,1637.4
"ICICIPRULI",2582,5293,7875,14962.814985,483.5900925,15446.4050775,21217,623.25
"TATAELXSI",2868,13386,16254,14394.25751,715.4506,15109.70811,36097,4973
"NESTLEIND",2377,10900,13277,14505.6217,542.27115,15047.89285,53074,1216
"IEX",2579,14413,16992,13684.546125,1248.154875,14932.701,36817,141.25
"CAMS",2440,7323,9763,13717.852575,657.958725,14375.8113,25080,751
"ASTRAL",2280,4864,7144,13924.9113525,418.832145,14343.7434975,29064,1430.8
"HFCL",3098,8443,11541,13342.04817,973.456575,14315.504745,32064,67.2
"UNOMINDA",1979,4308,6287,13559.311315,462.26697,14021.578285,16088,1230
"UNITDSPR",2353,6124,8477,13490.26308,398.71468,13888.97776,46412,1435
"ADANIENSOL",1944,5032,6976,12731.1440175,550.7482275,13281.892245,36159,975.6
"SHREECEM",1985,5071,7056,12985.1954275,189.3469975,13174.542425,15864,26000
"GODREJCP",2281,3200,5481,12901.1464,220.53195,13121.67835,28259,1130.3
"SBICARD",1825,5531,7356,12636.5172,389.76808,13026.28528,31509,866
"LODHA",2511,9846,12357,12112.50699,744.47082,12856.97781,41959,1078
"IRCTC",2080,9198,11278,12186.3301,642.73965,12829.06975,41985,670.75
"NAUKRI",2295,7029,9324,11809.6566,489.477075,12299.133675,33579,1370.1
"EXIDEIND",1735,5522,7257,11641.49568,553.81392,12195.3096,25746,374.55
"JUBLFOOD",1593,4031,5624,11645.511625,320.316875,11965.8285,24721,585
"PIIND",1929,7852,9781,11200.4210325,475.990585,11676.4116175,20045,3353
"IRFC",2281,8623,10904,10942.0126,577.592,11519.6046,24129,113.6
"SONACOMS",2156,3904,6060,11074.158795,335.5180325,11409.6768275,20494,480
"MARICO",1253,4228,5481,11013.85428,358.92864,11372.78292,34136,730.75
"TORNTPHARM",1160,2710,3870,10912.21045,253.456525,11165.666975,13516,3764
"BRITANNIA",1363,6404,7767,10000.4836,515.2963625,10515.7799625,33943,5887
"PIDILITIND",1394,2930,4324,10176.10745,183.35085,10359.4583,18068,1459.5
"BOSCHLTD",1076,4194,5270,9901.1903,362.672535,10263.862835,11970,36840
"KFINTECH",2017,10888,12905,9456.426915,571.01993,10027.446845,18026,1038.9
"CROMPTON",2108,5563,7671,9624.80718,375.3549,10000.16208,49812,253.2
"TITAGARH",1674,8695,10369,9285.514785,701.832335,9987.34712,15444,776.75
"DALBHARAT",1506,3189,4695,9672.4881175,279.1345375,9951.622655,12041,1975.3
"TATATECH",1859,4707,6566,9684.61488,258.23064,9942.84552,27182,651.7
"PPLPHARMA",2032,3330,5362,8852.471325,191.0141875,9043.4855125,17088,173.44
"KPITTECH",1758,7293,9051,8567.62278,447.2364075,9014.8591875,16567,1205.5
"APLAPOLLO",1403,1357,2760,8548.753955,106.17425,8654.928205,24846,1740.6
"NIFTYNXT50",497,1078,1575,8386.7191025,202.4368475,8589.15595,2137,67704.45
"OIL",1458,2173,3631,8249.56412,165.0075,8414.57162,14423,402
"PETRONET",1650,5189,6839,8105.13294,283.53144,8388.66438,43391,269.8
"360ONE",1440,2779,4219,8141.5675,211.56065,8353.12815,8205,1115
"BLUESTARCO",1423,1125,2548,7999.817085,67.055235,8066.87232,7978,1723.2
"NHPC",1547,4089,5636,7553.34656,264.144,7817.49056,19140,76.25
"ICICIGI",1189,2705,3894,7557.1751125,182.83031,7740.0054225,25515,1941.4
"DABUR",1162,5078,6240,7344.9645,321.794875,7666.759375,27245,504.95
"PHOENIXLTD",1181,3495,4676,7181.48515,442.590295,7624.075445,14118,1733
"NUVAMA",1261,6749,8010,6733.1476025,579.073395,7312.2209975,11016,7080
"ALKEM",1011,2144,3155,7135.0939875,165.5286,7300.6225875,15074,5672
"PAGEIND",1256,5869,7125,7004.983144500001,232.0631775,7237.046322,27195,37200
"FINNIFTY",237,17746,17983,4261.4784660000005,2511.8088975,6773.2873635000005,16613,27549.75
"SUPREMEIND",1118,2670,3788,6526.17224,193.0423425,6719.2145825,21747,3325
"SYNGENE",934,1337,2271,5897.5102,88.0992,5985.6094,13140,626.5
"NCC",1274,4109,5383,5595.86664,278.03925,5873.90589,18804,162.72
"SAMMAANCAP",883,273,1156,5379.20669,73.78155,5452.98824,39739,141.6
"MANKIND",1080,2224,3304,5309.763975,97.8710625,5407.6350375,16387,2182
"TORNTPOWER",935,3250,4185,4453.4086525,170.18606,4623.5947125,12553,1254.1
"CYIENT",916,1928,2844,4435.17811,147.7608975,4582.9390075,13389,1134
"BANDHANBNK",864,611,1475,4322.36736,88.19676,4410.56412,55651,140.98
