"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"BANKINDIA",1952,4048,6000,14546.636,396.06892,14942.70492,17268,143
"MOTHERSON",1931,6692,8623,14011.62741,913.691355,14925.318765,43591,116.75
"UNITDSPR",2472,6661,9133,14366.52544,531.94212,14898.46756,46565,1454.4
"IEX",2395,18613,21008,13153.191375,1568.09475,14721.286125,37366,145.63
"INOXWIND",3269,9228,12497,13977.8777799,648.7501825,14626.6279624,41666,130.17
"NYKAA",1763,4457,6220,14093.765625,399.6103125,14493.3759375,26565,254.8
"FINNIFTY",441,41413,41854,7995.957049500001,6211.2458875,14207.202937,16363,27859.95
"VOLTAS",2732,7799,10531,13549.6705125,557.369925,14107.0404375,44139,1325.8
"BHARATFORG",1900,6956,8856,13350.7731,754.4078,14105.1809,25249,1403
"DELHIVERY",1558,6363,7921,13122.3620425,933.45286,14055.8149025,17147,405.65
"LODHA",2577,12072,14649,13005.837855,1031.57892,14037.416775,40962,1108.2
"TATACONSUM",2131,5415,7546,13599.153315,388.59491,13987.748225,36185,1161.9
"SAIL",2061,5761,7822,12860.95357,786.38661,13647.34018,50902,132.4
"AMBUJACEM",2259,8019,10278,12762.992445,552.86973,13315.862175,68732,535
"GRASIM",1858,4879,6737,12795.0289,401.9491,13196.978,83216,2747
"TATATECH",2318,8162,10480,12429.89984,561.12432,12991.02416,25626,666
"JUBLFOOD",1669,4025,5694,12352.49275,376.67075,12729.1635,25068,592.7
"POWERGRID",2324,10187,12511,11962.53984,651.98025,12614.52009,64162,269.9
"GAIL",2204,11313,13517,11872.99197,724.014585,12597.006555,64869,169.99
"IOC",1488,6936,8424,11759.5881,753.0485625,12512.6366625,34599,163.39
"TIINDIA",2250,5935,8185,12082.50902,415.92326,12498.43228,21030,2670
"NBCC",1634,4085,5719,11910.9159,511.5526,12422.4685,21218,112.07
"CIPLA",2008,11859,13867,11520.1740375,801.24315,12321.4171875,62080,1520.1
"CROMPTON",2473,8449,10922,11649.49218,524.24208,12173.73426,48525,260.2
"TORNTPHARM",1197,5695,6892,11364.39375,678.166425,12042.560175,13502,3776.1
"DMART",1872,9441,11313,11102.719785,824.018355,11926.73814,51427,3955.2
"SOLARINDS",1189,7600,8789,11081.596705,837.8251275,11919.4218325,22760,12840
"FORTIS",1639,5216,6855,11335.790615,398.303345,11734.09396,28020,885
"IRCTC",1854,7691,9545,10999.1644,589.236375,11588.400775,40712,675
"KEI",1543,2837,4380,11180.1151525,329.018375,11509.1335275,9673,4156.4
"ZYDUSLIFE",1324,1942,3266,11184.57297,189.63018,11374.20315,18332,932.7
"HAVELLS",1506,5270,6776,10822.663,501.999,11324.662,24525,1436.5
"LICI",1709,6481,8190,10493.9604,424.96412,10918.92452,29356,871.25
"ABB",1607,4786,6393,10419.0415125,423.1878125,10842.229325,33408,5180
"PIDILITIND",1383,4176,5559,10250.5836,323.38935,10573.97295,17649,1475
"APLAPOLLO",1638,2844,4482,10193.152655,254.022335,10447.17499,24372,1769
"SHREECEM",1428,2252,3680,9387.358935,158.5882975,9545.9472325,15868,26100
"GODREJCP",1619,3864,5483,9211.67845,259.82325,9471.5017,27630,1136.9
"DABUR",1380,6201,7581,8791.900625,471.134375,9263.035,26261,510.5
"PPLPHARMA",1944,5909,7853,8751.591825,416.4444375,9168.0362625,16988,179.99
"BOSCHLTD",864,3443,4307,7997.0074125,335.5328125,8332.540225,11567,36850
"ADANIENSOL",1156,5325,6481,7625.1668625,552.1323825,8177.299245,35681,978.5
"SYNGENE",1222,3875,5097,7821.3774,225.8268,8047.2042,13141,636.2
"CYIENT",1507,3659,5166,7563.75356,355.942515,7919.696075,13875,1168.5
"EXIDEIND",1096,4443,5539,7507.07496,380.9934,7888.06836,25823,380
"NAUKRI",1389,6332,7721,7262.64135,605.2618125,7867.9031625,34120,1387.5
"ALKEM",995,1835,2830,7105.20005,131.205575,7236.405625,15093,5685
"SONACOMS",1252,3931,5183,6613.23684,405.584725,7018.821565,20049,493.1
"BLUESTARCO",1210,1737,2947,6836.31858,157.7622475,6994.0808275,7675,1734.3
"PIIND",1131,2691,3822,6763.36787,224.2481675,6987.6160375,19617,3395.4
"KALYANKJIL",1108,6347,7455,6420.856825,519.996955,6940.85378,39146,492.45
"BANDHANBNK",1228,1008,2236,6338.93508,122.04504,6460.98012,58295,140.15
"PHOENIXLTD",1008,2535,3543,6147.55904,299.648475,6447.207515,14056,1725
"TITAGARH",1048,3933,4981,6030.45662,376.79178,6407.2484,15235,788.15
"ICICIGI",972,1662,2634,6284.61015,100.57606,6385.18621,24661,1975
"PAGEIND",1103,7044,8147,6191.6559314999995,163.1037675,6354.759699,27272,37490
"NUVAMA",1057,4997,6054,5719.0366975,508.1236925,6227.16039,11098,7179.5
"IRFC",1203,5911,7114,5873.933075,305.34295,6179.276025,22396,114.8
"DALBHARAT",862,1481,2343,5608.677425,150.30028,5758.977705,11192,1995
"ICICIPRULI",944,3343,4287,5458.947255,261.31842,5720.265675,20283,626
"360ONE",928,4402,5330,5308.1432,294.18055,5602.32375,7843,1146.1
"KPITTECH",1012,5554,6566,5164.72151,415.879275,5580.600785,16308,1262.2
"MANKIND",1002,3172,4174,4992.95529,131.113125,5124.068415,16789,2205
"NIFTYNXT50",275,739,1014,4733.2746375,142.3176525,4875.59229,1540,68720.55
"OIL",671,2032,2703,3871.23296,210.46606,4081.69902,13508,412.1
"NCC",831,3326,4157,3785.34627,217.52307,4002.86934,18912,168
"NHPC",625,3343,3968,3091.744,163.48864,3255.23264,18916,77.03
"SAMMAANCAP",192,112,304,1228.63298,18.64566,1247.27864,41397,148.18
