"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"JSWSTEEL",39023,61082,100105,290844.6542775,3555.8683425,294400.52262,112013,1092.5
"ADANIENT",41961,80063,122024,288151.7813403,5590.579131900001,293742.36047220003,145423,2201
"SBIN",39151,123343,162494,284127.52545,4514.1792,288641.70465,193915,965.7
"NMDC",51374,52777,104151,284095.8252,3643.21935,287739.04455,87487,81
"BAJFINANCE",37383,55164,92547,279760.88595,3850.2561,283611.14205,177706,998.5
"BEL",47972,155010,202982,273010.90842,7487.20137,280498.10979,174644,393.55
"HAL",40514,134501,175015,269447.62518,7265.66523,276713.29041,142820,4374
"M&M",35575,44155,79730,258045.43984,2233.27086,260278.7107,130723,3595
"INDUSINDBK",42863,39600,82463,253694.08407,2159.88444,255853.96851,98150,839.5
"KOTAKBANK",28820,45039,73859,250119.12596,2061.83848,252180.96444,139629,2157.1
"MCX",15505,435116,450621,215455.6531875,32477.6058375,247933.259025,79899,10945
"PNB",23781,47928,71709,229245.8176,4029.3824,233275.2,59074,120.6
"EICHERMOT",24204,54629,78833,226845.862245,4013.2702375,230859.1324825,57848,7275.5
"LT",30652,52595,83247,217878.829945,2047.489535,219926.31948,127172,4039
"INDUSTOWER",28899,30933,59832,208455.96486,2060.46885,210516.43371,75642,422.25
"WIPRO",26176,23679,49855,207495.3621,1493.2299,208988.592,69186,264.25
"ASIANPAINT",29571,111498,141069,204433.821525,3768.4364,208202.257925,97630,2775
"JIOFIN",28876,41211,70087,200672.639375,3345.241685,204017.88106,119087,293.8
"INDIGO",26027,160935,186962,199008.61905,3944.137665,202952.756715,206814,5085
"MARUTI",23720,146129,169849,197256.87851,4021.441915,201278.320425,126122,16552
"TECHM",20418,17465,37883,198618.03906,1197.60654,199815.6456,56879,1613.9
"ADANIPORTS",27882,72900,100782,194587.728885,3303.4087325,197891.1376175,84960,1453.4
"DLF",33872,25896,59768,193629.99282,2100.093105,195730.085925,99498,687.1
"BSE",18656,109052,127708,185360.662875,9659.97045,195020.633325,87783,2628.4
"GRASIM",26780,26717,53497,190172.0441,987.609525,191159.653625,80501,2846
"RECLTD",38707,55078,93785,184271.2473375,2902.27033,187173.5176675,120279,355.35
"TVSMOTOR",29182,36145,65327,184096.327065,1398.4301625,185494.7572275,66366,3579.5
"TITAN",25064,205167,230231,176010.3588775,8435.237405,184445.5962825,104697,3985
"SAIL",27061,88593,115654,173819.22627,10042.40305,183861.62932,62897,134.2
"RVNL",29945,266575,296520,161903.257355,21707.2379275,183610.4952825,82645,366.9
"HEROMOTOCO",21296,81482,102778,179074.934925,3262.92639,182337.861315,78735,5573.5
"HCLTECH",29550,34891,64441,169798.94925,1330.30058,171129.24983,80781,1630.6
"TMPV",56695,123080,179775,163906.05768,3508.63384,167414.69152,237614,358.95
"ASHOKLEY",18963,19157,38120,164179.1295,1615.0025,165794.132,58943,175.6
"VBL",30792,77180,107972,161669.19989,3945.5908575,165614.7907475,73361,482.5
"COALINDIA",29374,66155,95529,159482.0772,3549.42513,163031.50233,100433,400.2
"HINDUNILVR",23363,40660,64023,160819.79325,1791.42429,162611.21754,77804,2295.9
"ONGC",29326,53036,82362,155958.6465,2644.93125,158603.57775,87454,234.99
"UPL",14723,14362,29085,154948.731527,1454.9148544999998,156403.6463815,42598,771.1
"TRENT",35678,121413,157091,152004.87322,4303.55502,156308.42824,157715,4224.2
"NTPC",31536,34787,66323,153994.41,1336.93785,155331.34785,101063,325.65
"NATIONALUM",12710,56174,68884,145957.585875,8575.308375,154532.89425,39556,301
"ADANIGREEN",25144,28581,53725,152401.76988,1374.3549,153776.12478,69125,1002
"BAJAJ-AUTO",22188,54259,76447,151533.7404975,1982.4153825,153516.15588,77105,9096
"PAYTM",15670,26466,42136,149932.1789875,1171.508215,151103.6872025,42557,1306
"BAJAJFINSV",29530,42499,72029,148443.1673,1675.28815,150118.45545,110778,2012
"CANBK",14045,29016,43061,143057.74905,2815.134075,145872.883125,46778,151.09
"AMBUJACEM",24159,18454,42613,140562.502395,1260.981015,141823.48341,75559,552.15
"FEDERALBNK",10609,12611,23220,139552.8965,1458.606,141011.5025,28762,262.95
"PFC",28790,36332,65122,132085.93489,3354.95472,135440.88961,116427,350.7
"BIOCON",13330,18745,32075,131658.8855,1228.49875,132887.38425,35818,390.9
"HINDPETRO",13433,13774,27207,128941.5645675,1352.0432925,130293.60786,28808,475.95
"GLENMARK",17045,20645,37690,128983.639425,1062.672225,130046.31165,53390,2009.9
"IDFCFIRSTB",16278,14816,31094,128621.4010375,1218.20076,129839.6017975,60514,84.5
"APOLLOHOSP",14430,34331,48761,128633.560675,1197.2448,129830.805475,47420,7082
"IRFC",21252,169107,190359,117003.68575,11713.745875,128717.431625,50911,126.35
"RBLBANK",13125,5919,19044,126649.846395,462.7864125,127112.6328075,35325,304.5
"HDFCLIFE",14838,15314,30152,122238.64774,1064.12086,123302.7686,49005,746.75
"PATANJALI",24747,7269,32016,121413.36429,294.25455,121707.61884,54737,540.05
"TATAPOWER",21439,38301,59740,117674.18537,3875.58088,121549.76625,84463,376
"CHOLAFIN",11190,40400,51590,118919.98575,1955.8376875,120875.8234375,61601,1697.3
"POLYCAB",12486,29070,41556,117927.117975,1010.4358375,118937.5538125,31461,7490
"AUBANK",11861,18545,30406,115998.2484,1654.4509,117652.6993,34623,987.9
"MAZDOCK",21136,311102,332238,102952.39198,14233.1570125,117185.5489925,67238,2542
"CONCOR",17582,19599,37181,114214.56325,2153.43425,116367.9975,53460,520.25
"PERSISTENT",18099,39694,57793,113434.3822,1351.98886,114786.37106,38591,6239.5
"ULTRACEMCO",19181,25122,44303,113420.340745,690.047215,114110.38796,90047,11820
"IOC",14197,16444,30641,112360.0959,1519.715925,113879.811825,36918,162.1
"SUNPHARMA",18630,23968,42598,112482.82836,948.95423,113431.78259,81082,1718
"NBCC",13256,47732,60988,106956.3248,6311.13925,113267.46405,30226,121.99
"AUROPHARMA",16905,16418,33323,112273.380395,741.89753,113015.277925,56776,1199.4
"BANKBARODA",12862,23014,35876,108921.62385,1629.1615275,110550.7853775,57673,287.5
"ABCAPITAL",10081,14312,24393,108589.3761,1422.05804,110011.43414,39546,346.15
"GMRAIRPORT",15174,25994,41168,108092.271105,1460.4066675,109552.6777725,56613,101.88
"HUDCO",16589,44244,60833,104015.6133225,3797.2542225,107812.867545,33876,227.51
"YESBANK",15872,11034,26906,106187.2802,1230.65188,107417.93208,59579,21.34
"BHEL",14114,31939,46053,104509.423725,2229.0016875,106738.4254125,51906,279
"INOXWIND",24275,18186,42461,105344.2054882,1200.5453144,106544.7508026,43236,124.58
"LUPIN",11864,10319,22183,105625.9991475,565.2994275,106191.298575,31478,2082
"MARICO",11650,15510,27160,104901.81336,1193.64492,106095.45828,35619,753
"LICHSGFIN",19519,11622,31141,105052.1087,1031.684,106083.7927,55325,538
"DIVISLAB",16424,18084,34508,105382.46524,647.10038,106029.56562,50122,6410
"DMART",18401,18441,36842,104537.500365,742.971825,105280.47219,59622,3789.9
"JSWENERGY",21868,16968,38836,103843.8551,1376.8192,105220.6743,67146,470.4
"NESTLEIND",16247,30027,46274,104221.55935,967.08875,105188.6481,47836,1280
"ADANIENSOL",15205,12541,27746,103464.0853875,520.1842275,103984.269615,35568,1000
"UNITDSPR",18019,13263,31282,102795.23788,522.84096,103318.07884,48893,1427
"MUTHOOTFIN",9569,39708,49277,99348.4635275,2507.1793175,101855.642845,35297,3728
"MOTHERSON",13670,14543,28213,100661.07456,1166.345655,101827.420215,47232,119.75
"MAXHEALTH",17828,11521,29349,100376.00181,459.4805775,100835.4823875,55621,1062
"INDHOTEL",13356,10428,23784,99108.2113,793.1088,99901.3201,39270,740.6
"LTF",10631,17308,27939,96177.2896242,1888.8134068000002,98066.103031,34911,299.8
"SBICARD",14297,14749,29046,97087.51432,957.41904,98044.93336,38167,851.3
"BRITANNIA",12838,11865,24703,97118.0693625,395.2657875,97513.33515,35278,6040
"LAURUSLABS",10363,23205,33568,95684.131695,1643.14996,97327.281655,36614,1082.4
"JINDALSTEL",15095,36494,51589,94638.623625,1977.929125,96616.55275,38640,990
"CUMMINSIND",10644,52898,63542,93807.79996,2488.78084,96296.5808,25145,4400.3
"HDFCAMC",11745,17632,29377,93234.51387,878.97615,94113.49002,37169,2640
"CDSL",12989,28988,41977,90799.27024,2911.477445,93710.747685,52030,1462.8
"POWERGRID",18272,18975,37247,91250.50124,1170.72699,92421.22823,78250,260.8
"PETRONET",17074,18809,35883,88009.6101,1481.02644,89490.63654,45432,278.2
"SBILIFE",11711,12025,23736,88877.9729625,343.1026125,89221.075575,34808,2009.6
"BANDHANBNK",16537,17362,33899,86607.54756,1954.5174,88562.06496,53153,145.85
"IRCTC",13773,58360,72133,84850.19025,3467.3877875,88317.5780375,57375,696.5
"TATACONSUM",13052,40919,53971,85554.01844,2462.02627,88016.04471,37285,1194.4
"PNBHOUSING",14129,21381,35510,86271.309735,663.381225,86934.69096,38139,935
"ANGELONE",13649,62489,76138,82464.5565,3418.990625,85883.547125,37649,2405.3
"MPHASIS",10914,14277,25191,84984.00812,863.8387725,85847.8468925,30601,2798
"SUZLON",18273,30217,48490,83197.880115,1658.0065425,84855.8866575,68767,52.73
"GODREJPROP",15192,16162,31354,83963.0384725,847.6086575,84810.64713,52062,1990.7
"VOLTAS",16183,18570,34753,83783.7769125,1002.2967375,84786.07365,44090,1377
"BDL",15605,128536,144141,78841.497065,5098.565125,83940.06219,45985,1478
"GAIL",15330,17393,32723,82626.227145,1188.317025,83814.54417,58051,170.34
"SOLARINDS",10961,37384,48345,80729.5502075,2075.280605,82804.8308125,38713,12320
"BPCL",10959,16592,27551,80102.502275,1286.822705,81389.32498,29999,371
"JUBLFOOD",11467,10478,21945,80170.498625,918.7425,81089.241125,36828,563.15
"KALYANKJIL",13839,16431,30270,79722.6376275,702.39949,80425.0371175,41779,486
"UNIONBANK",11925,7716,19641,79168.2887475,498.3519075,79666.640655,33745,148.94
"MANAPPURAM",7865,19555,27420,74269.8717,2057.9058,76327.7775,27768,310
"DRREDDY",9386,11787,21173,74537.599125,313.49775,74851.096875,36710,1270
"BHARATFORG",10104,13050,23154,73348.07385,546.51895,73894.5928,27583,1447
"KAYNES",16793,159831,176624,67487.72944,6150.77541,73638.50485,109696,3997
"MFSL",10897,5077,15974,72937.0176,185.752,73122.7696,26266,1639.9
"APLAPOLLO",10246,14987,25233,68399.67302,919.203215,69318.876235,31062,1882.9
"CROMPTON",14820,10326,25146,68288.2848,997.947,69286.2318,51841,255.4
"COLPAL",14615,14432,29047,68276.0719125,937.342035,69213.4139475,52057,2069.9
"POLICYBZR",10122,18359,28481,67907.103145,519.446445,68426.54959,29492,1898
"CIPLA",11822,23921,35743,66623.297775,823.8166875,67447.1144625,59922,1492
"ASTRAL",11227,14730,25957,65491.3454875,920.7644975,66412.109985,35502,1371.9
"IIFL",6622,13053,19675,65233.34103,1163.574225,66396.915255,15640,593.7
"FORTIS",9450,14131,23581,65358.43367,439.8324175,65798.2660875,26887,884
"EXIDEIND",9825,8652,18477,64419.16698,943.55298,65362.71996,29717,361.7
"INDIANB",8180,12403,20583,64153.7651,879.9023,65033.6674,23937,784.9
"ABB",9698,18098,27796,62852.6023,893.6762625,63746.2785625,32682,5155
"AMBER",9800,23249,33049,62887.47158,842.8616,63730.33318,24885,6506
"LODHA",13011,15589,28600,62843.406165,742.426785,63585.83295,41459,1063.8
"PGEL",13167,23518,36685,62154.08019,951.208955,63105.289145,24736,573.1
"LTIM",6838,20904,27742,62324.00283,751.542015,63075.544845,25801,6022.5
"NYKAA",7604,7574,15178,61768.4778125,632.7271875,62401.205,30263,258.1
"ICICIGI",9445,4834,14279,59701.50186,131.12008,59832.62194,25918,1945
"LICI",9876,10470,20346,58645.97704,703.50812,59349.48516,34221,840.3
"PIDILITIND",8090,3704,11794,59122.3725,180.76135,59303.13385,19464,1455.7
"ICICIPRULI",9739,3325,13064,58795.5549425,188.3498875,58983.90483,25933,653.25
"IEX",11421,20146,31567,57310.55775,1521.83625,58832.394,38870,133.69
"SRF",9211,19487,28698,57068.44964,917.693,57986.14264,32566,3068.7
"TORNTPHARM",6019,5116,11135,57276.54995,188.97865,57465.5286,12084,3790
"DABUR",9224,12712,21936,56468.44525,642.117625,57110.562875,34464,488.9
"HAVELLS",7978,5352,13330,56690.2222,329.5546,57019.7768,25795,1412
"CGPOWER",9966,14040,24006,55428.60863,881.62391,56310.23254,31658,646.9
"OFSS",9456,21628,31084,54722.410875,1030.24335,55752.654225,34337,7698
"GODREJCP",8985,8537,17522,54279.87705,293.5667,54573.44375,26669,1206.9
"IREDA",10941,21023,31964,52462.71135,1460.012055,53922.723405,34405,138.65
"NUVAMA",7694,41694,49388,48925.9426,2644.7922,51570.7348,15934,1465
"ZYDUSLIFE",5936,5349,11285,48521.94588,475.40943,48997.35531,21842,903.5
"CAMS",8596,15538,24134,48042.156375,831.520875,48873.67725,24767,738.7
"ALKEM",6986,6361,13347,48424.7126625,195.284125,48619.9967875,16099,5481
"TIINDIA",9214,9786,19000,47943.4412,464.02044,48407.46164,27773,2600.3
"SHREECEM",7323,18109,25432,48160.301725,245.4962475,48405.7979725,18792,26280
"SIEMENS",9597,33768,43365,45101.8509175,698.535315,45800.3862325,38904,3059
"NAUKRI",8706,7160,15866,44534.42175,321.5764125,44855.9981625,33307,1357.9
"BANKINDIA",6047,5893,11940,43976.78792,340.50068,44317.2886,19471,140.1
"HFCL",9009,76626,85635,38066.583555,5402.20524,43468.788795,20220,64.49
"PHOENIXLTD",6665,4201,10866,43150.20591,136.84069,43287.0466,14688,1855
"DALBHARAT",5864,24591,30455,41540.522465,1682.78331,43223.305775,18171,2155.2
"SONACOMS",7849,9027,16876,42751.9243725,410.75293,43162.6773025,19922,478
"OBEROIRLTY",7203,9561,16764,42166.61134,434.11802,42600.72936,20914,1667.6
"PAGEIND",7759,20280,28039,42214.1245575,335.167599,42549.2921565,29951,36300
"TATATECH",8011,9306,17317,41836.95408,464.23808,42301.19216,27788,651.3
"POWERINDIA",4530,20350,24880,41589.82464,614.47267,42204.29731,18153,18295
"KEI",5329,15660,20989,41163.73191,534.47884,41698.21075,15162,4400
"DELHIVERY",4760,6581,11341,40197.27433,474.2373075,40671.5116375,17012,405.75
"TITAGARH",5308,91345,96653,35004.90646,4123.92789,39128.83435,11776,907
"TATAELXSI",7099,36560,43659,37849.6825,887.86111,38737.54361,38622,5320
"PRESTIGE",5281,7835,13116,38169.405675,429.148575,38598.55425,16898,1588.9
"PIIND",6727,10043,16770,38088.16123,408.29796,38496.45919,22735,3231.7
"KFINTECH",6767,12154,18921,35256.81203,498.064065,35754.876095,15949,1093
"BOSCHLTD",3934,21217,25151,35274.94614,472.619275,35747.565415,15593,35680
"SUPREMEIND",6115,7538,13653,35242.6041275,449.2628525,35691.86698,25091,3263.8
"FINNIFTY",790,721094,721884,13865.491549,20279.461853,34144.953402,44952,27363.5
"NHPC",6684,6359,13043,33179.33568,347.27488,33526.61056,21258,76.61
"BLUESTARCO",5629,5037,10666,32034.26707,194.05568,32228.32275,13054,1732
"SYNGENE",4829,3330,8159,31713.4325,206.3346,31919.7671,13454,652.95
"PPLPHARMA",6425,8474,14899,28640.6405625,461.8681,29102.5086625,20748,173.11
"MANKIND",5877,8092,13969,28915.9625925,117.3732525,29033.335845,17443,2180
"OIL",4994,5486,10480,28490.36176,283.88584,28774.2476,15291,405.75
"KPITTECH",5016,9260,14276,24965.181225,323.820245,25289.00147,16254,1190
"UNOMINDA",3407,6465,9872,23874.222295,146.374305,24020.5966,15466,1265.1
"TORNTPOWER",3701,6510,10211,19065.29071,249.240335,19314.531045,11661,1284.2
"SAMMAANCAP",2609,1229,3838,16076.04278,148.34183,16224.38461,45606,141.74
"NIFTYNXT50",926,7091,8017,15953.2676925,174.1774075,16127.4451,4374,68638.75
"360ONE",2703,5816,8519,15840.4589,263.84825,16104.30715,9489,1168
"CYIENT",3177,19810,22987,14880.829725,660.754725,15541.58445,6693,1105.4
"NCC",2687,20309,22996,11658.6243,671.85342,12330.47772,13981,160.3
