"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",54857,47194778,47249635,1049531.1186115,2765307.6586895003,3814838.777301,6179300,25818.55
"BANKNIFTY",21972,2782960,2804932,444784.74492900004,309091.263248,753876.008177,1225260,58926.75
"VEDL",30981,218894,249875,204109.78481,23240.34241,227350.12722,190917,567.8
"ICICIBANK",22014,129660,151674,209131.82003,9583.28105,218715.10108,276186,1353.5
"HDFCBANK",36590,153434,190024,199357.780105,7579.12364,206936.903745,548830,985.2
"SBIN",24026,220960,244986,176043.53055,14253.9618,190297.49235,213730,976.35
"HINDZINC",20031,231548,251579,142895.213405,33212.4279725,176107.6413775,101391,577.5
"INFY",22659,84884,107543,145678.9334,4607.86384,150286.79724,301242,1602
"SHRIRAMFIN",18350,127392,145742,131359.44261,16199.69307,147559.13568,126434,866
"SAMMAANCAP",19068,78396,97464,121036.41204,11216.50141,132252.91345,53389,145.5
"BSE",10860,102568,113428,107941.588875,18339.6577875,126281.2466625,92820,2627.1
"RELIANCE",15127,107076,122203,117315.73225,7064.7196,124380.45185,362774,1545.1
"AXISBANK",14525,144940,159465,111985.861375,9466.7411875,121452.6025625,210628,1226
"DIXON",13961,237760,251721,93387.19161,19104.80825,112491.99986,155296,13206
"BAJFINANCE",12845,50700,63545,96904.971225,3934.982625,100839.95385,191982,1000.1
"KOTAKBANK",11119,30494,41613,97091.30268,2296.92632,99388.229,148821,2171
"MIDCPNIFTY",3061,308934,311995,58004.971044,38116.102911999995,96121.07395600001,161425,13652.3
"BHARTIARTL",8494,69868,78362,85098.092525,5475.4318275,90573.5243525,162638,2109
"POLYCAB",9198,80344,89542,81925.308075,7850.5144875,89775.8225625,32126,7060
"CANBK",7986,50463,58449,80916.5673,7732.10745,88648.67475,51883,150.2
"ETERNAL",10879,67416,78295,75710.0132,6013.418485,81723.431685,189408,283.6
"IDEA",8878,36049,44927,71498.6081925,6345.2145675,77843.82276,149440,11.14
"HINDALCO",11970,54675,66645,71143.78642,4312.79408,75456.5805,154905,848
"EICHERMOT",5765,41516,47281,65168.25813,5249.58841,70417.84654,49428,7143
"KAYNES",13031,153413,166444,54420.36636,13519.18819,67939.55455,157008,4068.5
"AUBANK",6378,26951,33329,63308.6698,3386.2087,66694.8785,37788,990.5
"MCX",4496,46264,50760,56967.880075,7814.3058375,64782.1859125,64417,10042
"PNB",6227,35945,42172,59456.1344,4833.4144,64289.5488,66464,119.06
"HEROMOTOCO",6583,80354,86937,57780.090705,6409.73463,64189.825335,79676,5814.5
"INDIGO",7521,85861,93382,56210.25426,7203.24003,63413.49429,253358,4977
"INDUSINDBK",10051,47214,57265,58879.96163,3253.15095,62133.11258,104919,835.5
"TCS",10192,66359,76551,57546.989465,3404.0016325,60950.9910975,248586,3217.8
"BANKBARODA",6610,35190,41800,55582.013565,3924.99081,59507.004375,61352,287
"BEL",10010,63963,73973,55311.5598225,3179.37222,58490.9320425,184311,385.4
"POLICYBZR",8443,60692,69135,52962.72261,5499.22968,58461.95229,35616,1769
"MUTHOOTFIN",5017,35393,40410,52626.11277,5212.15783,57838.2706,30896,3763
"ITC",8589,36834,45423,55298.67616,1698.21552,56996.89168,174822,400.25
"M&M",7500,35166,42666,54360.97608,2590.252,56951.22808,147377,3612.5
"CHOLAFIN",4860,34043,38903,51435.0875,4372.986125,55808.073625,39603,1672.2
"BAJAJ-AUTO",7719,48570,56289,51894.8931675,2958.632295,54853.5254625,94702,8868
"PATANJALI",10417,16782,27199,50556.07944,1161.82359,51717.90303,54824,542
"TMPV",17066,101351,118417,47553.49984,2611.82272,50165.32256,263103,345.7
"TITAN",6702,52021,58723,46033.3016675,2914.83325,48948.1349175,90701,3906.9
"RBLBANK",4990,9347,14337,47413.005885,1235.35948,48648.365365,38428,296.7
"TATASTEEL",4832,26032,30864,45468.4076,2618.04125,48086.44885,94030,170.29
"NATIONALUM",4179,22013,26192,43895.7945,3714.184875,47609.979375,33176,278.95
"MARUTI",5223,69653,74876,42959.565215,4258.77304,47218.338255,122101,16382
"SUNPHARMA",7303,27473,34776,45840.168395,1209.06233,47049.230725,71880,1789.5
"COFORGE",6186,34103,40289,43421.8990125,3221.1633375,46643.06235,63722,1847
"ADANIENT",6107,39517,45624,42374.5927905,3815.8120776,46190.404868100006,148279,2232
"COLPAL",8884,28381,37265,42232.86297,1207.1984625,43440.0614325,55245,2083
"LT",5783,33065,38848,41164.2660275,2135.7224525,43299.98848,131459,4060.1
"MAXHEALTH",7048,63545,70593,38643.523695,4426.3111725,43069.8348675,59496,1033.2
"CGPOWER",6504,51722,58226,37723.65773,4599.195895,42322.853625,34672,667.05
"IDFCFIRSTB",5000,13065,18065,38886.967875,1313.3056825,40200.2735575,63622,83.81
"APOLLOHOSP",4221,36397,40618,36825.794925,2492.1413625,39317.9362875,56263,6912
"360ONE",6156,30814,36970,35162.4722,3969.58795,39132.06015,9527,1125.3
"ASHOKLEY",4416,20342,24758,36540.299,2164.2025,38704.5015,59109,166.19
"JSWSTEEL",5015,28068,33083,36761.819085,1705.3303275,38467.1494125,119793,1076.1
"HDFCLIFE",4037,36270,40307,33636.33339,2174.22293,35810.55632,54448,752.95
"IOC",3960,31011,34971,32583.2563875,3047.5570125,35630.8134,41660,168.2
"ASIANPAINT",4771,36000,40771,33309.4469,2036.508525,35345.955425,103474,2785.8
"HAL",4865,59599,64464,31082.81529,4132.867125,35215.682415,160747,4225
"LTF",2675,11921,14596,32891.872931,2042.1146712,34933.987602199995,24090,302
"DLF",5738,30315,36053,32499.69459,1850.640495,34350.335085,107533,681.5
"UNITDSPR",5677,16954,22631,32641.60012,1069.87496,33711.47508,51462,1414.1
"HDFCAMC",4157,14047,18204,32009.28327,1260.17313,33269.4564,30617,2549
"NESTLEIND",5271,11665,16936,32665.6659,495.9508,33161.6167,54970,1232
"FEDERALBNK",2337,15133,17470,30891.2135,1900.2035,32791.417,31000,263.25
"SBILIFE",4064,31523,35587,30746.744175,1885.5635625,32632.3077375,39484,2012.9
"PAYTM",3282,18189,21471,30394.933205,2039.6550425,32434.5882475,49654,1264
"GMRAIRPORT",4243,27048,31291,30172.782825,2217.8372625,32390.6200875,58491,100.87
"BAJAJFINSV",5938,28617,34555,30145.69855,1527.85345,31673.552,114090,2020.5
"ABCAPITAL",2719,14906,17625,29481.17267,2085.93823,31567.1109,38838,346.5
"CDSL",4182,23925,28107,29587.8370675,1864.6490275,31452.486095,57010,1477
"CYIENT",5770,29836,35606,27943.633975,3318.97052,31262.604495,13503,1136
"LUPIN",3173,18506,21679,28559.6138025,2009.328005,30568.9418075,30215,2114
"VBL",5651,25026,30677,27767.967635,1549.800005,29317.76764,80420,469.9
"JUBLFOOD",3943,17710,21653,27435.383875,1500.04275,28935.426625,36416,553.6
"JIOFIN",3934,21431,25365,27234.62282,1410.84506,28645.46788,117503,293
"GLENMARK",3695,13888,17583,27134.2686,1335.26325,28469.53185,58381,1941
"HINDUNILVR",4011,23124,27135,27427.41714,1027.62459,28455.04173,74459,2278
"TRENT",6256,63495,69751,25545.54269,2896.84847,28442.39116,174534,4040.3
"HCLTECH",4643,21571,26214,26986.556415,1285.65325,28272.209665,82644,1655.1
"GRASIM",3933,7893,11826,27586.184325,425.710425,28011.89475,83886,2805.8
"GODREJPROP",4856,6606,11462,27135.9972125,467.362885,27603.3600975,53423,2011.2
"LAURUSLABS",2981,13062,16043,25727.044775,1723.834085,27450.87886,35419,1006.6
"LTIM",2729,14675,17404,25689.784095,1728.884505,27418.6686,26561,6237.5
"ULTRACEMCO",4579,18439,23018,26544.978555,737.56807,27282.546625,92068,11531
"BPCL",3217,31103,34320,23490.58285,3491.0133575,26981.5962075,30567,368
"WIPRO",3234,19466,22700,25323.606,1654.4385,26978.0445,68149,261.2
"ONGC",4795,25821,30616,25108.549425,1189.1457,26297.695125,85629,232.52
"ADANIPORTS",3472,21679,25151,24676.9170425,1438.89356,26115.8106025,80249,1487.1
"RECLTD",5503,35596,41099,24174.30952,1866.6399525,26040.9494725,144279,333.3
"INDHOTEL",3476,12318,15794,25071.4641,801.3474,25872.8115,45227,713.75
"DMART",4345,17779,22124,24985.898745,885.06912,25870.967865,63899,3820.1
