"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"IDEA",8970,32083,41053,71255.843355,5318.05449,76573.897845,165978,11.08
"FEDERALBNK",5862,24413,30275,72031.969,4114.624,76146.593,28642,247.2
"LTF",10788,33748,44536,70706.103075,4294.955025,75001.0581,45304,295.95
"INDUSTOWER",8431,39219,47650,62889.56098,5006.74208,67896.30306,84906,438.95
"HCLTECH",10999,70297,81296,63859.84563,3895.9347,67755.78033,94598,1669.9
"ANGELONE",9271,67711,76982,57936.089725,9016.02155,66952.111275,40332,2519
"LAURUSLABS",6275,27273,33548,58059.233935,5282.58986,63341.823795,42764,1090.4
"COFORGE",9326,26393,35719,59419.261575,3702.683175,63121.94475,79662,1685.4
"OIL",8581,62826,71407,55006.4004,7393.57136,62399.97176,21907,457.4
"ITC",10351,176202,186553,55599.33584,5849.62528,61448.96112,472337,334.85
"HAL",8140,46049,54189,54736.10922,4317.128445,59053.237665,125333,4463
"JSWSTEEL",6803,34188,40991,54763.734285,3850.2672975,58614.0015825,96860,1185.7
"RVNL",9946,69854,79800,50446.56812,6512.82543,56959.39355,87970,338.55
"EICHERMOT",7195,50945,58140,52625.50317,3920.80505,56546.30822,58417,7370
"ASHOKLEY",5845,15804,21649,54162.1255,1897.835,56059.9605,60525,187
"BAJFINANCE",7230,44424,51654,51641.667,3445.53315,55087.20015,203051,944.8
"ULTRACEMCO",8217,49628,57845,50378.359925,3365.66131,53744.021235,80557,12242
"RBLBANK",5197,11855,17052,51294.894235,1871.4085,53166.302735,33290,312
"BHEL",6771,36649,43420,47967.3597375,4949.812875,52917.1726125,79053,267.25
"ASIANPAINT",6761,54721,61482,48008.528625,4586.123625,52594.65225,85454,2817
"BANKINDIA",6371,16024,22395,50197.06484,2341.81116,52538.876,20116,152.78
"UPL",4722,13844,18566,49845.502353,1885.44456,51730.946913,45625,780.9
"ICICIGI",7908,58788,66696,47922.27219,3438.027775,51360.299965,29161,1860
"PAYTM",4851,28827,33678,46061.0356025,4568.2265225,50629.262125,38772,1308
"ABCAPITAL",4219,19604,23823,46573.4824,2941.4536,49514.936,39903,358.95
"KALYANKJIL",7787,59173,66960,44150.6942075,5009.614145,49160.3083525,51611,480.9
"SUNPHARMA",7435,66525,73960,44507.60846,4176.05314,48683.6616,97056,1706.3
"SHRIRAMFIN",5540,26246,31786,44920.9725525,3539.01273,48459.9852825,86540,979.8
"DLF",8297,38553,46850,44641.07736,3247.5650625,47888.6424225,110896,650
"HDFCLIFE",5590,16215,21805,46132.62379,1528.97371,47661.5975,52000,743.9
"JIOFIN",6497,39163,45660,43890.97491,3754.037815,47645.012725,125221,287.3
"BAJAJ-AUTO",6106,47490,53596,43780.190835,3555.744975,47335.93581,86003,9570
"TMPV",15616,89471,105087,43986.84832,3125.44664,47112.29496,234271,349
"HINDPETRO",4794,18152,22946,43061.313555,2310.6912525,45372.0048075,36205,440
"IDFCFIRSTB",5681,13483,19164,43800.2052775,1541.1608975,45341.366175,60319,83.05
"AUBANK",4446,9815,14261,43445.841,1690.9318,45136.7728,34348,980.8
"KAYNES",10163,85589,95752,38037.74137,6960.93665,44998.67802,101018,3673
"BIOCON",4355,19109,23464,41514.96875,2505.2925,44020.26125,40674,378.9
"WIPRO",5305,15794,21099,41275.8756,2095.8276,43371.7032,57042,260.95
"RECLTD",7758,36088,43846,40243.41958,2873.67234,43117.09192,121098,370
"ICICIPRULI",6178,49890,56068,38844.93433,3809.67244,42654.60677,28459,667
"NMDC",6586,43362,49948,37264.6872,4553.16255,41817.84975,83905,83.7
"INDHOTEL",5837,17406,23243,40224.0898,1541.4038,41765.4936,51710,688
"MANAPPURAM",3899,34825,38724,35987.4411,5724.1395,41711.5806,39969,309.3
"INDIANB",4619,20554,25173,38670.6379,2840.9708,41511.6087,20860,841.85
"DRREDDY",5184,15809,20993,38553.05375,2098.3115,40651.36525,42409,1191.5
"SBILIFE",5068,17658,22726,39560.455125,986.12955,40546.584675,55479,2067.4
"M&M",5130,28017,33147,37541.93912,2037.43466,39579.37378,125915,3646.5
"INDIGO",5178,33819,38997,36930.01011,2611.929795,39541.939905,128486,4738
"TRENT",8925,82933,91858,35044.96263,4176.91104,39221.87367,209253,3930
"ADANIENT",5390,26199,31589,35955.0215679,2668.8074457,38623.8290136,123024,2152
"GLENMARK",4655,21132,25787,35330.081475,2255.0732625,37585.1547375,47575,2015
"HINDUNILVR",4918,38863,43781,34860.43866,2066.76459,36927.20325,84033,2350
"CHOLAFIN",3352,9206,12558,35691.4173125,1028.71075,36720.1280625,36424,1692.6
"HEROMOTOCO",4001,31944,35945,34155.97536,2392.904235,36548.879595,68682,5665
"TECHM",3633,10833,14466,34876.8909,1439.41476,36316.30566,45248,1592.2
"DMART",5662,52085,57747,32869.20618,3128.985405,35998.191585,69901,3831.4
"VOLTAS",6332,15372,21704,34271.2642125,964.8078375,35236.07205,45003,1438.4
"TITAN",4229,49404,53633,31457.413575,3400.3931675,34857.8067425,107280,4215
"YESBANK",4464,12478,16942,31905.01106,1693.75887,33598.76993,56732,22.95
"GODREJPROP",5805,36029,41834,29876.645425,3019.0447925,32895.6902175,70082,1871.8
"APOLLOHOSP",3152,21767,24919,28810.4661875,1732.9856125,30543.4518,48175,7265
"TVSMOTOR",4518,14562,19080,29413.8131175,1029.91182,30443.7249375,67386,3684.7
"AMBUJACEM",5023,19838,24861,28839.24057,1490.15559,30329.39616,75429,549.5
"APLAPOLLO",4201,12592,16793,28566.4316,1371.759445,29938.191045,35966,1942
"IREDA",5888,18956,24844,28136.44257,1554.40509,29690.84766,47593,138.06
"PERSISTENT",4444,12507,16951,28017.4166,1592.17692,29609.59352,35010,6300
"MPHASIS",3696,8695,12391,28548.444925,1051.55589,29600.000815,24822,2792.6
"PFC",5103,63237,68340,24680.80901,4466.0928,29146.90181,110669,373
"SUZLON",6059,19401,25460,27001.43542,1300.0034175,28301.4388375,69789,48.99
"GMRAIRPORT",3878,11513,15391,26945.3457,1010.6217,27955.9674,52830,99.53
"DALBHARAT",3777,11617,15394,26618.2841275,1250.26798,27868.5521075,14616,2174.9
"CUMMINSIND",3303,11045,14348,26458.0226,992.43726,27450.45986,36459,4029
"GAIL",5058,11469,16527,26498.20824,803.27709,27301.48533,55819,165.1
"VBL",4468,21488,25956,25387.02225,1860.0105375,27247.0327875,62036,501
"MUTHOOTFIN",2269,15358,17627,24542.5449225,2265.681385,26808.2263075,27842,3938
"LICHSGFIN",4653,23024,27677,24889.5222,1856.4765,26745.9987,51784,536.45
"DIVISLAB",3927,16687,20614,25211.89085,1085.76877,26297.65962,58434,6351
"LUPIN",2620,12741,15361,24406.6753025,1332.065175,25738.7404775,26305,2204
"CDSL",3461,18900,22361,23456.4752225,1768.2748525,25224.750075,56067,1415
"IRCTC",4339,23145,27484,23821.0263375,1342.66825,25163.6945875,82112,627.7
"HAVELLS",3403,7062,10465,24434.141,703.7705,25137.9115,33235,1437.5
"SOLARINDS",3538,18434,21972,22813.07491,1718.8813,24531.95621,40129,12881
"MAZDOCK",4375,26398,30773,21797.26954,2591.47142,24388.74096,63892,2468.5
"BPCL",3277,13337,16614,23060.241805,1185.05135,24245.293155,31933,357
"ADANIPORTS",3395,14767,18162,23182.693535,981.8529775,24164.5465125,82722,1429
"SWIGGY",5232,6162,11394,23545.71128,427.69142,23973.4027,29985,347.8
"POWERGRID",4622,18584,23206,22741.53434,1182.91739,23924.45173,91967,258.2
"TATATECH",4328,15688,20016,22558.69824,1135.57064,23694.26888,36124,647.6
"INOXWIND",5182,23185,28367,21586.039475,1863.6478575,23449.6873325,51087,114.39
"BAJAJFINSV",4449,19779,24228,22391.8632,1039.429925,23431.293125,104805,2002.6
"JUBLFOOD",3482,6644,10126,22939.9155,425.733125,23365.648625,40027,528.75
"CIPLA",3953,26227,30180,21280.231275,1904.3812875,23184.6125625,69863,1433.5
"GRASIM",3203,11107,14310,22432.1917,694.929525,23127.121225,80057,2796
"ZYDUSLIFE",2810,5982,8792,22464.37044,452.21814,22916.58858,21590,885
"ASTRAL",3420,11895,15315,21252.777035,988.6738025,22241.4508375,29472,1465
"SBICARD",3144,5402,8546,21419.56792,386.06688,21805.6348,36972,848
"MAXHEALTH",3795,8015,11810,20642.8194,578.4540825,21221.2734825,51413,1034.6
"POWERINDIA",2350,11348,13698,19999.260565,1079.934225,21079.19479,18162,16870
"KEI",2616,8038,10654,19887.03703,871.753855,20758.790885,12152,4385
"BDL",3506,19633,23139,18760.631225,1776.51012,20537.141345,35460,1517.4
"IOC",2461,13418,15879,19058.8909875,1330.4386875,20389.329675,42008,159.28
"TORNTPHARM",2009,3413,5422,20004.41995,299.7201,20304.14005,13568,4012.9
"AUROPHARMA",2964,7255,10219,19223.983625,572.973555,19796.95718,58742,1180
"WAAREEENER",4100,18067,22167,18586.2599475,1168.7908575,19755.050805,40496,2558.9
"UNITDSPR",3561,10337,13898,18977.82732,687.374,19665.20132,54187,1337.8
"NBCC",2561,9021,11582,17636.3343,1015.28765,18651.62195,32741,105.22
"KPITTECH",3331,12551,15882,16752.4335475,1120.67757,17873.1111175,18447,1180.7
"BOSCHLTD",1747,20115,21862,16519.25823,1282.93753,17802.19576,25968,37455
"PRESTIGE",2431,11799,14230,16353.68499,1290.97782,17644.66281,17248,1495.1
"POLICYBZR",2872,12084,14956,16555.489895,1023.62281,17579.112705,34670,1644.5
"IEX",2822,20849,23671,14813.4855,2298.963375,17112.448875,68954,139.05
"LTIM",1794,7015,8809,16297.11276,815.047995,17112.160755,26586,6017
"ABB",2644,9271,11915,16431.0396625,667.4299875,17098.46965,38068,4935.5
"NYKAA",2096,4066,6162,16666.5165625,387.274375,17053.7909375,22294,253.4
"COLPAL",3445,10774,14219,16310.71179,660.80034,16971.51213,54330,2097.8
"NESTLEIND",2459,11605,14064,16188.75365,761.85955,16950.6132,50536,1307
"BANDHANBNK",3017,10350,13367,15767.12592,952.25004,16719.37596,55289,145.2
"BRITANNIA",2112,10322,12434,15641.892025,617.111375,16259.0034,38109,5907
"IRFC",2762,15882,18644,14378.387925,1582.377,15960.764925,46737,122.28
"SHREECEM",2263,6724,8987,15570.95465,333.9730075,15904.9276575,15845,27600
"CAMS",2629,15479,18108,14335.44,1453.92225,15789.36225,20484,721.95
"OBEROIRLTY",2629,3753,6382,15122.54072,379.464085,15502.004805,21518,1646.7
"PAGEIND",2914,12830,15744,15040.001208,294.80593350000004,15334.807141500001,29318,34325
"KFINTECH",2812,6875,9687,14663.3424,478.1029,15141.4453,19366,1070
"FORTIS",1955,10697,12652,13846.71854,933.2338425,14779.9523825,22717,910.5
"360ONE",2417,9457,11874,13902.6969,717.4524,14620.1493,11062,1158.8
"OFSS",2318,11107,13425,13190.04768,1038.9594675,14229.0071475,31013,7529
"CONCOR",2091,7584,9675,13580.452625,561.2995,14141.752125,45566,520.8
"AMBER",2174,8968,11142,13252.42442,680.02769,13932.45211,21093,6140
"DELHIVERY",1600,5970,7570,13356.904065,550.7047925,13907.6088575,17798,402.7
"SRF",2106,11942,14048,12846.58992,960.28446,13806.87438,29160,3026.6
"MOTHERSON",1856,8630,10486,13057.91001,700.130145,13758.040155,45147,113.58
"CGPOWER",2561,14127,16688,12649.25494,1003.74341,13652.99835,51760,577.3
"TATACONSUM",2041,7611,9652,13236.78125,413.24954,13650.03079,35922,1169
"DABUR",1957,16933,18890,12658.037,989.41675,13647.45375,36173,513.35
"PETRONET",2307,9405,11712,12656.66779,877.94098,13534.60877,39224,286.5
"LODHA",2698,7766,10464,12900.615075,613.769625,13514.3847,38318,1059.5
"BHARATFORG",1736,7797,9533,12597.2981,605.5216,13202.8197,28805,1447.5
"ADANIENSOL",2010,7149,9159,12618.874575,521.196795,13140.07137,38928,922.7
"ADANIGREEN",2188,9376,11564,12363.4572,751.72482,13115.18202,63645,935
"TATAPOWER",2143,18924,21067,11488.41815,1166.525725,12654.943875,90981,367.3
"PIIND",2160,4903,7063,12339.963055,296.093875,12636.05693,23906,3284.8
"SUPREMEIND",1992,3343,5335,12227.229105,283.9576425,12511.1867475,20333,3499.9
"NHPC",2334,5254,7588,12182.8256,318.12096,12500.94656,22083,81.25
"NAUKRI",2417,7225,9642,11913.294975,401.8907625,12315.1857375,39577,1306
"MFSL",1809,4702,6511,11928.44132,188.18044,12116.62176,30789,1649.9
"PREMIERENE",2637,7099,9736,11165.5840825,555.422745,11721.0068275,23260,726.5
"MARICO",1258,4512,5770,11380.16352,289.6104,11669.77392,36534,749
"CROMPTON",2270,7690,9960,10430.60742,516.99456,10947.60198,49069,254.3
"GODREJCP",1721,3280,5001,10607.1828,220.0453,10827.2281,25528,1224
"MANKIND",2035,6483,8518,10253.805615,419.4998325,10673.3054475,16433,2245
"SIEMENS",1889,7469,9358,9832.063745,478.59721,10310.660955,28763,2963.8
"JSWENERGY",1885,4344,6229,9391.2589,334.7485,9726.0074,53410,495.8
"PGEL",1577,8354,9931,8889.60296,699.934635,9589.537595,24599,586.9
"HUDCO",1503,4968,6471,9071.06763,386.11461,9457.18224,31119,216.55
"FINNIFTY",315,42945,43260,5229.257946000001,4071.81927,9301.077216,19999,27501.4
"LICI",1548,6126,7674,8997.75632,252.34692,9250.10324,34875,825
"PIDILITIND",1197,2869,4066,8972.1742,140.4179,9112.5921,21441,1493.3
"PATANJALI",1815,3990,5805,8889.47379,178.98939,9068.46318,53687,543.95
"EXIDEIND",1388,5304,6692,8638.11972,322.99524,8961.11496,37082,345.35
"BAJAJHLDNG",1510,7342,8852,8130.09179,381.603515,8511.695305,12846,10790
"ALKEM",1046,3156,4202,7612.4166,189.4951625,7801.9117625,16823,5822.5
"NUVAMA",1032,2968,4000,7444.1304,341.35,7785.4804,8936,1433
"TIINDIA",1544,5721,7265,7298.4612,261.0409,7559.5021,29149,2350.5
"IIFL",677,3215,3892,7113.3744,427.470615,7540.845015,12625,634.4
"SONACOMS",1152,7505,8657,6515.569935,810.0825775,7325.6525125,21903,461.35
"PHOENIXLTD",1047,3200,4247,6872.4628,215.18413,7087.64693,15330,1866.1
"SYNGENE",1095,2289,3384,6899.3464,185.7389,7085.0853,18281,631.85
"UNOMINDA",1033,3856,4889,6825.20674,144.72194,6969.92868,14363,1192.4
"PNBHOUSING",876,2949,3825,5562.6662,260.909935,5823.576135,27910,976.8
"BLUESTARCO",963,2230,3193,5663.0822625,96.376475,5759.4587375,12796,1807.8
"TORNTPOWER",927,2178,3105,5308.14171,88.2932825,5396.4349925,12570,1348
"SAIL",701,646,1347,5001.082,156.16314,5157.24514,55989,152.05
"PPLPHARMA",966,2538,3504,4268.47995,107.5900875,4376.0700375,19247,168.28
"NIFTYNXT50",170,908,1078,2927.2507875,153.6844925,3080.93528,1407,68786.9
"SAMMAANCAP",168,47,215,1043.31588,5.49239,1048.80827,40310,142.99
