"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"DELHIVERY",11473,12075,23548,94001.406395,1292.03029,95293.436685,17701,388
"HAVELLS",14352,27411,41763,93281.24435,1990.0636,95271.30795,43505,1285
"SONACOMS",16316,24239,40555,91979.11716,2141.4652525,94120.5824125,20138,456.9
"ABB",15228,19206,34434,89914.049325,1801.2709,91715.320225,37776,4696
"NBCC",14360,10926,25286,89939.73365,1135.5071,91075.24075,29836,95.15
"LICHSGFIN",17194,13229,30423,88454.7524,1531.1584,89985.9108,47810,506.45
"BHARATFORG",12425,13289,25714,88473.6978,933.6706,89407.3684,26670,1410
"IEX",17810,36830,54640,86260.23,3143.139375,89403.369375,64922,127.5
"IIFL",8431,118216,126647,75957.66123,12731.90292,88689.56415,14253,522.2
"WAAREEENER",18349,73476,91825,84205.717575,3812.1092975,88017.8268725,37204,2600
"DABUR",12972,23220,36192,85647.770375,1796.734625,87444.505,32804,519.5
"CROMPTON",20901,15375,36276,85857.99534,1017.64152,86875.63686,50068,226.1
"PREMIERENE",20378,49835,70213,82383.0086775,3563.7102175,85946.718895,23423,680
"SOLARINDS",13334,15353,28687,85379.43046,548.485675,85927.916135,34738,12660
"SUZLON",20074,16789,36863,83919.67728,1247.61961,85167.29689,72700,45.8
"ANGELONE",12854,33784,46638,82269.261975,1520.432925,83789.6949,33715,2509.9
"BPCL",11414,35095,46509,80087.2598175,2884.0362125,82971.29603,33501,349.7
"UNOMINDA",12579,24265,36844,80271.104705,2286.3456,82557.450305,15540,1147.9
"OFSS",13339,42998,56337,80038.485555,2436.892395,82475.37795,27986,7940
"MFSL",12692,3606,16298,82029.16052,232.98352,82262.14404,28321,1595.1
"HUDCO",14285,20880,35165,79411.202085,2422.720965,81833.92305,29699,195.5
"IREDA",18280,13823,32103,80455.70982,1142.240145,81597.949965,44515,127.8
"ASTRAL",13607,11876,25483,80410.4216425,819.0645475,81229.48619,29851,1399.5
"PETRONET",14938,18842,33780,79569.6497,1379.60235,80949.25205,38170,279.15
"OBEROIRLTY",15666,11313,26979,79989.839895,742.78484,80732.624735,27915,1451.7
"CGPOWER",16418,35352,51770,77978.193605,1857.951165,79836.14477,47646,551
"SYNGENE",13182,52293,65475,75315.8079,4143.4271,79459.235,18130,540
"PGEL",15434,23452,38886,77519.43969,1503.0805,79022.52019,25078,512.7
"FORTIS",11738,20525,32263,77728.793175,1081.318905,78810.11208,24371,845.95
"KEI",11410,27473,38883,76753.61281,1708.5991825,78462.2119925,16356,3820
"JUBLFOOD",12509,12299,24808,77200.561125,1257.15625,78457.717375,37156,492.6
"SIEMENS",15220,14087,29307,77545.28005,884.2617,78429.54175,26099,2900
"PHOENIXLTD",12723,5790,18513,78061.346265,251.82129,78313.167555,17271,1726.2
"AMBER",13494,17499,30993,76438.25375,874.69611,77312.94986,20523,5551
"PATANJALI",16526,3890,20416,75825.54126,237.09897,76062.64023,53062,505.1
"PIIND",13507,4776,18283,74608.61709,368.205845,74976.822935,22895,3178.6
"NAUKRI",15084,8853,23937,74272.8712125,466.4603625,74739.331575,33793,1301.9
"KFINTECH",14528,6568,21096,73511.9978,633.30315,74145.30095,19691,1020
"PRESTIGE",11644,10783,22427,73053.96525,504.106155,73558.071405,17250,1399
"CAMS",13831,22427,36258,71847.287775,1669.43505,73516.722825,21611,679.4
"PAGEIND",15033,15121,30154,72866.42736449999,557.432646,73423.86001050001,30785,32945
"MAZDOCK",15305,26565,41870,71540.86196,1579.79782,73120.65978,55127,2305
"BANDHANBNK",13374,8618,21992,72032.28984,795.09348,72827.38332,46050,148.6
"COLPAL",14666,21292,35958,71849.82951,939.488355,72789.317865,44081,2158
"EXIDEIND",11791,11949,23740,70489.4283,1707.23502,72196.66332,34464,326
"BANKINDIA",8161,18197,26358,69138.17092,2020.17556,71158.34648,23960,159.64
"DALBHARAT",9932,9436,19368,68593.722665,439.00584,69032.728505,15406,2086
"SUPREMEIND",11198,13744,24942,68375.19689,641.8928075,69017.0896975,20534,3497
"ALKEM",9152,10447,19599,65960.80135,189.781375,66150.582725,16008,5749
"SRF",11791,15781,27572,64067.2604,1074.58128,65141.84168,36765,2722
"SHREECEM",9382,8035,17417,64168.27743,259.79404,64428.07147,15008,27105
"POWERINDIA",7630,18450,26080,63156.051795,731.75116,63887.802955,15378,16470
"LICI",10842,15229,26071,61935.68913,870.26982,62805.95895,32242,803
"ZYDUSLIFE",7701,8814,16515,61665.92973,963.20916,62629.13889,18722,883
"INOXWIND",16175,9877,26052,61132.919705,1041.3985725,62174.3182775,48604,103.5
"TATATECH",11521,15013,26534,60878.32144,1196.72112,62075.04256,28608,656
"TIINDIA",13220,11633,24853,59242.27178,1111.42706,60353.69884,28209,2215
"OIL",9526,8869,18395,57861.80834,589.0213,58450.82964,19268,436
"BOSCHLTD",6479,26690,33169,57569.752865,561.28095,58131.033815,27855,35350
"BDL",11248,24057,35305,56153.46282,1109.287865,57262.750685,33440,1412
"IRFC",11114,41607,52721,54667.322025,2410.686275,57078.0083,52360,114.15
"NUVAMA",7588,7627,15215,51284.0347,850.62925,52134.66395,10222,1351.7
"FINNIFTY",1127,628567,629694,18300.488364,30177.698898000002,48478.187262,46491,26821.35
"TATAELXSI",8433,31715,40148,45896.88501,833.72735,46730.61236,37368,5400
"BLUESTARCO",7849,7973,15822,43981.3936575,191.2323725,44172.62603,14016,1721.1
"ICICIPRULI",7146,3717,10863,42804.87672,163.195715,42968.072435,26332,639.85
"360ONE",7504,10667,18171,41818.58645,298.81465,42117.4011,15752,1112.6
"KPITTECH",8775,10000,18775,41605.9383375,502.5408675,42108.479205,19809,1111.9
"PPLPHARMA",9680,5787,15467,38843.496825,461.85615,39305.352975,18799,151.98
"MANKIND",7650,3760,11410,36582.289695,143.7627375,36726.0524325,16817,2105
"TORNTPOWER",6266,4456,10722,34263.982035,238.6739225,34502.6559575,13555,1277
"NHPC",5489,5978,11467,26692.096,334.6848,27026.7808,22345,75.45
"NIFTYNXT50",1430,3702,5132,23985.36894,168.136565,24153.505505,2933,66260.55
"BAJAJHLDNG",3447,7533,10980,18438.653705,107.443625,18546.09733,9217,10711
"SAMMAANCAP",2569,535,3104,15626.11744,34.58447,15660.70191,36298,139.35
