symbol,vol_cum,vol_val_cum,price
NIFTY,36612,572361.47,23935.2
BANKNIFTY,13168,216341.22,54383.05
RELIANCE,13409,98254.77,1452
BHEL,8072,81567.26,381.2
IDEA,10371,81792.27,10.83
HDFCBANK,19676,83785.60,766.4
ICICIBANK,8640,76302.31,1250.1
ABCAPITAL,5931,66026.13,356.8
MANAPPURAM,6682,60608.10,305.6
ADANIPORTS,6418,53196.61,1731.8
KEI,6110,51851.95,4924.1
DIXON,8473,48725.39,11282
LT,6775,48226.31,4050.3
HAL,5969,41635.31,4617.2
VEDL,10955,38024.56,301.35
AMBUJACEM,9374,43106.13,434
BSE,2600,36189.58,3787.4
SBIN,5045,39849.51,1053.7
POLYCAB,3869,39890.41,8202.5
KOTAKBANK,5327,39710.18,374.65
INFY,8227,38821.57,1177
CAMS,5297,30395.99,786.2
MCX,2010,35487.53,2921.1
GODREJPROP,6835,34807.66,1807.1
ADANIENT,4236,32672.03,2477.1
BHARTIARTL,3543,30948.44,1828
DELHIVERY,3442,32571.35,458.5
M&M,4934,30595.29,3081.2
NATIONALUM,3978,30850.21,416.45
ADANIPOWER,3689,30423.92,231.81
BAJFINANCE,4296,30327.33,946.75
ETERNAL,4721,28720.70,247.01
TATAPOWER,4343,27938.23,438.55
JIOFIN,4715,27787.24,248.96
LAURUSLABS,2771,27538.64,1161.5
PETRONET,4877,26006.15,272.8
MARUTI,3771,25409.50,13430
AXISBANK,3484,27732.11,1261.2
ADANIGREEN,2879,22719.13,1312.7
SHRIRAMFIN,3155,24780.47,956.2
TCS,5757,24597.08,2436.7
VOLTAS,4589,24071.87,1394.1
MIDCPNIFTY,988,16518.28,13909.4
BRITANNIA,3294,23811.58,5797.5
INDUSTOWER,3009,20733.13,400.4
HYUNDAI,4534,22062.29,1801.7
INDIGO,2898,18450.43,4215.1
SUNPHARMA,3039,19316.30,1819.1
BEL,3168,19626.73,430.75
CDSL,3281,19138.56,1253.2
ONGC,2793,18307.35,289.3
HDFCLIFE,2716,17857.81,593.05
CGPOWER,2598,18017.63,813.5
ADANIENSOL,1890,17855.04,1388.7
ULTRACEMCO,3036,17932.17,11749
EXIDEIND,2515,16624.51,362.3
ASHOKLEY,2091,16721.98,160.01
BHARATFORG,1879,17289.98,1832.3
PFC,2715,15997.45,452.45
WIPRO,2991,17402.90,200.2
