symbol,vol_cum,vol_val_cum,price
NIFTY,22368,350067.96,23962.85
BANKNIFTY,7774,127908.78,54453.95
BHEL,6652,67337.39,382
IDEA,8648,68324.04,10.97
RELIANCE,8729,64141.25,1456.7
ABCAPITAL,4987,55566.32,359.3
HDFCBANK,13494,57520.68,770.9
ICICIBANK,6297,55656.82,1251.1
MANAPPURAM,5829,52794.86,305.25
KEI,5505,46627.24,4904.7
ADANIPORTS,5355,44448.47,1744
HAL,4794,33439.18,4646.1
DIXON,5795,33523.87,11433
VEDL,8133,28175.87,301.4
LT,4557,32481.62,4038.9
POLYCAB,3022,31199.52,8196
AMBUJACEM,6653,30628.32,437.2
INFY,6231,29411.52,1173.8
GODREJPROP,5493,28084.76,1826.6
CAMS,4112,23484.86,777.95
ADANIPOWER,3245,26768.78,230.65
ADANIENT,3257,25152.45,2485
BHARTIARTL,2677,23415.42,1821.3
DELHIVERY,2606,24664.21,452.8
M&M,3651,22649.91,3084.8
MCX,1291,22687.18,2886.7
SBIN,2831,22437.28,1061.6
BAJFINANCE,3122,22004.38,941.35
KOTAKBANK,3058,22706.62,370.45
LAURUSLABS,2197,21840.08,1164.7
NATIONALUM,2750,21256.29,414.1
PETRONET,3540,19053.84,274.8
SHRIRAMFIN,2532,19858.48,955.5
ADANIGREEN,2249,17754.23,1310.4
MARUTI,2630,17734.21,13433
AXISBANK,2488,19825.14,1263.3
TCS,4304,18399.20,2447.1
INDUSTOWER,2452,16912.88,401.6
ETERNAL,2618,16015.63,249.65
BSE,1062,14676.03,3712.2
TATAPOWER,2390,15422.55,444.2
MIDCPNIFTY,670,11211.93,13902.45
EXIDEIND,2229,14744.59,367.3
INDIGO,2099,13378.94,4218.7
HYUNDAI,3340,16297.43,1811.4
VOLTAS,2828,14937.64,1395.6
ADANIENSOL,1567,14818.89,1396.8
BEL,2360,14637.08,433.8
HDFCLIFE,2156,14179.11,598.75
ULTRACEMCO,2434,14376.17,11792
BRITANNIA,1996,14420.59,5783
ONGC,1958,12875.62,288.7
CGPOWER,1862,12905.37,814.7
