symbol,vol_cum,vol_val_cum,price
NIFTY,63301,989871.07,24034.5
BANKNIFTY,27465,451734.66,54722.25
M&M,31032,195294.34,3173.9
RELIANCE,22604,165635.76,1460.8
HDFCBANK,37459,159533.20,775.1
ICICIBANK,17842,157473.61,1253.7
PNB,17037,147758.18,108.1
BHEL,11761,118019.21,375
IDEA,13168,103561.56,10.84
LT,14349,102238.41,4051
KEI,9824,84649.76,5046.6
ABCAPITAL,7645,85248.61,361.05
MARICO,9088,85396.55,798.25
SBIN,10169,80268.98,1064.3
MANAPPURAM,8530,77578.71,305.5
BHARTIARTL,8555,74352.97,1808
ADANIPORTS,8603,71215.67,1735.4
DIXON,12080,69108.50,11308
BSE,4469,62202.65,3719.2
CAMS,9633,56208.62,793.7
POLYCAB,6344,65617.68,8319.5
KOTAKBANK,8885,66358.46,372.6
VEDL,16055,55688.81,302.15
HAL,8155,56840.62,4614
AXISBANK,7704,61345.89,1265
AMBUJACEM,12620,57980.49,435
INFY,11974,56439.50,1174.7
ADANIENT,6963,53646.51,2479.8
MCX,2954,52318.87,2896.6
ADANIENSOL,5576,53258.55,1416.6
ADANIGREEN,6051,48046.99,1338
YESBANK,8312,53314.26,20.53
BAJFINANCE,7087,50326.79,956
GODREJPROP,9722,49356.65,1814
TATAPOWER,7719,49551.26,442.25
MARUTI,7030,47414.52,13439
MIDCPNIFTY,1980,33147.54,13946.65
ULTRACEMCO,7838,46515.33,11949
ETERNAL,7364,44688.76,248.75
TCS,10665,45441.68,2424.4
LAURUSLABS,4553,45244.65,1165
SHRIRAMFIN,5483,43306.16,965.1
INDIGO,6285,40147.18,4248.8
DELHIVERY,4612,43660.20,457.35
NATIONALUM,5367,41644.99,414
ADANIPOWER,4932,40617.68,230.01
JIOFIN,7082,41692.58,248.75
PETRONET,7314,38941.60,281.25
VOLTAS,7475,39021.54,1392.5
HINDALCO,5072,37366.01,1054.2
CGPOWER,5205,36440.45,830.65
ITC,7110,35590.18,311.75
BHARATFORG,3628,33630.55,1875.6
HYUNDAI,7560,36839.18,1820.7
BRITANNIA,4900,35462.21,5816
ASHOKLEY,4085,32682.96,160.63
BEL,5489,33984.21,432.3
INDUSTOWER,4782,32949.28,403.1
HEROMOTOCO,4117,31362.18,5102
CHOLAFIN,3111,32153.13,1654.2
HDFCLIFE,4779,31363.76,592.6
CDSL,5212,30594.71,1251.9
TITAN,4099,31429.59,4368.1
DRREDDY,3920,31173.72,1271
SUNPHARMA,4624,29420.20,1811.5
INDIANB,3493,29306.36,848.2
WAAREEENER,5092,28371.74,3180.5
FEDERALBNK,4038,29523.32,294.3
PFC,4606,27280.72,459.1
HDFCAMC,3344,28129.04,2809.7
WIPRO,4917,28591.01,200.07
JINDALSTEL,3222,25657.53,1260
BAJAJ-AUTO,3420,25905.74,10044.5
COFORGE,5612,24582.23,1168.8
BANDHANBNK,3326,24821.27,207.25
KFINTECH,5763,25246.58,896.95
HINDUNILVR,3657,25374.04,2314.8
EICHERMOT,3522,25689.14,7303.5
AMBER,3080,25230.71,8209
TATASTEEL,4232,24626.86,211.55
ONGC,3679,24093.78,289.25
ABB,2692,24520.74,7316
UNIONBANK,3409,24705.00,163.59
CANBK,2642,24046.41,134.74
POWERGRID,3942,23880.36,318.5
MAZDOCK,4312,22784.00,2633
NTPC,3865,23153.75,399.15
KAYNES,5201,21776.58,4174.8
EXIDEIND,3290,21689.25,363.1
GLENMARK,2546,23017.04,2415.9
RBLBANK,2125,22471.05,333.9
OFSS,2901,21203.91,9688
VBL,4074,23282.10,511.15
POWERINDIA,2527,21578.00,34085
INDUSINDBK,3456,22179.71,914.55
NESTLEIND,3102,22773.10,1476.3
HINDZINC,2747,20622.98,611.45
TMPV,8013,22076.18,341.3
LUPIN,2161,21591.23,2345
INOXWIND,5529,20834.19,104.29
PAYTM,2464,19688.58,1093.2
DLF,4180,20853.32,597.35
BANKBARODA,2770,21499.78,264.2
ANGELONE,2448,19194.60,314.05
AUBANK,2050,20787.55,1011.3
MUTHOOTFIN,2181,20616.96,3434.2
BIOCON,2105,19280.91,367.6
LTM,3212,20189.73,4292.3
HINDPETRO,2654,20032.19,374.75
AUROPHARMA,2546,19631.77,1423.5
MPHASIS,3313,20387.32,2207.8
PERSISTENT,3979,19323.08,4824
TRENT,4652,19217.51,4123.6
RVNL,4232,19258.15,300.6
GMRAIRPORT,2798,18954.95,96.94
HCLTECH,4284,17999.05,1203.6
SUZLON,3539,17878.74,54.98
DMART,2651,17261.44,4368.6
RECLTD,3606,18029.11,356.1
JSWSTEEL,2149,18309.02,1254.3
SAIL,2159,19117.10,187.65
BPCL,2920,17258.40,299.2
SRF,3518,17864.87,2498.8
COALINDIA,2626,16863.72,472.85
DABUR,3042,17364.60,458.5
ASIANPAINT,2672,16309.45,2425.7
LTF,2669,17172.19,290.9
TECHM,1888,16532.06,1452.3
TVSMOTOR,2675,16474.35,3520.2
IDFCFIRSTB,2401,15450.99,68.92
GRASIM,2276,16297.95,2872
CUMMINSIND,1501,15868.60,5259
SBILIFE,2225,15249.89,1820.5
APLAPOLLO,2303,15076.17,1870.9
IRFC,2776,12562.43,105.6
CROMPTON,2839,14131.11,275.5
SONACOMS,1890,13369.77,579.6
GAIL,2674,13886.83,163.91
MOTHERSON,1798,13361.69,120.64
SBICARD,2509,12899.09,645.05
HAVELLS,2012,12477.59,1242.1
OIL,1787,11831.57,475.9
SHREECEM,2107,12931.59,24810
BAJAJFINSV,2573,11413.70,1789.9
APOLLOHOSP,1231,11925.77,7749
BLUESTARCO,2051,12027.63,1797.1
360ONE,2267,12190.72,1070
POLICYBZR,1994,11693.41,1673.1
CIPLA,2230,11114.31,1330.5
UNOMINDA,1947,11639.84,1085.5
SAMMAANCAP,1838,11624.17,144.95
LODHA,2615,10814.90,911.55
INDHOTEL,1722,11113.86,647.5
SWIGGY,3062,10972.61,273
TATAELXSI,2425,10173.99,4209
TORNTPHARM,2009,10728.38,4255.6
BANKINDIA,1380,9971.36,138.85
JSWENERGY,1729,9781.54,563.85
NUVAMA,1482,9896.26,1351.9
NAM-INDIA,1434,9319.69,1047.3
PRESTIGE,1483,9686.04,1434.6
PREMIERENE,1470,8670.55,1035.8
PGEL,1746,8920.92,532.15
DALBHARAT,1470,9434.61,1970.9
NAUKRI,2513,9200.83,965.5
TATACONSUM,1419,9037.74,1151.2
SOLARINDS,1103,8659.02,15822
GODREJCP,1608,8687.35,1089.5
NMDC,1349,8137.69,88.66
COLPAL,1682,8221.97,2171.9
IOC,1131,7841.20,142.36
DIVISLAB,1145,7593.32,6617.5
FORCEMOT,1627,7748.48,19110
MFSL,1265,8089.51,1592.8
MAXHEALTH,1487,7869.47,1002.15
ICICIPRULI,1474,7340.07,537.15
COCHINSHIP,1092,7517.00,1707.5
MOTILALOFS,1109,7238.67,842.1
SIEMENS,1077,7243.24,3844.8
KPITTECH,2114,6994.92,772.55
BDL,1381,6720.30,1397
IEX,1447,6847.32,127.95
PATANJALI,1818,7459.42,456.15
ZYDUSLIFE,851,6977.34,909.2
MANKIND,1241,6411.97,2304.1
SUPREMEIND,1043,6683.51,3635.4
ASTRAL,1032,6737.99,1534.5
JUBLFOOD,1145,6687.93,466.7
PNBHOUSING,971,6616.73,1046.2
PAGEIND,1191,6639.26,37345
OBEROIRLTY,1086,6368.20,1665.9
LICHSGFIN,1087,6065.88,558.7
PIDILITIND,894,6099.99,1356.5
NHPC,1066,5619.40,83.35
KALYANKJIL,1072,5178.66,407.25
GODFRYPHLP,895,5449.26,2228
BOSCHLTD,603,5458.40,35890
PIIND,1003,5297.06,2992
FORTIS,676,4958.77,944.55
CONCOR,744,4838.61,517.55
UPL,544,4762.24,641.65
IREDA,977,4615.97,135.26
PHOENIXLTD,704,4437.17,1799.7
ICICIGI,808,4639.34,1775.2
UNITDSPR,809,4275.34,1310.6
NYKAA,492,4114.19,268.05
VMM,686,4142.19,124.48
LICI,678,3763.19,799.05
NBCC,587,3531.94,92.69
ALKEM,440,2962.65,5407.5
TIINDIA,491,2887.12,2930.5
FINNIFTY,93,1438.55,25755.2
BAJAJHLDNG,328,1701.69,10425
NIFTYNXT50,80,1411.77,70589.2
