symbol,vol_cum,vol_val_cum,price
NIFTY,40149,631728.22,24003.3
BANKNIFTY,19712,327262.98,54655.7
LT,26715,182775.03,3919.9
HEROMOTOCO,21639,166214.67,5076
COFORGE,31466,150966.06,1269.7
M&M,21688,142873.34,3245.9
SRF,19315,103464.11,2725.6
RELIANCE,12518,91198.19,1428.7
HDFCLIFE,14787,98204.39,609.15
ICICIBANK,10359,91902.78,1253.7
IDEA,10043,80611.31,11.21
YESBANK,11887,79468.73,21.51
SBIN,8987,71733.44,1063
BHEL,6768,67374.13,381.85
TCS,17192,73154.69,2413.2
BSE,4186,59057.42,3817.3
HDFCBANK,14808,63727.95,775.1
LUPIN,5828,59711.24,2426.4
MIDCPNIFTY,2941,50056.19,14135.95
INFY,13102,61779.29,1167.7
VEDL,14713,53151.73,312.35
BAJFINANCE,7299,53533.12,967.55
MARICO,5280,52684.51,828.25
CGPOWER,7464,52490.34,834.45
ADANIENT,6428,49689.33,2494.2
POLYCAB,4787,50631.77,8415
PNB,5569,49194.80,108.3
LAURUSLABS,4956,50018.22,1188.6
BAJAJ-AUTO,5648,43390.04,10200
INDIGO,6515,42851.11,4352.8
GLENMARK,5017,45646.98,2416.4
AXISBANK,5185,41334.31,1255.7
MCX,2189,39691.18,2960
BIOCON,4087,38839.08,380.65
PERSISTENT,7845,39169.87,4980.7
TITAN,5268,40098.90,4326.5
BHARTIARTL,4473,39067.98,1828.8
SHRIRAMFIN,4898,39847.01,979.45
AUROPHARMA,4716,38062.65,1479.6
ABCAPITAL,3217,36825.87,366.1
CDSL,6230,37393.73,1258.6
BEL,6011,37620.75,435.95
ADANIGREEN,4182,33624.85,1333.9
EXIDEIND,5511,35074.37,342.5
LICHSGFIN,5768,33518.43,581.5
BHARATFORG,3603,33878.33,1852.8
POLICYBZR,5714,34067.95,1692.7
ADANIPOWER,4288,34608.36,225.7
KOTAKBANK,4336,32405.75,368.35
ETERNAL,5062,31053.16,250.75
RBLBANK,2934,31664.96,334.4
POWERINDIA,3717,31060.43,33315
HINDZINC,3806,29243.82,627
HCLTECH,7427,31277.65,1190.2
ADANIENSOL,3163,30146.52,1397.3
AMBUJACEM,6727,31315.39,438.45
ADANIPORTS,3637,30094.82,1722
INDUSTOWER,4213,29449.56,406.85
ABB,3228,29040.78,7183
KEI,2906,26318.47,5166.8
CANBK,3014,27940.45,134.74
TRENT,5766,24581.47,4240.6
JIOFIN,4657,27582.57,249.35
CUMMINSIND,2619,27882.17,5315.5
LTF,3952,26410.19,296.8
HAL,3559,24907.23,4627
BANKBARODA,3329,26234.51,263.75
SUNPHARMA,3733,24081.22,1847.8
EICHERMOT,3422,24973.98,7236
DIXON,4307,24316.24,11160
MARUTI,3296,22370.69,13481
NATIONALUM,3078,24093.79,414.35
ULTRACEMCO,3970,23904.23,11955
PIDILITIND,3444,24328.26,1413.5
DRREDDY,2862,22997.85,1303.2
PAYTM,2720,21977.07,1112.4
HINDUNILVR,3166,21895.35,2296.2
TVSMOTOR,3461,21612.80,3550.5
HINDALCO,3038,22677.94,1053.8
KPITTECH,6177,20513.61,754.05
ASHOKLEY,2663,21616.91,160.64
NTPC,3607,21597.46,396.1
AUBANK,2108,21527.01,1003.8
INDHOTEL,3138,20861.70,662.2
FEDERALBNK,2842,20939.42,289.35
INDIANB,2275,19724.89,849.05
IDFCFIRSTB,3131,20366.22,68.57
AMBER,2442,20220.67,8254.5
CROMPTON,3974,20266.91,282
ITC,3846,19266.17,310
FORCEMOT,3544,17744.46,20112
WAAREEENER,3228,18206.55,3196.6
ONGC,2740,17761.12,283.65
LTM,2974,19001.31,4272.8
NESTLEIND,2446,18115.09,1484.5
WIPRO,3093,18108.91,198.41
UNIONBANK,2452,18162.45,165.28
CHOLAFIN,1635,17430.82,1695
TATASTEEL,2955,17405.97,212.86
BLUESTARCO,3028,17519.35,1783.5
SBILIFE,2449,17018.92,1854.4
MPHASIS,2768,17092.24,2195
INDUSINDBK,2571,16789.72,920.2
COALINDIA,2442,15694.04,472.85
SAMMAANCAP,2626,16802.85,148.01
BANDHANBNK,2009,15136.19,205.6
BRITANNIA,2246,16349.75,5792.5
TMPV,5551,15628.50,344.6
MANKIND,2728,14347.51,2358
ASTRAL,2343,15453.94,1570
UNITDSPR,2964,15331.41,1276.5
CAMS,2220,13410.36,802.5
ASIANPAINT,2276,14105.65,2468.6
MANAPPURAM,1544,14402.60,306.25
ANGELONE,1721,13615.61,314.2
TATAELXSI,3157,13535.10,4251.3
HDFCAMC,1673,14279.60,2816
SUZLON,2775,13790.44,53.45
CIPLA,2621,13324.65,1360.1
MAZDOCK,2490,13258.27,2635
GODFRYPHLP,2212,13961.76,2288.1
DABUR,2333,13546.86,464.25
VOLTAS,2615,13409.34,1363.5
RECLTD,2669,13366.52,352.6
HINDPETRO,1692,13137.65,382.75
BAJAJFINSV,2741,12549.59,1800.1
PFC,2116,12609.50,457
ZYDUSLIFE,1514,12730.23,933.45
DELHIVERY,1347,13024.14,463.85
BANKINDIA,1760,12990.46,138.91
INOXWIND,3117,11921.58,106.36
NBCC,2045,12698.51,93.66
JINDALSTEL,1505,11923.40,1251.8
OFSS,1705,12310.73,9677
DMART,1752,11541.40,4430
JSWSTEEL,1452,12420.75,1257.5
VBL,2059,11797.38,505.2
SAIL,1362,12086.98,186.2
GODREJPROP,2114,10705.63,1818.7
SBICARD,2155,11238.20,646.05
TATAPOWER,1648,10603.48,439.7
KAYNES,2453,10400.58,4219.2
HYUNDAI,2299,11410.03,1817
TECHM,1168,10299.57,1456.6
PIIND,2043,11023.00,3039.4
COCHINSHIP,1408,9886.81,1747.1
MUTHOOTFIN,1132,10909.76,3473.4
NAM-INDIA,1510,10141.37,1090.3
GODREJCP,1833,10105.41,1087.3
DIVISLAB,1480,9942.67,6728.5
RVNL,2264,10288.65,299.8
SIEMENS,1465,9782.56,3813.5
SOLARINDS,1236,9767.64,15666
GMRAIRPORT,1456,9896.95,96.45
BPCL,1511,9126.63,304.8
MOTHERSON,1297,9870.19,122.73
ICICIPRULI,1917,9704.40,547.5
NMDC,1539,9356.25,88.6
TORNTPHARM,1651,8958.73,4347.6
BDL,1692,8360.47,1395.3
GRASIM,1228,8891.07,2875.1
JSWENERGY,1533,8714.49,568.3
JUBLFOOD,1461,8501.12,463.1
APOLLOHOSP,839,8202.18,7761
TATACONSUM,1277,8128.97,1141.3
HAVELLS,1313,8208.90,1242.9
IOC,1083,7647.73,143.46
LODHA,1922,8007.00,925
MFSL,1227,8065.20,1642.7
POWERGRID,1260,7623.08,316.1
DLF,1499,7452.47,595.85
ALKEM,1015,7042.16,5617.5
TIINDIA,1324,7733.18,2876.5
PETRONET,1357,7271.41,279.9
PNBHOUSING,1027,7082.35,1044
PATANJALI,1738,7187.69,455.3
NUVAMA,984,6752.27,1388.9
IEX,1296,6224.06,128.95
NAUKRI,1810,6651.70,966.25
SHREECEM,1013,6250.66,24790
LICI,1097,6162.92,799.45
360ONE,1124,6132.38,1079.6
SUPREMEIND,938,6045.46,3676.1
KFINTECH,1340,5961.22,897.95
MOTILALOFS,796,5328.51,866.5
UPL,613,5404.16,645.15
OIL,775,5118.43,465.7
PREMIERENE,875,5181.74,1032
SWIGGY,1418,5131.51,273.95
SONACOMS,711,5048.15,579.25
APLAPOLLO,740,4905.40,1877.8
DALBHARAT,795,5078.91,1943.9
BOSCHLTD,574,5208.49,36125
NYKAA,568,4841.05,270.75
KALYANKJIL,914,4450.22,411.4
UNOMINDA,751,4545.91,1102.1
NHPC,857,4517.37,83.02
COLPAL,874,4264.85,2161.1
IRFC,818,3727.67,105.16
PAGEIND,762,4306.42,37425
IREDA,891,4193.42,134.66
ICICIGI,677,3966.93,1814.2
OBEROIRLTY,696,4067.32,1659.6
PGEL,704,3609.89,532.35
MAXHEALTH,660,3527.73,1015.8
GAIL,694,3616.58,163.81
CONCOR,507,3314.11,519.5
BAJAJHLDNG,569,3059.48,10568
FORTIS,446,3289.78,949.5
PRESTIGE,405,2635.89,1442.9
PHOENIXLTD,381,2420.13,1807.9
FINNIFTY,93,1454.12,25862.85
VMM,248,1494.27,123.5
NIFTYNXT50,56,997.34,70858.6
