symbol,vol_cum,vol_val_cum,price
NIFTY,44569,701024.17,24065.65
BANKNIFTY,21627,358853.23,54780.45
LT,27365,187214.39,3924.2
HEROMOTOCO,22011,169057.91,5087.5
COFORGE,32330,155111.58,1278
M&M,22376,147363.52,3262.5
SRF,19933,106861.89,2743.3
RELIANCE,13773,100226.88,1435.2
HDFCLIFE,15962,106123.17,607.55
ICICIBANK,11122,98645.27,1256.3
IDEA,10451,83958.37,11.27
YESBANK,12810,85723.69,21.76
SBIN,9617,76728.01,1065.9
TCS,18490,78600.31,2418
BHEL,6979,69501.72,381.55
LUPIN,6461,66296.43,2446.2
BSE,4366,61560.82,3824.6
HDFCBANK,15878,68329.81,777.5
INFY,14201,66914.83,1169
MIDCPNIFTY,3071,52269.59,14169.7
VEDL,15112,54595.02,313.6
BAJFINANCE,7821,57329.01,969.8
MARICO,5661,56459.28,823.4
CGPOWER,7737,54430.75,832.7
POLYCAB,5025,53147.22,8420
ADANIENT,6548,50617.81,2495.4
PNB,5822,51401.78,108.55
KPITTECH,15310,49369.10,755.55
LAURUSLABS,5203,52525.69,1188.7
BAJAJ-AUTO,6082,46719.17,10236
INDIGO,6834,44938.19,4352.6
TITAN,6415,48789.61,4321.7
GLENMARK,5462,49695.87,2420.9
AXISBANK,5592,44556.57,1260.7
MCX,2378,43126.70,2969.1
PERSISTENT,8327,41584.21,5011.2
BHARTIARTL,4741,41410.89,1835.6
KOTAKBANK,5722,42634.58,366.85
BIOCON,4159,39526.54,380.9
SHRIRAMFIN,5075,41282.37,981.2
EXIDEIND,6391,40538.41,347
AUROPHARMA,4948,39954.99,1474.7
POLICYBZR,6708,39953.43,1695.8
BEL,6382,39935.28,436.9
CDSL,6604,39639.70,1263.1
ABCAPITAL,3334,38158.91,366.3
HINDZINC,4637,35697.43,630.55
BHARATFORG,3916,36784.34,1851.8
ADANIGREEN,4269,34323.54,1336.8
LICHSGFIN,5910,34348.79,582.1
POWERINDIA,4224,35335.91,33685
AMBER,4043,33770.20,8575.5
ADANIPOWER,4352,35123.49,226.06
ETERNAL,5390,33060.71,251.65
HCLTECH,8037,33821.48,1191.9
RBLBANK,3008,32454.09,335.4
ADANIENSOL,3298,31425.65,1401.1
SUNPHARMA,4642,29991.69,1853.8
AMBUJACEM,6950,32348.23,440.4
ADANIPORTS,3737,30919.88,1730
ABB,3475,31258.35,7206
INDUSTOWER,4382,30623.26,407.05
CANBK,3146,29150.87,135.19
TRENT,6095,25981.00,4257.9
DRREDDY,3437,27686.60,1318.4
CUMMINSIND,2826,30091.74,5321
KEI,3002,27191.28,5185
JIOFIN,4874,28861.14,250.39
DIXON,4941,27857.10,11246
BANKBARODA,3602,28355.74,264.3
LTF,4177,27895.49,296.9
PAYTM,3224,26068.54,1109.9
HAL,3727,26077.11,4627
MARUTI,3602,24441.64,13482
ULTRACEMCO,4332,26075.14,11976
EICHERMOT,3548,25890.72,7274
PIDILITIND,3576,25264.74,1412.6
NATIONALUM,3181,24895.25,414.3
HINDALCO,3299,24621.04,1060.8
HINDUNILVR,3385,23409.80,2304
TVSMOTOR,3700,23103.42,3560.5
NTPC,3980,23830.67,396.45
ASHOKLEY,2856,23170.63,161.3
ITC,4449,22272.15,310
AUBANK,2213,22589.38,1007.4
FEDERALBNK,3017,22215.16,290.25
IDFCFIRSTB,3330,21638.83,68.76
CROMPTON,4260,21731.18,284.2
INDIANB,2372,20554.54,852.1
INDHOTEL,3215,21372.30,662.3
