symbol,vol_cum,vol_val_cum,price
NIFTY,10341,163263.37,24163.85
BANKNIFTY,5863,97641.91,55132.25
LT,13688,93662.36,3936
M&M,9055,59795.65,3290.8
COFORGE,11782,56324.95,1285.5
SRF,5548,29198.95,2629
SBIN,3639,29182.90,1070.5
ICICIBANK,3055,27177.96,1258.4
IDEA,3412,27082.91,11.14
MARICO,2474,24804.68,830.8
HEROMOTOCO,2941,23040.99,5222
VEDL,6314,22747.40,313.4
ADANIENT,2879,22259.62,2502.9
TCS,5595,23902.54,2455.1
PNB,2451,21780.67,109.65
MIDCPNIFTY,1001,17013.61,14119.55
BAJFINANCE,2738,20112.88,973.8
BSE,1160,16122.26,3762.3
RELIANCE,2313,17042.28,1465.9
HDFCBANK,4042,17438.00,777.2
SHRIRAMFIN,2070,16864.65,980.35
YESBANK,2590,17075.55,21.18
ABCAPITAL,1370,15692.30,368.5
BHEL,1579,15499.80,372.3
INFY,3270,15552.53,1182.5
HDFCLIFE,2424,16004.59,597.05
ADANIPOWER,1925,15557.63,226.3
POWERINDIA,1790,14979.32,33000
CGPOWER,2128,14774.00,807.2
POLYCAB,1370,14486.46,8418
AXISBANK,1832,14670.25,1271.1
INDIGO,1927,12612.23,4367.1
LTF,2057,13802.48,301.25
CUMMINSIND,1195,12745.13,5235
PERSISTENT,2298,11392.39,4943
ADANIPORTS,1359,11270.76,1741.1
ABB,1238,11152.27,7192.5
BEL,1645,10298.31,436.8
MCX,540,9850.26,2925.4
BAJAJ-AUTO,1183,9064.84,10204
RBLBANK,885,9576.05,337.3
BANKBARODA,1244,9836.43,268.05
ADANIENSOL,961,9131.81,1396.6
ADANIGREEN,1046,8378.94,1333.3
AUROPHARMA,1114,8907.79,1447.5
IDFCFIRSTB,1373,9006.76,69.91
CHOLAFIN,788,8426.04,1692.4
CANBK,897,8317.56,136.27
GLENMARK,962,8756.94,2404.5
HINDALCO,1122,8417.37,1064.2
INDIANB,882,7679.55,864
BIOCON,845,7913.44,373.6
INDUSINDBK,1224,8010.72,927.8
KEI,839,7530.36,5097.6
AUBANK,791,8108.00,1021.8
JIOFIN,1319,7821.86,251.1
CDSL,1347,8064.70,1261
BHARTIARTL,877,7635.48,1822.4
HINDZINC,921,7055.63,619.8
ETERNAL,1180,7240.38,250.34
MPHASIS,1173,7316.52,2258.7
MARUTI,981,6670.53,13526
ASHOKLEY,871,7097.40,162.04
DIXON,1221,6931.66,11333
KOTAKBANK,907,6800.05,372.8
FEDERALBNK,940,6953.53,295.6
HCLTECH,1545,6585.15,1205.1
ITC,1300,6504.71,311.4
LICHSGFIN,1155,6619.37,570.65
UNIONBANK,879,6525.88,166.2
COALINDIA,951,6123.85,474.55
TRENT,1388,5885.52,4207
NATIONALUM,811,6356.52,418.85
TMPV,2235,6259.38,345.1
TATASTEEL,997,5885.36,213.81
UNITDSPR,1163,6035.64,1291.6
LUPIN,586,5903.74,2369
WIPRO,971,5708.83,200.53
ULTRACEMCO,874,5290.71,12029
BANDHANBNK,704,5328.45,208.75
BANKINDIA,756,5598.13,141.06
ANGELONE,638,5011.96,312.75
HAL,677,4726.11,4642.1
HDFCAMC,609,5214.95,2830
TATAELXSI,1130,4832.42,4291.5
PFC,788,4704.73,457.6
MANAPPURAM,514,4825.82,310.85
INDUSTOWER,691,4798.34,406.95
EICHERMOT,623,4598.64,7330.5
HINDUNILVR,606,4209.70,2306
BLUESTARCO,817,4744.81,1786.5
CAMS,700,4212.98,797.05
TECHM,478,4228.64,1473.5
TVSMOTOR,679,4265.55,3557.2
SUZLON,850,4280.94,54.27
PAYTM,484,3884.22,1101.9
MAZDOCK,760,4053.11,2652.8
SIEMENS,607,4057.46,3801
SBICARD,779,4090.52,653
LAURUSLABS,403,4015.80,1169.4
VOLTAS,714,3670.32,1367
ONGC,559,3642.92,287.4
NMDC,636,3894.66,90.09
HINDPETRO,465,3597.77,379.3
TITAN,469,3635.49,4394.9
RECLTD,709,3570.95,356.1
JSWSTEEL,432,3702.76,1258.7
AMBER,421,3500.62,8249
IOC,480,3388.48,144.15
GODREJCP,633,3535.37,1106.8
INDHOTEL,533,3516.52,658.9
BAJAJFINSV,676,3107.12,1822.8
MUTHOOTFIN,357,3452.90,3478.6
AMBUJACEM,694,3208.62,436.45
KAYNES,688,2918.01,4226.2
PIDILITIND,473,3288.34,1380.5
BHARATFORG,330,3115.65,1878.5
FORCEMOT,531,2605.61,19576
BPCL,458,2759.15,303.4
OFSS,407,2942.96,9683.5
BDL,571,2827.06,1414
NESTLEIND,373,2760.80,1478.6
BRITANNIA,412,3027.00,5854.5
HYUNDAI,618,3073.90,1827.1
WAAREEENER,498,2793.70,3187.1
JINDALSTEL,342,2727.68,1268.3
TATAPOWER,423,2729.61,442.4
SOLARINDS,339,2690.33,15806
NTPC,459,2756.29,397.25
DELHIVERY,301,2907.85,461.9
KPITTECH,675,2278.96,792.85
MANKIND,466,2430.10,2301
