symbol,vol_cum,vol_val_cum,price
NIFTY,36816,579534.47,24040.7
BANKNIFTY,18662,309946.58,54726.15
LT,26055,178266.16,3920.1
HEROMOTOCO,21259,163314.88,5077.5
COFORGE,30565,146624.80,1273.5
M&M,20890,137674.50,3250.6
SRF,19116,102375.31,2727
HDFCLIFE,13474,89347.03,608
ICICIBANK,9892,87779.28,1256.2
RELIANCE,10680,77971.79,1436.5
IDEA,9844,79013.54,11.2
YESBANK,11722,78362.31,21.55
SBIN,8553,68291.27,1065.8
TCS,16568,70512.22,2419.2
BHEL,6424,63908.51,383.05
BSE,4012,56581.58,3809
HDFCBANK,14094,60671.16,776.15
LUPIN,5562,56953.04,2423
VEDL,14498,52376.69,312.3
MIDCPNIFTY,2816,47930.72,14144.9
INFY,12206,57590.30,1170.9
BAJFINANCE,7167,52572.70,968.45
CGPOWER,7353,51698.24,835
MARICO,5166,51550.10,827.8
ADANIENT,6206,47973.11,2496.8
POLYCAB,4610,48762.22,8423
LAURUSLABS,4812,48549.23,1194.4
PNB,5267,46568.43,108.45
BAJAJ-AUTO,5432,41734.38,10219
INDIGO,6315,41540.12,4360.1
GLENMARK,4931,44864.72,2416.6
BIOCON,4052,38504.54,380.6
MCX,2123,38477.64,2962.6
PERSISTENT,7588,37868.87,5003.9
BHARTIARTL,4379,38246.62,1829.7
SHRIRAMFIN,4779,38882.14,980.9
AXISBANK,4822,38464.06,1256.6
AUROPHARMA,4621,37287.26,1476.9
ABCAPITAL,3132,35858.66,366.65
CDSL,6076,36471.31,1261.4
TITAN,4777,36368.97,4339
ADANIGREEN,3869,31105.65,1331.5
BEL,5325,33347.26,436.8
LICHSGFIN,5497,31928.93,584.5
ADANIPOWER,4228,34125.54,226.13
POWERINDIA,3663,30609.01,33310
RBLBANK,2835,30609.26,335.25
BHARATFORG,3179,29950.60,1852.2
AMBUJACEM,6545,30472.80,438.75
KOTAKBANK,4031,30142.39,368.8
ETERNAL,4763,29226.82,251.5
ADANIPORTS,3507,29026.04,1724
POLICYBZR,4977,29677.96,1690.6
ADANIENSOL,2974,28350.52,1403.6
HCLTECH,6713,28292.69,1192.9
ABB,3089,27792.42,7205.5
INDUSTOWER,3983,27853.43,407.4
CANBK,2928,27151.58,135.06
KEI,2792,25284.93,5176
TRENT,5560,23707.62,4245.1
CUMMINSIND,2576,27423.09,5311.5
LTF,3854,25763.55,296.1
JIOFIN,4340,25717.17,249.6
HAL,3463,24238.74,4626.4
BANKBARODA,3209,25303.36,264.3
SUNPHARMA,3528,22753.96,1844
HINDZINC,2917,22362.25,626.15
MARUTI,3197,21700.96,13494
EXIDEIND,3661,23617.53,348.45
NATIONALUM,3007,23542.00,413.95
PIDILITIND,3320,23445.23,1419
ULTRACEMCO,3789,22819.89,11954
EICHERMOT,3097,22617.01,7244.5
HINDUNILVR,3040,21026.50,2292.4
TVSMOTOR,3359,20976.64,3564.1
HINDALCO,2933,21899.29,1055.8
DRREDDY,2563,20579.70,1293.7
DIXON,3714,21004.32,11199
PAYTM,2438,19692.34,1115.1
ASHOKLEY,2545,20667.04,160.85
AUBANK,2031,20750.04,1003
NTPC,3403,20377.20,396.45
FEDERALBNK,2744,20226.42,289.4
INDIANB,2177,18889.13,851.05
IDFCFIRSTB,3006,19564.39,68.62
CROMPTON,3821,19484.39,282.45
FORCEMOT,3472,17384.30,20120
INDHOTEL,2830,18815.85,660.55
ITC,3557,17823.16,310.15
WAAREEENER,3135,17685.01,3197.3
AMBER,2203,18233.42,8275
ONGC,2617,16968.97,284.6
UNIONBANK,2373,17581.51,165.43
NESTLEIND,2316,17148.52,1486.6
TATASTEEL,2862,16859.58,212.92
CHOLAFIN,1548,16507.25,1694.1
LTM,2695,17239.91,4300.5
BLUESTARCO,2984,17264.55,1780.1
WIPRO,2840,16632.39,198.95
MPHASIS,2691,16625.62,2204.3
INDUSINDBK,2460,16070.49,922.15
SBILIFE,2272,15781.90,1858.5
BANDHANBNK,1931,14555.33,205.93
BRITANNIA,2172,15813.07,5793.5
SAMMAANCAP,2468,15788.52,149.06
TMPV,5378,15148.99,344.95
COALINDIA,2249,14459.25,472.85
ASTRAL,2291,15107.73,1569.9
UNITDSPR,2904,15022.83,1278
CAMS,2172,13120.56,804.6
ANGELONE,1683,13315.99,314.65
MANAPPURAM,1479,13802.42,307.85
HDFCAMC,1644,14033.01,2819.7
ASIANPAINT,2101,13018.72,2472.4
TATAELXSI,2990,12823.10,4279.2
CIPLA,2494,12674.39,1359.6
GODFRYPHLP,2136,13481.76,2280.4
MANKIND,2354,12358.36,2353.9
RECLTD,2594,12994.22,352.95
BAJAJFINSV,2680,12273.46,1803.4
VOLTAS,2475,12694.33,1364.2
SUZLON,2512,12517.02,53.53
MAZDOCK,2291,12206.22,2642.8
HINDPETRO,1593,12364.94,384.35
ZYDUSLIFE,1494,12561.15,933.7
DABUR,2125,12334.36,464.85
NBCC,1988,12349.83,94.06
INOXWIND,2998,11464.13,106.85
PFC,1968,11726.85,457.25
DELHIVERY,1279,12367.39,465.7
JSWSTEEL,1413,12088.27,1259.1
OFSS,1609,11620.25,9691.5
BANKINDIA,1622,11986.91,139.83
JINDALSTEL,1397,11073.71,1255.2
SAIL,1342,11910.60,186.23
SBICARD,2120,11057.02,646.75
DMART,1525,10032.37,4420
VBL,1887,10811.40,504.05
PIIND,2025,10926.70,3045
GODREJPROP,2013,10197.26,1822.3
MUTHOOTFIN,1113,10727.01,3481.5
COCHINSHIP,1344,9438.52,1750
HYUNDAI,2171,10779.47,1816.2
TECHM,1111,9801.59,1462.5
GODREJCP,1786,9849.38,1087.9
NAM-INDIA,1467,9849.78,1089.5
TATAPOWER,1495,9624.23,440.6
KAYNES,2190,9292.30,4233.3
SIEMENS,1430,9549.04,3815
SOLARINDS,1189,9398.69,15677
MOTHERSON,1266,9635.17,122.85
BPCL,1466,8854.11,305.75
RVNL,2118,9625.77,300.6
DIVISLAB,1379,9260.40,6718.5
GMRAIRPORT,1377,9361.97,96.36
ICICIPRULI,1825,9235.71,547.65
NMDC,1474,8966.10,88.76
KPITTECH,2194,7401.57,788.15
JSWENERGY,1500,8526.17,568.65
TORNTPHARM,1545,8379.80,4342.7
BDL,1557,7702.32,1399.3
JUBLFOOD,1423,8280.93,464.2
GRASIM,1125,8148.09,2881.4
APOLLOHOSP,808,7899.72,7766.5
LODHA,1838,7657.18,922.45
TATACONSUM,1208,7694.34,1143.4
HAVELLS,1224,7654.94,1245.8
MFSL,1143,7509.04,1643.9
ALKEM,998,6923.24,5614
IOC,974,6878.99,143.99
TIINDIA,1300,7594.22,2876.9
PETRONET,1334,7148.40,281.05
POWERGRID,1174,7104.34,316.15
DLF,1378,6856.07,595.85
PNBHOUSING,964,6652.59,1045.7
PATANJALI,1661,6870.70,456
NUVAMA,964,6614.99,1388.1
IEX,1254,6022.91,129.08
360ONE,1103,6018.74,1077
SHREECEM,959,5920.27,24795
NAUKRI,1619,5954.43,966.5
LICI,1046,5876.66,800.8
SUPREMEIND,908,5851.31,3680
KFINTECH,1198,5333.11,895.6
MOTILALOFS,753,5039.80,865.4
PREMIERENE,851,5040.94,1031.1
UPL,579,5105.20,645.35
SWIGGY,1369,4952.00,274.75
APLAPOLLO,727,4819.40,1881.2
DALBHARAT,775,4952.60,1942
BOSCHLTD,555,5036.48,36105
NYKAA,555,4730.61,270.75
SONACOMS,665,4721.47,578.45
KALYANKJIL,858,4177.78,412
OIL,663,4386.45,466.05
NHPC,838,4417.27,83.05
UNOMINDA,723,4375.82,1102.6
IRFC,785,3577.56,105.48
COLPAL,838,4090.21,2163
IREDA,864,4068.10,135.07
PAGEIND,720,4069.40,37585
OBEROIRLTY,690,4032.41,1656
ICICIGI,621,3636.35,1809.6
PGEL,617,3168.22,534.05
MAXHEALTH,621,3318.97,1016.55
GAIL,640,3333.41,164.23
BAJAJHLDNG,556,2990.39,10571
CONCOR,474,3099.24,520.05
FORTIS,429,3164.21,948.7
PHOENIXLTD,367,2331.16,1810
PRESTIGE,359,2336.89,1439.8
FINNIFTY,93,1454.12,25887.9
VMM,233,1404.22,123.51
NIFTYNXT50,56,997.34,70909.6
