symbol,vol_cum,vol_val_cum,price
NIFTY,96795,1527860.72,24333.3
BANKNIFTY,44913,749287.55,55898.1
LT,39096,268586.28,3996.1
ICICIBANK,26428,235688.17,1279.6
HEROMOTOCO,25463,195687.37,5168
HDFCBANK,46690,203191.88,796.1
COFORGE,36223,173967.84,1285.6
M&M,26297,173185.45,3298.1
RELIANCE,21665,157425.17,1442.2
SBIN,19820,159042.78,1091
SRF,22680,121934.71,2718.2
POLYCAB,11137,118179.28,8421.5
HDFCLIFE,18309,121923.32,607.6
INDIGO,15979,106724.93,4542
YESBANK,16614,111825.39,22.15
KPITTECH,30942,99691.37,746.5
IDEA,13197,106385.18,11.36
MIDCPNIFTY,5157,88102.79,14296.85
CGPOWER,14637,103116.42,825.4
INFY,22536,105917.93,1169.6
TCS,24699,104809.80,2433.1
BSE,6140,86869.98,3837.8
ADANIENT,11687,90980.54,2533.7
KOTAKBANK,13450,100490.14,374.3
BHEL,8765,87606.13,385.2
AXISBANK,10925,87717.41,1289.2
LUPIN,8054,82981.96,2447.6
SHRIRAMFIN,10252,83991.64,1003.5
BAJFINANCE,10289,75449.22,977
VEDL,18548,67120.51,317
PNB,8429,74463.14,110.46
AMBER,8110,69053.63,8637
MCX,3746,68399.41,2979
BAJAJ-AUTO,7804,59990.18,10315.5
ETERNAL,10620,65536.17,256.54
TITAN,8797,66918.37,4352.8
MARICO,6298,62753.31,816.95
HINDZINC,7517,58268.59,634.95
LAURUSLABS,6055,61155.71,1178.5
ADANIPORTS,7182,59738.19,1748.7
ADANIGREEN,6879,55673.69,1353
BHARTIARTL,6813,59597.85,1837.3
ADANIENSOL,6289,60064.58,1407.5
CDSL,9744,58641.32,1279.6
BHARATFORG,6178,57799.89,1868.7
DRREDDY,6602,53708.57,1320
GLENMARK,6435,58564.32,2408.7
EXIDEIND,8644,54789.45,351.5
MARUTI,7516,51291.03,13713
HINDPETRO,6438,51310.08,398.65
AMBUJACEM,11498,53789.66,446.45
ADANIPOWER,6671,54043.70,228.4
AUROPHARMA,6298,50995.04,1488.2
ASHOKLEY,6182,50606.86,166.55
PERSISTENT,9811,49055.88,5023.4
TATASTEEL,8505,50441.26,216.3
BEL,7971,49889.37,437.7
SUNPHARMA,7287,47202.79,1850.1
POLICYBZR,8186,48821.20,1704.1
BANKBARODA,6230,49158.73,270
TRENT,10025,42967.36,4292
NATIONALUM,6137,47634.63,406.35
HCLTECH,11348,47664.57,1193.1
RBLBANK,4384,47144.20,337.55
ABCAPITAL,3948,45186.36,369.8
BIOCON,4611,43851.92,381.4
JIOFIN,7841,46533.02,252.5
CANBK,4972,46191.15,137.79
DIXON,8044,45387.17,11315
TMPV,16152,46000.32,357.15
ULTRACEMCO,7573,45724.09,12083
HINDALCO,5968,44557.96,1056.1
POWERINDIA,5020,42056.07,33400
INDUSTOWER,6015,42000.73,407.55
LICHSGFIN,6671,38804.51,582.45
ASIANPAINT,6170,38593.64,2513.5
PIDILITIND,5741,40721.17,1421.5
PAYTM,4567,36901.85,1106.9
EICHERMOT,5391,39351.25,7306
ABB,4249,38233.38,7208
IOC,5129,36813.72,148.03
ONGC,5772,37209.34,281.35
WAAREEENER,6618,37446.83,3218
AUBANK,3693,37767.02,1026.9
TVSMOTOR,5631,35288.53,3620.6
BPCL,5467,33631.20,314
HAL,5003,34962.33,4627
FEDERALBNK,5014,36914.51,293.6
ITC,7017,35140.87,310.65
HINDUNILVR,5017,34767.56,2315.4
MOTHERSON,4715,36437.18,127.41
CUMMINSIND,3401,36255.75,5319
UNIONBANK,4743,35323.22,169
NTPC,5973,35806.80,397.25
KEI,3635,32937.29,5154.7
CROMPTON,6439,33000.17,284.85
LTF,5028,33544.76,300
INDUSINDBK,5051,33105.35,943.45
WIPRO,5613,32897.95,199.54
COALINDIA,4845,31058.76,470.55
IDFCFIRSTB,4905,31838.40,69.65
INDIANB,3288,28489.56,865.25
UNITDSPR,5898,30453.45,1283.6
KAYNES,6366,27293.66,4300
CHOLAFIN,2625,27960.25,1708.5
INDHOTEL,4199,27949.34,665.2
NESTLEIND,3761,27900.69,1485.4
VOLTAS,5018,25841.24,1383
BANDHANBNK,3210,24189.04,209.1
RECLTD,4978,24957.94,359.3
HYUNDAI,5257,26115.85,1837
GMRAIRPORT,3515,24120.04,99.21
SBILIFE,3547,24679.80,1857
FORCEMOT,4232,21202.47,20178
LTM,3738,23851.44,4317.4
MPHASIS,3859,23764.31,2225.2
MANAPPURAM,2483,23131.20,308.85
PFC,3746,22405.51,462.3
ASTRAL,3471,22998.32,1573.2
DELHIVERY,2419,23472.33,471.1
BLUESTARCO,4031,23379.19,1800.1
MANKIND,4006,21154.05,2360.2
CIPLA,4233,21626.00,1366.4
SAMMAANCAP,3564,22850.01,149.43
BRITANNIA,3086,22458.55,5814
CAMS,3324,20087.74,810.45
HDFCAMC,2594,22114.80,2820
SBICARD,4277,22254.13,649.7
BANKINDIA,2986,22070.82,142.81
JSWSTEEL,2559,21977.24,1275
ANGELONE,2469,19571.13,316.9
DABUR,3519,20476.34,466
GODFRYPHLP,3277,20752.72,2316.2
GRASIM,2896,21063.99,2917.9
DLF,4028,20172.59,609.5
SUZLON,3958,19578.94,54.11
RVNL,4451,20301.19,304.95
GODREJPROP,3780,19219.99,1861.5
JINDALSTEL,2392,18962.74,1264.3
OIL,2992,19442.08,453
TATAPOWER,2914,18764.11,443.65
ZYDUSLIFE,2265,19118.31,943.45
BAJAJFINSV,3994,18309.55,1835.7
TATAELXSI,4136,17709.97,4284
MUTHOOTFIN,1942,18747.48,3502.8
MAZDOCK,3203,17044.08,2646
JUBLFOOD,3125,18211.27,469
GODREJCP,3151,17335.17,1095
DMART,2522,16653.53,4430.1
POWERGRID,2910,17580.26,316.2
DIVISLAB,2505,16895.53,6727.5
VBL,3030,17387.05,508.8
INOXWIND,4172,15996.14,107.14
TATACONSUM,2700,17151.53,1157.2
OFSS,2241,16196.75,9692.5
TECHM,1802,15861.10,1465.4
TORNTPHARM,3013,16442.25,4370.5
SAIL,1926,17086.37,186.65
UPL,1754,15604.59,662.3
NAM-INDIA,2240,15117.16,1093.1
PIIND,2850,15365.74,3076.7
APOLLOHOSP,1546,15117.24,7775
NBCC,2425,15047.62,95.03
HAVELLS,2334,14605.24,1258.2
SOLARINDS,1711,13516.82,15645
LODHA,3151,13231.35,948.5
NMDC,2238,13587.26,89.36
SIEMENS,1952,13046.27,3825.9
NAUKRI,3737,13769.86,979.4
ICICIPRULI,2554,12950.47,549.7
JSWENERGY,2239,12740.99,568.4
COCHINSHIP,1592,11181.85,1755
PETRONET,2200,11803.58,282.05
SUPREMEIND,1891,12261.39,3719.9
BDL,2328,11472.16,1400.3
PATANJALI,3051,12632.51,459.75
MFSL,1844,12146.30,1651.2
360ONE,2208,12031.07,1081
SHREECEM,1850,11418.42,24975
KFINTECH,2536,11335.43,911.45
MOTILALOFS,1574,10632.61,883.25
LICI,1930,10869.95,807.25
TIINDIA,1881,10990.42,2921.4
NUVAMA,1557,10732.32,1409.4
SONACOMS,1422,10169.09,583.6
SWIGGY,2839,10316.10,279.85
PNBHOUSING,1489,10270.58,1062.6
APLAPOLLO,1426,9503.88,1914
PGEL,1781,9179.85,544.7
PREMIERENE,1616,9522.68,1034.7
ALKEM,1299,9029.98,5598.5
UNOMINDA,1543,9428.27,1123.5
BOSCHLTD,1058,9641.41,36540
DALBHARAT,1444,9224.36,1968
IEX,1783,8571.01,129.75
KALYANKJIL,1645,8032.97,415
MAXHEALTH,1612,8638.05,1017.35
PRESTIGE,1298,8508.70,1456.2
CONCOR,1138,7469.55,524.85
COLPAL,1585,7722.28,2157.6
ICICIGI,1243,7316.55,1815.7
NYKAA,855,7287.68,271.95
OBEROIRLTY,1256,7357.13,1670.6
IREDA,1542,7271.88,136.16
NHPC,1359,7176.12,83.54
IRFC,1342,6105.59,106.42
PAGEIND,1255,7099.60,37580
GAIL,1212,6334.51,165.4
PHOENIXLTD,950,6075.02,1830.9
FORTIS,808,5987.62,954.5
FINNIFTY,224,3518.30,26334.5
BAJAJHLDNG,740,3970.12,10621
VMM,483,2914.99,124.45
NIFTYNXT50,166,2968.12,71647.4
