symbol,vol_cum,vol_val_cum,price
NIFTY,13165,207606.82,24216.3
BANKNIFTY,4932,82689.61,55658.95
BSE,6803,98408.95,3933.6
PIDILITIND,6846,51519.82,1491.6
BRITANNIA,7525,52712.92,5540
LUPIN,3442,35753.81,2443.3
HDFCBANK,6153,26759.89,785.5
BIOCON,2476,24285.58,390.85
RELIANCE,3004,21485.76,1423.6
DABUR,3290,19855.92,478.8
SBIN,2353,19012.42,1089.5
MCX,965,18096.32,3068.7
MIDCPNIFTY,901,15745.43,14541.45
BHEL,1701,18213.71,407.4
ICICIBANK,2069,18474.86,1272
NUVAMA,1989,15350.34,1573.7
BHARATFORG,1530,15336.30,2014.2
BEL,2422,15338.29,442.45
POLYCAB,1134,12909.45,9119.5
WAAREEENER,2442,14005.36,3283.4
COFORGE,2539,12573.12,1326.2
ADANIPORTS,1675,13925.69,1752.2
LT,1906,13270.34,3990.2
HAL,1392,10082.70,4803
AXISBANK,1380,11061.71,1275.6
LAURUSLABS,1003,10525.69,1231
ADANIENT,1302,10193.70,2525.4
RBLBANK,953,10548.28,347.75
COALINDIA,1679,10376.34,459.1
ASIANPAINT,1529,9801.95,2558.3
APOLLOHOSP,916,9123.06,8010
GLENMARK,1147,10146.67,2318
TATACONSUM,1419,9113.96,1165.6
KOTAKBANK,1259,9504.78,378.05
ANGELONE,1021,8376.08,327.15
M&M,1271,8499.82,3353.4
TATASTEEL,1458,8661.82,215.55
TCS,1901,7916.68,2399.2
INFY,1718,8053.56,1168.7
INDIGO,1175,7959.84,4510
ABB,851,7576.10,7126.5
BAJFINANCE,1083,7856.51,964
KPITTECH,2494,7483.72,710.35
PERSISTENT,1358,6884.84,5060.4
SHRIRAMFIN,878,7303.26,1005
PAYTM,744,6488.47,1193.2
ASHOKLEY,854,7235.41,168.8
HEROMOTOCO,813,6479.53,5317.5
VEDL,1880,6577.30,303.15
IDEA,873,6976.76,11.12
COCHINSHIP,872,6362.64,1801.3
ETERNAL,1034,6419.46,254.5
NATIONALUM,864,6500.19,399.6
BANKBARODA,791,6217.77,268.2
BHARTIARTL,726,6311.75,1819
TITAN,768,5811.24,4305.1
BLUESTARCO,1056,5856.86,1717
MOTHERSON,742,6033.41,131.86
POWERINDIA,667,5768.22,34450
HCLTECH,1335,5563.83,1190.3
BDL,973,5023.48,1470
ITC,1115,5509.67,306.85
PNB,644,5602.62,108.41
SUNPHARMA,830,5350.01,1839.9
JUBLFOOD,954,5643.78,477.6
WIPRO,927,5405.96,197.5
DIXON,907,5041.42,11139
NTPC,847,5086.51,398.7
VOLTAS,1005,5058.13,1347
AMBER,555,4895.13,8795
TECHM,554,4847.67,1462.3
YESBANK,682,4788.50,22.49
BAJAJ-AUTO,518,4122.77,10628
NBCC,757,4808.98,97.38
MARUTI,626,4291.14,13702
JIOFIN,800,4703.32,249.8
PNBHOUSING,651,4541.90,1074.9
HINDZINC,553,4300.24,635.5
APLAPOLLO,648,4545.86,1972.8
SRF,743,4175.89,2793.3
ZYDUSLIFE,529,4520.74,944.35
DELHIVERY,415,4192.37,483.2
KAYNES,939,4125.48,4407.1
FEDERALBNK,582,4304.98,293.95
TATAPOWER,642,4092.18,436.65
HINDUNILVR,593,4055.54,2269.6
AUBANK,393,4068.01,1036.6
CANBK,437,3993.05,135.07
TMPV,1368,3929.82,355.95
HINDPETRO,472,3765.45,391.9
IDFCFIRSTB,574,3762.58,70.19
HINDALCO,489,3601.71,1047.4
KEI,376,3395.65,5097
MPHASIS,611,3698.39,2205.6
DRREDDY,436,3534.08,1300.9
GMRAIRPORT,503,3548.80,101.08
HDFCLIFE,503,3466.73,622.95
CROMPTON,678,3595.14,294.15
POLICYBZR,562,3328.08,1664.1
ADANIENSOL,342,3210.54,1383.3
EICHERMOT,441,3216.50,7306
LTM,532,3374.07,4290.2
MAZDOCK,568,3064.12,2675
CGPOWER,413,3018.73,854.25
GODREJCP,580,2998.24,1032.1
ADANIPOWER,388,3175.44,229.2
ABCAPITAL,268,3055.35,365.4
INDUSTOWER,452,3089.60,399.6
CHOLAFIN,291,3070.89,1684.9
KALYANKJIL,565,2727.65,411.65
IEX,562,2803.09,133.24
DLF,558,2838.78,617.1
SOLARINDS,342,2755.29,16107
MANKIND,489,2642.23,2402.9
TVSMOTOR,417,2681.12,3685.6
JINDALSTEL,338,2644.44,1247.3
CUMMINSIND,254,2764.12,5427.5
ADANIGREEN,307,2529.22,1365.3
AUROPHARMA,298,2453.70,1488.5
SUZLON,470,2400.38,55.75
UNIONBANK,339,2502.68,165.54
OFSS,316,2266.10,9527
BANDHANBNK,317,2367.17,205.99
CIPLA,470,2407.61,1358
BANKINDIA,325,2366.20,139.62
PFC,393,2352.18,457.7
MANAPPURAM,243,2311.70,317.4
MUTHOOTFIN,238,2342.01,3560.4
JSWSTEEL,274,2366.14,1272.8
SIEMENS,299,2029.56,3854.3
HYUNDAI,477,2394.71,1843.8
ONGC,343,2185.49,282.05
POWERGRID,378,2254.73,311.8
BPCL,358,2161.87,303.75
ULTRACEMCO,362,2190.75,12077
AMBUJACEM,461,2190.35,453.25
LODHA,482,2109.68,971.85
SAMMAANCAP,339,2223.01,151.93
NMDC,334,2033.67,89.85
PREMIERENE,333,1946.53,1026.1
TATAELXSI,458,1972.92,4327.6
EXIDEIND,297,1955.50,365.1
TRENT,435,1868.61,4294
NAUKRI,560,2075.81,984.25
GAIL,380,2003.47,166.61
RVNL,412,1920.99,307.5
FORCEMOT,378,1962.90,20753
INDUSINDBK,271,1803.91,943.6
IOC,248,1768.25,145.66
BAJAJFINSV,378,1726.18,1815
INDIANB,200,1720.97,853
RECLTD,331,1671.73,358
JSWENERGY,301,1728.07,574
KFINTECH,375,1715.78,914.5
TORNTPHARM,312,1710.55,4368.3
OBEROIRLTY,264,1561.41,1688.4
CONCOR,241,1603.74,531.75
SAIL,186,1638.79,186.4
GODREJPROP,285,1471.34,1863.7
CDSL,236,1422.97,1266.7
VBL,265,1530.22,509
COLPAL,309,1504.90,2165.7
PGEL,282,1423.20,529.85
NESTLEIND,192,1419.26,1478.8
MAXHEALTH,257,1376.68,1020.1
BOSCHLTD,139,1322.11,38025
MARICO,127,1272.10,831.15
GRASIM,173,1281.41,2954.4
DMART,179,1186.62,4413.1
PIIND,237,1289.28,3125.6
FORTIS,169,1258.86,958.6
OIL,189,1202.42,453.15
UNOMINDA,195,1237.29,1149.5
SHREECEM,177,1127.92,25480
HAVELLS,174,1106.82,1272.3
SBILIFE,157,1104.55,1869.9
INOXWIND,277,1066.80,107.27
GODFRYPHLP,162,1054.83,2369.5
CAMS,154,969.61,834.55
BAJAJHLDNG,184,964.57,10427
IREDA,219,1022.10,134.8
ASTRAL,143,960.05,1580.4
PAGEIND,183,1027.65,37360
UNITDSPR,183,942.21,1278.8
SONACOMS,135,957.67,579.2
ICICIPRULI,176,922.32,563.2
DALBHARAT,147,936.64,1953.8
HDFCAMC,102,869.15,2830
INDHOTEL,130,871.54,667.4
FINNIFTY,37,584.65,26258.7
DIVISLAB,116,784.38,6724
SWIGGY,230,832.10,278.3
UPL,96,850.37,651.8
LICI,145,822.43,807.7
MFSL,117,802.43,1708.1
PATANJALI,194,805.36,460.15
TIINDIA,125,751.08,3011.1
PETRONET,135,722.27,280.2
LICHSGFIN,127,745.72,584.45
PRESTIGE,98,657.56,1486.9
SBICARD,136,706.49,648.35
