symbol,vol_cum,vol_val_cum,price
NIFTY,32762,516491.30,24224.65
BANKNIFTY,10280,172317.20,55608.85
BSE,13693,199530.69,3924.9
BRITANNIA,17682,123602.50,5583.5
MCX,4216,80514.81,3129
PIDILITIND,10504,78719.19,1484.9
LUPIN,6634,68737.80,2428
HDFCBANK,16611,72164.16,783.35
SBIN,7197,58203.56,1090.4
ADANIPORTS,6605,55522.76,1767.1
RELIANCE,7624,54561.24,1429.3
ICICIBANK,6233,55587.36,1266.7
COFORGE,8223,41294.18,1348
BHARATFORG,4554,46012.23,2031.5
BHEL,3887,41560.68,403
BIOCON,4068,39958.00,392.8
MIDCPNIFTY,1734,30339.87,14559.05
NUVAMA,4357,34112.70,1618
DABUR,5805,34768.72,474.15
IDEA,4607,37102.34,11.33
POLYCAB,2752,31372.94,9107
APOLLOHOSP,2829,28362.24,8041.5
LT,4887,33934.61,3980.8
BEL,5214,32982.32,442.05
NBCC,5056,32893.93,101.35
TCS,7771,32355.16,2380.7
INFY,6502,30561.89,1172
ADANIENT,3652,28691.68,2523
AXISBANK,3683,29477.80,1273.5
WAAREEENER,4566,26243.71,3273.5
ASIANPAINT,3784,24298.35,2593.4
BAJFINANCE,3621,26151.71,956.55
ANGELONE,2696,22198.01,330.45
COALINDIA,3953,24451.90,460.4
ABB,2707,24063.10,7122
LAURUSLABS,2240,23446.89,1228.2
GLENMARK,2788,24604.35,2359.1
PAYTM,2413,21098.79,1212.6
KOTAKBANK,3184,24048.72,377.1
BAJAJ-AUTO,2575,20607.28,10733
M&M,3206,21496.81,3356.9
INDUSINDBK,3494,23192.58,946.7
TITAN,2782,20971.16,4306.5
KPITTECH,6900,21039.73,731.1
DIXON,3558,19916.75,11165
RBLBANK,1859,20558.53,347.25
HAL,2546,18414.94,4792
BHARTIARTL,2343,20353.57,1829.3
ITC,4080,20118.18,307.05
PNBHOUSING,2829,19810.76,1086.3
POWERINDIA,2231,19090.09,33800
TATACONSUM,2927,18815.25,1171.1
HEROMOTOCO,2064,16590.13,5380
ETERNAL,2974,18443.75,255.24
CDSL,3097,18566.78,1261.1
PERSISTENT,3198,16292.87,5097.3
INDIGO,2489,16883.17,4530
TATASTEEL,2889,17152.01,216.25
PFC,2891,17445.62,465.05
AMBUJACEM,3621,17351.16,452.2
HCLTECH,3879,16212.19,1196.1
SHRIRAMFIN,1971,16385.23,1008.95
WIPRO,2764,16098.23,197.29
BANKBARODA,1982,15634.73,269.35
VOLTAS,3114,15571.70,1331.7
ASHOKLEY,1831,15489.72,168.57
DRREDDY,1861,15036.77,1298.6
CGPOWER,1960,14385.68,866.65
FEDERALBNK,2053,15119.34,293
ADANIPOWER,1854,15172.33,227.8
NATIONALUM,2024,15209.78,400.55
JIOFIN,2505,14752.86,249.85
AMBER,1495,13230.23,8829.5
VEDL,3782,13241.40,302.65
SUNPHARMA,2090,13507.26,1849.9
TECHM,1523,13365.00,1463.9
HINDPETRO,1725,13754.08,391.75
YESBANK,1903,13398.78,22.56
MOTHERSON,1675,13639.00,131.73
ADANIENSOL,1394,13082.41,1380
HDFCLIFE,1854,12752.31,623.2
PNB,1443,12554.06,108.2
