symbol,vol_cum,vol_val_cum,price
NIFTY,50823,800942.31,24166.35
BANKNIFTY,22987,384457.59,55156.9
SBIN,55083,433217.60,1032.3
BSE,17653,257515.31,3908.6
TITAN,26978,206461.96,4523.4
BRITANNIA,23029,160572.75,5530.5
LUPIN,13048,133989.89,2389.5
HDFCBANK,31269,135578.05,778.8
ICICIBANK,15152,134708.77,1264.1
MCX,5658,107733.79,3109
PIDILITIND,13192,98782.56,1486.6
COFORGE,15928,80727.14,1363
RELIANCE,10590,75814.13,1427
ADANIPORTS,8075,67844.16,1762.2
DIXON,12990,71598.15,10909
DABUR,10863,65530.75,489.25
ABB,7970,70369.65,7050
BHARATFORG,6595,66495.43,1998.8
SAIL,8545,75330.24,185.95
BHEL,5841,62252.46,404.45
MIDCPNIFTY,2761,48267.53,14504.05
TCS,14585,60651.76,2383.8
INFY,12209,57430.82,1178.1
LT,8078,55980.72,3968.3
BIOCON,5341,52301.89,382.7
AXISBANK,7034,56203.26,1267.7
IDEA,6738,54355.87,11.25
NUVAMA,5822,45840.43,1619.1
ASIANPAINT,7228,46691.61,2598.9
BEL,8074,50954.93,439
POLYCAB,3928,44807.00,9114.5
APOLLOHOSP,3935,39501.42,8059.5
BAJFINANCE,6571,47328.01,958.15
ANGELONE,4823,39816.21,324.2
KOTAKBANK,6363,48130.88,377.6
TATACONSUM,6707,43406.80,1177.8
NBCC,6989,45696.61,100.79
BANKBARODA,5769,45065.15,261.1
RBLBANK,3924,43139.21,340.5
BAJAJ-AUTO,4824,38679.85,10713
BHARTIARTL,5068,44151.95,1835.7
ADANIENT,5350,41955.36,2504.4
PAYTM,4171,36580.34,1200.6
DALBHARAT,6413,39255.88,1828.5
HAL,4880,35132.63,4766
POWERINDIA,4376,37240.08,34040
KAYNES,7761,34477.11,4521.3
M&M,5469,36656.35,3346.5
GLENMARK,4011,35523.99,2371.3
INDUSTOWER,5164,35326.25,404.25
WAAREEENER,5764,33089.01,3242.4
COALINDIA,5229,32330.02,455.65
ITC,6670,32902.37,307.85
AMBUJACEM,6839,32532.56,446.5
INDIGO,4540,30826.60,4524.3
PNB,3622,31384.10,107.13
LAURUSLABS,2871,30056.78,1228
YESBANK,4388,30718.22,22.46
HEROMOTOCO,3506,28174.65,5320.5
HCLTECH,7177,30046.34,1199.3
INDUSINDBK,4782,31780.41,948.85
TATASTEEL,4979,29566.17,214.7
PERSISTENT,5272,26918.45,5124.1
PNBHOUSING,4198,29464.53,1084.1
FEDERALBNK,4082,30071.85,295.45
ETERNAL,4568,28345.98,256.08
HINDUNILVR,4139,28393.21,2289.8
SHRIRAMFIN,3385,28144.13,1006.85
PFC,4732,28543.35,461.85
VEDL,7399,25758.22,297.55
KPITTECH,8586,26245.50,731.65
CGPOWER,3516,25875.74,869.6
AUBANK,2552,26641.31,1047.4
ASHOKLEY,3132,26442.25,168
AMBER,2792,24685.43,8752.5
NTPC,4226,25519.96,401.45
NATIONALUM,3525,26505.73,401.55
ADANIENSOL,2768,25833.88,1362.8
ULTRACEMCO,4269,25562.16,11960
SUNPHARMA,3768,24393.02,1850.1
HINDALCO,3290,24118.73,1043.8
HINDPETRO,3218,25558.97,385.7
WIPRO,4320,25174.44,197.7
HDFCLIFE,3615,24894.45,625.4
CDSL,4140,24833.25,1262
JIOFIN,4214,24799.56,249.24
DRREDDY,2985,24110.82,1297.6
VOLTAS,4751,23679.99,1327.6
CROMPTON,4391,23324.12,298.25
KALYANKJIL,4358,21108.39,413.5
ADANIPOWER,2798,22804.87,226.6
CANBK,2504,22872.61,134.26
GODFRYPHLP,2977,19855.92,2421.9
TECHM,2352,20645.63,1465
ADANIGREEN,2324,19126.41,1364
HINDZINC,2483,19410.93,637.8
MOTHERSON,2569,20923.09,132.51
MARUTI,2653,18224.44,13766
DLF,3916,19868.06,610.4
IDFCFIRSTB,2935,19299.50,70.86
TMPV,6610,19039.94,356.2
CUMMINSIND,1727,18786.26,5403
HYUNDAI,3844,19284.12,1844.6
UNIONBANK,2521,18513.40,165.25
SOLARINDS,2203,17799.90,16045
CIPLA,3527,17940.15,1353.6
OFSS,2439,17274.56,9335.5
BLUESTARCO,3164,17607.50,1702.2
MANKIND,2822,15459.14,2442.2
MAZDOCK,3043,16297.72,2659.1
ONGC,2577,16332.46,279.2
COCHINSHIP,2137,15446.40,1782.1
SRF,2784,15583.68,2785.7
LTM,2431,15574.78,4357.5
TATAPOWER,2402,15278.51,436.4
TRENT,3437,14824.49,4237.9
DELHIVERY,1455,14570.50,479.3
KEI,1668,14995.03,5098.9
BANKINDIA,2059,14986.72,138.91
POLICYBZR,2515,14666.06,1654.1
BDL,2712,13929.17,1444.4
RECLTD,2779,14098.18,359.2
BANDHANBNK,1892,14055.11,204.7
GODREJCP,2709,14070.05,1047.5
GMRAIRPORT,1980,14004.16,101.23
NESTLEIND,1883,13977.65,1483.9
SIEMENS,1911,12820.06,3808.3
INOXWIND,3780,14325.29,103.84
SUZLON,2737,13865.35,55.23
TATAELXSI,3166,13723.61,4319.1
SWIGGY,3628,13220.89,280.55
AUROPHARMA,1587,13114.58,1493.9
UNOMINDA,2048,13234.05,1183.6
BPCL,2192,13207.41,302
MPHASIS,2276,13840.83,2221.6
ABCAPITAL,1136,12925.72,364.6
RVNL,2762,12825.58,304.9
MUTHOOTFIN,1262,12315.93,3531
EICHERMOT,1606,11773.42,7331
GRASIM,1675,12417.70,2970.2
JUBLFOOD,2143,12688.92,474.4
GODREJPROP,2302,11845.34,1879
INDIANB,1395,11969.45,854.95
CHOLAFIN,1192,12575.38,1693.5
ZYDUSLIFE,1440,12290.38,941.9
BOSCHLTD,1210,11623.03,38365
TVSMOTOR,1821,11822.01,3709.1
DMART,1747,11611.41,4422.2
JINDALSTEL,1474,11535.46,1243
PREMIERENE,1999,11716.21,1019.5
JSWENERGY,2122,12091.96,567.8
LODHA,2573,11210.16,966.2
ICICIGI,1912,11322.78,1823.1
HAVELLS,1789,11309.88,1261.8
IOC,1522,10821.54,144.44
MANAPPURAM,1155,10924.44,315.25
HDFCAMC,1152,9903.85,2865.2
POWERGRID,1695,10116.74,313.45
SAMMAANCAP,1679,10839.82,148.32
FORTIS,1323,9876.08,952.05
SBILIFE,1441,10143.64,1878.2
SBICARD,1912,9878.90,645.65
FORCEMOT,1816,9471.79,20960
INDHOTEL,1352,9060.56,669
APLAPOLLO,1318,9148.38,1958.2
MOTILALOFS,1334,9277.67,884.5
UPL,1009,8894.06,646.35
SHREECEM,1413,8975.52,25410
