symbol,vol_cum,vol_val_cum,price
NIFTY,55464,874104.60,24226.65
BANKNIFTY,27555,460473.52,55400.2
SBIN,86218,668766.54,1031.9
BSE,18412,268566.91,3912
TITAN,37922,294079.42,4570.3
BRITANNIA,23405,163165.48,5524.5
HDFCBANK,35636,154387.83,780.05
LUPIN,13416,137734.54,2375.3
ICICIBANK,16352,145362.94,1265.6
MCX,5941,113129.23,3108.4
DIXON,21955,119464.72,10751
PIDILITIND,13526,101272.84,1482.5
COFORGE,17416,88387.07,1367.3
RELIANCE,11466,82112.39,1434.8
ABB,8769,77390.71,7030.5
BHARATFORG,7251,72995.30,1989
ADANIPORTS,8350,70153.54,1763
DABUR,11291,68152.24,488.9
BHEL,6216,66251.98,405.85
TCS,17091,71088.07,2394.8
SAIL,8617,75963.41,186.48
MIDCPNIFTY,2934,51288.77,14523.75
INFY,14640,68917.83,1182.6
AXISBANK,8565,68393.49,1269.7
BANKBARODA,8221,64051.65,266.45
LT,8643,59885.32,3978
IDEA,7226,58290.79,11.32
BIOCON,5468,53521.07,382.35
ASIANPAINT,7968,51507.65,2603.9
NUVAMA,6154,48494.10,1628.6
BEL,8512,53706.35,440
POLYCAB,4281,48840.61,9123
APOLLOHOSP,4287,43066.72,8090.5
BAJFINANCE,7110,51212.04,958.35
KOTAKBANK,6959,52651.68,379.75
RBLBANK,4318,47444.77,344.75
YESBANK,7012,49462.44,22.85
BHARTIARTL,5564,48495.66,1837.6
ADANIENT,5844,45803.80,2519
BAJAJ-AUTO,5190,41626.60,10728
ANGELONE,4935,40725.72,325.3
TATACONSUM,6925,44824.70,1178.7
NBCC,7140,46688.44,100.95
HAL,5981,43043.93,4792.3
PAYTM,4384,38440.75,1201.1
DALBHARAT,6995,42727.69,1829.5
KAYNES,8654,38505.65,4515.1
POWERINDIA,4703,40041.28,34125
INDUSTOWER,6057,41504.23,405.5
M&M,5809,38936.36,3351.2
PNB,4466,38676.01,107.79
GLENMARK,4221,37394.70,2363.5
INDIGO,5137,34891.91,4536.8
WAAREEENER,6063,34796.62,3253
ITC,7163,35343.10,307.95
INDUSINDBK,5513,36680.35,956.65
COALINDIA,5500,34000.33,456.4
AMBUJACEM,7325,34821.45,447.2
HCLTECH,7932,33226.45,1201.6
TATASTEEL,5561,33010.06,215.42
HEROMOTOCO,3825,30726.26,5323
LAURUSLABS,3035,31779.99,1231
KALYANKJIL,6353,30795.78,414.55
PERSISTENT,5748,29373.59,5130.3
FEDERALBNK,4491,33101.88,296.05
ETERNAL,4959,30786.96,256.5
CGPOWER,4120,30370.14,871.8
VEDL,8238,28639.76,297.9
PNBHOUSING,4357,30591.30,1090.4
HINDUNILVR,4447,30514.57,2293.9
SHRIRAMFIN,3687,30656.67,1008.2
WIPRO,5279,30797.54,198.1
AMBER,3188,28168.55,8775
AUBANK,2823,29493.31,1049.4
SUNPHARMA,4335,28082.06,1855
ADANIENSOL,3125,29135.93,1365.3
PFC,4846,29229.63,462.8
KPITTECH,9063,27730.08,734.6
CANBK,3141,28665.04,134.86
HINDALCO,3734,27381.36,1047.7
NTPC,4564,27570.32,402.3
NATIONALUM,3798,28572.52,402.95
ULTRACEMCO,4589,27480.39,11991
ASHOKLEY,3255,27478.05,168.05
HINDPETRO,3478,27607.50,388.4
HDFCLIFE,3935,27106.89,625.6
DRREDDY,3293,26606.08,1300.6
CROMPTON,4965,26401.84,297.1
JIOFIN,4539,26711.55,249.99
CDSL,4311,25861.62,1262.1
VOLTAS,5008,24955.78,1331.4
ADANIPOWER,2928,23856.02,227.12
IDFCFIRSTB,3567,23492.99,71.28
TECHM,2631,23105.17,1467.5
UNIONBANK,3253,23899.75,166
CUMMINSIND,2128,23131.79,5419.5
DLF,4509,22855.09,612.05
GODFRYPHLP,3057,20389.65,2432.4
ADANIGREEN,2486,20460.03,1367
MOTHERSON,2770,22565.17,132.5
HINDZINC,2571,20100.08,638.85
MARUTI,2848,19567.83,13746
BANKINDIA,2761,20092.12,139.89
TMPV,6977,20094.51,356.65
HYUNDAI,4139,20765.07,1845.8
CIPLA,3876,19709.07,1349.9
INDIANB,2235,19235.54,861.6
OFSS,2619,18545.72,9380
BLUESTARCO,3453,19208.27,1704.4
SOLARINDS,2336,18872.94,16112
ONGC,2829,17925.72,279.9
SIEMENS,2460,16476.54,3816.3
MANKIND,2898,15876.49,2440.1
MAZDOCK,3191,17088.04,2663.1
SRF,3007,16829.42,2792.7
TRENT,3782,16292.14,4250.5
BANDHANBNK,2231,16559.97,205.21
LTM,2574,16501.29,4364.4
TATAPOWER,2511,15970.28,437.2
GODREJCP,3124,16245.19,1046.5
COCHINSHIP,2189,15817.71,1784.6
KEI,1776,15965.03,5113
DELHIVERY,1534,15359.20,479.05
POLICYBZR,2626,15309.32,1652.9
RECLTD,2945,14938.54,360.6
BDL,2801,14382.10,1446.1
SWIGGY,4082,14884.66,281.1
GODREJPROP,2928,15097.11,1886.2
TATAELXSI,3450,14950.10,4331
NESTLEIND,2010,14921.80,1488.2
GMRAIRPORT,2067,14619.32,101.43
INOXWIND,4025,15237.77,104.08
MPHASIS,2508,15261.79,2225.1
UNOMINDA,2220,14359.74,1186.3
SUZLON,2880,14599.15,55.33
BPCL,2329,14029.22,302.9
AUROPHARMA,1654,13666.90,1493.8
ABCAPITAL,1213,13800.32,364.8
CHOLAFIN,1368,14441.47,1687
RVNL,3071,14261.86,306.45
GRASIM,1883,13964.98,2974.8
JSWENERGY,2417,13776.52,573.45
EICHERMOT,1746,12803.09,7327
MUTHOOTFIN,1353,13203.57,3536.2
TVSMOTOR,1962,12740.86,3710
JINDALSTEL,1583,12388.27,1248.2
MANAPPURAM,1373,12996.13,316.7
JUBLFOOD,2230,13204.19,474.05
DMART,1847,12276.16,4418.6
BOSCHLTD,1261,12113.78,38360
ZYDUSLIFE,1487,12689.80,942.25
ICICIGI,2098,12426.08,1825.6
PREMIERENE,2050,12014.11,1018.1
POWERGRID,1932,11537.56,314.85
LODHA,2675,11657.05,970.5
HAVELLS,1920,12135.33,1260.4
IOC,1622,11529.88,145.03
HDFCAMC,1259,10827.06,2869
INDHOTEL,1602,10746.14,674.15
COLPAL,2184,10726.81,2203.1
SAMMAANCAP,1774,11449.25,149.3
SBILIFE,1578,11108.61,1877.7
SBICARD,2162,11171.56,647.4
FORTIS,1403,10470.39,956.5
