symbol,vol_cum,vol_val_cum,price
NIFTY,50175,790741.59,24157.65
BANKNIFTY,22064,369108.02,55171.6
SBIN,46048,364046.91,1033.2
BSE,17564,256251.33,3917.9
BRITANNIA,22769,158776.30,5530.5
TITAN,20554,155650.51,4475.8
LUPIN,12987,133368.38,2384.2
HDFCBANK,30420,131912.73,778.9
ICICIBANK,14651,130266.09,1263.8
MCX,5593,106725.08,3117.9
PIDILITIND,13129,98312.13,1485.2
COFORGE,15796,80046.02,1359.6
RELIANCE,10510,75240.38,1426.2
ADANIPORTS,8052,67651.35,1761.7
DABUR,10717,64636.44,488.45
DIXON,12498,68923.64,10858
BHARATFORG,6553,66076.38,1998.9
ABB,7752,68452.91,7034
SAIL,8533,75226.91,186
BHEL,5807,61891.61,404.2
MIDCPNIFTY,2742,47935.60,14497.2
TCS,14362,59728.09,2381.4
INFY,11977,56336.44,1176.8
LT,8029,55642.22,3967.2
BIOCON,5318,52080.90,382.4
IDEA,6688,53952.73,11.26
NUVAMA,5810,45745.09,1616.6
AXISBANK,6465,51673.46,1267.8
BEL,8044,50766.68,438.8
POLYCAB,3906,44555.71,9112.5
ASIANPAINT,6899,44545.74,2601.6
APOLLOHOSP,3912,39269.13,8059.5
ANGELONE,4794,39580.13,324.6
BAJFINANCE,6480,46672.05,956.6
TATACONSUM,6688,43283.14,1178.9
KOTAKBANK,6210,46972.53,377.35
NBCC,6911,45181.94,100.83
RBLBANK,3912,43008.56,340.2
BAJAJ-AUTO,4692,37618.95,10692.5
ADANIENT,5235,41060.92,2507.2
BHARTIARTL,4925,42901.21,1835
PAYTM,4158,36466.67,1198.5
HAL,4838,34831.56,4764.6
DALBHARAT,6283,38478.87,1833.7
BANKBARODA,4762,37361.85,261.3
POWERINDIA,4339,36924.17,33990
M&M,5412,36274.55,3340.1
KAYNES,7664,34037.85,4499.2
GLENMARK,3995,35380.99,2370.4
WAAREEENER,5747,32992.03,3242.5
COALINDIA,5196,32126.85,455.65
INDUSTOWER,5016,34305.05,403.45
ITC,6652,32812.87,307.9
AMBUJACEM,6720,31973.79,446.25
INDIGO,4519,30683.85,4524
LAURUSLABS,2847,29805.25,1227.4
HEROMOTOCO,3463,27830.07,5327
HCLTECH,7041,29473.03,1198.4
YESBANK,4250,29752.61,22.46
PERSISTENT,5216,26630.66,5115.7
PNB,3419,29638.76,106.76
PNBHOUSING,4181,29344.39,1086.6
TATASTEEL,4848,28791.79,214.64
INDUSINDBK,4588,30482.55,949.45
FEDERALBNK,3963,29189.07,295.5
ETERNAL,4430,27484.28,256.14
HINDUNILVR,4092,28069.94,2289.7
PFC,4714,28434.85,461.6
VEDL,7347,25579.63,297.65
SHRIRAMFIN,3315,27561.16,1006.45
KPITTECH,8516,26029.67,730.95
CGPOWER,3443,25333.76,869
ASHOKLEY,3099,26163.62,167.83
NTPC,4203,25380.44,401.85
AMBER,2737,24201.73,8759.5
NATIONALUM,3483,26188.10,401.55
ADANIENSOL,2727,25455.25,1362.3
AUBANK,2438,25444.13,1046.8
SUNPHARMA,3708,24003.85,1850
ULTRACEMCO,4191,25095.58,11940
HINDALCO,3264,23927.82,1043.5
HINDPETRO,3166,25150.99,385.7
HDFCLIFE,3581,24659.90,624
CDSL,4115,24682.73,1262
WIPRO,4182,24364.98,197.65
DRREDDY,2967,23965.42,1297.8
VOLTAS,4722,23535.89,1328.3
JIOFIN,4093,24087.08,249.03
ADANIPOWER,2775,22619.30,226.35
CROMPTON,4133,21935.83,297.3
GODFRYPHLP,2964,19769.43,2417.1
CANBK,2332,21308.21,134.2
TECHM,2294,20134.87,1464.2
HINDZINC,2435,19035.01,637.2
ADANIGREEN,2253,18541.79,1364.4
MOTHERSON,2493,20300.83,132.56
DLF,3895,19762.29,609.65
MARUTI,2600,17858.86,13766
TMPV,6544,18851.74,356.15
CUMMINSIND,1713,18634.91,5396
KALYANKJIL,3563,17222.98,413.4
HYUNDAI,3767,18896.98,1845.7
IDFCFIRSTB,2747,18059.17,70.85
SOLARINDS,2194,17727.50,16034
CIPLA,3517,17889.30,1351.2
BLUESTARCO,3140,17474.67,1698.5
UNIONBANK,2422,17786.50,164.94
MANKIND,2812,15404.33,2441.8
OFSS,2336,16550.98,9327
MAZDOCK,3007,16105.42,2659.4
ONGC,2554,16187.29,279.1
COCHINSHIP,2133,15417.81,1781.4
SRF,2760,15449.74,2784.5
TATAPOWER,2392,15214.92,436.05
LTM,2401,15380.59,4350
TRENT,3390,14618.09,4242.3
DELHIVERY,1434,14360.95,479
POLICYBZR,2507,14619.67,1651.5
KEI,1640,14744.31,5089.1
BDL,2698,13858.16,1444.1
RECLTD,2766,14032.69,358.9
GMRAIRPORT,1969,13926.40,101.1
GODREJCP,2671,13871.16,1046.9
BANDHANBNK,1846,13714.78,204.68
NESTLEIND,1856,13777.15,1486.3
SIEMENS,1887,12660.09,3810.3
SUZLON,2716,13755.94,55.18
INOXWIND,3742,14183.15,103.7
TATAELXSI,3148,13646.11,4317.1
SWIGGY,3592,13088.88,281.2
AUROPHARMA,1572,12990.87,1493
UNOMINDA,2028,13103.44,1182.7
BANKINDIA,1776,12934.41,139.09
MPHASIS,2238,13608.18,2218.3
BPCL,2128,12823.87,301.85
ABCAPITAL,1105,12573.99,362.95
RVNL,2745,12747.37,304.6
MUTHOOTFIN,1256,12257.39,3526.3
EICHERMOT,1591,11663.10,7336.5
BOSCHLTD,1206,11584.56,38355
ZYDUSLIFE,1433,12230.90,940.65
GODREJPROP,2282,11740.93,1875.8
JUBLFOOD,2118,12541.00,473.5
GRASIM,1649,12224.42,2967.6
JINDALSTEL,1468,11488.60,1243.4
DMART,1729,11491.70,4419
TVSMOTOR,1796,11659.05,3704
PREMIERENE,1991,11669.51,1017
JSWENERGY,2094,11933.27,564
CHOLAFIN,1123,11842.41,1686.7
INDIANB,1296,11119.09,852.7
LODHA,2562,11162.28,965.5
ICICIGI,1898,11239.71,1822.8
IOC,1501,10673.02,144.4
MANAPPURAM,1140,10782.18,315.15
HAVELLS,1749,11057.57,1261.3
HDFCAMC,1141,9809.07,2861
POWERGRID,1689,10080.76,313.45
SAMMAANCAP,1673,10801.78,148.3
FORTIS,1307,9757.54,951.05
SBILIFE,1422,10009.62,1876.2
SBICARD,1892,9775.76,645.55
FORCEMOT,1794,9356.42,20951
INDHOTEL,1341,8986.59,668.95
APLAPOLLO,1310,9093.46,1955.3
MOTILALOFS,1315,9147.01,882.4
UPL,999,8806.19,646.2
ASTRAL,1296,8733.53,1575
IEX,1663,8271.36,133.87
SHREECEM,1383,8784.64,25370
LICHSGFIN,1558,9098.79,579.45
NAUKRI,2503,9244.02,979.1
OBEROIRLTY,1399,8308.94,1696.3
MAXHEALTH,1654,8855.37,1015.9
GAIL,1687,8899.26,166.28
MARICO,844,8422.06,832
CAMS,1255,7918.39,838.4
UNITDSPR,1670,8603.33,1280.9
NHPC,1649,8556.26,80.87
JSWSTEEL,960,8282.21,1273
EXIDEIND,1192,7831.75,363.05
BAJAJFINSV,1640,7496.12,1808.9
ICICIPRULI,1485,7793.56,569.75
NMDC,1261,7639.38,88.89
KFINTECH,1708,7868.75,921.95
BAJAJHLDNG,1314,6967.76,10763
VBL,1297,7461.34,509.95
OIL,1088,6916.77,454
TORNTPHARM,1342,7364.18,4382.7
PETRONET,1228,6644.65,283.95
COLPAL,1318,6449.33,2184.1
LICI,1179,6647.11,801.3
MFSL,978,6671.87,1690.9
DIVISLAB,909,6124.22,6711.5
IREDA,1394,6496.51,134.25
PAGEIND,1192,6644.10,37240
