symbol,vol_cum,vol_val_cum,price
NIFTY,34114,537821.64,24198.5
BANKNIFTY,10894,182603.94,55555.7
BSE,14954,218106.49,3956.7
BRITANNIA,18166,126970.17,5555
MCX,4694,89835.38,3116.3
PIDILITIND,10779,80765.67,1480.9
HDFCBANK,18208,79157.05,781.6
LUPIN,7081,73357.75,2414.2
SBIN,8647,69973.65,1089.9
ADANIPORTS,6874,57786.55,1768
ICICIBANK,7017,62562.47,1265.1
RELIANCE,8008,57317.75,1426.7
COFORGE,9066,45571.68,1347.7
BHARATFORG,4823,48738.28,2024
BHEL,4178,44644.06,402.5
DABUR,7181,43041.08,478.9
BIOCON,4130,40569.05,392.4
NUVAMA,4799,37660.92,1628
MIDCPNIFTY,1827,31970.17,14547.15
IDEA,4883,39353.51,11.3
POLYCAB,2944,33564.14,9116.5
TCS,8843,36842.63,2376.7
LT,5196,36076.87,3986
APOLLOHOSP,2948,29559.04,8015
ABB,3946,35007.85,7068
BEL,5546,35079.19,441.65
NBCC,5388,35093.19,101.41
INFY,7020,32998.33,1169.4
ADANIENT,3901,30641.77,2518
ANGELONE,3260,26899.82,333.2
AXISBANK,3915,31333.25,1273.6
ASIANPAINT,4280,27522.37,2597.4
PAYTM,3038,26634.66,1222
WAAREEENER,4806,27621.93,3263.5
BAJFINANCE,3932,28385.88,955.95
GLENMARK,3298,29155.86,2374.7
BAJAJ-AUTO,3146,25182.95,10730
COALINDIA,4212,26058.36,458.45
KOTAKBANK,3465,26173.43,377.4
LAURUSLABS,2302,24097.88,1232
POWERINDIA,2891,24643.10,33805
TITAN,3101,23380.56,4310.4
M&M,3424,22961.73,3351.5
INDUSINDBK,3643,24181.81,946.2
DIXON,3820,21381.60,11138
KPITTECH,7189,21928.71,728.35
BHARTIARTL,2568,22311.96,1823.4
RBLBANK,1980,21896.07,346.95
ITC,4503,22199.75,306.9
HAL,2704,19553.36,4796.3
PNBHOUSING,3004,21041.28,1077.3
TATACONSUM,3113,20014.39,1168.2
HEROMOTOCO,2207,17745.34,5348
AMBUJACEM,4216,20169.87,449.35
PERSISTENT,3504,17856.16,5079
INDIGO,2837,19256.95,4531.8
ETERNAL,3146,19512.78,254.66
CDSL,3254,19511.19,1259.4
PFC,3066,18504.90,464.1
TATASTEEL,3025,17962.75,216.15
SHRIRAMFIN,2179,18120.74,1007.75
HCLTECH,4172,17442.79,1196.5
VOLTAS,3518,17573.87,1327.6
BANKBARODA,2199,17350.93,268.3
