symbol,vol_cum,vol_val_cum,price
NIFTY,46478,732590.99,24162.6
BANKNIFTY,19154,320647.92,55411.65
BSE,17311,252528.23,3917.1
SBIN,21430,172524.39,1078.3
BRITANNIA,22637,157866.14,5524
LUPIN,12864,132117.15,2388.7
HDFCBANK,28519,123694.72,778.95
MCX,5426,103726.99,3110
PIDILITIND,12942,96914.52,1488.4
ICICIBANK,11483,102181.70,1263.6
COFORGE,15502,78538.87,1357.4
RELIANCE,10300,73736.23,1424.9
ADANIPORTS,7972,66980.16,1762
TITAN,9526,71524.96,4250.9
DABUR,10538,63542.07,488.3
SAIL,8510,75024.58,186.18
BHARATFORG,6469,65238.93,1997.6
ABB,7522,66436.83,7018.5
BHEL,5693,60679.84,403.75
MIDCPNIFTY,2702,47237.94,14483.3
DIXON,10905,60298.02,10858
TCS,13791,57365.84,2381.8
LT,7936,55000.66,3964.4
INFY,11550,54325.36,1175
BIOCON,5057,49572.96,383.7
NUVAMA,5735,45148.71,1617.3
IDEA,6366,51356.10,11.25
BEL,7922,50002.42,439.2
POLYCAB,3830,43687.98,9125
ASIANPAINT,6671,43062.49,2597.3
ANGELONE,4758,39287.59,324
AXISBANK,5765,46102.36,1267.2
APOLLOHOSP,3816,38299.08,8065
TATACONSUM,6591,42652.82,1181.8
BAJFINANCE,6272,45177.64,954.45
NBCC,6793,44405.63,100.89
RBLBANK,3810,41905.19,340.7
BAJAJ-AUTO,4614,36993.87,10684.5
BHARTIARTL,4777,41608.16,1834.9
ADANIENT,5046,39589.18,2510.5
KOTAKBANK,5709,43183.38,376.9
PAYTM,4082,35803.19,1200.6
HAL,4690,33773.60,4751.3
DALBHARAT,6068,37188.51,1845.8
POWERINDIA,4199,35729.06,34025
M&M,5206,34898.85,3334
KAYNES,7418,32930.10,4498
GLENMARK,3966,35121.77,2373
WAAREEENER,5673,32570.59,3242.1
COALINDIA,5118,31646.71,456.65
ITC,6428,31705.30,307.75
INDIGO,4437,30126.64,4524.3
LAURUSLABS,2822,29543.41,1229.5
AMBUJACEM,6510,30988.47,445.35
PNBHOUSING,4147,29103.69,1085.4
PERSISTENT,5115,26111.09,5121
HEROMOTOCO,3268,26270.65,5315
HCLTECH,6628,27742.48,1196.3
YESBANK,4008,28057.93,22.3
INDUSTOWER,4247,29008.57,401.15
BANKBARODA,3440,27116.15,267.4
INDUSINDBK,4284,28452.22,947.25
PFC,4597,27732.43,461.4
TATASTEEL,4415,26231.51,215
HINDUNILVR,3919,26881.85,2286.2
SHRIRAMFIN,3200,26605.49,1006.25
VEDL,7047,24549.03,298.2
KPITTECH,8381,25611.11,728.4
ETERNAL,4125,25585.23,254.72
FEDERALBNK,3608,26560.78,294.9
ASHOKLEY,3015,25456.87,167.59
CGPOWER,3292,24213.72,869
PNB,2852,24760.96,107.41
SUNPHARMA,3627,23478.40,1852.2
NATIONALUM,3332,25044.20,400.75
HINDPETRO,3105,24672.26,386.2
AMBER,2569,22725.60,8742.5
ULTRACEMCO,4023,24093.79,11906
CDSL,4038,24219.76,1261
ADANIENSOL,2560,23913.31,1358.2
HINDALCO,3134,22973.33,1041
HDFCLIFE,3467,23872.78,624.35
WIPRO,4073,23730.28,197.5
DRREDDY,2904,23456.34,1297.5
AUBANK,2237,23332.38,1047
VOLTAS,4594,22901.96,1326.5
NTPC,3794,22896.87,403.45
JIOFIN,3939,23183.34,248.88
ADANIPOWER,2713,22118.67,226.57
GODFRYPHLP,2929,19536.75,2422.1
TECHM,2257,19809.72,1463.6
HINDZINC,2372,18542.60,636.95
ADANIGREEN,2134,17563.11,1363.2
DLF,3712,18840.96,609.55
MOTHERSON,2364,19247.52,132.27
CUMMINSIND,1677,18246.03,5388
CROMPTON,3460,18336.51,294.9
TMPV,6236,17973.98,355.8
SOLARINDS,2164,17486.22,16012
CIPLA,3477,17685.84,1349.5
MARUTI,2360,16204.86,13714
HYUNDAI,3652,18318.78,1845.6
BLUESTARCO,3086,17176.76,1696
MANKIND,2774,15195.67,2448.5
OFSS,2303,16319.84,9319.5
IDFCFIRSTB,2559,16820.29,70.58
CANBK,1817,16623.91,134.58
KALYANKJIL,3139,15169.04,408.55
ONGC,2471,15662.83,279.25
COCHINSHIP,2083,15061.20,1779.6
MAZDOCK,2800,15002.38,2656
SRF,2688,15048.23,2782.5
TATAPOWER,2357,14993.00,436.4
LTM,2304,14755.49,4348.2
TRENT,3282,14156.82,4225
POLICYBZR,2477,14445.86,1649.2
DELHIVERY,1392,13941.65,479.05
KEI,1597,14359.94,5089.6
UNIONBANK,2049,15051.67,165.02
BDL,2603,13376.02,1441.8
RECLTD,2624,13315.19,359.4
GMRAIRPORT,1897,13417.32,101.4
SIEMENS,1850,12413.65,3800.1
GODREJCP,2559,13284.89,1047
TATAELXSI,3104,13456.25,4317.1
SUZLON,2646,13404.99,55.08
NESTLEIND,1805,13398.56,1484.2
SWIGGY,3516,12810.73,280.15
AUROPHARMA,1549,12801.57,1493.5
INOXWIND,3572,13545.13,103.93
BANDHANBNK,1719,12773.02,205.18
UNOMINDA,1960,12660.12,1179
MPHASIS,2165,13162.03,2217.6
ABCAPITAL,1088,12381.87,363
BPCL,2040,12297.04,301.75
RVNL,2648,12298.10,304.25
MUTHOOTFIN,1226,11965.40,3524.7
EICHERMOT,1560,11435.63,7311.5
BOSCHLTD,1179,11324.59,38370
JUBLFOOD,2066,12233.93,473.25
JINDALSTEL,1444,11301.38,1242.2
ZYDUSLIFE,1384,11815.50,942
PREMIERENE,1977,11587.91,1016.7
GODREJPROP,2200,11316.95,1879.1
GRASIM,1594,11816.21,2963.1
TVSMOTOR,1738,11281.76,3704.5
DMART,1658,11020.37,4408.7
JSWENERGY,2019,11509.23,565
BANKINDIA,1474,10735.43,139.82
CHOLAFIN,1036,10924.14,1681.4
LODHA,2402,10466.17,965.45
MANAPPURAM,1096,10365.46,314.3
HAVELLS,1675,10591.67,1259.2
HDFCAMC,1117,9602.39,2860
ICICIGI,1721,10191.46,1820.6
IOC,1423,10121.97,144.46
SAMMAANCAP,1651,10661.27,148.2
POWERGRID,1657,9889.23,313.5
INDIANB,1114,9563.24,853.05
FORTIS,1268,9468.67,951.4
SBICARD,1822,9415.24,644.55
FORCEMOT,1726,8999.53,20930
INDHOTEL,1320,8845.63,667.85
MOTILALOFS,1303,9064.51,882.35
APLAPOLLO,1274,8846.74,1952.6
SBILIFE,1278,8992.08,1881.3
IEX,1626,8087.50,133.34
NAUKRI,2464,9100.16,978.4
SHREECEM,1330,8447.91,25350
OBEROIRLTY,1362,8088.96,1695
ASTRAL,1232,8304.82,1574
LICHSGFIN,1481,8651.31,579.2
GAIL,1629,8593.59,166.15
UPL,919,8103.50,644.9
CAMS,1219,7691.43,837.15
UNITDSPR,1604,8264.01,1278.1
NHPC,1594,8271.09,81.01
MARICO,792,7902.83,829.55
MAXHEALTH,1522,8147.79,1016
JSWSTEEL,935,8066.96,1271.1
EXIDEIND,1153,7575.86,364
ICICIPRULI,1445,7582.46,569.9
BAJAJFINSV,1575,7200.76,1806.2
KFINTECH,1671,7697.82,921.6
NMDC,1209,7326.72,88.9
TORNTPHARM,1321,7248.99,4378.9
VBL,1235,7105.16,507.2
OIL,1052,6687.99,454.25
PETRONET,1196,6471.47,283.75
BAJAJHLDNG,1204,6374.64,10715
LICI,1139,6422.44,801.8
MFSL,949,6474.87,1691.3
COLPAL,1250,6114.60,2180
DIVISLAB,888,5982.88,6699.5
CONCOR,902,6022.43,533.2
PRESTIGE,869,5855.02,1501.7
360ONE,1080,6102.20,1120.8
IREDA,1321,6155.24,133.99
PGEL,1143,5747.59,527.15
LTF,839,5683.17,302.5
ALKEM,710,4985.12,5589.5
PAGEIND,929,5180.98,36945
TIINDIA,780,4733.05,3043.5
NYKAA,595,5065.49,272
SONACOMS,699,4971.11,580.4
PIIND,895,4854.74,3081.8
SUPREMEIND,747,4811.44,3656.1
PATANJALI,1095,4558.26,461.15
NAM-INDIA,570,3943.15,1108.9
FINNIFTY,116,1830.29,26103.85
IRFC,599,2736.97,105.78
NIFTYNXT50,116,2085.30,71523.4
PHOENIXLTD,273,1752.80,1824.8
VMM,214,1295.32,123.87
