symbol,vol_cum,vol_val_cum,price
NIFTY,42829,675104.33,24170.85
BANKNIFTY,16872,282526.32,55430.95
BSE,16623,242466.06,3903.5
BRITANNIA,21795,152055.63,5520
SBIN,17128,138155.67,1081.9
LUPIN,11749,120817.72,2364.5
MCX,5149,98497.13,3101
HDFCBANK,25241,109562.86,779.9
PIDILITIND,11925,89298.49,1483.6
ICICIBANK,9682,86206.77,1264.7
COFORGE,13829,69908.58,1364.6
ADANIPORTS,7742,65051.86,1759.2
RELIANCE,9559,68425.12,1423.1
DABUR,10124,61006.77,487.8
SAIL,8301,73178.98,186.03
BHARATFORG,5867,59233.04,2004.3
BHEL,5301,56530.96,401.5
MIDCPNIFTY,2413,42195.10,14469.7
ABB,6185,54711.49,7049.5
LT,7512,52074.36,3969.7
NUVAMA,5588,43978.78,1610
BIOCON,4796,47056.72,383.55
TCS,11782,49023.30,2386.8
BEL,7508,47407.50,438.1
TITAN,6227,46898.65,4279.6
POLYCAB,3582,40857.12,9120
IDEA,5664,45687.40,11.28
INFY,9403,44200.99,1174.5
ANGELONE,4481,37031.46,325.2
NBCC,6409,41863.84,101.34
APOLLOHOSP,3435,34453.88,8031
ASIANPAINT,5687,36669.91,2591.1
RBLBANK,3587,39480.96,341.7
AXISBANK,5072,40576.84,1269.4
BAJAJ-AUTO,4299,34472.27,10691
ADANIENT,4773,37456.80,2509.8
KOTAKBANK,5326,40286.66,377.15
TATACONSUM,5708,36913.16,1179.2
PAYTM,3905,34256.17,1204.3
BAJFINANCE,5380,38778.21,953.35
DIXON,6567,36588.55,11019
BHARTIARTL,4189,36463.91,1838.7
GLENMARK,3840,33995.60,2367
HAL,4108,29605.34,4755
WAAREEENER,5504,31606.87,3242.9
DALBHARAT,5154,31659.38,1845.1
COALINDIA,4907,30345.26,456.85
M&M,4531,30386.53,3340.1
POWERINDIA,3511,29876.14,33495
ITC,5970,29441.36,307.65
LAURUSLABS,2673,27985.21,1224
PNBHOUSING,3944,27665.84,1083.8
INDIGO,3970,26950.43,4510
AMBUJACEM,5557,26505.23,446.6
PERSISTENT,4427,22571.16,5101.6
INDUSINDBK,3999,26550.62,947.5
KPITTECH,8025,24505.00,728.05
PFC,4226,25497.81,461.55
TATASTEEL,4087,24287.26,215.34
BANKBARODA,3121,24610.56,267.3
KAYNES,5303,23412.56,4448.5
HEROMOTOCO,2674,21506.07,5352
ETERNAL,3724,23091.01,254.09
HCLTECH,5481,22920.79,1196.4
FEDERALBNK,3286,24186.26,293.1
VEDL,6288,21938.32,298.55
HINDUNILVR,3390,23249.79,2286.6
YESBANK,3302,23125.15,22.13
ASHOKLEY,2737,23118.57,167.37
SHRIRAMFIN,2700,22449.75,1004.85
CDSL,3810,22847.60,1260
SUNPHARMA,3304,21379.66,1850.7
ULTRACEMCO,3712,22239.07,11915
PNB,2539,22049.86,107.89
HINDALCO,2878,21099.70,1039.4
CGPOWER,2843,20894.48,862.6
DRREDDY,2697,21785.02,1294.7
VOLTAS,4282,21353.97,1328.8
AMBER,2264,20040.08,8777.5
JIOFIN,3681,21669.30,248.92
ADANIPOWER,2625,21406.80,226.15
WIPRO,3657,21298.43,197.71
HDFCLIFE,3071,21138.92,623.85
NATIONALUM,2870,21570.38,396.9
NTPC,3381,20385.37,403.4
