symbol,vol_cum,vol_val_cum,price
NIFTY,45268,713531.74,24186.05
BANKNIFTY,18795,314647.44,55508.35
BSE,17123,249757.64,3918.7
SBIN,20436,164587.45,1079
BRITANNIA,22394,156189.08,5520.5
LUPIN,12472,128124.22,2373.1
HDFCBANK,27342,118614.92,779.75
MCX,5308,101499.89,3106.9
PIDILITIND,12801,95859.83,1487.6
ICICIBANK,11052,98357.96,1264.9
COFORGE,14947,75685.41,1367.4
RELIANCE,10188,72933.14,1426.1
ADANIPORTS,7861,66048.19,1764
DABUR,10345,62359.19,488.05
SAIL,8473,74698.91,186.26
BHARATFORG,6337,63922.86,1992.2
BHEL,5584,59522.50,403.3
MIDCPNIFTY,2628,45947.49,14498.6
ABB,6463,57159.68,7049.5
TCS,13213,54974.48,2387.9
LT,7768,53841.78,3965
INFY,11127,52332.23,1177.2
BIOCON,4955,48588.64,383.55
NUVAMA,5695,44830.08,1614.7
BEL,7766,49024.40,438.9
TITAN,6440,48496.43,4273.1
IDEA,6144,49564.41,11.26
POLYCAB,3747,42739.89,9122
ASIANPAINT,6344,40933.42,2595.9
DIXON,7863,43733.51,11040
ANGELONE,4621,38171.82,324.65
BAJFINANCE,6121,44093.51,953.95
AXISBANK,5462,43688.76,1270.8
RBLBANK,3744,41187.48,342
APOLLOHOSP,3581,35924.05,8048.5
NBCC,6544,42762.09,101.33
BAJAJ-AUTO,4495,36040.09,10690.5
ADANIENT,4976,39042.94,2515.4
TATACONSUM,6014,38899.19,1173.1
KOTAKBANK,5549,41972.93,377.75
BHARTIARTL,4595,40016.76,1840.1
PAYTM,4029,35339.72,1202.8
HAL,4491,32348.34,4779.5
DALBHARAT,5653,34678.90,1853
M&M,5053,33876.21,3339
GLENMARK,3905,34576.05,2372.3
WAAREEENER,5606,32188.41,3245.7
POWERINDIA,3773,32091.57,33795
COALINDIA,5045,31196.70,456.6
ITC,6288,31013.58,307.7
KAYNES,6576,29119.29,4506.6
LAURUSLABS,2764,28936.25,1227.3
INDIGO,4246,28826.23,4527.1
PNBHOUSING,4063,28508.37,1084.9
PERSISTENT,4976,25394.57,5129.4
HEROMOTOCO,3102,24942.18,5326
HCLTECH,6379,26696.59,1199.4
YESBANK,3878,27148.10,22.44
AMBUJACEM,5777,27541.79,447.45
INDUSINDBK,4239,28152.35,947.7
BANKBARODA,3318,26158.21,267.65
TATASTEEL,4284,25455.71,215.29
PFC,4372,26377.50,463.1
KPITTECH,8177,24982.84,728.6
ETERNAL,4029,24987.78,255.28
FEDERALBNK,3517,25887.35,294.85
VEDL,6602,23020.72,298.65
HINDUNILVR,3605,24725.35,2285
SHRIRAMFIN,2965,24651.56,1006
INDUSTOWER,3733,25493.26,399.05
ASHOKLEY,2900,24488.31,167.61
SUNPHARMA,3510,22717.62,1853
CDSL,3947,23671.91,1262.2
ULTRACEMCO,3902,23372.46,11915
HINDALCO,3071,22511.98,1039.2
PNB,2649,23004.84,108.04
DRREDDY,2853,23044.05,1298
