symbol,vol_cum,vol_val_cum,price
NIFTY,58097,915674.70,24212.85
SBIN,93683,725590.63,1025.6
BANKNIFTY,29011,484778.34,55332.35
TITAN,40888,317921.47,4528.8
BSE,18821,274538.65,3910.6
BRITANNIA,23962,167000.28,5522.5
HDFCBANK,38795,168004.96,780.45
LUPIN,13653,140139.85,2380.8
ICICIBANK,17092,151939.60,1265.4
DIXON,24225,131659.56,10773
MCX,6136,116931.47,3102.4
PIDILITIND,13669,102338.80,1483.2
COFORGE,18239,92664.37,1368.5
RELIANCE,13539,97110.84,1438.5
ABB,9520,83957.36,7004
BHARATFORG,7551,75975.61,1997.2
TCS,18889,78578.46,2398.1
ADANIPORTS,8559,71910.03,1762.4
DABUR,11512,69504.92,487.55
INFY,16043,75557.50,1181.2
BHEL,6413,68357.81,405.8
MIDCPNIFTY,3079,53826.57,14516.25
KALYANKJIL,13358,65539.60,417.75
AXISBANK,9031,72111.36,1269.6
SAIL,8665,76387.64,186.29
BANKBARODA,8759,68257.12,265.35
LT,9111,63129.63,3975
IDEA,7573,61136.63,11.29
ASIANPAINT,8409,54381.94,2603.7
BIOCON,5515,53972.56,381.85
NUVAMA,6352,50080.02,1626.8
HAL,7361,52963.87,4790.5
KOTAKBANK,7690,58213.98,379.85
POLYCAB,4416,50385.58,9112.5
BEL,8706,54926.32,440.2
APOLLOHOSP,4576,46000.68,8106
BAJFINANCE,7468,53798.98,959.2
RBLBANK,4622,50777.61,343.45
YESBANK,7396,52217.90,22.86
BHARTIARTL,5816,50703.09,1838
BAJAJ-AUTO,5424,43513.18,10723
ADANIENT,6015,47142.96,2516.8
ANGELONE,5068,41813.15,325.65
TATACONSUM,7106,46000.40,1174
NBCC,7215,47183.22,100.67
DALBHARAT,7637,46568.30,1825.9
KAYNES,9466,42188.10,4518
PAYTM,4588,40218.16,1192
POWERINDIA,4920,41899.53,34020
INDUSTOWER,6360,43602.83,405.4
PNB,4819,41734.96,107.41
M&M,6020,40351.66,3342.5
INDUSINDBK,5881,39156.19,951.1
INDIGO,5370,36481.77,4534.2
ITC,7514,37084.53,307.8
